episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-17.582142857142856,1.0
1,0,2,-16.751666666666665,0.9998515625
2,0,1,-17.972142857142856,0.999703125
3,0,1,-31.926309523809525,0.9995546875
4,0,4,-13.651666666666667,0.99940625
5,0,3,-21.317142857142855,0.9992578125
6,0,3,-17.342142857142857,0.999109375
7,0,1,-28.94214285714286,0.9989609375
8,0,3,-15.85,0.9988125
9,0,4,-14.236666666666666,0.9986640625
10,0,1,-20.431666666666665,0.998515625
11,0,6,-13.34654761904762,0.9983671875
12,0,3,-16.70238095238095,0.99821875
13,0,4,-27.535714285714285,0.9980703125
14,0,3,-14.85,0.997921875
15,0,4,-13.803333333333333,0.9977734375
16,0,2,-18.99833333333333,0.997625
17,0,3,-23.604642857142856,0.9974765625
18,0,1,-19.207142857142856,0.997328125
19,0,2,-17.803333333333335,0.9971796875
20,0,3,-15.651666666666667,0.99703125
21,0,3,-29.757142857142856,0.9968828125
22,0,8,-34.46880952380953,0.996734375
23,0,1,-19.098333333333333,0.9965859375
24,0,1,-27.744642857142857,0.9964375
25,0,2,-15.519642857142857,0.9962890625
26,0,2,-24.568809523809527,0.996140625
27,0,2,-20.069642857142856,0.9959921875
28,0,2,-20.187142857142856,0.99584375
29,0,2,-24.988571428571426,0.9956953125
30,0,5,-33.370714285714286,0.995546875
31,0,2,-19.772142857142857,0.9953984375
32,0,2,-23.312142857142856,0.99525
33,0,3,-22.143809523809523,0.9951015625
34,0,3,-18.292142857142856,0.994953125
35,0,5,-34.31964285714285,0.9948046875
36,0,2,-17.675,0.99465625
37,0,2,-18.99833333333333,0.9945078125
38,0,2,-19.136666666666667,0.994359375
39,0,3,-16.917142857142856,0.9942109375
40,0,4,-14.932142857142857,0.9940625
41,0,2,-34.35964285714285,0.9939140625
42,0,2,-24.557380952380953,0.993765625
43,0,3,-18.36488095238095,0.9936171875
44,0,3,-13.851666666666667,0.99346875
45,0,3,-18.436071428571427,0.9933203125
46,0,3,-16.36488095238095,0.993171875
47,0,3,-16.307142857142857,0.9930234375
48,0,3,-18.263809523809524,0.992875
49,0,4,-21.932142857142857,0.9927265625
50,0,3,-14.903333333333332,0.992578125
51,0,2,-23.68488095238095,0.9924296875
52,0,4,-18.85857142857143,0.99228125
53,0,3,-15.85,0.9921328125
54,0,3,-14.903333333333332,0.991984375
55,0,3,-41.44130952380952,0.9918359375
56,0,3,-16.107142857142858,0.9916875
57,0,4,-14.532142857142857,0.9915390625
58,0,5,-27.582142857142856,0.991390625
59,0,3,-39.542142857142856,0.9912421875
60,0,2,-21.253809523809522,0.99109375
61,0,3,-19.59464285714286,0.9909453125
62,0,5,-20.994642857142857,0.990796875
63,0,3,-16.019642857142856,0.9906484375
64,0,3,-25.682142857142857,0.9905
65,0,4,-13.803333333333333,0.9903515625
66,0,2,-19.136666666666667,0.990203125
67,0,4,-24.51488095238095,0.9900546875
68,0,2,-19.207142857142856,0.98990625
69,0,2,-18.346666666666668,0.9897578125
70,0,2,-21.04488095238095,0.989609375
71,0,3,-20.33607142857143,0.9894609375
72,0,2,-19.136666666666667,0.9893125
73,0,2,-17.85,0.9891640625
74,0,3,-15.75,0.989015625
75,0,2,-19.44214285714286,0.9888671875
76,0,1,-19.674999999999997,0.98871875
77,0,4,-25.21071428571429,0.9885703125
78,0,3,-16.682142857142857,0.988421875
79,0,3,-18.658809523809524,0.9882734375
80,0,4,-13.913333333333332,0.988125
81,0,2,-40.953452380952385,0.9879765625
82,0,4,-19.18607142857143,0.9878281250000001
83,0,3,-18.482142857142858,0.9876796875
84,0,2,-16.751666666666665,0.98753125
85,0,2,-24.156309523809526,0.9873828125
86,0,4,-21.604642857142856,0.987234375
87,0,2,-19.21964285714286,0.9870859375
88,0,4,-18.28214285714286,0.9869375
89,0,3,-16.858809523809523,0.9867890625
90,0,2,-16.523214285714285,0.986640625
91,0,2,-19.24666666666667,0.9864921875
92,0,3,-23.354642857142856,0.98634375
93,0,3,-17.917142857142856,0.9861953125
94,0,1,-25.143809523809523,0.986046875
95,0,3,-15.913333333333332,0.9858984375
96,0,4,-22.357142857142858,0.98575
97,0,2,-19.107142857142858,0.9856015625
98,0,4,-15.857142857142858,0.985453125
99,0,4,-13.017142857142856,0.9853046875
100,0,6,-44.90988095238095,0.98515625
101,0,3,-19.343809523809526,0.9850078125
102,0,3,-25.794642857142854,0.984859375
103,0,3,-14.751666666666667,0.9847109375
104,0,4,-14.998333333333331,0.9845625
105,0,3,-14.998333333333331,0.9844140625
106,0,4,-13.998333333333331,0.984265625
107,0,4,-16.603809523809524,0.9841171875
108,0,2,-18.098333333333333,0.98396875
109,0,5,-18.203809523809525,0.9838203125
110,0,2,-18.346666666666668,0.983671875
111,0,3,-23.487380952380953,0.9835234375
112,0,2,-20.817142857142855,0.983375
113,0,1,-19.17214285714286,0.9832265625
114,0,4,-22.152380952380952,0.983078125
115,0,1,-18.621666666666666,0.9829296875
116,0,2,-16.775,0.98278125
117,0,3,-14.95,0.9826328125
118,0,2,-32.394642857142856,0.982484375
119,0,2,-23.629642857142855,0.9823359375
120,0,3,-16.307142857142857,0.9821875
121,0,3,-19.662142857142857,0.9820390625
122,0,2,-23.093809523809526,0.981890625
123,0,1,-20.663809523809523,0.9817421875
