episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-18.263809523809524,1.0
1,0,2,-18.017142857142858,0.9998515625
2,0,3,-15.75,0.999703125
3,0,2,-16.85,0.9995546875
4,0,1,-19.674999999999997,0.99940625
5,0,3,-20.182142857142857,0.9992578125
6,0,3,-17.682142857142857,0.999109375
7,0,3,-16.99833333333333,0.9989609375
8,0,1,-19.861666666666665,0.9988125
9,0,1,-27.18595238095238,0.9986640625
10,0,4,-12.751666666666667,0.998515625
11,0,3,-21.031309523809526,0.9983671875
12,0,3,-23.419642857142858,0.99821875
13,0,3,-20.567142857142855,0.9980703125
14,0,3,-21.267142857142858,0.997921875
15,0,1,-40.56964285714286,0.9977734375
16,0,2,-26.143809523809523,0.997625
17,0,2,-19.013571428571428,0.9974765625
18,0,2,-18.99833333333333,0.997328125
19,0,3,-21.988571428571426,0.9971796875
20,0,2,-23.937380952380952,0.99703125
21,0,2,-17.803333333333335,0.9968828125
22,0,1,-20.6,0.996734375
23,0,4,-15.136666666666667,0.9965859375
24,0,4,-24.92738095238095,0.9964375
25,0,3,-14.688333333333333,0.9962890625
26,0,4,-18.982142857142858,0.996140625
27,0,3,-14.903333333333332,0.9959921875
28,0,1,-20.236666666666665,0.99584375
29,0,1,-19.738333333333333,0.9956953125
30,0,3,-25.53214285714286,0.995546875
31,0,3,-23.09464285714286,0.9953984375
32,0,2,-21.292142857142856,0.99525
33,0,3,-41.910714285714285,0.9951015625
34,0,3,-20.207142857142856,0.994953125
35,0,2,-21.889880952380953,0.9948046875
36,0,3,-24.16357142857143,0.99465625
37,0,4,-16.913571428571426,0.9945078125
38,0,3,-26.404642857142854,0.994359375
39,0,3,-17.331666666666663,0.9942109375
40,0,2,-19.319642857142856,0.9940625
41,0,4,-18.10511904761905,0.9939140625
42,0,3,-23.482142857142858,0.993765625
43,0,2,-22.520714285714284,0.9936171875
44,0,3,-18.292142857142856,0.99346875
45,0,2,-17.41166666666667,0.9933203125
46,0,4,-12.903333333333332,0.993171875
47,0,2,-22.31380952380952,0.9930234375
48,0,3,-20.557142857142857,0.992875
49,0,3,-18.107142857142858,0.9927265625
50,0,3,-15.7,0.992578125
51,0,4,-14.932142857142857,0.9924296875
52,0,2,-22.243809523809524,0.99228125
53,0,3,-14.198333333333334,0.9921328125
54,0,2,-17.898333333333333,0.991984375
55,0,2,-19.107142857142858,0.9918359375
56,0,3,-14.198333333333334,0.9916875
57,0,2,-17.85,0.9915390625
58,0,1,-20.37238095238095,0.991390625
59,0,2,-22.077142857142857,0.9912421875
60,0,2,-23.132380952380956,0.99109375
61,0,2,-20.035714285714285,0.9909453125
62,0,4,-19.932142857142857,0.990796875
63,0,3,-12.952380952380953,0.9906484375
64,0,5,-24.248214285714283,0.9905
65,0,3,-14.773333333333333,0.9903515625
66,0,3,-14.223333333333333,0.990203125
67,0,3,-22.044642857142858,0.9900546875
68,0,3,-22.103809523809524,0.98990625
69,0,4,-21.357142857142858,0.9897578125
70,0,2,-18.477142857142855,0.989609375
71,0,2,-19.44654761904762,0.9894609375
72,0,2,-32.61964285714286,0.9893125
73,0,5,-19.819047619047616,0.9891640625
74,0,3,-23.457142857142856,0.989015625
75,0,3,-14.903333333333332,0.9888671875
76,0,4,-15.136666666666667,0.98871875
77,0,3,-24.209642857142857,0.9885703125
78,0,2,-23.008214285714285,0.988421875
79,0,6,-13.607380952380952,0.9882734375
80,0,3,-16.207142857142856,0.988125
81,0,2,-21.818809523809524,0.9879765625
82,0,3,-17.342142857142857,0.9878281250000001
83,0,1,-43.30357142857142,0.9876796875
84,0,3,-19.567142857142855,0.98753125
85,0,2,-23.67738095238095,0.9873828125
86,0,1,-27.267142857142858,0.987234375
87,0,3,-39.48214285714286,0.9870859375
88,0,2,-17.336666666666666,0.9869375
89,0,2,-24.797619047619047,0.9867890625
90,0,4,-34.07964285714286,0.986640625
91,0,2,-19.331666666666663,0.9864921875
92,0,2,-20.477380952380955,0.98634375
93,0,4,-14.236666666666666,0.9861953125
94,0,4,-19.568809523809524,0.986046875
95,0,2,-38.85714285714286,0.9858984375
96,0,0,-20.391666666666666,0.98575
97,0,2,-33.74464285714286,0.9856015625
98,0,3,-17.207142857142856,0.985453125
99,0,3,-21.763809523809524,0.9853046875
100,0,3,-15.336666666666668,0.98515625
101,0,0,-27.599642857142854,0.9850078125
102,0,2,-18.82154761904762,0.984859375
103,0,3,-17.703809523809525,0.9847109375
104,0,2,-14.370714285714287,0.9845625
105,0,1,-26.784880952380952,0.9844140625
106,0,4,-13.446666666666667,0.984265625
107,0,2,-19.332142857142856,0.9841171875
108,0,2,-18.78214285714286,0.98396875
109,0,2,-38.218809523809526,0.9838203125
110,0,3,-22.529642857142857,0.983671875
111,0,3,-14.85,0.9835234375
112,0,2,-22.12238095238095,0.983375
113,0,3,-35.144642857142856,0.9832265625
114,0,4,-18.618809523809524,0.983078125
115,0,6,-15.014047619047616,0.9829296875
116,0,2,-16.85,0.98278125
117,0,3,-23.67238095238095,0.9826328125
118,0,3,-18.087142857142855,0.982484375
119,0,4,-30.529642857142857,0.9823359375
120,0,3,-18.78214285714286,0.9821875
121,0,2,-21.842142857142857,0.9820390625
122,0,4,-24.22607142857143,0.981890625
123,0,2,-18.098333333333333,0.9817421875
124,0,3,-21.11880952380952,0.98159375
125,0,3,-15.198333333333334,0.9814453125
126,0,4,-28.642142857142858,0.981296875
127,0,3,-15.984880952380951,0.9811484375
128,0,3,-22.004642857142855,0.981
129,0,2,-27.484880952380948,0.9808515625
130,0,3,-24.494642857142857,0.980703125
131,0,3,-27.868809523809524,0.9805546875
132,0,4,-18.29380952380952,0.98040625
133,0,3,-17.682142857142857,0.9802578125
134,0,3,-20.232142857142858,0.980109375
135,0,1,-23.277142857142856,0.9799609375
136,0,4,-14.431666666666667,0.9798125
137,0,2,-16.99833333333333,0.9796640625
138,0,3,-14.85,0.979515625
139,0,2,-18.236666666666665,0.9793671875
140,0,3,-16.307142857142857,0.97921875
141,0,2,-18.236666666666665,0.9790703125
142,0,3,-17.207142857142856,0.978921875
143,0,3,-33.28857142857143,0.9787734375
144,0,3,-14.903333333333332,0.978625
145,0,3,-15.098333333333333,0.9784765625
146,0,2,-22.75857142857143,0.978328125
147,0,3,-15.75,0.9781796875
148,0,4,-16.343809523809526,0.97803125
149,1,4,-29.035714285714285,0.9778828125
150,0,4,-13.699999999999998,0.977734375
151,0,3,-16.542142857142856,0.9775859375
152,0,2,-20.342142857142857,0.9774375
153,0,1,-20.993809523809524,0.9772890625
154,0,3,-23.067142857142855,0.977140625
155,0,3,-17.207142857142856,0.9769921875
156,0,4,-15.703809523809525,0.97684375
157,0,2,-22.858571428571427,0.9766953125
158,0,3,-14.903333333333332,0.976546875
159,0,5,-34.88130952380952,0.9763984375
160,0,4,-12.903333333333332,0.97625
161,0,3,-14.751666666666667,0.9761015625
162,0,2,-15.621666666666666,0.975953125
163,0,4,-12.903333333333332,0.9758046875
164,0,3,-17.482142857142858,0.97565625
165,0,4,-15.246666666666668,0.9755078125
166,0,3,-26.479642857142856,0.975359375
167,0,3,-14.85,0.9752109375
168,0,3,-17.35238095238095,0.9750625
169,0,3,-16.5,0.9749140625
170,0,3,-18.582142857142856,0.974765625
171,0,3,-15.75,0.9746171875
172,0,1,-24.763809523809524,0.97446875
173,0,2,-22.334642857142857,0.9743203125
174,0,3,-25.21964285714286,0.974171875
175,0,4,-13.651666666666667,0.9740234375
176,0,2,-16.85,0.973875
177,0,3,-16.99833333333333,0.9737265625
178,0,2,-24.561071428571427,0.973578125
179,0,3,-26.994880952380953,0.9734296875
180,0,3,-50.76988095238095,0.97328125
181,0,3,-19.567142857142855,0.9731328125
182,0,1,-22.837142857142855,0.972984375
183,0,1,-22.208214285714284,0.9728359375
184,0,3,-16.99833333333333,0.9726875
185,0,4,-12.113333333333333,0.9725390625
186,0,3,-15.85,0.972390625
187,0,3,-16.44214285714286,0.9722421875
188,0,3,-19.33607142857143,0.97209375
189,0,3,-22.542142857142856,0.9719453125
190,0,3,-17.682142857142857,0.971796875
191,0,3,-16.236666666666665,0.9716484375
