episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,4,0,-14.132142857142856,1.0
1,0,4,0,-8.903333333333332,0.9998515625
2,0,2,0,-34.44238095238095,0.999703125
3,0,4,0,-12.689047619047619,0.9995546875
4,0,3,0,-12.998333333333331,0.99940625
5,0,4,0,-10.360119047619047,0.9992578125
6,0,3,0,-14.107142857142858,0.999109375
7,0,4,0,-9.651666666666667,0.9989609375
8,0,3,0,-18.667142857142856,0.9988125
9,0,2,0,-19.249642857142852,0.9986640625
10,0,3,0,-11.85,0.998515625
11,0,3,0,-11.531666666666666,0.9983671875
12,0,2,0,-13.802380952380952,0.99821875
13,0,2,0,-13.675,0.9980703125
14,0,7,0,-35.08130952380952,0.997921875
15,0,3,0,-16.84464285714286,0.9977734375
16,0,4,0,-10.998333333333331,0.997625
17,0,2,0,-27.379642857142855,0.9974765625
18,0,3,0,-19.642142857142858,0.997328125
19,0,4,0,-9.336666666666668,0.9971796875
20,0,3,0,-16.919642857142858,0.99703125
21,0,2,0,-23.19880952380952,0.9968828125
22,0,3,0,-17.894642857142856,0.996734375
23,0,3,0,-12.017142857142858,0.9965859375
24,0,3,0,-16.019642857142856,0.9964375
25,0,2,0,-21.432142857142857,0.9962890625
26,0,2,0,-20.907142857142855,0.996140625
27,0,6,0,-22.67071428571429,0.9959921875
28,0,2,0,-16.582142857142856,0.99584375
29,0,4,0,-9.446666666666667,0.9956953125
30,0,3,0,-14.582142857142857,0.995546875
31,0,1,0,-20.718809523809526,0.9953984375
32,0,2,0,-13.056666666666667,0.99525
33,0,4,0,-13.029642857142857,0.9951015625
34,0,2,0,-18.019642857142856,0.994953125
35,0,3,0,-24.957142857142856,0.9948046875
36,0,4,0,-23.917142857142856,0.99465625
37,0,2,0,-11.391666666666666,0.9945078125
38,0,4,0,-10.431666666666667,0.994359375
39,0,4,0,-8.751666666666667,0.9942109375
40,0,3,0,-19.53214285714286,0.9940625
41,0,3,0,-17.74214285714286,0.9939140625
42,0,3,0,-14.057142857142857,0.993765625
43,0,4,0,-36.05630952380953,0.9936171875
44,0,4,0,-14.807142857142857,0.99346875
45,0,3,0,-15.707142857142857,0.9933203125
46,0,0,0,-21.758571428571425,0.993171875
47,0,3,0,-15.779642857142855,0.9930234375
48,0,4,0,-9.446666666666667,0.992875
49,0,4,0,-10.236666666666666,0.9927265625
