episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,2,-34.61964285714286,1.0
1,0,3,-22.482142857142858,0.9998515625
2,0,3,-20.99833333333333,0.999703125
3,0,2,-38.80964285714285,0.9995546875
4,0,2,-40.16464285714286,0.99940625
5,0,3,-17.52166666666667,0.9992578125
6,0,4,-21.607142857142858,0.999109375
7,0,2,-55.18630952380952,0.9989609375
8,0,3,-18.688333333333333,0.9988125
9,0,4,-18.098333333333333,0.9986640625
10,0,2,-25.338571428571427,0.998515625
11,0,3,-44.917142857142856,0.9983671875
12,0,3,-22.057142857142857,0.99821875
13,0,3,-25.722619047619048,0.9980703125
14,0,4,-17.098333333333333,0.997921875
15,0,1,-21.851666666666667,0.9977734375
16,0,3,-18.751666666666665,0.997625
17,0,3,-25.243809523809524,0.9974765625
18,0,3,-17.950000000000003,0.997328125
19,0,1,-31.05988095238095,0.9971796875
20,0,1,-24.599999999999998,0.99703125
21,0,1,-25.47738095238095,0.9968828125
22,0,4,-19.703809523809525,0.996734375
23,0,5,-36.37880952380952,0.9965859375
24,0,1,-22.19833333333333,0.9964375
25,0,4,-19.482142857142858,0.9962890625
26,0,2,-23.107142857142858,0.996140625
27,0,3,-20.23130952380953,0.9959921875
28,0,3,-19.013333333333332,0.99584375
29,0,3,-24.132142857142856,0.9956953125
30,0,3,-18.99833333333333,0.995546875
31,0,3,-29.45714285714286,0.9953984375
32,0,4,-17.913333333333334,0.99525
33,0,3,-32.916309523809524,0.9951015625
34,0,1,-27.81714285714286,0.994953125
35,0,3,-24.537380952380953,0.9948046875
36,0,3,-19.85,0.99465625
37,0,3,-19.682142857142857,0.9945078125
38,0,4,-16.751666666666665,0.994359375
39,0,6,-13.457380952380952,0.9942109375
40,0,4,-22.336071428571426,0.9940625
41,0,6,-19.689880952380953,0.9939140625
42,0,2,-23.94380952380952,0.993765625
43,0,3,-20.091666666666665,0.9936171875
44,0,3,-21.682142857142857,0.99346875
45,0,3,-20.346666666666664,0.9933203125
46,0,3,-19.599999999999998,0.993171875
47,0,5,-15.290952380952383,0.9930234375
48,0,2,-26.778809523809525,0.992875
49,0,3,-21.857142857142858,0.9927265625
50,0,4,-18.359880952380955,0.992578125
51,0,3,-23.769642857142856,0.9924296875
52,0,8,-28.604642857142856,0.99228125
53,0,3,-19.013333333333332,0.9921328125
54,0,4,-19.95714285714286,0.991984375
55,0,3,-44.82321428571428,0.9918359375
56,0,3,-20.99833333333333,0.9916875
57,0,4,-19.057142857142857,0.9915390625
58,0,2,-25.827380952380953,0.991390625
59,0,2,-23.504642857142855,0.9912421875
60,0,3,-22.896071428571428,0.99109375
61,0,3,-19.651666666666667,0.9909453125
62,0,3,-19.913333333333334,0.990796875
63,0,3,-23.11880952380952,0.9906484375
64,0,3,-21.857142857142858,0.9905
65,0,2,-29.142142857142858,0.9903515625
66,0,2,-26.327380952380953,0.990203125
67,0,4,-26.69988095238095,0.9900546875
68,0,3,-21.20714285714286,0.98990625
69,0,4,-18.113571428571426,0.9897578125
70,0,4,-23.394642857142856,0.989609375
71,0,2,-23.152380952380952,0.9894609375
72,0,4,-26.167142857142856,0.9893125
73,0,3,-23.642142857142858,0.9891640625
74,0,2,-22.888809523809524,0.989015625
75,0,2,-22.75,0.9888671875
76,0,2,-28.303809523809527,0.98871875
77,0,3,-19.903809523809525,0.9885703125
78,0,2,-25.29738095238095,0.988421875
79,0,0,-29.13880952380952,0.9882734375
80,0,2,-24.717142857142857,0.988125
81,0,3,-22.67238095238095,0.9879765625
82,0,4,-18.582142857142856,0.9878281250000001
83,0,2,-28.429642857142856,0.9876796875
84,0,2,-21.217142857142857,0.98753125
85,0,3,-20.99833333333333,0.9873828125
86,0,2,-20.73833333333333,0.987234375
87,0,2,-23.47357142857143,0.9870859375
88,0,1,-31.15714285714286,0.9869375
89,0,1,-28.26488095238095,0.9867890625
90,0,3,-22.53607142857143,0.986640625
91,0,2,-28.104642857142856,0.9864921875
92,0,3,-21.136666666666667,0.98634375
93,0,4,-20.013571428571428,0.9861953125
94,0,2,-31.40714285714286,0.986046875
95,0,3,-22.119642857142857,0.9858984375
96,0,2,-26.919642857142858,0.98575
97,0,1,-22.971666666666668,0.9856015625
98,0,3,-21.136666666666667,0.985453125
99,0,4,-18.236666666666665,0.9853046875
100,0,2,-26.34488095238095,0.98515625
101,0,5,-36.94464285714286,0.9850078125
102,0,6,-71.82964285714286,0.984859375
103,0,3,-23.113809523809522,0.9847109375
104,0,4,-20.436071428571427,0.9845625
105,0,3,-18.99833333333333,0.9844140625
106,0,4,-18.346666666666664,0.984265625
107,0,1,-22.003333333333334,0.9841171875
108,0,4,-19.499999999999996,0.98396875
109,0,3,-19.117142857142856,0.9838203125
110,0,2,-23.20714285714286,0.983671875
111,0,3,-22.057142857142857,0.9835234375
112,0,2,-26.398809523809522,0.983375
113,0,2,-28.177142857142858,0.9832265625
114,0,3,-31.549880952380953,0.983078125
115,0,2,-24.81714285714286,0.9829296875
116,0,4,-20.603809523809524,0.98278125
117,0,3,-19.013333333333332,0.9826328125
118,0,3,-19.606666666666666,0.982484375
119,0,3,-25.518809523809523,0.9823359375
120,0,2,-27.038809523809523,0.9821875
121,0,3,-19.85238095238095,0.9820390625
122,0,2,-21.582142857142856,0.981890625
123,0,5,-17.170714285714286,0.9817421875
124,0,2,-25.807142857142857,0.98159375
125,0,2,-23.10714285714286,0.9814453125
126,0,2,-21.75,0.981296875
127,0,4,-34.11380952380952,0.9811484375
128,0,2,-21.75,0.981
129,0,3,-23.436071428571427,0.9808515625
130,0,3,-30.33214285714286,0.980703125
131,0,2,-31.505952380952383,0.9805546875
132,0,4,-17.336666666666666,0.98040625
