episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,4,-15.735714285714286,1.0
1,0,3,-10.95,0.999940625
2,0,2,-13.898333333333333,0.99988125
3,0,3,-13.760714285714286,0.999821875
4,0,3,-41.019642857142856,0.9997625
5,0,3,-15.707142857142857,0.999703125
6,0,3,-17.718809523809526,0.99964375
7,0,3,-14.013571428571428,0.999584375
8,0,2,-18.073214285714286,0.999525
9,0,4,-7.851666666666667,0.999465625
10,0,3,-13.704642857142856,0.99940625
11,0,4,-12.332142857142857,0.999346875
12,0,1,-18.420714285714286,0.9992875
13,0,4,-12.895714285714286,0.999228125
14,0,3,-16.963809523809523,0.99916875
15,0,2,-11.95,0.999109375
16,0,2,-13.098333333333333,0.99905
17,0,4,-33.98714285714286,0.998990625
18,0,3,-19.932142857142857,0.99893125
19,0,2,-16.013571428571428,0.998871875
20,0,3,-12.75,0.9988125
21,0,3,-14.107142857142858,0.998753125
22,0,1,-27.417142857142856,0.99869375
23,0,2,-17.05857142857143,0.998634375
24,0,2,-21.11714285714286,0.998575
25,0,3,-11.803333333333333,0.998515625
26,0,3,-13.667142857142856,0.99845625
27,0,2,-14.394642857142856,0.998396875
28,0,3,-13.682142857142857,0.9983375
29,0,4,-19.267142857142858,0.998278125
30,0,3,-11.013333333333334,0.99821875
31,0,3,-18.256309523809524,0.998159375
32,0,3,-16.388809523809524,0.9981
33,0,3,-18.007142857142856,0.998040625
34,0,0,-23.256309523809524,0.99798125
35,0,4,-21.093809523809522,0.997921875
36,0,3,-16.453809523809525,0.9978625
37,0,1,-14.653333333333332,0.997803125
38,0,3,-12.419642857142856,0.99774375
39,0,2,-18.11714285714286,0.997684375
40,0,2,-18.472142857142856,0.997625
41,0,2,-15.5,0.997565625
42,0,1,-15.817142857142859,0.99750625
43,0,4,-11.246666666666666,0.997446875
44,0,3,-12.316666666666666,0.9973875
45,0,3,-17.233214285714286,0.997328125
46,0,1,-18.727142857142855,0.99726875
47,0,3,-13.857142857142858,0.997209375
48,0,5,-27.04380952380952,0.99715
49,0,3,-22.744642857142857,0.997090625
50,0,3,-10.751666666666667,0.99703125
51,0,2,-21.24214285714286,0.996971875
52,0,3,-13.5,0.9969125
53,0,3,-30.90380952380952,0.996853125
54,0,2,-19.03214285714286,0.99679375
55,0,4,-13.394642857142857,0.996734375
56,0,3,-11.803333333333333,0.996675
57,0,1,-28.482142857142854,0.996615625
58,0,3,-11.773333333333333,0.99655625
59,0,3,-14.968809523809524,0.996496875
60,0,1,-14.474999999999998,0.9964375
61,0,4,-10.431666666666667,0.996378125
62,0,2,-13.803333333333333,0.99631875
63,0,1,-15.411666666666667,0.996259375
64,0,3,-25.741309523809523,0.9962
65,0,6,-18.189880952380953,0.996140625
66,0,2,-12.894642857142857,0.99608125
67,0,3,-17.34464285714286,0.996021875
68,0,4,-15.903571428571425,0.9959625
69,0,1,-35.83095238095238,0.995903125
70,0,6,-8.933214285714286,0.99584375
71,0,3,-11.416666666666668,0.995784375
72,0,2,-15.682142857142857,0.995725
73,0,1,-13.973333333333333,0.995665625
74,0,3,-14.057142857142857,0.99560625
75,0,3,-13.11357142857143,0.995546875
76,0,3,-8.906666666666666,0.9954875
77,0,3,-20.707142857142856,0.995428125
78,0,4,-10.236666666666666,0.99536875
79,0,2,-15.585714285714285,0.995309375
80,0,3,-13.246666666666666,0.99525
81,0,2,-16.035714285714285,0.995190625
82,0,3,-17.65714285714286,0.99513125
83,0,2,-17.163809523809526,0.995071875
84,0,1,-16.207142857142856,0.9950125
85,0,1,-15.674999999999999,0.994953125
86,0,4,-12.603809523809524,0.99489375
87,0,4,-9.198333333333332,0.994834375
88,0,3,-11.803333333333333,0.994775
89,0,2,-13.75,0.994715625
90,0,3,-16.607142857142858,0.99465625
91,0,3,-11.651666666666667,0.994596875
92,0,2,-15.013571428571428,0.9945375
93,0,2,-15.342142857142857,0.994478125
94,0,2,-19.98988095238095,0.99441875
95,0,6,-16.807380952380953,0.994359375
96,0,4,-33.54607142857143,0.9943
97,0,3,-12.599880952380953,0.994240625
98,0,2,-12.85,0.99418125
99,0,3,-11.803333333333333,0.994121875
100,0,2,-15.052380952380952,0.9940625
101,0,3,-15.119642857142857,0.994003125
102,0,3,-12.098333333333333,0.99394375
103,0,2,-14.682142857142857,0.993884375
104,0,4,-10.998333333333331,0.993825
105,0,4,-12.767142857142858,0.993765625
106,0,3,-20.399047619047618,0.99370625
107,0,4,-9.783214285714285,0.993646875
108,0,2,-14.998333333333331,0.9935875
109,0,3,-10.751666666666665,0.993528125
110,0,1,-13.892380952380952,0.99346875
111,0,4,-10.998333333333331,0.993409375
112,0,3,-12.492142857142857,0.99335
113,0,3,-14.762142857142855,0.993290625
114,0,2,-13.098333333333333,0.99323125
115,0,3,-24.818809523809524,0.993171875
116,0,2,-18.982142857142858,0.9931125
117,0,3,-11.85,0.993053125
118,0,3,-15.717142857142857,0.99299375
119,0,3,-18.269642857142856,0.992934375
120,0,4,-12.057142857142857,0.992875
121,0,5,-25.353809523809524,0.992815625
122,0,2,-18.192142857142855,0.99275625
123,0,1,-21.002142857142857,0.992696875
124,0,3,-8.511666666666667,0.9926375
125,0,3,-12.894642857142857,0.992578125
126,0,3,-20.745714285714286,0.99251875
127,0,3,-15.629642857142859,0.992459375
128,0,3,-17.756071428571424,0.9924
129,0,2,-21.214880952380952,0.992340625
130,0,3,-20.814880952380953,0.99228125
131,0,4,-10.998333333333331,0.992221875
132,0,2,-12.85,0.9921625
133,0,3,-9.806666666666667,0.992103125
134,0,2,-17.46738095238095,0.99204375
135,0,2,-19.32154761904762,0.991984375
136,0,4,-10.098333333333333,0.991925
137,0,2,-15.398809523809522,0.991865625
138,0,4,-10.236666666666666,0.99180625
139,0,6,-15.973214285714285,0.991746875
140,0,3,-16.343809523809526,0.9916875
141,0,5,-21.252380952380953,0.991628125
142,0,3,-14.292142857142856,0.99156875
143,0,1,-14.373214285714285,0.991509375
144,0,4,-9.651666666666667,0.99145
145,0,3,-16.757142857142856,0.991390625
146,0,4,-13.294880952380952,0.99133125
147,0,3,-28.817142857142855,0.991271875
148,0,3,-26.396071428571428,0.9912125
149,0,2,-16.26154761904762,0.991153125
150,0,3,-11.307142857142857,0.99109375
151,0,2,-29.292142857142856,0.991034375
152,0,5,-18.67738095238095,0.990975
153,0,4,-8.903333333333332,0.990915625
154,0,2,-22.25714285714286,0.99085625
155,0,3,-16.00630952380952,0.990796875
156,0,3,-12.236666666666666,0.9907375
157,0,2,-12.606666666666666,0.990678125
158,0,7,-17.518809523809523,0.99061875
159,0,2,-14.107142857142858,0.990559375
160,0,3,-17.792142857142856,0.9905
161,0,2,-16.81357142857143,0.990440625
162,0,3,-17.210714285714285,0.99038125
163,0,2,-13.325,0.990321875
164,0,4,-9.198333333333332,0.9902625
165,0,4,-16.343809523809522,0.990203125
166,0,3,-13.582142857142857,0.99014375
167,0,3,-22.057142857142857,0.990084375
168,0,4,-10.998333333333331,0.990025
169,0,3,-12.998333333333331,0.989965625
170,0,3,-10.799999999999999,0.98990625
171,0,3,-13.788809523809524,0.989846875
172,0,3,-12.682142857142857,0.9897875
173,0,1,-16.803809523809527,0.989728125
174,0,3,-15.229642857142856,0.98966875
175,0,1,-21.764642857142857,0.989609375
176,0,3,-14.107142857142858,0.98955
177,0,1,-33.11714285714285,0.989490625
178,0,2,-12.107380952380952,0.98943125
179,0,3,-14.869642857142857,0.989371875
180,0,2,-13.038333333333334,0.9893125
181,0,7,-21.844642857142855,0.989253125
182,0,3,-14.594642857142857,0.98919375
183,0,4,-10.346666666666666,0.989134375
184,0,2,-15.136666666666667,0.989075
185,0,2,-13.898333333333333,0.989015625
186,0,2,-20.142380952380954,0.98895625
187,0,2,-13.307142857142857,0.988896875
188,0,3,-12.207142857142857,0.9888375
189,0,2,-26.139880952380953,0.988778125
190,0,1,-17.482142857142858,0.98871875
191,0,3,-16.298809523809524,0.988659375
192,0,4,-31.329642857142858,0.9886
193,0,2,-15.532142857142857,0.988540625
194,0,4,-9.651666666666667,0.98848125
195,0,2,-20.206309523809523,0.988421875
196,0,3,-17.75857142857143,0.9883625
197,0,3,-11.913333333333334,0.988303125
198,0,6,-8.984880952380951,0.98824375
199,0,2,-13.775,0.988184375
200,0,3,-14.757142857142856,0.988125
201,0,1,-17.52357142857143,0.988065625
202,0,2,-15.267142857142858,0.98800625
203,0,4,-25.803809523809523,0.987946875
204,0,2,-18.253809523809522,0.9878875
205,0,2,-18.81964285714286,0.9878281250000001
206,0,1,-14.575,0.98776875
207,0,1,-24.14464285714286,0.987709375
208,0,2,-13.411666666666667,0.98765
209,0,4,-11.5,0.987590625
210,0,3,-20.869642857142857,0.98753125
211,0,2,-16.263809523809524,0.987471875
212,0,1,-18.273214285714285,0.9874125
213,0,4,-17.461071428571426,0.987353125
214,0,4,-14.517142857142858,0.98729375
215,0,2,-16.727142857142855,0.987234375
216,0,3,-15.531309523809524,0.987175
217,0,3,-13.995714285714286,0.987115625
218,0,2,-16.192142857142855,0.98705625
