episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,3,0,-21.86714285714286,1.0
1,0,2,0,-23.11357142857143,0.9998515625
2,0,1,0,-18.057142857142857,0.999703125
3,0,2,0,-13.717142857142857,0.9995546875
4,0,2,0,-23.379642857142855,0.99940625
5,0,2,0,-13.316666666666666,0.9992578125
6,0,3,0,-9.788333333333334,0.999109375
7,0,3,0,-13.207142857142857,0.9989609375
8,0,1,0,-25.738809523809522,0.9988125
9,0,2,0,-24.50464285714286,0.9986640625
10,0,3,0,-10.95,0.998515625
11,0,1,0,-12.858214285714286,0.9983671875
12,0,5,0,-18.996547619047618,0.99821875
13,0,3,0,-19.357142857142858,0.9980703125
14,0,3,0,-15.868809523809524,0.997921875
15,0,2,0,-15.91357142857143,0.9977734375
16,0,2,0,-21.457142857142856,0.997625
17,0,3,0,-10.903333333333332,0.9974765625
18,0,3,0,-14.219880952380953,0.997328125
19,0,4,0,-12.818809523809524,0.9971796875
20,0,2,0,-22.444880952380952,0.99703125
21,0,2,0,-18.729642857142856,0.9968828125
22,0,4,0,-8.903333333333332,0.996734375
23,0,1,0,-31.642142857142858,0.9965859375
24,0,3,0,-12.359880952380951,0.9964375
25,0,2,0,-18.322380952380954,0.9962890625
26,0,1,0,-21.457142857142856,0.996140625
27,0,3,0,-10.694642857142856,0.9959921875
28,0,3,0,-9.411666666666667,0.99584375
29,0,4,0,-8.003333333333332,0.9956953125
30,0,2,0,-17.915952380952383,0.995546875
31,0,2,0,-13.111666666666666,0.9953984375
32,0,2,0,-12.751666666666665,0.99525
33,0,4,0,-18.09464285714286,0.9951015625
34,0,4,0,-9.098333333333333,0.994953125
35,0,2,0,-26.933809523809522,0.9948046875
36,0,3,0,-10.998333333333335,0.99465625
37,0,4,0,-11.11357142857143,0.9945078125
38,0,3,0,-16.343809523809526,0.994359375
39,0,2,0,-13.75,0.9942109375
40,0,2,0,-17.717142857142857,0.9940625
41,0,4,0,-8.198333333333332,0.9939140625
42,0,1,0,-15.307142857142857,0.993765625
43,0,4,0,-8.751666666666667,0.9936171875
44,0,2,0,-17.581071428571427,0.99346875
45,0,3,0,-19.523571428571426,0.9933203125
46,0,2,0,-12.751666666666665,0.993171875
47,0,4,0,-23.092142857142857,0.9930234375
48,0,5,0,-28.92738095238095,0.992875
49,0,2,0,-21.045714285714286,0.9927265625
50,0,2,0,-14.346666666666668,0.992578125
51,0,2,0,-14.442142857142857,0.9924296875
52,0,3,0,-12.431666666666667,0.99228125
53,0,4,0,-11.788809523809524,0.9921328125
54,0,4,0,-9.6,0.991984375
55,0,2,0,-23.603809523809524,0.9918359375
56,0,2,0,-16.913571428571426,0.9916875
57,0,2,0,-14.75,0.9915390625
58,0,2,0,-16.717142857142857,0.991390625
59,0,3,0,-14.907142857142855,0.9912421875
60,0,4,0,-13.144880952380952,0.99109375
61,0,3,0,-18.894642857142856,0.9909453125
62,0,3,0,-11.85,0.990796875
63,0,2,0,-15.373214285714287,0.9906484375
64,0,1,0,-17.857142857142858,0.9905
65,0,2,0,-18.336071428571426,0.9903515625
66,0,2,0,-15.957142857142857,0.990203125
67,0,1,0,-13.875,0.9900546875
68,0,2,0,-13.098333333333333,0.98990625
69,0,4,0,-11.095714285714285,0.9897578125
70,0,1,0,-17.107142857142858,0.989609375
71,0,2,0,-27.42964285714286,0.9894609375
72,0,2,0,-16.14238095238095,0.9893125
73,0,3,0,-18.894642857142856,0.9891640625
74,0,4,0,-8.751666666666665,0.989015625
75,0,4,0,-10.035714285714285,0.9888671875
