episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,2,0,-22.782380952380954,1.0
1,0,3,0,-11.198333333333334,0.988125
2,0,3,0,-15.818809523809524,0.97625
3,0,4,0,-11.788809523809524,0.964375
4,0,4,0,-14.282142857142857,0.9525
5,0,3,0,-12.577380952380953,0.940625
6,0,4,0,-11.913571428571428,0.92875
7,0,5,0,-17.807142857142857,0.916875
8,0,2,0,-17.482142857142858,0.905
9,0,4,0,-8.799999999999999,0.893125
10,0,3,0,-21.653809523809525,0.88125
11,0,4,0,-8.751666666666667,0.869375
12,0,2,0,-14.75,0.8575
13,0,2,0,-15.499642857142856,0.8456250000000001
14,0,3,0,-12.236666666666666,0.83375
15,0,3,0,-10.235714285714284,0.821875
16,0,3,0,-14.399999999999999,0.81
17,0,4,0,-17.773214285714285,0.798125
18,0,4,0,-26.973214285714285,0.78625
19,0,3,0,-11.548214285714286,0.774375
20,0,1,0,-14.162380952380953,0.7625
21,0,3,0,-12.192142857142857,0.750625
22,0,2,0,-13.75,0.73875
23,0,3,0,-21.03214285714286,0.726875
24,0,3,0,-9.706666666666667,0.7150000000000001
25,0,3,0,-12.216666666666665,0.703125
26,0,3,0,-12.682142857142857,0.69125
27,0,2,0,-15.207142857142857,0.6793750000000001
28,0,2,0,-14.213571428571427,0.6675
29,0,5,0,-11.342380952380951,0.655625
30,0,2,0,-13.913333333333334,0.64375
31,1,2,0,-27.707142857142856,0.631875
32,0,2,0,-13.651666666666667,0.62
33,0,1,0,-15.803333333333333,0.608125
34,0,3,0,-16.91238095238095,0.59625
35,0,2,0,-14.017142857142858,0.5843750000000001
36,0,1,0,-15.457380952380952,0.5725
37,0,3,0,-9.973333333333333,0.5606249999999999
38,0,3,0,-11.85,0.5487500000000001
39,0,3,0,-11.207142857142857,0.536875
40,0,4,0,-23.608214285714286,0.525
41,0,3,0,-12.542142857142856,0.513125
42,0,2,0,-13.552380952380952,0.50125
43,0,2,0,-14.236666666666666,0.489375
44,0,4,0,-27.307142857142857,0.47750000000000004
45,0,2,0,-19.47380952380952,0.46562500000000007
46,0,3,0,-11.898333333333333,0.4537500000000001
47,0,1,0,-16.758809523809525,0.441875
48,0,2,0,-13.291666666666668,0.43000000000000005
49,0,1,0,-14.873333333333333,0.41812499999999997
50,0,2,0,-12.373214285714285,0.40625
51,0,6,0,-17.482142857142854,0.39437500000000003
52,0,2,0,-15.207142857142857,0.38250000000000006
53,0,2,0,-12.391666666666666,0.3706250000000001
54,0,1,0,-15.291666666666666,0.35875
55,0,2,0,-14.316666666666666,0.34687500000000004
56,0,4,0,-23.817142857142855,0.3350000000000001
57,0,3,0,-14.011071428571427,0.323125
58,0,3,0,-11.988809523809524,0.31125
59,0,2,0,-11.607142857142858,0.29937499999999995
60,0,5,0,-20.179642857142856,0.2875000000000001
61,0,2,0,-12.773333333333333,0.2756250000000001
62,1,3,0,-28.767142857142858,0.26375000000000004
63,0,2,0,-13.651666666666667,0.25187500000000007
64,0,4,0,-12.042142857142856,0.24
65,0,3,0,-10.706666666666667,0.22812500000000002
66,0,2,0,-16.667142857142856,0.21625000000000005
67,0,2,0,-15.313809523809525,0.20437499999999997
68,0,2,0,-12.592142857142857,0.1925
69,0,4,0,-8.113333333333333,0.18062500000000004
70,0,2,0,-21.24107142857143,0.16875000000000007
71,0,4,0,-8.751666666666665,0.1568750000000001
72,0,1,0,-19.757142857142856,0.14500000000000002
73,0,3,0,-10.706666666666667,0.13312500000000005
74,0,2,0,-12.903333333333332,0.12124999999999997
75,0,5,0,-22.551309523809522,0.109375
76,0,3,0,-10.138333333333334,0.09750000000000003
77,0,3,0,-12.600000000000001,0.08562500000000006
78,0,8,0,-39.91964285714286,0.0737500000000001
79,0,4,0,-31.432142857142857,0.06187500000000001
80,0,4,0,-28.87607142857143,0.050000000000000044
81,0,2,0,-15.292142857142856,0.050000000000000044
82,0,4,0,-54.282142857142865,0.050000000000000044
83,0,3,0,-10.799999999999999,0.050000000000000044
84,0,6,0,-31.107023809523803,0.050000000000000044
85,0,2,0,-14.467142857142857,0.050000000000000044
86,0,2,0,-12.85,0.050000000000000044
87,0,3,0,-17.727380952380955,0.050000000000000044
88,0,5,0,-12.664880952380951,0.050000000000000044
89,0,5,0,-10.314880952380953,0.050000000000000044
90,0,3,0,-15.213809523809523,0.050000000000000044
91,0,3,0,-11.446666666666667,0.050000000000000044
92,0,2,0,-23.514880952380956,0.050000000000000044
93,0,4,0,-24.98988095238095,0.050000000000000044
94,0,2,0,-32.58571428571429,0.050000000000000044
95,0,2,0,-19.003571428571426,0.050000000000000044
96,0,3,0,-13.913571428571426,0.050000000000000044
97,0,5,0,-12.389880952380953,0.050000000000000044
98,0,1,0,-16.098333333333333,0.050000000000000044
99,0,1,0,-16.398809523809522,0.050000000000000044
