episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,4,-18.34464285714286,1.0
1,0,3,-11.407142857142857,0.9998515625
2,0,3,-16.019642857142856,0.999703125
3,0,2,-14.917142857142858,0.9995546875
4,0,2,-22.231309523809525,0.99940625
5,0,3,-20.953809523809525,0.9992578125
6,0,2,-20.479642857142856,0.999109375
7,0,3,-19.267142857142858,0.9989609375
8,0,2,-16.057142857142857,0.9988125
9,0,2,-14.346666666666668,0.9986640625
10,0,3,-11.098333333333333,0.998515625
11,0,1,-24.53214285714286,0.9983671875
12,0,1,-16.588809523809523,0.99821875
13,0,3,-13.241309523809523,0.9980703125
14,0,2,-15.399999999999999,0.997921875
15,0,4,-9.198333333333332,0.9977734375
16,0,4,-11.399999999999999,0.997625
17,0,2,-18.99214285714286,0.9974765625
18,0,2,-15.703809523809523,0.997328125
19,0,4,-15.704642857142856,0.9971796875
20,0,3,-10.903333333333332,0.99703125
21,0,2,-27.78214285714286,0.9968828125
22,0,1,-18.13107142857143,0.996734375
23,0,3,-11.7,0.9965859375
24,0,2,-12.391666666666666,0.9964375
25,0,2,-13.407142857142858,0.9962890625
26,0,3,-16.019642857142856,0.996140625
27,0,4,-10.109880952380951,0.9959921875
28,0,3,-16.019642857142856,0.99584375
29,0,4,-10.817142857142857,0.9956953125
30,0,2,-16.192142857142855,0.995546875
31,0,2,-14.207142857142857,0.9953984375
32,0,4,-9.207142857142857,0.99525
33,0,3,-10.751666666666665,0.9951015625
34,0,3,-14.292142857142856,0.994953125
35,0,2,-15.442142857142857,0.9948046875
36,0,4,-16.557142857142857,0.99465625
37,0,3,-9.95,0.9945078125
38,0,3,-17.353809523809524,0.994359375
39,0,4,-11.057142857142857,0.9942109375
40,0,2,-36.37964285714286,0.9940625
41,0,3,-12.75,0.9939140625
42,0,5,-36.76714285714286,0.993765625
43,0,3,-12.346666666666668,0.9936171875
44,0,3,-14.712380952380952,0.99346875
45,0,4,-10.098333333333333,0.9933203125
46,0,4,-13.664880952380951,0.993171875
47,0,2,-15.582142857142857,0.9930234375
48,0,2,-17.436071428571427,0.992875
49,0,3,-17.94214285714286,0.9927265625
50,0,4,-19.263809523809524,0.992578125
51,0,3,-16.019642857142856,0.9924296875
52,0,2,-16.087142857142855,0.99228125
53,0,3,-12.5,0.9921328125
54,0,3,-13.136666666666667,0.991984375
55,0,3,-19.604642857142856,0.9918359375
56,0,5,-10.299047619047618,0.9916875
57,0,4,-13.813571428571429,0.9915390625
58,0,4,-10.998333333333331,0.991390625
59,0,2,-12.998333333333335,0.9912421875
60,0,4,-11.717142857142857,0.99109375
61,0,2,-13.553333333333335,0.9909453125
62,0,2,-15.883214285714285,0.990796875
63,0,3,-18.832142857142856,0.9906484375
64,0,6,-26.257142857142853,0.9905
65,0,3,-27.256071428571428,0.9903515625
66,0,2,-17.704642857142858,0.990203125
67,0,2,-16.923809523809524,0.9900546875
68,0,2,-14.442142857142859,0.98990625
69,0,4,-9.651666666666667,0.9897578125
70,0,3,-12.098333333333333,0.989609375
71,0,3,-13.207142857142857,0.9894609375
72,0,3,-12.207142857142857,0.9893125
73,0,3,-14.952380952380953,0.9891640625
74,0,3,-13.694642857142856,0.989015625
75,0,3,-12.268809523809523,0.9888671875
76,0,6,-13.259642857142856,0.98871875
77,0,3,-21.617142857142856,0.9885703125
78,0,2,-19.544642857142858,0.988421875
79,0,3,-14.717142857142857,0.9882734375
80,0,5,-17.060714285714287,0.988125
81,0,2,-12.462380952380954,0.9879765625
82,0,3,-15.744642857142857,0.9878281250000001
83,0,3,-11.944880952380952,0.9876796875
84,0,4,-9.345714285714287,0.98753125
85,0,2,-25.432142857142857,0.9873828125
86,0,4,-15.257142857142856,0.987234375
87,0,3,-19.368809523809524,0.9870859375
88,0,5,-11.732380952380952,0.9869375
89,0,5,-31.652380952380966,0.9867890625
90,0,3,-25.091309523809525,0.986640625
91,0,2,-21.48130952380952,0.9864921875
92,0,3,-12.191666666666666,0.98634375
93,0,2,-15.442142857142857,0.9861953125
94,0,4,-9.651666666666667,0.986046875
95,0,4,-12.432142857142857,0.9858984375
96,0,1,-25.334880952380953,0.98575
97,0,3,-14.582142857142857,0.9856015625
98,0,3,-23.889880952380953,0.985453125
99,0,3,-20.88357142857143,0.9853046875
100,0,3,-34.57071428571429,0.98515625
101,0,3,-10.003333333333334,0.9850078125
102,0,2,-16.868809523809524,0.984859375
103,0,2,-16.05238095238095,0.9847109375
104,0,2,-14.682142857142857,0.9845625
105,0,2,-18.028809523809525,0.9844140625
106,0,4,-9.651666666666667,0.984265625
107,0,3,-14.957142857142857,0.9841171875
108,0,1,-18.93107142857143,0.98396875
109,0,2,-16.762142857142855,0.9838203125
110,0,2,-21.067142857142855,0.983671875
