episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,2,0,-12.751666666666667,1.0
1,0,2,0,-15.207142857142857,0.9998515625
2,0,3,0,-24.042142857142856,0.999703125
3,0,4,0,-13.707142857142857,0.9995546875
4,0,3,0,-13.682142857142857,0.99940625
5,0,4,0,-9.6,0.9992578125
6,0,2,0,-15.136666666666667,0.999109375
7,0,2,0,-13.207142857142857,0.9989609375
8,0,3,0,-17.58011904761905,0.9988125
9,0,3,0,-10.751666666666667,0.9986640625
10,0,3,0,-16.343809523809526,0.998515625
11,0,3,0,-11.75,0.9983671875
12,0,2,0,-14.157142857142857,0.99821875
13,0,3,0,-17.351309523809523,0.9980703125
14,0,3,0,-12.11357142857143,0.997921875
15,0,2,0,-37.23880952380952,0.9977734375
16,0,3,0,-14.152380952380952,0.997625
17,0,4,0,-10.492142857142857,0.9974765625
18,0,3,0,-10.751666666666665,0.997328125
19,0,2,0,-22.042142857142856,0.9971796875
20,0,4,0,-9.198333333333332,0.99703125
21,0,2,0,-26.751309523809525,0.9968828125
22,0,3,0,-11.198333333333334,0.996734375
23,0,2,0,-18.238571428571426,0.9965859375
24,0,4,0,-9.058214285714286,0.9964375
25,0,2,0,-11.114880952380952,0.9962890625
26,0,3,0,-13.342142857142857,0.996140625
27,0,3,0,-22.53857142857143,0.9959921875
28,0,3,0,-12.75,0.99584375
29,0,2,0,-20.894642857142856,0.9956953125
30,0,3,0,-11.446666666666667,0.995546875
31,0,1,0,-19.868809523809524,0.9953984375
32,0,4,0,-12.807142857142855,0.99525
33,0,1,0,-19.559642857142855,0.9951015625
34,0,3,0,-16.182142857142857,0.994953125
35,0,2,0,-13.85,0.9948046875
36,0,2,0,-26.957142857142856,0.99465625
37,0,3,0,-14.263809523809524,0.9945078125
38,0,3,0,-11.852380952380951,0.994359375
39,0,2,0,-14.519642857142857,0.9942109375
40,0,3,0,-26.792142857142856,0.9940625
41,0,3,0,-20.929642857142856,0.9939140625
42,0,1,0,-20.78214285714286,0.993765625
43,0,2,0,-15.99607142857143,0.9936171875
44,0,4,0,-19.19380952380952,0.99346875
45,0,2,0,-11.753333333333334,0.9933203125
46,0,3,0,-11.917142857142856,0.993171875
47,0,3,0,-10.998333333333335,0.9930234375
48,0,2,0,-14.052142857142858,0.992875
49,0,3,0,-24.78988095238095,0.9927265625
50,0,2,0,-23.908214285714287,0.992578125
51,0,4,0,-10.098333333333333,0.9924296875
52,0,3,0,-31.479642857142856,0.99228125
53,0,0,0,-33.81964285714285,0.9921328125
54,0,2,0,-14.807380952380953,0.991984375
55,0,3,0,-19.467142857142854,0.9918359375
56,0,3,0,-19.368809523809524,0.9916875
57,0,2,0,-21.867142857142856,0.9915390625
58,0,6,0,-11.745714285714286,0.991390625
59,0,6,0,-15.518809523809525,0.9912421875
60,0,3,0,-11.013333333333334,0.99109375
61,0,3,0,-12.803809523809525,0.9909453125
62,0,5,0,-10.054880952380952,0.990796875
63,0,3,0,-22.307142857142857,0.9906484375
64,0,2,0,-29.737142857142853,0.9905
65,0,5,0,-16.964642857142856,0.9903515625
66,0,3,0,-13.207142857142857,0.990203125
67,0,2,0,-11.398333333333333,0.9900546875
68,0,3,0,-11.803333333333333,0.98990625
69,0,4,0,-9.998333333333331,0.9897578125
70,0,4,0,-12.603809523809524,0.989609375
71,0,4,0,-10.098333333333333,0.9894609375
72,0,2,0,-11.95,0.9893125
73,0,3,0,-21.61488095238095,0.9891640625
74,0,2,0,-13.773333333333333,0.989015625
75,0,4,0,-47.77964285714287,0.9888671875
76,0,3,0,-12.346666666666668,0.98871875
77,0,3,0,-14.218809523809524,0.9885703125
78,0,1,0,-15.703809523809523,0.988421875
79,0,2,0,-18.607142857142854,0.9882734375
80,0,3,0,-37.22321428571429,0.988125
81,0,3,0,-10.751666666666667,0.9879765625
82,0,3,0,-14.542142857142856,0.9878281250000001
83,0,1,0,-18.621547619047618,0.9876796875
84,0,4,0,-16.183214285714286,0.98753125
85,0,2,0,-22.80464285714286,0.9873828125
86,0,3,0,-11.85,0.987234375
87,0,4,0,-8.7,0.9870859375
88,0,3,0,-14.582142857142857,0.9869375
89,0,3,0,-10.751666666666667,0.9867890625
90,0,2,0,-26.65714285714286,0.986640625
91,0,2,0,-21.915119047619047,0.9864921875
92,0,3,0,-12.998333333333331,0.98634375
93,0,3,0,-11.098333333333333,0.9861953125
94,0,3,0,-12.75,0.986046875
95,0,3,0,-13.068809523809524,0.9858984375
96,0,4,0,-22.94380952380952,0.98575
97,0,3,0,-12.107142857142858,0.9856015625
98,0,5,0,-15.082380952380952,0.985453125
99,0,3,0,-12.75,0.9853046875
100,0,2,0,-14.662142857142856,0.98515625
101,0,2,0,-13.651666666666667,0.9850078125
102,0,4,0,-13.332142857142857,0.984859375
103,0,3,0,-19.868809523809524,0.9847109375
104,0,3,0,-11.913333333333334,0.9845625
105,0,3,0,-11.013333333333334,0.9844140625
106,0,4,0,-13.144642857142857,0.984265625
107,0,3,0,-13.107142857142858,0.9841171875
108,0,3,0,-11.782142857142857,0.98396875
109,0,3,0,-21.367142857142856,0.9838203125
110,0,2,0,-12.95,0.983671875
111,0,3,0,-14.302142857142858,0.9835234375
112,0,4,0,-10.236666666666666,0.983375
113,0,4,0,-11.957142857142857,0.9832265625
114,0,2,0,-15.717142857142857,0.983078125
115,0,3,0,-13.917142857142858,0.9829296875
116,0,2,0,-19.698214285714286,0.98278125
117,0,5,0,-12.819880952380952,0.9826328125
118,0,3,0,-14.482142857142858,0.982484375
119,0,3,0,-12.236666666666666,0.9823359375
120,0,3,0,-14.107142857142858,0.9821875
121,0,4,0,-10.364880952380952,0.9820390625
122,0,5,0,-16.019642857142856,0.981890625
123,0,3,0,-10.307142857142857,0.9817421875
124,0,3,0,-30.129642857142855,0.98159375
125,0,1,0,-21.11880952380952,0.9814453125
126,0,4,0,-11.331666666666667,0.981296875
127,0,4,0,-18.643809523809523,0.9811484375
128,0,2,0,-12.751666666666665,0.981
129,0,2,0,-20.841309523809525,0.9808515625
130,0,2,0,-12.475,0.980703125
131,0,3,0,-17.994642857142857,0.9805546875
132,0,1,0,-14.038333333333334,0.98040625
133,0,6,0,-11.459880952380951,0.9802578125
134,0,3,0,-21.596309523809524,0.980109375
135,0,1,0,-23.713571428571424,0.9799609375
136,0,3,0,-17.842142857142857,0.9798125
137,0,4,0,-11.582142857142857,0.9796640625
138,0,2,0,-13.516666666666666,0.979515625
139,0,2,0,-16.829642857142858,0.9793671875
140,0,4,0,-33.89464285714286,0.97921875
141,0,3,0,-11.85,0.9790703125
142,0,1,0,-18.567142857142855,0.978921875
143,0,3,0,-29.95130952380952,0.9787734375
144,0,2,0,-28.164880952380955,0.978625
145,0,2,0,-11.95,0.9784765625
146,0,3,0,-18.529642857142857,0.978328125
147,0,5,0,-10.836547619047618,0.9781796875
148,0,3,0,-17.36488095238095,0.97803125
149,0,4,0,-35.37880952380953,0.9778828125
150,0,2,0,-23.349047619047617,0.977734375
151,0,3,0,-12.542142857142856,0.9775859375
