episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,2,0,-17.118809523809524,1.0
1,0,2,0,-31.857142857142858,0.9998515625
2,0,3,0,-22.029642857142857,0.999703125
3,0,3,0,-10.903333333333332,0.9995546875
4,0,3,0,-23.928809523809527,0.99940625
5,0,2,0,-16.204880952380954,0.9992578125
6,0,3,0,-12.035714285714285,0.999109375
7,0,3,0,-18.281071428571426,0.9989609375
8,0,2,0,-16.868809523809524,0.9988125
9,0,2,0,-14.600000000000001,0.9986640625
10,0,4,0,-19.41238095238095,0.998515625
11,0,2,0,-19.692142857142855,0.9983671875
12,0,5,0,-21.046309523809523,0.99821875
13,0,3,0,-11.651666666666667,0.9980703125
14,0,3,0,-10.873333333333333,0.997921875
15,0,3,0,-19.707142857142856,0.9977734375
16,0,2,0,-25.848214285714285,0.997625
17,0,3,0,-20.83380952380952,0.9974765625
18,0,3,0,-11.85,0.997328125
19,0,4,0,-17.394642857142856,0.9971796875
20,0,2,0,-15.703809523809525,0.99703125
21,0,4,0,-8.436666666666667,0.9968828125
22,0,2,0,-11.938333333333333,0.996734375
23,0,5,0,-27.828809523809525,0.9965859375
24,0,2,0,-13.761666666666667,0.9964375
25,0,3,0,-13.331666666666667,0.9962890625
26,0,3,0,-27.328452380952385,0.996140625
27,0,1,0,-17.117142857142856,0.9959921875
28,0,0,0,-18.674999999999997,0.99584375
29,0,3,0,-22.45130952380952,0.9956953125
30,0,3,0,-11.85,0.995546875
31,0,2,0,-20.90714285714286,0.9953984375
32,0,1,0,-22.003809523809522,0.99525
33,0,3,0,-14.627142857142857,0.9951015625
34,0,3,0,-13.879642857142857,0.994953125
35,0,3,0,-14.019642857142857,0.9948046875
36,0,2,0,-18.033214285714287,0.99465625
37,0,3,0,-13.788809523809524,0.9945078125
38,0,3,0,-16.374880952380952,0.994359375
39,0,3,0,-12.207142857142857,0.9942109375
40,0,3,0,-15.567142857142857,0.9940625
41,0,3,0,-15.857142857142858,0.9939140625
42,0,2,0,-30.892142857142858,0.993765625
43,0,4,0,-17.75464285714286,0.9936171875
44,0,3,0,-19.12630952380952,0.99346875
45,0,4,0,-14.042142857142856,0.9933203125
46,0,2,0,-19.00464285714286,0.993171875
47,0,3,0,-13.644642857142857,0.9930234375
48,0,2,0,-15.536071428571429,0.992875
49,0,4,0,-9.446666666666667,0.9927265625
50,0,2,0,-16.692142857142855,0.992578125
51,0,2,0,-19.439642857142857,0.9924296875
52,0,3,0,-22.25714285714286,0.99228125
53,0,3,0,-16.269642857142856,0.9921328125
54,0,6,0,-19.96630952380952,0.991984375
55,0,2,0,-17.93880952380952,0.9918359375
56,0,3,0,-27.004642857142862,0.9916875
57,0,3,0,-14.342142857142857,0.9915390625
58,0,1,0,-27.41988095238095,0.991390625
59,0,2,0,-16.688809523809525,0.9912421875
60,0,3,0,-16.447142857142854,0.99109375
61,0,2,0,-19.353809523809524,0.9909453125
62,0,2,0,-14.75,0.990796875
63,0,5,0,-14.357142857142856,0.9906484375
64,0,3,0,-19.894642857142856,0.9905
65,0,2,0,-10.975,0.9903515625
66,0,4,0,-9.803333333333333,0.990203125
67,0,2,0,-19.203809523809525,0.9900546875
68,0,2,0,-13.913333333333334,0.98990625
69,0,3,0,-18.426071428571426,0.9897578125
70,0,2,0,-11.149999999999999,0.989609375
71,0,3,0,-12.957142857142857,0.9894609375
72,0,2,0,-19.19380952380952,0.9893125
73,0,3,0,-12.316666666666666,0.9891640625
74,0,2,0,-14.316666666666666,0.989015625
75,0,2,0,-17.448214285714286,0.9888671875
76,0,1,0,-26.358214285714283,0.98871875
77,0,3,0,-18.454642857142858,0.9885703125
78,0,3,0,-11.6,0.988421875
79,0,2,0,-28.02345238095238,0.9882734375
80,1,2,0,-27.17214285714286,0.988125
81,0,3,0,-15.119642857142857,0.9879765625
82,0,3,0,-13.482142857142858,0.9878281250000001
83,0,3,0,-14.767142857142858,0.9876796875
84,0,4,0,-11.167142857142856,0.98753125
85,0,4,0,-15.557142857142857,0.9873828125
86,0,4,0,-12.192142857142857,0.987234375
87,0,2,0,-18.588809523809523,0.9870859375
88,0,3,0,-20.353809523809524,0.9869375
89,0,2,0,-14.677380952380952,0.9867890625
90,0,2,0,-15.373214285714287,0.986640625
91,0,2,0,-15.004642857142857,0.9864921875
92,0,3,0,-13.857142857142858,0.98634375
93,0,3,0,-12.346666666666666,0.9861953125
94,0,4,0,-11.5,0.986046875
95,0,2,0,-18.09464285714286,0.9858984375
96,0,3,0,-18.167142857142856,0.98575
97,0,3,0,-24.792142857142856,0.9856015625
98,0,4,0,-25.644642857142856,0.985453125
99,0,3,0,-11.446666666666667,0.9853046875
100,0,3,0,-10.95,0.98515625
101,0,1,0,-16.638333333333335,0.9850078125
102,0,4,0,-9.803333333333333,0.984859375
103,0,4,0,-10.236666666666666,0.9847109375
104,0,2,0,-14.871666666666666,0.9845625
105,0,3,0,-20.968809523809522,0.9844140625
106,0,4,0,-9.803333333333333,0.984265625
107,0,3,0,-9.851666666666667,0.9841171875
108,0,2,0,-23.759642857142858,0.98396875
109,0,3,0,-21.307142857142857,0.9838203125
110,0,3,0,-10.198333333333334,0.983671875
111,0,3,0,-10.85,0.9835234375
112,0,2,0,-15.11357142857143,0.983375
113,0,3,0,-17.635714285714286,0.9832265625
114,0,2,0,-15.807142857142857,0.983078125
115,0,3,0,-19.694642857142856,0.9829296875
116,0,2,0,-21.807380952380953,0.98278125
117,0,2,0,-11.706666666666667,0.9826328125
118,0,2,0,-21.464880952380952,0.982484375
119,0,4,0,-9.446666666666667,0.9823359375
120,0,3,0,-12.75,0.9821875
121,0,3,0,-11.013333333333334,0.9820390625
122,0,2,0,-17.29654761904762,0.981890625
123,0,2,0,-13.85,0.9817421875
124,0,2,0,-25.35880952380952,0.98159375
125,0,2,0,-13.803333333333333,0.9814453125
126,0,2,0,-26.09357142857143,0.981296875
127,0,2,0,-11.196666666666665,0.9811484375
128,0,4,0,-9.098333333333333,0.981
129,0,2,0,-15.563809523809525,0.9808515625
130,0,2,0,-21.369642857142857,0.980703125
131,0,2,0,-17.343809523809526,0.9805546875
132,0,3,0,-11.651666666666667,0.98040625
133,0,3,0,-12.998333333333331,0.9802578125
134,0,5,0,-12.894880952380952,0.980109375
135,0,1,0,-15.75,0.9799609375
136,0,2,0,-16.767142857142858,0.9798125
137,0,2,0,-18.71107142857143,0.9796640625
138,0,1,0,-15.516666666666666,0.979515625
139,0,2,0,-32.957142857142856,0.9793671875
140,0,2,0,-16.717142857142857,0.97921875
141,0,3,0,-11.682142857142857,0.9790703125
142,0,2,0,-13.582142857142857,0.978921875
143,0,3,0,-20.869642857142857,0.9787734375
144,0,2,0,-20.53404761904762,0.978625
145,0,2,0,-12.693333333333335,0.9784765625
146,0,4,0,-7.851666666666667,0.978328125
147,0,3,0,-17.407380952380954,0.9781796875
148,0,4,0,-10.817142857142857,0.97803125
149,0,1,0,-14.206666666666667,0.9778828125
150,0,2,0,-14.448214285714286,0.977734375
