episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,4,0,-31.49130952380952,1.0
1,0,2,0,-14.998333333333331,0.9998515625
2,0,2,0,-13.675,0.999703125
3,0,1,0,-14.436666666666666,0.9995546875
4,0,3,0,-8.548214285714286,0.99940625
5,0,3,0,-10.751666666666667,0.9992578125
6,0,3,0,-19.069642857142856,0.999109375
7,0,2,0,-13.531666666666666,0.9989609375
8,0,3,0,-15.57738095238095,0.9988125
9,0,3,0,-11.651666666666667,0.9986640625
10,0,2,0,-24.031309523809526,0.998515625
11,0,3,0,-15.443809523809524,0.9983671875
12,0,3,0,-11.803333333333333,0.99821875
13,0,3,0,-11.013333333333334,0.9980703125
14,0,4,0,-15.862380952380951,0.997921875
15,0,2,0,-13.135714285714286,0.9977734375
16,0,2,0,-18.913809523809526,0.997625
17,0,4,0,-16.42964285714286,0.9974765625
18,0,2,0,-13.291666666666668,0.997328125
19,0,2,0,-15.554880952380952,0.9971796875
20,0,0,0,-22.917142857142856,0.99703125
21,0,4,0,-10.803809523809525,0.9968828125
22,0,3,0,-13.917142857142856,0.996734375
23,0,3,0,-11.803333333333333,0.9965859375
24,0,3,0,-16.919642857142858,0.9964375
25,0,3,0,-16.707142857142856,0.9962890625
26,0,4,0,-17.542142857142856,0.996140625
27,0,4,0,-13.707142857142857,0.9959921875
28,0,4,0,-8.751666666666667,0.99584375
29,0,0,0,-18.95488095238095,0.9956953125
30,0,2,0,-17.757142857142856,0.995546875
31,0,2,0,-22.94214285714286,0.9953984375
32,0,4,0,-27.817142857142855,0.99525
33,0,1,0,-18.342142857142857,0.9951015625
34,0,3,0,-11.998333333333331,0.994953125
35,0,2,0,-14.998333333333331,0.9948046875
36,0,3,0,-13.331666666666667,0.99465625
37,0,2,0,-13.098333333333333,0.9945078125
38,0,4,0,-18.492142857142856,0.994359375
39,0,3,0,-24.613809523809522,0.9942109375
40,0,2,0,-16.52357142857143,0.9940625
41,0,1,0,-18.035714285714285,0.9939140625
42,0,5,0,-13.044880952380952,0.993765625
43,0,3,0,-13.107142857142858,0.9936171875
44,0,3,0,-18.144642857142856,0.99346875
45,0,1,0,-14.003333333333334,0.9933203125
46,0,2,0,-12.751666666666665,0.993171875
47,0,4,0,-13.202380952380953,0.9930234375
48,0,3,0,-22.133214285714285,0.992875
49,0,3,0,-22.881309523809524,0.9927265625
50,0,3,0,-15.482142857142858,0.992578125
51,0,1,0,-27.03214285714286,0.9924296875
52,0,2,0,-13.998333333333331,0.99228125
53,0,4,0,-21.23095238095238,0.9921328125
54,0,2,0,-12.850000000000001,0.991984375
55,0,3,0,-18.17964285714286,0.9918359375
56,0,4,0,-9.098333333333333,0.9916875
57,0,3,0,-16.619642857142857,0.9915390625
58,0,1,0,-20.574642857142855,0.991390625
59,0,2,0,-31.941309523809526,0.9912421875
60,0,3,0,-14.558809523809522,0.99109375
61,0,3,0,-13.207142857142857,0.9909453125
62,0,1,0,-15.75,0.990796875
63,0,2,0,-16.013571428571428,0.9906484375
64,0,2,0,-22.342142857142857,0.9905
65,0,5,0,-9.049047619047618,0.9903515625
66,0,3,0,-14.817142857142857,0.990203125
67,0,4,0,-9.098333333333333,0.9900546875
68,0,4,0,-8.751666666666667,0.98990625
69,0,3,0,-10.688333333333333,0.9897578125
70,0,0,0,-29.493809523809524,0.989609375
71,0,2,0,-25.256309523809524,0.9894609375
72,0,3,0,-17.34464285714286,0.9893125
73,0,3,0,-15.207142857142857,0.9891640625
74,0,4,0,-8.903333333333332,0.989015625
75,0,3,0,-13.118809523809523,0.9888671875
76,0,2,0,-19.09464285714286,0.98871875
77,0,1,0,-18.758809523809525,0.9885703125
78,0,2,0,-22.732142857142854,0.988421875
79,0,3,0,-17.042142857142856,0.9882734375
80,0,2,0,-14.191666666666666,0.988125
81,0,2,0,-16.868809523809524,0.9879765625
82,0,1,0,-16.827142857142857,0.9878281250000001
83,0,2,0,-19.529642857142857,0.9876796875
84,0,2,0,-18.557142857142857,0.98753125
85,0,1,0,-22.357142857142858,0.9873828125
86,0,4,0,-11.482142857142858,0.987234375
87,0,4,0,-10.998333333333331,0.9870859375
88,0,3,0,-17.186071428571427,0.9869375
89,0,4,0,-21.306309523809524,0.9867890625
90,0,2,0,-14.442142857142857,0.986640625
91,0,2,0,-15.057142857142857,0.9864921875
92,0,3,0,-15.343809523809524,0.98634375
93,0,3,0,-13.136666666666667,0.9861953125
94,0,4,0,-10.346666666666668,0.986046875
95,0,2,0,-16.436071428571427,0.9858984375
96,0,3,0,-12.872380952380952,0.98575
97,0,2,0,-16.224880952380953,0.9856015625
98,0,3,0,-13.107142857142858,0.985453125
99,0,4,0,-13.581309523809525,0.9853046875
100,0,3,0,-13.136666666666667,0.98515625
101,0,2,0,-14.957142857142857,0.9850078125
102,0,2,0,-14.75,0.984859375
103,0,4,0,-9.803333333333333,0.9847109375
104,0,3,0,-11.651666666666667,0.9845625
105,0,2,0,-13.803333333333333,0.9844140625
106,0,2,0,-14.552380952380952,0.984265625
107,0,4,0,-14.869047619047619,0.9841171875
108,0,2,0,-29.954642857142858,0.98396875
109,0,3,0,-14.332142857142857,0.9838203125
110,0,2,0,-24.942142857142855,0.983671875
111,0,4,0,-10.098333333333333,0.9835234375
112,0,4,0,-8.751666666666665,0.983375
113,0,4,0,-20.94464285714286,0.9832265625
114,0,3,0,-12.917142857142858,0.983078125
115,0,3,0,-14.482142857142858,0.9829296875
116,0,4,0,-11.78238095238095,0.98278125
117,0,3,0,-12.236666666666666,0.9826328125
118,0,3,0,-21.201309523809527,0.982484375
119,0,3,0,-39.00964285714286,0.9823359375
120,0,2,0,-14.207142857142857,0.9821875
121,0,1,0,-21.746309523809522,0.9820390625
122,0,2,0,-24.65464285714286,0.981890625
123,0,3,0,-24.728809523809524,0.9817421875
124,0,3,0,-18.388809523809524,0.98159375
125,0,4,0,-9.7,0.9814453125
126,0,2,0,-14.392142857142856,0.981296875
127,0,2,0,-14.431666666666667,0.9811484375
128,0,2,0,-13.85,0.981
129,0,3,0,-18.529642857142857,0.9808515625
130,0,3,0,-12.957142857142857,0.980703125
131,0,3,0,-12.098333333333333,0.9805546875
132,0,3,0,-8.411666666666667,0.98040625
133,0,3,0,-21.682142857142857,0.9802578125
134,0,3,0,-22.668809523809525,0.980109375
135,0,2,0,-13.642142857142858,0.9799609375
136,0,2,0,-14.75,0.9798125
137,0,4,0,-38.448214285714286,0.9796640625
138,0,2,0,-13.521666666666667,0.979515625
139,0,3,0,-11.446666666666665,0.9793671875
140,0,3,0,-15.707142857142856,0.97921875
141,0,0,0,-18.548214285714288,0.9790703125
142,0,3,0,-16.919642857142858,0.978921875
143,0,3,0,-12.6,0.9787734375
144,0,3,0,-32.817142857142855,0.978625
145,0,5,0,-23.235714285714284,0.9784765625
146,0,4,0,-25.404642857142854,0.978328125
147,0,4,0,-17.798571428571428,0.9781796875
148,0,3,0,-20.129642857142855,0.97803125
149,0,1,0,-16.682142857142857,0.9778828125
150,0,3,0,-23.868809523809524,0.977734375
151,0,3,0,-19.763809523809524,0.9775859375
152,0,4,0,-10.431666666666667,0.9774375
153,0,4,0,-10.098333333333333,0.9772890625
154,0,4,0,-26.26154761904762,0.977140625
155,0,1,0,-15.745714285714286,0.9769921875
156,0,4,0,-9.013333333333334,0.97684375
157,0,5,0,-34.89380952380954,0.9766953125
158,0,3,0,-18.794642857142858,0.976546875
159,0,3,0,-13.758809523809525,0.9763984375
160,0,1,0,-15.760714285714286,0.97625
161,0,2,0,-19.963571428571427,0.9761015625
162,0,3,0,-11.85,0.975953125
163,0,3,0,-11.207142857142857,0.9758046875
164,0,4,0,-11.331666666666667,0.97565625
165,0,3,0,-16.729642857142856,0.9755078125
166,0,3,0,-15.443809523809524,0.975359375
167,0,2,0,-13.443333333333335,0.9752109375
