episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-22.703809523809525,1.0
1,0,2,-19.457142857142856,0.988125
2,0,2,-10.917142857142856,0.97625
3,0,2,-12.958214285714284,0.964375
4,0,3,-12.098333333333333,0.9525
5,0,3,-13.136666666666667,0.940625
6,0,4,-8.751666666666667,0.92875
7,0,3,-11.998333333333331,0.916875
8,0,2,-17.733809523809523,0.905
9,0,5,-49.432142857142864,0.893125
10,0,4,-9.336666666666666,0.88125
11,0,5,-10.660119047619048,0.869375
12,0,4,-37.47357142857143,0.8575
13,0,2,-13.85,0.8456250000000001
14,0,2,-15.342142857142857,0.83375
15,0,3,-12.917142857142858,0.821875
16,0,3,-11.75,0.81
17,0,7,-13.095714285714285,0.798125
18,0,2,-19.80488095238095,0.78625
19,0,4,-13.619642857142857,0.774375
20,0,2,-20.07988095238095,0.7625
21,0,3,-11.942142857142859,0.750625
22,0,2,-20.167142857142856,0.73875
23,0,6,-18.16488095238095,0.726875
24,0,4,-28.844642857142862,0.7150000000000001
25,0,2,-23.663809523809523,0.703125
26,0,2,-14.957142857142857,0.69125
27,0,3,-14.789047619047619,0.6793750000000001
28,0,3,-22.058809523809522,0.6675
29,0,3,-14.582142857142857,0.655625
30,0,4,-26.368809523809517,0.64375
31,0,4,-15.381071428571428,0.631875
32,0,6,-15.252380952380951,0.62
33,0,2,-16.443809523809524,0.608125
34,0,3,-9.851666666666667,0.59625
35,0,3,-10.113333333333333,0.5843750000000001
36,0,3,-12.682142857142857,0.5725
37,0,2,-25.17607142857143,0.5606249999999999
38,0,4,-9.803333333333333,0.5487500000000001
39,0,4,-9.563809523809523,0.536875
40,0,3,-13.633571428571427,0.525
41,0,3,-16.279642857142857,0.513125
42,0,3,-10.903333333333332,0.50125
43,0,3,-17.885714285714286,0.489375
44,0,2,-13.207142857142857,0.47750000000000004
45,0,4,-8.113333333333333,0.46562500000000007
46,0,2,-15.993809523809524,0.4537500000000001
47,0,3,-17.138571428571428,0.441875
48,0,2,-14.75,0.43000000000000005
49,0,2,-17.928809523809523,0.41812499999999997
50,0,3,-15.453809523809523,0.40625
51,0,2,-12.903333333333332,0.39437500000000003
52,0,3,-11.803333333333333,0.38250000000000006
53,0,4,-12.399999999999999,0.3706250000000001
54,0,3,-18.37607142857143,0.35875
55,0,4,-9.336666666666668,0.34687500000000004
56,0,2,-12.003333333333332,0.3350000000000001
57,0,2,-14.75,0.323125
58,0,5,-16.817142857142855,0.31125
59,0,4,-12.192142857142857,0.29937499999999995
60,0,4,-13.232142857142858,0.2875000000000001
61,0,2,-24.023809523809526,0.2756250000000001
62,0,1,-16.473214285714285,0.26375000000000004
63,0,2,-13.407142857142857,0.25187500000000007
64,0,3,-13.107142857142858,0.24
65,0,1,-16.093809523809522,0.22812500000000002
66,0,3,-11.191666666666666,0.21625000000000005
67,0,4,-12.244642857142857,0.20437499999999997
68,0,2,-15.482142857142856,0.1925
69,0,3,-13.246666666666666,0.18062500000000004
70,0,4,-22.363571428571426,0.16875000000000007
71,0,3,-10.7,0.1568750000000001
72,0,4,-14.778809523809523,0.14500000000000002
73,0,4,-11.5,0.13312500000000005
74,0,5,-31.27738095238096,0.12124999999999997
75,0,3,-13.688809523809523,0.109375
76,0,3,-14.342142857142857,0.09750000000000003
77,0,2,-23.201071428571428,0.08562500000000006
78,0,1,-18.37464285714286,0.0737500000000001
79,0,6,-29.74464285714286,0.06187500000000001
80,0,4,-10.494880952380953,0.050000000000000044
81,0,3,-11.75,0.050000000000000044
82,0,3,-12.416666666666668,0.050000000000000044
83,0,4,-14.144642857142857,0.050000000000000044
84,1,4,-16.03988095238095,0.050000000000000044
85,0,2,-19.494642857142857,0.050000000000000044
86,0,2,-23.724642857142854,0.050000000000000044
87,0,5,-15.945714285714287,0.050000000000000044
88,1,2,-21.224642857142854,0.050000000000000044
89,0,4,-9.198333333333334,0.050000000000000044
90,0,4,-13.854642857142856,0.050000000000000044
91,0,3,-13.007142857142856,0.050000000000000044
92,0,3,-10.706666666666667,0.050000000000000044
93,0,3,-9.073333333333334,0.050000000000000044
94,0,3,-11.651666666666667,0.050000000000000044
95,0,5,-22.17738095238095,0.050000000000000044
96,0,3,-11.803333333333333,0.050000000000000044
97,0,4,-8.751666666666667,0.050000000000000044
98,0,2,-15.907142857142857,0.050000000000000044
99,0,4,-11.5,0.050000000000000044
