episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,2,0,-15.136666666666667,1.0
1,0,4,0,-12.332142857142857,0.9998515625
2,0,3,0,-14.482142857142858,0.999703125
3,0,3,0,-14.582142857142857,0.9995546875
4,0,3,0,-13.442142857142857,0.99940625
5,0,4,0,-7.851666666666667,0.9992578125
6,0,6,0,-20.235714285714288,0.999109375
7,0,6,0,-10.082380952380952,0.9989609375
8,0,3,0,-22.16880952380952,0.9988125
9,0,4,0,-13.581309523809523,0.9986640625
10,0,1,0,-27.056071428571425,0.998515625
11,0,3,0,-14.989880952380952,0.9983671875
12,0,2,0,-13.542142857142856,0.99821875
13,0,3,0,-20.63214285714286,0.9980703125
14,0,1,0,-16.098333333333333,0.997921875
15,0,1,0,-14.391666666666666,0.9977734375
16,0,0,0,-25.70380952380952,0.997625
17,0,5,0,-7.657380952380953,0.9974765625
18,0,2,0,-14.998333333333331,0.997328125
19,0,2,0,-23.518809523809523,0.9971796875
20,0,4,0,-9.198333333333332,0.99703125
21,0,4,0,-9.651666666666667,0.9968828125
22,0,2,0,-15.316666666666666,0.996734375
23,0,4,0,-10.431666666666667,0.9965859375
24,0,4,0,-10.098333333333333,0.9964375
25,0,3,0,-15.018809523809523,0.9962890625
26,0,2,0,-17.812142857142856,0.996140625
27,0,2,0,-14.375,0.9959921875
28,0,1,0,-22.242142857142856,0.99584375
29,0,4,0,-8.003333333333334,0.9956953125
30,0,3,0,-11.85,0.995546875
31,0,3,0,-23.398214285714285,0.9953984375
32,0,3,0,-24.94464285714286,0.99525
33,0,1,0,-12.521666666666667,0.9951015625
34,0,2,0,-22.832142857142856,0.994953125
35,0,3,0,-13.442142857142857,0.9948046875
36,0,6,0,-14.580952380952379,0.99465625
37,0,4,0,-8.751666666666665,0.9945078125
38,0,3,0,-11.803333333333333,0.994359375
39,0,4,0,-10.888809523809524,0.9942109375
40,0,3,0,-11.013333333333334,0.9940625
41,0,2,0,-12.751666666666667,0.9939140625
42,0,3,0,-10.773333333333333,0.993765625
43,0,3,0,-12.207142857142857,0.9936171875
44,0,3,0,-16.55488095238095,0.99346875
45,0,2,0,-16.957142857142856,0.9933203125
46,0,1,0,-17.408214285714287,0.993171875
47,0,2,0,-14.616309523809523,0.9930234375
48,0,3,0,-21.917142857142856,0.992875
49,0,4,0,-15.099642857142856,0.9927265625
50,0,3,0,-15.720714285714285,0.992578125
51,0,2,0,-28.02880952380952,0.9924296875
52,0,2,0,-18.889642857142857,0.99228125
53,0,2,0,-23.94214285714286,0.9921328125
54,0,4,0,-13.403809523809525,0.991984375
55,0,3,0,-11.682142857142857,0.9918359375
56,0,3,0,-11.75,0.9916875
57,0,5,0,-43.25238095238095,0.9915390625
58,0,1,0,-16.761666666666667,0.991390625
59,0,3,0,-18.03214285714286,0.9912421875
60,0,3,0,-20.843809523809526,0.99109375
61,0,3,0,-11.803333333333333,0.9909453125
62,0,2,0,-22.183571428571426,0.990796875
63,0,2,0,-13.803333333333333,0.9906484375
64,0,2,0,-18.932142857142857,0.9905
65,0,4,0,-11.5,0.9903515625
66,0,2,0,-13.071666666666665,0.990203125
67,0,4,0,-7.298333333333333,0.9900546875
68,0,3,0,-15.717142857142857,0.98990625
69,0,3,0,-27.381309523809527,0.9897578125
70,0,2,0,-17.385714285714286,0.989609375
71,0,3,0,-13.685714285714285,0.9894609375
72,0,3,0,-11.75,0.9893125
73,0,2,0,-45.287142857142854,0.9891640625
74,0,3,0,-16.557142857142857,0.989015625
75,0,1,0,-15.75,0.9888671875
76,0,3,0,-19.357142857142858,0.98871875
77,0,1,0,-17.267142857142858,0.9885703125
78,0,3,0,-20.16880952380952,0.988421875
79,0,3,0,-12.604642857142858,0.9882734375
80,0,3,0,-21.88880952380952,0.988125
81,0,3,0,-51.30380952380953,0.9879765625
82,0,2,0,-14.346666666666668,0.9878281250000001
83,0,4,0,-10.346666666666668,0.9876796875
84,0,4,0,-11.788809523809523,0.98753125
85,0,2,0,-19.369642857142857,0.9873828125
86,0,4,0,-9.198333333333332,0.987234375
87,0,3,0,-12.039880952380951,0.9870859375
88,0,2,0,-18.414880952380955,0.9869375
89,0,5,0,-19.576309523809524,0.9867890625
90,0,5,0,-25.162619047619046,0.986640625
91,0,3,0,-18.23988095238095,0.9864921875
92,0,1,0,-15.336666666666666,0.98634375
93,0,2,0,-13.198333333333334,0.9861953125
94,0,4,0,-11.136666666666667,0.986046875
95,0,0,0,-55.309880952380965,0.9858984375
96,0,3,0,-25.13214285714286,0.98575
97,0,2,0,-12.003333333333334,0.9856015625
98,0,2,0,-12.95,0.985453125
99,0,2,0,-19.403809523809525,0.9853046875
100,0,3,0,-41.743809523809524,0.98515625
101,0,4,0,-19.832142857142856,0.9850078125
102,0,3,0,-11.651666666666667,0.984859375
103,0,2,0,-12.391666666666666,0.9847109375
104,0,3,0,-12.207142857142857,0.9845625
105,0,2,0,-16.392142857142858,0.9844140625
106,0,1,0,-16.083571428571428,0.984265625
107,0,3,0,-14.818809523809524,0.9841171875
108,0,2,0,-20.943809523809524,0.98396875
109,0,1,0,-15.443333333333333,0.9838203125
110,0,3,0,-11.651666666666667,0.983671875
111,0,4,0,-9.651666666666667,0.9835234375
112,0,4,0,-29.495714285714286,0.983375
113,0,2,0,-17.482142857142858,0.9832265625
114,0,4,0,-20.693571428571428,0.983078125
115,0,5,0,-48.231309523809536,0.9829296875
116,0,3,0,-11.85,0.98278125
117,0,3,0,-14.854642857142856,0.9826328125
118,0,1,0,-34.77880952380953,0.982484375
119,0,2,0,-13.971666666666668,0.9823359375
120,0,3,0,-17.667142857142856,0.9821875
121,0,3,0,-19.44214285714286,0.9820390625
122,0,4,0,-11.703809523809525,0.981890625
123,0,2,0,-23.79380952380952,0.9817421875
124,0,2,0,-24.499880952380952,0.98159375
125,0,3,0,-11.85,0.9814453125
126,0,3,0,-17.244642857142857,0.981296875
127,0,3,0,-21.381309523809524,0.9811484375
128,0,3,0,-18.303809523809523,0.981
129,0,4,0,-21.738809523809522,0.9808515625
130,0,3,0,-13.107142857142858,0.980703125
131,0,2,0,-13.531666666666666,0.9805546875
132,0,4,0,-10.098333333333333,0.98040625
133,0,2,0,-13.898333333333333,0.9802578125
134,0,4,0,-14.758571428571427,0.980109375
135,0,6,0,-24.88214285714286,0.9799609375
136,0,2,0,-19.53904761904762,0.9798125
137,0,2,0,-22.869642857142857,0.9796640625
138,0,3,0,-12.431666666666667,0.979515625
139,0,3,0,-10.903333333333332,0.9793671875
140,0,4,0,-11.475952380952382,0.97921875
141,0,1,0,-17.957142857142856,0.9790703125
142,0,2,0,-20.288809523809526,0.978921875
143,0,1,0,-38.53214285714286,0.9787734375
144,0,3,0,-14.757142857142856,0.978625
145,0,3,0,-18.917142857142856,0.9784765625
146,0,2,0,-14.107142857142858,0.978328125
147,0,3,0,-10.95,0.9781796875
148,0,2,0,-16.889880952380953,0.97803125
149,0,4,0,-10.998333333333331,0.9778828125
150,0,4,0,-9.446666666666667,0.977734375
151,1,7,0,-42.61607142857143,0.9775859375
152,0,4,0,-11.913571428571428,0.9774375
153,0,2,0,-18.913809523809526,0.9772890625
154,0,6,0,-6.545714285714285,0.977140625
155,0,2,0,-12.8,0.9769921875
156,0,1,0,-33.16738095238095,0.97684375
157,0,3,0,-9.95,0.9766953125
158,0,3,0,-22.40714285714286,0.976546875
159,0,3,0,-12.11357142857143,0.9763984375
160,0,3,0,-12.236666666666666,0.97625
161,0,3,0,-11.013333333333334,0.9761015625
162,0,3,0,-9.851666666666667,0.975953125
163,0,2,0,-15.091666666666665,0.9758046875
164,0,4,0,-9.098333333333333,0.97565625
165,0,4,0,-11.5,0.9755078125
166,0,2,0,-13.651666666666667,0.975359375
167,0,2,0,-14.675,0.9752109375
168,0,3,0,-11.013333333333334,0.9750625
169,0,4,0,-11.419642857142858,0.9749140625
170,0,3,0,-15.179880952380952,0.974765625
171,0,4,0,-14.329642857142856,0.9746171875
172,0,3,0,-14.553809523809523,0.97446875
173,0,3,0,-15.682142857142857,0.9743203125
174,0,2,0,-15.107142857142858,0.974171875
175,0,3,0,-12.098333333333333,0.9740234375
176,0,3,0,-25.292142857142856,0.973875
177,0,2,0,-12.391666666666666,0.9737265625
178,0,2,0,-20.916309523809524,0.973578125
179,0,3,0,-16.502142857142857,0.9734296875
180,0,4,0,-8.003333333333334,0.97328125
181,0,2,0,-14.107142857142858,0.9731328125
182,0,2,0,-11.788333333333334,0.972984375
183,0,3,0,-15.269642857142857,0.9728359375
184,0,2,0,-16.667142857142856,0.9726875
185,0,4,0,-18.79380952380952,0.9725390625
186,0,4,0,-9.998333333333331,0.972390625
187,0,4,0,-20.30238095238095,0.9722421875
188,0,3,0,-19.217142857142857,0.97209375
189,0,3,0,-11.198333333333334,0.9719453125
190,0,4,0,-11.582142857142857,0.971796875
191,0,5,0,-20.64595238095238,0.9716484375
192,0,2,0,-16.660714285714285,0.9715
193,0,4,0,-8.751666666666665,0.9713515625
194,0,3,0,-21.979642857142856,0.971203125
195,0,3,0,-14.192142857142857,0.9710546875
196,0,1,0,-24.332142857142856,0.97090625
197,0,2,0,-13.207142857142857,0.9707578125
198,0,4,0,-11.102380952380951,0.970609375
199,0,3,0,-18.67964285714286,0.9704609375
200,0,4,0,-8.903333333333332,0.9703125
201,0,3,0,-12.5,0.9701640625
202,0,4,0,-23.296071428571423,0.970015625
203,0,4,0,-10.998333333333331,0.9698671875
204,0,2,0,-15.022380952380953,0.96971875
205,0,2,0,-11.306666666666667,0.9695703125
206,0,3,0,-12.098333333333333,0.969421875
207,0,3,0,-18.863809523809522,0.9692734375000001
208,0,4,0,-8.903333333333332,0.969125
209,0,3,0,-14.653809523809523,0.9689765625
210,0,3,0,-13.331666666666667,0.968828125
211,0,5,0,-14.214880952380952,0.9686796875
212,0,4,0,-10.817142857142857,0.96853125
213,0,4,0,-10.957142857142857,0.9683828125
214,0,3,0,-11.913333333333334,0.968234375
215,0,2,0,-16.482142857142858,0.9680859375
216,0,4,0,-10.600000000000001,0.9679375
217,0,3,0,-14.482142857142858,0.9677890625
