episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-13.306309523809524,1.0
1,0,2,-16.15714285714286,0.9998515625
2,0,3,-19.232142857142858,0.999703125
3,0,1,-27.608214285714283,0.9995546875
4,0,3,-20.317142857142855,0.99940625
5,0,2,-30.457142857142856,0.9992578125
6,0,4,-15.172380952380951,0.999109375
7,0,1,-31.895714285714284,0.9989609375
8,0,2,-16.431666666666665,0.9988125
9,0,3,-19.507142857142856,0.9986640625
10,0,3,-17.588809523809523,0.998515625
11,0,1,-16.706666666666667,0.9983671875
12,0,4,-15.092142857142857,0.99821875
13,0,3,-13.652380952380952,0.9980703125
14,0,3,-14.107142857142858,0.997921875
15,0,2,-15.773333333333333,0.9977734375
16,0,1,-16.198333333333334,0.997625
17,0,3,-25.593809523809526,0.9974765625
18,0,4,-22.389047619047616,0.997328125
19,0,5,-19.84880952380952,0.9971796875
20,0,2,-18.603809523809524,0.99703125
21,0,3,-15.246666666666666,0.9968828125
22,0,3,-16.4,0.996734375
23,0,5,-13.47154761904762,0.9965859375
24,0,2,-14.107380952380952,0.9964375
25,0,3,-11.873333333333335,0.9962890625
26,0,3,-12.751666666666667,0.996140625
27,0,2,-22.343809523809526,0.9959921875
28,0,2,-29.513809523809527,0.99584375
29,0,2,-15.098333333333333,0.9956953125
30,0,3,-11.43095238095238,0.995546875
31,0,1,-19.682142857142857,0.9953984375
32,0,5,-28.41880952380952,0.99525
33,0,3,-12.751666666666665,0.9951015625
34,0,6,-15.807142857142857,0.994953125
35,0,2,-15.675,0.9948046875
36,0,3,-15.068809523809524,0.99465625
37,0,4,-19.416309523809524,0.9945078125
38,0,3,-15.682142857142857,0.994359375
39,0,2,-23.220714285714287,0.9942109375
40,0,3,-16.582142857142856,0.9940625
41,0,6,-19.710714285714285,0.9939140625
42,0,2,-18.857142857142858,0.993765625
43,0,4,-11.207142857142857,0.9936171875
44,0,1,-18.27130952380952,0.99346875
45,0,3,-17.197142857142858,0.9933203125
46,0,4,-21.345714285714287,0.993171875
47,0,4,-13.363809523809524,0.9930234375
48,0,3,-16.717142857142857,0.992875
49,0,2,-28.107142857142858,0.9927265625
50,0,3,-17.958571428571428,0.992578125
51,0,4,-12.098333333333331,0.9924296875
52,0,3,-14.817142857142859,0.99228125
53,0,4,-10.903333333333332,0.9921328125
54,0,3,-13.307142857142857,0.991984375
55,0,3,-21.374642857142852,0.9918359375
56,0,3,-14.75,0.9916875
57,0,2,-16.236666666666665,0.9915390625
58,0,2,-17.29345238095238,0.991390625
59,0,3,-36.65714285714286,0.9912421875
60,0,2,-14.511666666666667,0.99109375
61,0,3,-17.807142857142857,0.9909453125
62,0,3,-12.751666666666667,0.990796875
63,0,2,-14.875,0.9906484375
64,0,3,-13.803333333333333,0.9905
65,0,2,-14.198333333333334,0.9903515625
66,0,4,-12.994642857142857,0.990203125
67,0,4,-14.388571428571428,0.9900546875
68,0,1,-25.069642857142856,0.98990625
69,0,2,-17.957142857142856,0.9897578125
70,0,2,-21.03738095238095,0.989609375
71,0,4,-10.113333333333333,0.9894609375
72,0,2,-23.96964285714286,0.9893125
73,0,2,-21.59464285714286,0.9891640625
74,0,3,-14.098333333333333,0.989015625
75,0,3,-17.436071428571427,0.9888671875
76,0,3,-28.607142857142858,0.98871875
77,0,5,-14.328452380952381,0.9885703125
78,0,3,-13.677142857142858,0.988421875
79,0,4,-12.236666666666666,0.9882734375
80,0,4,-13.246666666666666,0.988125
81,0,4,-38.64464285714286,0.9879765625
82,0,3,-15.788809523809524,0.9878281250000001
83,0,2,-15.111666666666666,0.9876796875
84,0,2,-16.5,0.98753125
85,0,5,-22.310714285714287,0.9873828125
86,0,1,-19.398809523809522,0.987234375
87,0,3,-17.163809523809523,0.9870859375
88,0,3,-13.307142857142857,0.9869375
89,0,3,-15.532380952380953,0.9867890625
90,0,2,-18.945714285714285,0.986640625
91,0,2,-21.828809523809525,0.9864921875
92,0,3,-18.718809523809526,0.98634375
93,0,5,-39.873214285714276,0.9861953125
94,0,4,-11.651666666666667,0.986046875
95,0,6,-25.15714285714286,0.9858984375
96,0,1,-14.261666666666667,0.98575
97,0,2,-14.113333333333332,0.9856015625
98,0,2,-19.144642857142856,0.985453125
99,0,3,-20.894642857142856,0.9853046875
100,0,2,-17.482142857142858,0.98515625
101,0,2,-29.068809523809524,0.9850078125
102,0,2,-22.719642857142855,0.984859375
103,0,2,-16.017142857142858,0.9847109375
104,0,4,-16.294642857142858,0.9845625
105,0,1,-19.014880952380953,0.9844140625
106,0,4,-12.346666666666668,0.984265625
107,0,2,-22.18107142857143,0.9841171875
108,0,2,-15.19833333333333,0.98396875
109,0,2,-17.579642857142858,0.9838203125
110,0,3,-13.782142857142857,0.983671875
111,0,10,-32.95464285714286,0.9835234375
112,0,4,-11.803333333333333,0.983375
113,0,3,-37.51380952380952,0.9832265625
114,0,2,-26.410714285714285,0.983078125
115,0,3,-15.246666666666666,0.9829296875
