episode,coins_collected,crates_destroyed,total_reward,epsilon
129,0,2,-14.467142857142857,0.9808515625
130,0,3,-12.998333333333331,0.980703125
131,0,3,-19.367142857142856,0.9805546875
132,0,3,-12.75,0.98040625
133,0,2,-14.600000000000001,0.9802578125
134,0,2,-13.773333333333333,0.980109375
135,0,6,-14.084880952380951,0.9799609375
136,0,3,-15.436071428571427,0.9798125
137,0,3,-14.352380952380951,0.9796640625
138,0,1,-23.066309523809522,0.979515625
139,0,3,-13.703809523809525,0.9793671875
140,0,1,-18.392142857142858,0.97921875
141,0,3,-11.651666666666667,0.9790703125
142,0,3,-16.932142857142857,0.978921875
143,0,3,-16.12238095238095,0.9787734375
144,0,3,-18.953809523809525,0.978625
145,0,1,-23.514642857142857,0.9784765625
146,0,4,-9.336666666666666,0.978328125
147,0,1,-32.83857142857143,0.9781796875
148,0,4,-21.46630952380952,0.97803125
149,0,2,-20.678809523809523,0.9778828125
150,0,4,-8.307142857142857,0.977734375
151,0,3,-12.75,0.9775859375
152,0,3,-12.998333333333331,0.9774375
153,0,3,-12.442142857142859,0.9772890625
154,0,3,-12.5,0.977140625
155,0,4,-10.346666666666668,0.9769921875
156,0,3,-15.028809523809525,0.97684375
157,0,1,-21.010952380952382,0.9766953125
158,0,3,-13.136666666666667,0.976546875
159,0,2,-25.55107142857143,0.9763984375
160,0,2,-17.81357142857143,0.97625
161,0,2,-18.058809523809522,0.9761015625
162,0,4,-17.364642857142858,0.975953125
163,0,1,-24.392142857142858,0.9758046875
164,0,0,-20.520714285714284,0.97565625
165,0,3,-15.393809523809525,0.9755078125
166,0,4,-11.703809523809525,0.975359375
167,0,2,-25.064880952380953,0.9752109375
168,0,2,-31.519642857142856,0.9750625
169,0,2,-23.01964285714286,0.9749140625
170,0,3,-11.642142857142858,0.974765625
171,0,3,-23.267142857142858,0.9746171875
172,0,3,-10.909880952380952,0.97446875
173,0,2,-14.207142857142857,0.9743203125
174,0,3,-19.257142857142856,0.974171875
175,0,3,-14.553809523809523,0.9740234375
176,0,4,-10.708214285714286,0.973875
177,0,2,-13.917142857142856,0.9737265625
178,0,3,-20.46964285714286,0.973578125
179,0,2,-17.482142857142858,0.9734296875
180,0,3,-12.582142857142857,0.97328125
181,0,4,-15.417142857142858,0.9731328125
182,0,2,-13.207142857142857,0.972984375
183,0,2,-20.351309523809523,0.9728359375
184,0,2,-16.91357142857143,0.9726875
185,0,3,-13.907142857142857,0.9725390625
186,0,1,-17.72154761904762,0.972390625
187,0,3,-25.71964285714286,0.9722421875
188,0,3,-12.098333333333333,0.97209375
189,0,3,-23.779642857142854,0.9719453125
190,0,4,-10.207142857142857,0.971796875
191,0,2,-14.858809523809523,0.9716484375
192,0,2,-29.31130952380952,0.9715
193,0,4,-13.892142857142856,0.9713515625
194,0,3,-12.009880952380952,0.971203125
195,0,2,-15.11357142857143,0.9710546875
196,0,3,-11.85,0.97090625
197,0,3,-16.75857142857143,0.9707578125
198,0,3,-12.017142857142858,0.970609375
199,0,2,-30.244642857142857,0.9704609375
200,0,1,-17.658809523809524,0.9703125
201,0,4,-23.71964285714286,0.9701640625
202,0,2,-13.803333333333333,0.970015625
203,0,1,-21.173214285714284,0.9698671875
204,0,3,-14.057142857142857,0.96971875
205,0,3,-12.236666666666666,0.9695703125
206,0,2,-40.673214285714295,0.969421875
207,0,2,-14.098333333333333,0.9692734375000001
208,0,4,-10.207142857142857,0.969125
209,0,3,-11.75,0.9689765625
210,0,3,-15.907142857142857,0.968828125
211,0,2,-15.582142857142857,0.9686796875
212,0,4,-18.904642857142854,0.96853125
213,0,2,-13.938333333333333,0.9683828125
214,0,2,-14.832142857142857,0.968234375
215,0,3,-15.588809523809523,0.9680859375
216,0,4,-11.292142857142856,0.9679375
217,0,4,-19.077142857142857,0.9677890625
218,0,1,-25.93488095238095,0.967640625
219,0,4,-9.913333333333334,0.9674921875
220,0,1,-15.738333333333333,0.96734375
221,0,2,-15.703809523809525,0.9671953125
222,0,2,-55.67964285714286,0.967046875
223,0,2,-19.149642857142855,0.9668984375
224,0,1,-18.482142857142858,0.96675
225,0,3,-14.292142857142858,0.9666015625
226,0,3,-16.243809523809524,0.966453125
227,0,3,-13.207142857142857,0.9663046875
228,0,2,-13.861666666666668,0.96615625
229,0,3,-20.381309523809524,0.9660078125
230,0,5,-15.552380952380952,0.965859375
231,0,3,-20.257142857142856,0.9657109375
232,0,2,-15.477380952380951,0.9655625
233,0,2,-16.54380952380952,0.9654140625000001
234,0,4,-15.942142857142857,0.965265625
235,0,2,-14.761666666666667,0.9651171875
236,0,4,-29.881309523809524,0.96496875
237,0,3,-11.651666666666667,0.9648203125
238,0,4,-12.757142857142856,0.964671875
239,0,2,-15.442142857142857,0.9645234375
240,0,4,-15.866309523809523,0.964375
241,0,3,-11.198333333333334,0.9642265625
242,0,3,-12.416666666666668,0.964078125
243,0,2,-19.994642857142857,0.9639296875
244,0,3,-18.759880952380954,0.96378125
245,0,2,-29.419642857142858,0.9636328125
246,0,3,-12.888809523809524,0.963484375
247,0,3,-10.298333333333332,0.9633359375
248,0,4,-9.651666666666667,0.9631875
249,0,3,-13.788809523809523,0.9630390625
250,0,4,-13.336071428571428,0.962890625
251,0,3,-10.751666666666665,0.9627421875
252,0,3,-12.5,0.96259375
253,0,2,-17.482142857142858,0.9624453125
254,0,4,-10.803809523809523,0.962296875
255,0,3,-12.207142857142857,0.9621484375
256,0,3,-12.5,0.962
257,0,6,-19.527380952380952,0.9618515625
258,0,3,-11.651666666666667,0.961703125
259,0,2,-14.803809523809525,0.9615546875000001
260,0,3,-12.75,0.96140625
261,0,4,-10.236666666666666,0.9612578125
262,0,2,-18.933214285714286,0.961109375
263,0,3,-15.482142857142858,0.9609609375
264,0,9,-16.74130952380952,0.9608125
265,0,3,-14.192142857142857,0.9606640625
266,0,2,-13.042142857142856,0.960515625
267,0,4,-20.132142857142856,0.9603671875
268,0,3,-33.552142857142854,0.96021875
269,0,0,-18.139880952380953,0.9600703125
270,0,3,-10.521666666666667,0.959921875
271,0,2,-25.919642857142858,0.9597734375
272,0,3,-13.482142857142858,0.959625
273,0,4,-16.76238095238095,0.9594765625
274,0,4,-10.098333333333333,0.959328125
275,0,2,-23.574642857142855,0.9591796875
276,0,2,-12.653333333333332,0.95903125
277,0,3,-28.673214285714284,0.9588828125
278,0,3,-11.75,0.958734375
279,0,3,-10.998333333333333,0.9585859375
280,0,2,-28.03214285714286,0.9584375
281,0,3,-10.098333333333333,0.9582890625
282,0,3,-11.75,0.958140625
283,0,3,-33.63130952380953,0.9579921875
284,0,3,-36.59464285714286,0.95784375
285,0,3,-27.119642857142857,0.9576953125
286,0,5,-14.938809523809523,0.957546875
287,0,4,-13.718809523809524,0.9573984375
288,0,4,-14.754642857142859,0.95725
289,0,3,-11.803333333333333,0.9571015625
290,0,4,-11.5,0.956953125
291,0,4,-12.432142857142857,0.9568046875
292,0,4,-10.817142857142857,0.95665625
293,0,3,-14.013571428571428,0.9565078124999999
294,0,2,-13.336666666666668,0.956359375
295,0,2,-21.55738095238095,0.9562109375
296,0,3,-22.613809523809522,0.9560625
297,0,3,-18.479880952380952,0.9559140625
298,0,4,-28.74238095238095,0.955765625
299,0,2,-13.307142857142857,0.9556171875
300,0,3,-11.803333333333333,0.95546875
301,0,3,-23.616309523809523,0.9553203125
302,0,3,-11.198333333333334,0.955171875
303,0,3,-13.788809523809523,0.9550234375
304,0,3,-11.913333333333334,0.954875
305,0,4,-9.803333333333333,0.9547265625
306,0,3,-11.407142857142857,0.954578125
307,0,3,-11.606666666666666,0.9544296875
308,0,2,-14.888809523809524,0.95428125
309,0,4,-16.103809523809524,0.9541328125
310,1,5,-33.96238095238095,0.953984375
311,0,4,-9.913333333333334,0.9538359375
312,0,4,-19.572142857142858,0.9536875
313,0,4,-11.536071428571427,0.9535390625
314,0,2,-14.909642857142856,0.953390625
315,0,2,-13.85,0.9532421875
316,0,2,-13.651666666666667,0.95309375
317,0,3,-20.994642857142857,0.9529453125
318,0,2,-14.098333333333333,0.952796875
319,0,4,-8.751666666666665,0.9526484375
320,0,3,-13.767142857142858,0.9525
321,0,1,-15.675,0.9523515625
322,0,3,-13.11357142857143,0.952203125
323,0,4,-10.107142857142858,0.9520546875
324,0,2,-20.782380952380954,0.95190625
325,0,1,-18.107142857142858,0.9517578125
326,0,5,-17.123214285714283,0.951609375
327,0,3,-20.835714285714285,0.9514609375
328,0,3,-13.703809523809525,0.9513125
329,0,4,-25.456309523809523,0.9511640625
330,0,2,-20.058214285714286,0.951015625
331,0,3,-12.346666666666668,0.9508671875
332,0,3,-16.317142857142855,0.9507187500000001
333,0,3,-11.727142857142859,0.9505703125
334,0,6,-24.36714285714286,0.950421875
335,0,4,-15.719642857142857,0.9502734375
336,0,6,-18.253809523809526,0.950125
337,0,3,-18.866309523809523,0.9499765625
338,0,4,-11.136666666666667,0.949828125
339,0,6,-12.714880952380952,0.9496796875
340,0,2,-15.017142857142858,0.94953125
341,0,3,-18.082142857142856,0.9493828125
342,0,2,-17.664642857142855,0.949234375
343,0,3,-15.294642857142858,0.9490859375
344,0,3,-14.864880952380952,0.9489375
345,0,3,-15.436071428571427,0.9487890625
346,0,3,-10.05,0.948640625
347,0,3,-13.469642857142857,0.9484921875
348,0,3,-14.107142857142858,0.94834375
349,0,2,-16.742142857142856,0.9481953125
350,0,4,-9.6,0.948046875
351,0,2,-17.447142857142858,0.9478984375
352,0,2,-14.542142857142856,0.94775
353,0,3,-19.432142857142857,0.9476015625
354,0,4,-9.207142857142857,0.947453125
355,0,4,-7.851666666666667,0.9473046875
356,0,3,-11.651666666666667,0.94715625
357,0,3,-11.651666666666667,0.9470078125
358,0,2,-16.733809523809526,0.9468593750000001
359,0,1,-27.88857142857143,0.9467109375
360,0,3,-14.107142857142858,0.9465625
361,0,3,-18.36714285714286,0.9464140625
362,0,2,-16.4,0.946265625
363,0,3,-31.608809523809526,0.9461171875
364,0,3,-11.651666666666667,0.94596875
365,0,2,-21.288809523809526,0.9458203125
366,0,2,-11.875,0.945671875
367,0,3,-16.66357142857143,0.9455234375
368,0,3,-12.216666666666665,0.945375
369,0,3,-20.85321428571428,0.9452265625
370,0,3,-11.013333333333334,0.945078125
371,0,3,-13.767142857142858,0.9449296875
372,0,2,-17.81357142857143,0.94478125
373,0,2,-13.85,0.9446328125
374,0,2,-21.207142857142856,0.944484375
375,0,3,-11.307142857142857,0.9443359375
376,0,3,-14.388571428571428,0.9441875
377,0,2,-13.803333333333333,0.9440390625
378,0,3,-23.042142857142856,0.943890625
379,0,2,-16.957142857142856,0.9437421875
380,0,2,-19.40714285714286,0.94359375
381,0,6,-10.285714285714286,0.9434453125
382,0,2,-23.382142857142856,0.943296875
383,0,3,-19.604642857142856,0.9431484375
384,0,3,-34.00464285714286,0.9430000000000001
385,0,3,-15.598214285714285,0.9428515625
386,0,3,-15.417380952380952,0.942703125
387,0,3,-11.651666666666667,0.9425546875
388,0,1,-41.619642857142864,0.94240625
389,0,2,-17.282380952380954,0.9422578125
390,0,5,-24.75464285714286,0.942109375
391,0,4,-9.651666666666667,0.9419609375
392,0,1,-19.482142857142858,0.9418125
393,0,6,-6.459880952380951,0.9416640625
394,0,3,-15.207142857142857,0.941515625
395,0,2,-36.99714285714286,0.9413671875
396,0,3,-12.932142857142857,0.94121875
397,0,4,-17.332142857142856,0.9410703125
398,0,0,-22.15380952380952,0.940921875
399,0,2,-16.817142857142855,0.9407734375
400,0,2,-13.803333333333333,0.940625
401,0,2,-17.567142857142855,0.9404765625
402,0,2,-12.751666666666667,0.940328125
403,0,2,-51.39214285714286,0.9401796875
404,0,4,-22.20238095238095,0.94003125
405,0,4,-25.107142857142858,0.9398828125
406,0,4,-9.803333333333333,0.939734375
407,0,3,-12.098333333333333,0.9395859375
408,0,1,-19.039880952380955,0.9394375
409,0,4,-24.277380952380952,0.9392890625
410,0,2,-14.554880952380952,0.9391406250000001
411,0,3,-10.903333333333332,0.9389921875
412,0,2,-12.152380952380952,0.93884375
413,0,3,-18.652142857142856,0.9386953125
414,0,2,-17.553809523809523,0.938546875
415,0,4,-15.744642857142857,0.9383984375
416,0,2,-13.75,0.93825
417,0,3,-10.903333333333332,0.9381015625
418,0,4,-10.431666666666667,0.937953125
419,0,4,-9.913333333333334,0.9378046875
420,0,3,-13.068809523809524,0.93765625
421,0,4,-9.913333333333334,0.9375078125
422,0,2,-41.66357142857143,0.937359375
423,0,2,-14.207142857142857,0.9372109375
424,0,4,-8.003333333333334,0.9370625
425,2,4,-18.910714285714285,0.9369140625
426,0,2,-17.857142857142858,0.936765625
427,0,3,-10.903333333333332,0.9366171875
428,0,2,-11.788333333333334,0.93646875
429,0,2,-14.75,0.9363203125
430,0,4,-9.336666666666666,0.936171875
431,0,3,-17.857142857142854,0.9360234375
432,0,4,-12.536071428571429,0.935875
433,0,2,-17.339642857142856,0.9357265625
434,0,2,-23.307142857142857,0.935578125
435,0,3,-15.443809523809524,0.9354296875
436,0,3,-13.342142857142857,0.93528125
437,0,2,-16.392142857142858,0.9351328125
438,0,2,-17.443809523809524,0.934984375
439,0,3,-19.816309523809522,0.9348359375
440,0,2,-17.343809523809526,0.9346875
441,0,3,-17.457142857142856,0.9345390625
442,0,2,-14.191666666666666,0.934390625
443,0,4,-23.767142857142858,0.9342421875
444,0,2,-12.521666666666667,0.93409375
445,0,4,-9.098333333333333,0.9339453125
446,0,3,-13.013571428571428,0.933796875
447,0,2,-24.10630952380952,0.9336484375
448,0,4,-27.582142857142856,0.9335
449,0,3,-12.191666666666666,0.9333515625
450,0,2,-17.347142857142856,0.933203125
451,0,4,-18.603571428571428,0.9330546875
452,0,3,-15.707142857142857,0.93290625
453,0,3,-11.336666666666666,0.9327578125
454,0,2,-30.842142857142857,0.932609375
455,0,3,-12.998333333333331,0.9324609375
456,0,3,-12.236666666666666,0.9323125
457,0,2,-17.23488095238095,0.9321640625000001
458,0,3,-20.601071428571426,0.932015625
459,0,7,-50.07714285714285,0.9318671875
460,0,2,-22.110714285714288,0.93171875
461,0,2,-13.75,0.9315703125
462,0,3,-16.557142857142857,0.931421875
463,0,2,-14.75,0.9312734375
464,0,2,-19.48130952380952,0.931125
465,0,3,-10.95,0.9309765624999999
466,0,2,-15.246666666666666,0.930828125
467,0,2,-15.124880952380952,0.9306796875
468,0,3,-28.592142857142854,0.93053125
469,0,2,-11.95,0.9303828125
470,0,2,-12.85,0.930234375
471,0,0,-22.852380952380955,0.9300859375
472,0,2,-14.582142857142857,0.9299375
473,0,4,-8.198333333333332,0.9297890625
474,0,4,-36.16238095238094,0.929640625
475,0,3,-17.171309523809523,0.9294921875
476,0,3,-12.442142857142857,0.92934375
477,0,1,-18.714880952380952,0.9291953125
478,0,1,-17.658809523809524,0.929046875
479,0,3,-16.192142857142855,0.9288984375
480,0,1,-19.273571428571426,0.92875
481,0,3,-13.478809523809524,0.9286015625
482,0,5,-22.654047619047617,0.928453125
483,0,1,-13.391666666666666,0.9283046875000001
484,0,4,-10.5,0.92815625
485,0,3,-13.107142857142858,0.9280078125
486,0,2,-12.998333333333333,0.927859375
487,0,2,-20.507142857142856,0.9277109375
488,0,2,-22.079642857142858,0.9275625
489,0,3,-14.443809523809524,0.9274140625
490,0,4,-14.044642857142858,0.927265625
491,0,3,-15.436071428571427,0.9271171874999999
492,0,5,-21.028809523809528,0.92696875
493,0,3,-13.331666666666667,0.9268203125
494,0,5,-22.241309523809527,0.926671875
495,0,2,-24.472142857142856,0.9265234375
496,0,2,-16.107142857142858,0.926375
497,0,3,-12.127380952380951,0.9262265625
498,0,3,-21.617142857142856,0.926078125
499,0,2,-21.74214285714286,0.9259296875
500,0,3,-15.232142857142858,0.92578125
501,0,3,-28.994642857142857,0.9256328125
502,0,4,-8.903333333333332,0.925484375
503,0,3,-16.019642857142856,0.9253359375
504,0,3,-14.482142857142858,0.9251875
505,0,2,-14.307142857142857,0.9250390625
506,0,2,-15.893809523809523,0.924890625
507,0,2,-21.832142857142856,0.9247421875
508,0,3,-19.24214285714286,0.92459375
509,0,1,-16.442142857142855,0.9244453125000001
510,0,2,-22.21964285714286,0.924296875
511,0,3,-10.313571428571429,0.9241484375
512,0,2,-17.503809523809522,0.924
513,0,3,-18.06714285714286,0.9238515625
514,0,4,-8.903333333333332,0.9237031250000001
515,0,2,-13.803333333333333,0.9235546875
516,0,4,-13.695714285714285,0.92340625
517,0,3,-22.65380952380952,0.9232578125
518,0,2,-18.002142857142857,0.923109375
519,0,5,-9.672380952380951,0.9229609375
520,0,3,-10.8,0.9228125
521,0,2,-14.236666666666666,0.9226640625
522,0,6,-4.2457142857142856,0.922515625
523,0,3,-21.957142857142856,0.9223671875
524,0,2,-18.02880952380952,0.92221875
525,0,1,-32.77321428571429,0.9220703125
526,0,7,-22.998214285714283,0.921921875
527,0,3,-11.098333333333333,0.9217734375
528,0,3,-13.107142857142858,0.921625
529,0,4,-11.727380952380951,0.9214765625
530,0,4,-9.913333333333334,0.921328125
531,0,2,-20.27238095238095,0.9211796875
532,0,3,-24.807142857142857,0.92103125
533,0,3,-10.95,0.9208828125
534,0,1,-17.620714285714286,0.920734375
535,0,2,-18.28214285714286,0.9205859375000001
536,0,3,-12.269642857142856,0.9204375
537,0,2,-14.377142857142857,0.9202890625
538,0,3,-11.903809523809525,0.920140625
539,0,5,-22.035714285714285,0.9199921875
540,0,2,-12.511666666666667,0.91984375
541,0,2,-14.957142857142856,0.9196953125
542,0,3,-11.651666666666667,0.919546875
543,0,2,-13.375,0.9193984375
544,0,3,-15.763571428571428,0.91925
545,0,4,-22.029642857142857,0.9191015625
546,0,2,-19.592142857142857,0.918953125
547,0,3,-15.467142857142857,0.9188046875
548,0,3,-11.773333333333333,0.91865625
549,0,2,-14.157142857142858,0.9185078125
550,0,2,-15.53738095238095,0.918359375
551,0,3,-11.998333333333331,0.9182109375
552,0,2,-17.292142857142856,0.9180625
553,0,2,-11.706666666666667,0.9179140625
554,0,2,-11.287380952380952,0.917765625
555,0,3,-12.307142857142857,0.9176171875
556,0,3,-12.682142857142857,0.91746875
557,0,3,-13.107142857142858,0.9173203125
558,0,4,-9.336666666666666,0.917171875
559,0,1,-18.298809523809524,0.9170234375
560,0,3,-16.343809523809526,0.916875
561,0,3,-13.488571428571428,0.9167265625
562,0,3,-11.651666666666667,0.916578125
563,0,3,-17.632142857142856,0.9164296875
564,0,4,-7.851666666666667,0.91628125
565,0,0,-25.273571428571426,0.9161328125
566,0,3,-18.704642857142854,0.915984375
567,2,4,-32.19214285714285,0.9158359375
568,0,4,-10.346666666666666,0.9156875
569,0,1,-14.707380952380953,0.9155390625
570,0,2,-17.763571428571428,0.915390625
571,0,8,-9.768452380952382,0.9152421875
572,0,1,-27.306309523809524,0.91509375
573,0,3,-9.95,0.9149453125
574,0,4,-21.17964285714286,0.914796875
575,0,2,-13.542142857142856,0.9146484375
576,0,4,-11.057142857142857,0.9145
577,0,4,-18.128571428571426,0.9143515625
578,0,3,-11.617142857142857,0.914203125
579,0,1,-15.674999999999999,0.9140546875
580,0,2,-19.264047619047616,0.91390625
581,0,4,-9.913333333333334,0.9137578125
582,0,3,-13.504642857142859,0.9136093750000001
583,0,2,-26.454642857142858,0.9134609375
584,0,3,-14.068809523809524,0.9133125
585,0,6,-20.371309523809526,0.9131640625
586,0,3,-11.416666666666668,0.913015625
587,0,2,-22.499642857142852,0.9128671875
588,0,3,-11.606666666666666,0.91271875
589,0,3,-10.688333333333333,0.9125703125
590,0,3,-10.95,0.9124218749999999
591,0,4,-11.136666666666667,0.9122734375
592,0,3,-10.223333333333333,0.912125
593,0,2,-12.606666666666666,0.9119765625
594,0,3,-16.569642857142856,0.911828125
595,0,3,-21.157142857142855,0.9116796875
596,0,5,-9.546547619047619,0.91153125
597,0,4,-9.013333333333334,0.9113828125
598,0,1,-15.224642857142857,0.911234375
599,0,3,-13.442142857142857,0.9110859375
600,0,8,-11.173214285714284,0.9109375
601,0,4,-9.013333333333334,0.9107890625
602,0,2,-19.717142857142857,0.910640625
603,0,3,-13.057142857142857,0.9104921875
604,0,3,-14.068809523809524,0.91034375
605,0,3,-11.336666666666668,0.9101953125
606,0,2,-22.283809523809524,0.910046875
607,0,4,-9.531666666666666,0.9098984375
608,0,3,-15.944880952380952,0.9097500000000001
609,0,6,-16.419642857142858,0.9096015625
610,0,1,-18.57880952380952,0.909453125
611,0,3,-11.336666666666666,0.9093046875
612,0,3,-8.511666666666667,0.90915625
613,0,3,-18.468809523809526,0.9090078125000001
614,0,4,-8.751666666666667,0.908859375
615,0,2,-18.33880952380952,0.9087109375
616,0,2,-22.207142857142856,0.9085625
617,0,3,-12.917142857142856,0.9084140625
618,0,3,-16.718809523809526,0.908265625
619,0,3,-9.806666666666667,0.9081171875
620,0,3,-13.442142857142857,0.90796875
621,0,3,-14.263809523809524,0.9078203125
622,0,1,-15.638333333333334,0.907671875
623,0,3,-14.342142857142857,0.9075234375
624,0,3,-15.857142857142858,0.907375
625,0,3,-35.84214285714286,0.9072265625
626,0,3,-20.361071428571428,0.907078125
627,0,2,-15.442142857142857,0.9069296875
628,0,3,-11.75,0.90678125
629,0,4,-22.919642857142854,0.9066328125
630,0,1,-20.65714285714286,0.906484375
631,0,3,-15.453809523809523,0.9063359375
632,0,3,-8.788333333333334,0.9061875
633,0,1,-21.893809523809523,0.9060390625
634,0,4,-15.230119047619048,0.9058906250000001
635,0,3,-13.331666666666667,0.9057421875
636,0,3,-10.85,0.90559375
637,0,3,-17.629642857142855,0.9054453125
638,0,3,-10.897380952380953,0.905296875
639,0,6,-32.28857142857143,0.9051484375000001
640,0,4,-10.098333333333333,0.905
641,0,2,-13.85,0.9048515625
642,0,3,-28.218809523809526,0.904703125
643,0,4,-12.399999999999999,0.9045546875
644,0,2,-15.267142857142858,0.90440625
645,0,4,-19.454642857142858,0.9042578125
646,0,2,-17.163809523809526,0.904109375
647,0,2,-23.467142857142857,0.9039609375
648,0,3,-16.431309523809524,0.9038125
649,0,4,-8.751666666666667,0.9036640625
650,0,2,-17.717142857142857,0.903515625
651,0,4,-21.132142857142856,0.9033671875
652,0,3,-10.85,0.90321875
653,0,3,-12.098333333333333,0.9030703125
654,0,2,-21.09464285714286,0.902921875
