episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-14.157142857142857,1.0
1,0,3,-21.741309523809523,0.9998515625
2,0,4,-13.057142857142857,0.999703125
3,0,2,-24.142142857142858,0.9995546875
4,0,6,-9.959880952380953,0.99940625
5,0,3,-17.019642857142856,0.9992578125
6,0,3,-31.785714285714285,0.999109375
7,0,0,-21.367142857142856,0.9989609375
8,0,1,-25.985952380952384,0.9988125
9,0,1,-16.738333333333337,0.9986640625
10,0,4,-17.557142857142857,0.998515625
11,0,3,-16.81357142857143,0.9983671875
12,0,3,-13.157142857142857,0.99821875
13,0,1,-17.674999999999997,0.9980703125
14,0,2,-17.246666666666666,0.997921875
15,0,4,-24.527142857142856,0.9977734375
16,0,3,-22.61488095238095,0.997625
17,0,2,-15.998333333333331,0.9974765625
18,0,4,-14.388571428571428,0.997328125
19,0,2,-28.54380952380952,0.9971796875
20,0,4,-20.506309523809524,0.99703125
21,0,4,-33.754642857142855,0.9968828125
22,0,2,-15.19833333333333,0.996734375
23,0,4,-11.098333333333333,0.9965859375
24,0,2,-18.603809523809524,0.9964375
25,0,2,-17.827142857142857,0.9962890625
26,0,4,-14.857142857142858,0.996140625
27,0,3,-18.296309523809523,0.9959921875
28,0,4,-11.651666666666667,0.99584375
29,0,4,-13.136666666666667,0.9956953125
30,0,4,-10.903333333333332,0.995546875
31,0,1,-22.517142857142858,0.9953984375
32,0,2,-19.707142857142856,0.99525
33,0,3,-21.763809523809524,0.9951015625
34,0,3,-16.54380952380952,0.994953125
35,0,2,-18.688809523809525,0.9948046875
36,0,5,-14.892380952380952,0.99465625
37,0,2,-18.514880952380953,0.9945078125
38,0,4,-13.136666666666667,0.994359375
39,0,4,-24.292142857142856,0.9942109375
40,0,3,-15.5,0.9940625
41,0,4,-13.957142857142857,0.9939140625
42,0,1,-21.119642857142857,0.993765625
43,0,2,-23.142142857142858,0.9936171875
44,0,3,-13.013333333333332,0.99346875
45,0,2,-19.807142857142857,0.9933203125
46,0,4,-22.419642857142854,0.993171875
47,0,2,-18.957142857142856,0.9930234375
48,0,4,-13.582142857142857,0.992875
49,0,1,-17.41166666666667,0.9927265625
50,0,4,-11.013333333333332,0.992578125
51,0,5,-16.777380952380952,0.9924296875
52,0,2,-20.942142857142855,0.99228125
53,0,5,-32.19464285714286,0.9921328125
54,0,4,-25.317142857142855,0.991984375
55,0,2,-17.703809523809525,0.9918359375
56,0,3,-18.567142857142855,0.9916875
57,0,2,-17.216666666666665,0.9915390625
58,0,2,-16.717142857142857,0.991390625
59,0,7,-17.642380952380954,0.9912421875
60,0,4,-12.098333333333333,0.99109375
61,0,4,-14.399999999999999,0.9909453125
62,0,3,-13.998333333333331,0.990796875
63,0,4,-14.482142857142858,0.9906484375
64,0,4,-31.95238095238095,0.9905
65,0,2,-16.035714285714285,0.9903515625
66,0,3,-13.098333333333333,0.990203125
67,0,4,-25.88214285714286,0.9900546875
68,0,2,-15.75,0.98990625
69,0,3,-16.817142857142855,0.9897578125
70,0,3,-13.651666666666667,0.989609375
71,0,3,-15.207142857142857,0.9894609375
72,0,3,-19.62964285714286,0.9893125
73,0,3,-16.392142857142858,0.9891640625
74,0,3,-13.651666666666667,0.989015625
75,0,4,-14.332142857142857,0.9888671875
76,0,2,-18.582142857142856,0.98871875
77,0,3,-14.346666666666666,0.9885703125
78,0,3,-20.40904761904762,0.988421875
79,0,3,-12.85,0.9882734375
80,0,1,-18.44214285714286,0.988125
81,0,4,-12.6,0.9879765625
82,0,3,-13.682142857142857,0.9878281250000001
83,0,3,-13.446666666666667,0.9876796875
84,0,3,-27.982142857142858,0.98753125
85,0,3,-13.85,0.9873828125
86,0,3,-27.334642857142857,0.987234375
87,0,4,-16.332142857142856,0.9870859375
88,0,2,-25.058214285714286,0.9869375
89,0,3,-13.850000000000001,0.9867890625
90,0,2,-17.917142857142856,0.986640625
91,0,3,-29.416309523809524,0.9864921875
92,0,2,-17.136666666666667,0.98634375
93,0,2,-15.651666666666667,0.9861953125
94,0,3,-15.582142857142857,0.986046875
95,0,3,-15.136666666666667,0.9858984375
96,0,3,-21.004642857142855,0.98575
97,0,4,-14.239642857142856,0.9856015625
98,0,3,-14.157142857142858,0.985453125
99,0,4,-13.832142857142857,0.9853046875
100,0,6,-7.958214285714284,0.98515625
101,0,4,-12.098333333333333,0.9850078125
102,0,6,-32.96488095238095,0.984859375
103,0,3,-13.75,0.9847109375
104,0,3,-20.501309523809525,0.9845625
105,0,3,-26.644642857142856,0.9844140625
106,0,4,-13.136666666666667,0.984265625
107,0,2,-16.888809523809524,0.9841171875
108,0,3,-21.714642857142856,0.98396875
109,0,3,-18.596071428571427,0.9838203125
110,0,1,-20.13380952380952,0.983671875
111,0,2,-18.688809523809525,0.9835234375
112,0,4,-11.651666666666667,0.983375
113,0,4,-12.098333333333333,0.9832265625
114,0,2,-17.502380952380953,0.983078125
115,0,3,-11.973333333333333,0.9829296875
116,0,2,-16.682142857142857,0.98278125
117,0,2,-15.443333333333335,0.9826328125
118,0,2,-15.837142857142855,0.982484375
119,0,3,-31.238809523809525,0.9823359375
120,0,2,-17.462380952380954,0.9821875
121,0,4,-16.09464285714286,0.9820390625
122,0,3,-18.618809523809524,0.981890625
123,0,1,-24.40714285714286,0.9817421875
124,0,3,-16.868809523809524,0.98159375
125,0,3,-22.83214285714286,0.9814453125
126,0,3,-20.303809523809523,0.981296875
127,0,1,-23.444880952380952,0.9811484375
128,0,3,-16.107142857142858,0.981
129,0,3,-32.832142857142856,0.9808515625
130,0,4,-33.093809523809526,0.980703125
131,0,4,-10.751666666666667,0.9805546875
132,0,2,-15.675,0.98040625
133,0,2,-15.013333333333334,0.9802578125
134,0,4,-11.903809523809525,0.980109375
135,0,1,-22.904642857142857,0.9799609375
136,0,3,-16.54380952380952,0.9798125
137,0,2,-24.882142857142856,0.9796640625
138,0,4,-11.207142857142857,0.979515625
139,0,4,-11.651666666666667,0.9793671875
