episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,1,0,-20.132142857142856,1.0
1,0,2,0,-13.738333333333333,0.9998515625
2,0,3,0,-12.098333333333333,0.999703125
3,0,2,0,-18.022380952380953,0.9995546875
4,0,1,0,-23.332142857142856,0.99940625
5,0,2,0,-14.75,0.9992578125
6,0,3,0,-17.203809523809525,0.999109375
7,0,2,0,-18.681309523809524,0.9989609375
8,0,2,0,-21.181309523809524,0.9988125
9,0,4,0,-11.636071428571427,0.9986640625
10,0,4,0,-10.098333333333333,0.998515625
11,0,3,0,-22.928809523809523,0.9983671875
12,0,3,0,-12.448214285714286,0.99821875
13,0,2,0,-15.872142857142855,0.9980703125
14,0,3,0,-14.399999999999999,0.997921875
15,0,3,0,-13.207142857142857,0.9977734375
16,0,1,0,-14.543333333333333,0.997625
17,0,3,0,-18.557142857142857,0.9974765625
18,0,4,0,-28.31214285714286,0.997328125
19,0,0,0,-23.858809523809526,0.9971796875
20,0,3,0,-13.363809523809524,0.99703125
21,0,2,0,-18.807142857142857,0.9968828125
22,0,6,0,-11.832142857142856,0.996734375
23,0,3,0,-13.5,0.9965859375
24,0,3,0,-12.11357142857143,0.9964375
25,0,2,0,-12.903333333333332,0.9962890625
26,0,2,0,-33.067142857142855,0.996140625
27,0,3,0,-19.754642857142855,0.9959921875
28,0,3,0,-11.913333333333334,0.99584375
29,0,3,0,-11.542142857142856,0.9956953125
30,0,4,0,-10.098333333333333,0.995546875
31,0,5,0,-19.447380952380954,0.9953984375
32,0,3,0,-14.857142857142858,0.99525
33,0,0,0,-17.375,0.9951015625
34,0,3,0,-16.729642857142856,0.994953125
35,0,2,0,-19.457142857142856,0.9948046875
36,0,3,0,-30.94464285714286,0.99465625
37,0,3,0,-12.236666666666666,0.9945078125
38,0,3,0,-11.882142857142856,0.994359375
39,0,3,0,-19.792142857142856,0.9942109375
40,0,2,0,-13.651666666666667,0.9940625
41,0,4,0,-16.854642857142856,0.9939140625
42,0,2,0,-16.96964285714286,0.993765625
43,0,2,0,-17.294642857142854,0.9936171875
44,0,4,0,-18.98130952380952,0.99346875
45,0,4,0,-10.582142857142857,0.9933203125
46,0,3,0,-15.939880952380951,0.993171875
47,0,3,0,-17.667142857142856,0.9930234375
48,0,6,0,-8.069880952380952,0.992875
