episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,2,-19.942142857142855,1.0
1,0,2,-10.291666666666668,0.999940625
2,0,6,-22.017142857142858,0.99988125
3,0,2,-18.729642857142856,0.999821875
4,0,6,-6.6848809523809525,0.9997625
5,0,2,-16.392142857142858,0.999703125
6,0,2,-17.292142857142856,0.99964375
7,0,3,-12.207142857142857,0.999584375
8,0,3,-18.17738095238095,0.999525
9,0,2,-17.58607142857143,0.999465625
10,0,3,-13.682142857142857,0.99940625
11,0,1,-15.467142857142857,0.999346875
12,0,2,-34.85630952380952,0.9992875
13,0,1,-18.606071428571425,0.999228125
14,0,4,-16.557142857142857,0.99916875
15,0,2,-15.039880952380951,0.999109375
16,0,3,-16.019642857142856,0.99905
17,0,3,-20.432142857142857,0.998990625
18,0,4,-9.207142857142857,0.99893125
19,0,4,-9.998333333333331,0.998871875
20,0,2,-14.870714285714286,0.9988125
21,0,2,-17.267380952380954,0.998753125
22,0,3,-20.329642857142858,0.99869375
23,0,3,-16.772380952380953,0.998634375
24,0,4,-11.331666666666667,0.998575
25,0,3,-16.514880952380953,0.998515625
26,0,2,-28.644642857142856,0.99845625
27,0,2,-26.295714285714283,0.998396875
28,0,4,-11.136666666666667,0.9983375
29,0,3,-15.717142857142857,0.998278125
30,0,1,-18.107142857142858,0.99821875
31,0,4,-10.998333333333331,0.998159375
32,0,4,-10.035714285714285,0.9981
33,0,4,-12.192142857142857,0.998040625
34,0,3,-48.223214285714285,0.99798125
35,0,3,-22.963571428571427,0.997921875
36,0,2,-23.576309523809527,0.9978625
37,0,3,-11.117142857142857,0.997803125
38,0,1,-15.75,0.99774375
39,0,3,-17.607142857142858,0.997684375
40,0,2,-15.442142857142857,0.997625
41,0,3,-11.651666666666667,0.997565625
42,0,3,-10.85,0.99750625
43,0,4,-13.163809523809523,0.997446875
44,0,2,-17.132142857142856,0.9973875
45,0,1,-14.621666666666666,0.997328125
46,0,4,-15.307142857142855,0.99726875
47,0,3,-16.758571428571425,0.997209375
48,0,2,-28.02321428571429,0.99715
49,0,1,-27.534642857142853,0.997090625
50,0,2,-16.935714285714283,0.99703125
51,0,4,-15.469642857142858,0.996971875
