episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,1,-18.582142857142856,1.0
1,0,2,-14.324880952380951,0.988125
2,0,4,-9.651666666666667,0.97625
3,0,3,-20.777380952380952,0.964375
4,0,2,-16.913571428571426,0.9525
5,0,3,-15.958809523809524,0.940625
6,0,1,-15.75,0.92875
7,0,3,-17.658571428571427,0.916875
8,0,2,-22.142142857142858,0.905
9,0,3,-11.85,0.893125
10,0,3,-12.5,0.88125
11,0,3,-15.288571428571428,0.869375
12,0,3,-14.292142857142856,0.8575
13,0,5,-7.975952380952381,0.8456250000000001
14,0,2,-19.718809523809526,0.83375
15,0,3,-10.411666666666667,0.821875
16,0,1,-14.738333333333333,0.81
17,0,2,-15.342142857142857,0.798125
18,0,1,-17.857142857142858,0.78625
19,0,2,-13.651666666666667,0.774375
20,0,3,-13.068809523809524,0.7625
21,0,3,-17.832142857142856,0.750625
22,0,2,-29.579880952380954,0.73875
23,0,3,-13.246666666666666,0.726875
24,0,3,-17.629642857142855,0.7150000000000001
25,0,3,-13.532142857142858,0.703125
26,0,3,-11.651666666666667,0.69125
27,0,3,-13.331666666666667,0.6793750000000001
28,0,3,-18.619642857142857,0.6675
29,0,3,-10.734047619047619,0.655625
30,0,3,-18.932142857142857,0.64375
31,0,3,-10.751666666666667,0.631875
32,0,2,-19.253809523809522,0.62
33,0,2,-12.85,0.608125
34,0,3,-44.682142857142864,0.59625
35,0,2,-25.017142857142858,0.5843750000000001
36,0,3,-12.542142857142856,0.5725
37,0,5,-24.56964285714286,0.5606249999999999
38,0,4,-12.263809523809524,0.5487500000000001
39,0,1,-16.542142857142856,0.536875
40,0,3,-17.46964285714286,0.525
41,0,4,-8.751666666666665,0.513125
42,0,5,-26.794642857142858,0.50125
43,0,2,-25.00714285714286,0.489375
44,0,4,-15.233571428571427,0.47750000000000004
45,0,2,-14.095714285714285,0.46562500000000007
46,0,3,-18.207142857142856,0.4537500000000001
47,0,3,-14.717142857142857,0.441875
48,0,4,-8.546666666666667,0.43000000000000005
49,0,2,-19.728809523809524,0.41812499999999997
50,0,4,-13.794642857142858,0.40625
51,0,2,-18.718809523809526,0.39437500000000003
52,0,2,-29.257142857142853,0.38250000000000006
53,0,2,-12.621666666666666,0.3706250000000001
54,0,3,-19.318809523809524,0.35875
55,0,2,-15.442142857142857,0.34687500000000004
56,0,4,-9.336666666666666,0.3350000000000001
57,0,3,-33.01714285714286,0.323125
58,0,3,-13.083214285714286,0.31125
59,0,5,-19.754642857142855,0.29937499999999995
60,0,3,-11.75,0.2875000000000001
61,0,2,-17.018809523809523,0.2756250000000001
62,0,1,-18.720714285714287,0.26375000000000004
63,0,3,-23.482142857142854,0.25187500000000007
64,0,3,-15.192142857142859,0.24
65,0,6,-20.05595238095238,0.22812500000000002
66,0,3,-10.95,0.21625000000000005
67,0,2,-14.5,0.20437499999999997
68,0,3,-19.50630952380952,0.1925
69,0,2,-16.817142857142855,0.18062500000000004
70,0,2,-13.75,0.16875000000000007
71,0,4,-29.917142857142853,0.1568750000000001
72,0,3,-14.443809523809524,0.14500000000000002
73,0,3,-19.343809523809522,0.13312500000000005
74,0,4,-11.636071428571427,0.12124999999999997
75,0,3,-17.271071428571428,0.109375
76,0,3,-14.292142857142856,0.09750000000000003
77,0,1,-17.623214285714283,0.08562500000000006
78,0,4,-12.436071428571427,0.0737500000000001
79,0,3,-13.817142857142859,0.06187500000000001
80,0,6,-6.416547619047618,0.050000000000000044
81,0,2,-10.892380952380952,0.050000000000000044
82,0,1,-22.288809523809523,0.050000000000000044
83,0,2,-17.482142857142858,0.050000000000000044
84,0,3,-13.207142857142857,0.050000000000000044
85,0,2,-27.176071428571426,0.050000000000000044
86,1,5,-16.535714285714285,0.050000000000000044
87,0,1,-14.642142857142856,0.050000000000000044
88,0,1,-15.75,0.050000000000000044
89,0,3,-17.154642857142857,0.050000000000000044
90,0,5,-11.308214285714286,0.050000000000000044
91,0,3,-11.307142857142857,0.050000000000000044
92,0,3,-11.832142857142857,0.050000000000000044
93,0,2,-29.95880952380952,0.050000000000000044
94,0,2,-13.675,0.050000000000000044
95,0,2,-23.976071428571426,0.050000000000000044
96,0,2,-13.763809523809524,0.050000000000000044
97,0,4,-11.970714285714285,0.050000000000000044
98,0,5,-25.06107142857143,0.050000000000000044
99,0,5,-25.808809523809522,0.050000000000000044
