episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,1,0,-18.107142857142858,1.0
1,0,2,0,-16.829880952380954,0.9998515625
2,0,3,0,-11.098333333333333,0.999703125
3,0,2,0,-52.83988095238096,0.9995546875
4,0,2,0,-14.216666666666665,0.99940625
5,0,4,0,-12.057142857142857,0.9992578125
6,0,1,0,-62.22964285714286,0.999109375
7,1,5,0,-20.694642857142856,0.9989609375
8,0,4,0,-13.232142857142858,0.9988125
9,0,0,0,-18.638333333333335,0.9986640625
10,0,3,0,-17.40714285714286,0.998515625
11,0,2,0,-14.998333333333331,0.9983671875
12,0,4,0,-16.237380952380953,0.99821875
13,0,3,0,-17.241309523809523,0.9980703125
14,0,1,0,-22.203809523809525,0.997921875
15,0,2,0,-18.65714285714286,0.9977734375
16,0,2,0,-16.689880952380953,0.997625
17,0,2,0,-18.167142857142856,0.9974765625
18,0,2,0,-28.692142857142855,0.997328125
19,0,4,0,-16.42964285714286,0.9971796875
20,0,1,0,-18.017142857142858,0.99703125
21,0,2,0,-13.946190476190475,0.9968828125
22,0,2,0,-13.542142857142856,0.996734375
23,0,2,0,-14.416666666666668,0.9965859375
24,0,3,0,-20.132142857142856,0.9964375
25,0,3,0,-17.303809523809523,0.9962890625
26,0,4,0,-8.003333333333334,0.996140625
27,0,3,0,-13.931309523809524,0.9959921875
28,0,1,0,-34.31238095238095,0.99584375
29,0,4,0,-10.888809523809524,0.9956953125
30,0,1,0,-16.098333333333333,0.995546875
31,0,1,0,-13.075,0.9953984375
32,0,2,0,-14.75,0.99525
33,0,4,0,-13.718809523809524,0.9951015625
34,0,2,0,-13.85,0.994953125
35,0,3,0,-15.858571428571427,0.9948046875
36,0,4,0,-10.431666666666667,0.99465625
37,0,2,0,-14.098333333333333,0.9945078125
38,0,4,0,-13.811071428571427,0.994359375
39,0,2,0,-15.107142857142858,0.9942109375
40,0,4,0,-23.048214285714284,0.9940625
41,0,3,0,-14.05857142857143,0.9939140625
42,0,3,0,-18.11488095238095,0.993765625
43,0,3,0,-13.730119047619048,0.9936171875
44,0,3,0,-19.782380952380954,0.99346875
45,0,3,0,-18.253809523809522,0.9933203125
46,0,2,0,-16.107142857142854,0.993171875
47,0,2,0,-14.685714285714285,0.9930234375
48,0,4,0,-21.867142857142856,0.992875
49,0,2,0,-13.85,0.9927265625
50,0,6,0,-14.897380952380951,0.992578125
51,0,3,0,-9.95,0.9924296875
52,0,4,0,-13.827380952380953,0.99228125
53,0,2,0,-16.585714285714285,0.9921328125
54,0,3,0,-13.582142857142857,0.991984375
55,0,2,0,-18.243809523809524,0.9918359375
56,0,2,0,-15.207142857142857,0.9916875
57,0,3,0,-11.803333333333333,0.9915390625
58,0,4,0,-9.651666666666667,0.991390625
59,0,3,0,-13.118809523809524,0.9912421875
60,0,4,0,-9.098333333333333,0.99109375
61,0,3,0,-12.207142857142857,0.9909453125
62,0,2,0,-29.595714285714287,0.990796875
63,0,2,0,-13.651666666666667,0.9906484375
64,0,3,0,-11.651666666666667,0.9905
65,0,1,0,-19.104880952380952,0.9903515625
66,0,3,0,-16.019642857142856,0.990203125
67,0,3,0,-10.903333333333332,0.9900546875
68,0,2,0,-14.346666666666668,0.98990625
69,0,4,0,-26.93857142857143,0.9897578125
70,0,2,0,-17.05857142857143,0.989609375
71,0,4,0,-8.298333333333332,0.9894609375
72,0,2,0,-17.553809523809523,0.9893125
73,0,3,0,-15.619642857142857,0.9891640625
74,0,4,0,-20.781309523809522,0.989015625
75,0,2,0,-17.138809523809524,0.9888671875
76,0,3,0,-10.8,0.98871875
77,0,3,0,-20.838571428571427,0.9885703125
78,0,3,0,-15.811071428571427,0.988421875
79,0,4,0,-9.913333333333334,0.9882734375
80,0,4,0,-9.651666666666667,0.988125
81,0,3,0,-20.869642857142857,0.9879765625
82,0,1,0,-15.979642857142858,0.9878281250000001
83,0,3,0,-21.228809523809524,0.9876796875
84,0,1,0,-15.885714285714286,0.98753125
85,0,2,0,-13.75,0.9873828125
86,0,2,0,-27.325714285714284,0.987234375
87,0,3,0,-16.56714285714286,0.9870859375
88,0,2,0,-16.573214285714286,0.9869375
89,0,1,0,-15.674999999999999,0.9867890625
90,0,2,0,-32.14214285714286,0.986640625
91,0,2,0,-15.653809523809525,0.9864921875
92,0,4,0,-11.703809523809525,0.98634375
93,0,2,0,-14.442142857142857,0.9861953125
94,0,2,0,-13.225,0.986046875
95,0,1,0,-21.352619047619047,0.9858984375
96,0,3,0,-15.482142857142858,0.98575
97,0,3,0,-20.506071428571428,0.9856015625
98,0,4,0,-14.663571428571428,0.985453125
99,0,2,0,-14.75,0.9853046875
100,0,2,0,-12.873333333333333,0.98515625
101,0,3,0,-38.67857142857143,0.9850078125
102,0,2,0,-15.72154761904762,0.984859375
103,0,2,0,-16.582142857142856,0.9847109375
104,0,3,0,-11.75,0.9845625
105,0,2,0,-16.817142857142855,0.9844140625
106,0,4,0,-43.84464285714286,0.984265625
107,0,3,0,-17.264880952380953,0.9841171875
108,0,2,0,-18.393809523809523,0.98396875
