episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,3,0,-18.317142857142855,1.0
1,0,4,0,-20.902380952380955,0.988125
2,0,3,0,-13.331666666666667,0.97625
3,0,4,0,-9.446666666666667,0.964375
4,0,4,0,-10.6,0.9525
5,0,3,0,-11.85,0.940625
6,0,4,0,-9.098333333333333,0.92875
7,0,2,0,-16.827142857142857,0.916875
8,0,3,0,-18.869642857142857,0.905
9,0,4,0,-13.482142857142858,0.893125
10,0,4,0,-8.7,0.88125
11,0,2,0,-26.023809523809526,0.869375
12,0,3,0,-18.354642857142856,0.8575
13,0,3,0,-11.098333333333333,0.8456250000000001
14,0,2,0,-16.899880952380954,0.83375
15,0,2,0,-21.693809523809524,0.821875
16,0,2,0,-13.842142857142857,0.81
17,0,2,0,-17.831309523809523,0.798125
18,0,6,0,-27.751309523809525,0.78625
19,0,3,0,-10.307142857142857,0.774375
20,0,2,0,-17.05857142857143,0.7625
21,0,3,0,-11.582142857142857,0.750625
22,0,3,0,-11.336666666666666,0.73875
23,0,3,0,-14.343809523809524,0.726875
24,0,2,0,-19.003571428571426,0.7150000000000001
25,0,3,0,-13.5,0.703125
26,0,3,0,-17.828809523809525,0.69125
27,0,2,0,-19.884880952380954,0.6793750000000001
28,0,3,0,-15.202142857142857,0.6675
29,0,3,0,-9.973333333333333,0.655625
30,0,3,0,-11.803333333333333,0.64375
31,0,3,0,-10.85,0.631875
32,0,2,0,-16.863809523809522,0.62
33,0,2,0,-37.11464285714286,0.608125
34,0,2,0,-12.562619047619048,0.59625
35,0,2,0,-10.952380952380953,0.5843750000000001
36,0,3,0,-13.107142857142858,0.5725
37,0,5,0,-14.508809523809521,0.5606249999999999
38,0,10,0,-12.814880952380951,0.5487500000000001
39,0,4,0,-12.263809523809524,0.536875
40,0,4,0,-8.799999999999999,0.525
41,0,3,0,-16.193809523809524,0.513125
42,0,3,0,-12.917142857142856,0.50125
43,0,3,0,-27.369642857142857,0.489375
44,0,8,0,-16.128809523809522,0.47750000000000004
45,0,2,0,-22.79880952380952,0.46562500000000007
46,0,4,0,-14.23857142857143,0.4537500000000001
47,0,5,0,-14.08738095238095,0.441875
48,0,3,0,-26.673571428571428,0.43000000000000005
49,0,2,0,-13.638333333333334,0.41812499999999997
50,0,2,0,-13.604642857142858,0.40625
51,0,3,0,-15.588809523809523,0.39437500000000003
52,0,5,0,-14.237380952380951,0.38250000000000006
53,0,4,0,-8.436666666666667,0.3706250000000001
54,0,2,0,-14.847142857142856,0.35875
55,0,8,0,-13.621309523809522,0.34687500000000004
56,0,4,0,-18.194642857142856,0.3350000000000001
57,0,1,0,-14.971666666666668,0.323125
58,0,3,0,-11.542142857142856,0.31125
59,0,5,0,-30.346309523809524,0.29937499999999995
60,0,6,0,-40.62321428571428,0.2875000000000001
61,0,3,0,-9.851666666666667,0.2756250000000001
62,0,4,0,-22.37607142857143,0.26375000000000004
63,0,3,0,-11.6,0.25187500000000007
64,0,3,0,-12.803809523809525,0.24
65,0,3,0,-10.095714285714287,0.22812500000000002
66,0,5,0,-14.629642857142859,0.21625000000000005
67,0,4,0,-8.799999999999999,0.20437499999999997
68,0,6,0,-10.602380952380951,0.1925
69,0,5,0,-12.145714285714286,0.18062500000000004
70,0,2,0,-20.189642857142857,0.16875000000000007
71,0,3,0,-21.173571428571428,0.1568750000000001
72,0,2,0,-21.837142857142858,0.14500000000000002
73,0,2,0,-13.213571428571429,0.13312500000000005
74,0,3,0,-27.135714285714286,0.12124999999999997
75,0,3,0,-15.942142857142855,0.109375
76,0,8,0,-13.068809523809524,0.09750000000000003
77,0,2,0,-27.25107142857143,0.08562500000000006
78,0,2,0,-10.783214285714287,0.0737500000000001
79,0,5,0,-16.12488095238095,0.06187500000000001
80,0,3,0,-16.439880952380953,0.050000000000000044
81,0,4,0,-9.6,0.050000000000000044
82,0,3,0,-15.372142857142856,0.050000000000000044
83,0,2,0,-14.998333333333331,0.050000000000000044
84,0,2,0,-13.098333333333333,0.050000000000000044
85,0,3,0,-10.903333333333332,0.050000000000000044
86,0,3,0,-13.432142857142857,0.050000000000000044
87,0,2,0,-13.898333333333333,0.050000000000000044
88,0,6,0,-17.584642857142853,0.050000000000000044
89,0,3,0,-10.751666666666665,0.050000000000000044
90,0,2,0,-13.898333333333333,0.050000000000000044
91,0,3,0,-11.7,0.050000000000000044
92,0,3,0,-12.191666666666666,0.050000000000000044
93,0,2,0,-13.651666666666667,0.050000000000000044
94,0,2,0,-12.903333333333332,0.050000000000000044
95,0,3,0,-12.998333333333331,0.050000000000000044
96,0,3,0,-11.336666666666666,0.050000000000000044
97,0,2,0,-13.179642857142857,0.050000000000000044
98,0,1,0,-17.373214285714287,0.050000000000000044
99,0,1,0,-14.774999999999999,0.050000000000000044
