episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,3,0,-22.84464285714286,1.0
1,0,3,0,-14.107142857142858,0.988125
2,0,1,0,-23.65738095238095,0.97625
3,0,4,0,-11.536071428571427,0.964375
4,0,2,0,-14.098333333333333,0.9525
5,0,2,0,-17.97380952380952,0.940625
6,0,4,0,-11.703809523809525,0.92875
7,0,3,0,-13.136666666666667,0.916875
8,0,1,0,-18.54380952380952,0.905
9,0,2,0,-17.092142857142857,0.893125
10,0,3,0,-11.803333333333333,0.88125
11,0,2,0,-14.467142857142857,0.869375
12,0,3,0,-18.894642857142856,0.8575
13,0,2,0,-15.136666666666667,0.8456250000000001
14,0,3,0,-16.332142857142856,0.83375
15,0,3,0,-14.482142857142858,0.821875
16,0,3,0,-14.582142857142857,0.81
17,0,3,0,-17.66107142857143,0.798125
18,0,3,0,-15.984880952380953,0.78625
19,0,3,0,-20.944642857142856,0.774375
20,0,2,0,-16.21964285714286,0.7625
21,0,3,0,-12.442142857142857,0.750625
22,0,2,0,-11.381666666666668,0.73875
23,0,2,0,-13.85,0.726875
24,0,2,0,-15.313809523809525,0.7150000000000001
25,0,3,0,-39.28214285714286,0.703125
26,0,3,0,-13.5,0.69125
27,0,6,0,-5.359880952380952,0.6793750000000001
28,0,0,0,-17.475,0.6675
29,0,3,0,-12.442142857142857,0.655625
30,0,3,0,-12.758809523809525,0.64375
31,0,3,0,-11.446666666666667,0.631875
32,0,4,0,-23.21964285714286,0.62
33,0,4,0,-8.751666666666665,0.608125
34,0,3,0,-28.576309523809524,0.59625
35,0,4,0,-10.107142857142858,0.5843750000000001
36,0,3,0,-40.49380952380953,0.5725
37,0,3,0,-14.717142857142857,0.5606249999999999
38,0,1,0,-14.738333333333333,0.5487500000000001
39,0,6,0,-20.674880952380953,0.536875
40,0,4,0,-12.911071428571427,0.525
41,0,1,0,-16.599999999999998,0.513125
42,0,4,0,-8.631666666666666,0.50125
43,0,3,0,-36.79130952380953,0.489375
44,0,2,0,-14.529642857142857,0.47750000000000004
45,0,2,0,-15.968809523809524,0.46562500000000007
46,0,2,0,-14.577142857142857,0.4537500000000001
47,1,7,0,-24.16238095238095,0.441875
48,0,3,0,-11.651666666666667,0.43000000000000005
49,0,4,0,-10.236666666666666,0.41812499999999997
50,0,3,0,-12.098333333333333,0.40625
51,0,5,0,-7.158214285714285,0.39437500000000003
52,0,3,0,-17.388809523809524,0.38250000000000006
53,0,3,0,-11.531666666666666,0.3706250000000001
54,0,5,0,-6.709880952380952,0.35875
55,0,2,0,-12.642142857142858,0.34687500000000004
56,0,3,0,-23.982142857142854,0.3350000000000001
57,0,2,0,-15.63607142857143,0.323125
58,0,4,0,-9.013333333333334,0.31125
59,0,2,0,-13.531666666666666,0.29937499999999995
60,0,3,0,-11.998333333333331,0.2875000000000001
61,0,4,0,-22.004642857142855,0.2756250000000001
62,0,3,0,-9.298333333333332,0.26375000000000004
63,0,3,0,-10.898333333333333,0.25187500000000007
64,0,4,0,-9.803333333333333,0.24
65,0,3,0,-11.85,0.22812500000000002
66,0,2,0,-25.538571428571426,0.21625000000000005
67,0,4,0,-8.436666666666667,0.20437499999999997
68,0,5,0,-15.989880952380952,0.1925
69,0,4,0,-10.236666666666666,0.18062500000000004
70,0,2,0,-16.70130952380952,0.16875000000000007
71,0,8,0,-8.814880952380951,0.1568750000000001
72,0,3,0,-14.018809523809523,0.14500000000000002
73,0,3,0,-16.338571428571427,0.13312500000000005
74,0,3,0,-12.600000000000001,0.12124999999999997
75,0,3,0,-12.402142857142856,0.109375
76,0,3,0,-11.85,0.09750000000000003
77,0,1,0,-15.487142857142857,0.08562500000000006
78,0,2,0,-12.986071428571428,0.0737500000000001
79,0,4,0,-35.03214285714286,0.06187500000000001
80,0,3,0,-11.85,0.050000000000000044
81,0,5,0,-14.927380952380952,0.050000000000000044
82,0,2,0,-15.431309523809524,0.050000000000000044
83,0,3,0,-34.473214285714285,0.050000000000000044
84,0,4,0,-18.36488095238095,0.050000000000000044
85,0,5,0,-24.50238095238096,0.050000000000000044
86,0,3,0,-17.601309523809526,0.050000000000000044
87,0,3,0,-12.75,0.050000000000000044
88,0,9,0,-47.26238095238095,0.050000000000000044
89,0,6,0,-20.027380952380952,0.050000000000000044
90,0,3,0,-14.91357142857143,0.050000000000000044
91,0,2,0,-14.236666666666666,0.050000000000000044
92,0,1,0,-12.406666666666666,0.050000000000000044
93,0,2,0,-12.391666666666666,0.050000000000000044
94,0,2,0,-12.135714285714286,0.050000000000000044
95,0,3,0,-12.75,0.050000000000000044
96,0,3,0,-11.75,0.050000000000000044
97,0,3,0,-9.95,0.050000000000000044
98,0,4,0,-9.803333333333333,0.050000000000000044
99,0,4,0,-9.013333333333334,0.050000000000000044
