episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-22.81714285714286,1.0
1,0,4,-20.443809523809524,0.9998515625
2,0,4,-18.433214285714286,0.999703125
3,0,3,-28.231309523809525,0.9995546875
4,0,3,-26.832142857142856,0.99940625
5,0,3,-22.53214285714286,0.9992578125
6,0,3,-23.471309523809524,0.999109375
7,0,3,-23.861071428571428,0.9989609375
8,0,3,-23.27357142857143,0.9988125
9,0,4,-16.903333333333336,0.9986640625
10,0,4,-25.067142857142855,0.998515625
11,0,3,-30.03214285714286,0.9983671875
12,0,3,-20.236666666666665,0.99821875
13,0,3,-24.231785714285714,0.9980703125
14,0,3,-19.013333333333332,0.997921875
15,0,4,-17.336666666666666,0.9977734375
16,0,3,-25.092142857142857,0.997625
17,0,4,-25.099880952380953,0.9974765625
18,0,3,-23.432142857142857,0.997328125
19,0,3,-19.446666666666665,0.9971796875
20,0,2,-25.092142857142857,0.99703125
21,0,2,-23.72154761904762,0.9968828125
22,0,6,-18.67238095238095,0.996734375
23,0,3,-22.737142857142853,0.9965859375
24,0,2,-19.171666666666667,0.9964375
25,0,2,-29.703571428571426,0.9962890625
26,0,3,-21.4,0.996140625
27,0,3,-40.49464285714286,0.9959921875
28,0,3,-21.482142857142858,0.99584375
29,0,3,-24.01380952380952,0.9956953125
30,0,3,-21.139642857142857,0.995546875
31,0,2,-28.61130952380952,0.9953984375
32,0,3,-18.688333333333333,0.99525
33,0,3,-29.94214285714286,0.9951015625
34,0,2,-23.136666666666667,0.994953125
35,0,4,-24.270714285714284,0.9948046875
36,0,3,-23.482142857142858,0.99465625
37,0,3,-20.316666666666666,0.9945078125
38,0,3,-21.136666666666667,0.994359375
39,0,2,-21.803333333333335,0.9942109375
40,0,1,-23.221666666666664,0.9940625
41,0,4,-21.870714285714286,0.9939140625
42,0,4,-49.90714285714286,0.993765625
43,0,4,-18.207142857142856,0.9936171875
44,0,4,-19.136666666666667,0.99346875
45,0,2,-26.718809523809526,0.9933203125
46,0,2,-24.603809523809524,0.993171875
47,0,1,-23.41166666666667,0.9930234375
48,0,1,-39.84464285714286,0.992875
49,0,2,-29.55380952380952,0.9927265625
50,0,2,-21.40714285714286,0.992578125
51,0,3,-19.307142857142857,0.9924296875
52,0,2,-20.950000000000003,0.99228125
53,0,2,-22.675,0.9921328125
54,0,3,-21.136666666666667,0.991984375
55,0,4,-18.448214285714286,0.9918359375
56,0,3,-24.09464285714286,0.9916875
57,0,2,-32.67321428571429,0.9915390625
58,0,4,-17.651666666666667,0.991390625
59,0,3,-24.557142857142857,0.9912421875
60,0,2,-25.229642857142856,0.99109375
61,0,3,-30.879642857142855,0.9909453125
62,0,4,-44.17321428571429,0.990796875
63,0,3,-20.236666666666665,0.9906484375
64,0,2,-33.644642857142856,0.9905
65,0,4,-20.757142857142856,0.9903515625
66,0,3,-25.607142857142854,0.990203125
67,0,2,-42.11571428571428,0.9900546875
68,0,3,-22.436071428571427,0.98990625
69,0,3,-22.957142857142856,0.9897578125
70,0,2,-24.19214285714286,0.989609375
71,0,3,-19.803333333333335,0.9894609375
72,0,3,-19.803333333333335,0.9893125
73,0,4,-18.107142857142858,0.9891640625
74,0,5,-17.47154761904762,0.989015625
75,0,4,-24.09464285714286,0.9888671875
76,0,3,-45.19821428571429,0.98871875
77,0,5,-60.466309523809535,0.9885703125
78,0,4,-20.15488095238095,0.988421875
79,0,3,-30.118809523809524,0.9882734375
80,0,1,-21.491666666666667,0.988125
81,0,2,-25.928809523809523,0.9879765625
82,0,1,-26.837142857142855,0.9878281250000001
83,0,4,-18.236666666666665,0.9876796875
84,0,2,-22.654880952380953,0.98753125
85,0,2,-20.775,0.9873828125
86,0,3,-21.95714285714286,0.987234375
87,0,4,-17.651666666666667,0.9870859375
88,0,4,-19.136666666666667,0.9869375
89,0,3,-37.09130952380952,0.9867890625
90,0,3,-30.787142857142857,0.986640625
91,0,2,-21.013333333333332,0.9864921875
92,0,4,-47.902142857142856,0.98634375
93,0,2,-28.529642857142857,0.9861953125
94,0,3,-18.99833333333333,0.986046875
95,0,3,-28.261071428571427,0.9858984375
96,0,3,-22.813571428571425,0.98575
97,0,2,-33.332142857142856,0.9856015625
98,0,4,-17.599999999999998,0.985453125
99,0,1,-21.83833333333333,0.9853046875
100,0,2,-21.011309523809526,0.98515625
101,0,3,-20.99833333333333,0.9850078125
102,0,4,-18.431666666666665,0.984859375
103,0,3,-24.607142857142858,0.9847109375
104,0,2,-21.75,0.9845625
105,0,3,-21.653809523809528,0.9844140625
106,0,3,-19.19833333333333,0.984265625
107,0,3,-21.760714285714286,0.9841171875
108,0,6,-36.34464285714286,0.98396875
109,0,4,-17.651666666666667,0.9838203125
110,0,2,-38.98988095238095,0.983671875
111,0,1,-22.83833333333333,0.9835234375
112,0,4,-16.546666666666667,0.983375
113,0,3,-41.39214285714286,0.9832265625
114,0,3,-22.603809523809524,0.983078125
115,0,3,-24.057142857142857,0.9829296875
116,0,5,-18.233214285714286,0.98278125
117,0,4,-19.913571428571426,0.9826328125
118,0,3,-20.346666666666664,0.982484375
119,0,0,-36.82714285714286,0.9823359375
120,0,4,-18.098333333333333,0.9821875
121,0,2,-30.318809523809524,0.9820390625
122,0,3,-27.528809523809525,0.981890625
123,0,4,-18.599999999999998,0.9817421875
124,0,2,-58.51357142857143,0.98159375
125,0,2,-24.582142857142856,0.9814453125
126,0,0,-27.992142857142856,0.981296875
127,0,3,-27.391309523809525,0.9811484375
128,0,4,-21.40380952380952,0.981
129,0,2,-21.773333333333333,0.9808515625
130,0,2,-23.703809523809525,0.980703125
131,0,1,-26.688809523809525,0.9805546875
132,0,4,-16.751666666666665,0.98040625
133,0,4,-34.87321428571428,0.9802578125
134,0,2,-23.658809523809524,0.980109375
135,0,2,-27.657142857142855,0.9799609375
136,0,1,-22.751666666666665,0.9798125
137,0,3,-27.153809523809525,0.9796640625
138,0,2,-29.25880952380952,0.979515625
139,0,3,-28.107142857142858,0.9793671875
140,0,3,-21.703809523809525,0.97921875
141,0,3,-20.75,0.9790703125
142,0,3,-20.431666666666665,0.978921875
143,0,0,-28.017142857142854,0.9787734375
144,0,2,-21.85,0.978625
145,0,3,-21.44214285714286,0.9784765625
146,0,1,-27.813809523809525,0.978328125
147,0,2,-22.99833333333333,0.9781796875
148,0,2,-33.83130952380952,0.97803125
149,0,3,-21.857142857142858,0.9778828125
150,0,4,-25.613809523809522,0.977734375
151,0,3,-20.67738095238095,0.9775859375
152,0,2,-25.031309523809526,0.9774375
153,0,4,-20.91107142857143,0.9772890625
154,0,6,-44.54464285714286,0.977140625
155,0,4,-17.19833333333333,0.9769921875
156,0,2,-31.292142857142856,0.97684375
157,0,2,-30.53214285714286,0.9766953125
158,0,2,-25.567142857142855,0.976546875
159,0,3,-18.903333333333332,0.9763984375
160,0,2,-24.11880952380952,0.97625
