episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,6,0,-14.209642857142857,1.0
1,0,4,0,-13.682142857142857,0.9998515625
2,0,2,0,-15.758809523809525,0.999703125
3,0,4,0,-41.27964285714286,0.9995546875
4,0,2,0,-25.817142857142855,0.99940625
5,0,1,0,-15.674999999999999,0.9992578125
6,0,6,0,-16.991309523809527,0.999109375
7,0,3,0,-10.903333333333332,0.9989609375
8,0,3,0,-13.917142857142858,0.9988125
9,0,4,0,-9.651666666666667,0.9986640625
10,0,4,0,-12.013571428571428,0.998515625
11,0,4,0,-8.751666666666665,0.9983671875
12,0,4,0,-8.751666666666667,0.99821875
13,0,3,0,-11.407142857142858,0.9980703125
14,0,3,0,-13.246666666666666,0.997921875
15,0,3,0,-19.714880952380952,0.9977734375
16,0,3,0,-14.292142857142856,0.997625
17,0,2,0,-18.019642857142856,0.9974765625
18,0,2,0,-29.519642857142856,0.997328125
19,0,1,0,-17.331666666666667,0.9971796875
20,0,4,0,-19.204642857142858,0.99703125
21,0,3,0,-23.28214285714286,0.9968828125
22,0,3,0,-14.911071428571427,0.996734375
23,0,3,0,-12.346666666666668,0.9965859375
24,0,0,0,-26.80988095238095,0.9964375
25,0,4,0,-11.703809523809525,0.9962890625
26,0,3,0,-11.651666666666667,0.996140625
27,0,5,0,-27.667142857142856,0.9959921875
28,0,3,0,-10.751666666666667,0.99584375
29,0,2,0,-23.192142857142855,0.9956953125
30,0,1,0,-15.111666666666666,0.995546875
31,0,4,0,-14.110714285714286,0.9953984375
32,0,2,0,-12.85,0.99525
33,0,2,0,-25.981309523809525,0.9951015625
34,0,1,0,-20.37238095238095,0.994953125
35,0,3,0,-14.332142857142856,0.9948046875
36,0,3,0,-12.11357142857143,0.99465625
37,0,3,0,-11.773333333333333,0.9945078125
38,0,5,0,-26.792142857142856,0.994359375
39,0,1,0,-13.938333333333333,0.9942109375
40,0,2,0,-12.903333333333332,0.9940625
41,0,3,0,-13.207142857142857,0.9939140625
42,0,6,0,-5.858214285714285,0.993765625
43,0,4,0,-12.957142857142857,0.9936171875
44,0,2,0,-22.732142857142854,0.99346875
45,0,6,0,-16.185714285714287,0.9933203125
46,0,4,0,-15.779642857142857,0.993171875
47,0,6,0,-10.717380952380953,0.9930234375
48,0,2,0,-13.998333333333331,0.992875
49,0,3,0,-11.651666666666667,0.9927265625
50,0,3,0,-14.263809523809524,0.992578125
51,0,3,0,-16.092142857142857,0.9924296875
52,0,3,0,-15.657142857142857,0.99228125
53,0,4,0,-10.431666666666667,0.9921328125
54,0,3,0,-13.331666666666667,0.991984375
55,0,3,0,-11.75,0.9918359375
56,0,2,0,-22.252380952380953,0.9916875
57,0,4,0,-11.246666666666666,0.9915390625
58,0,2,0,-15.532380952380953,0.991390625
59,0,1,0,-22.023809523809522,0.9912421875
60,0,2,0,-18.019642857142856,0.99109375
61,0,3,0,-17.994642857142857,0.9909453125
62,0,1,0,-15.375,0.990796875
63,0,2,0,-15.957142857142857,0.9906484375
64,0,3,0,-11.098333333333333,0.9905
65,0,4,0,-16.544642857142858,0.9903515625
66,0,4,0,-9.098333333333333,0.990203125
67,0,2,0,-13.651666666666667,0.9900546875
68,0,2,0,-14.484880952380951,0.98990625
69,0,3,0,-20.326071428571424,0.9897578125
70,0,3,0,-20.31357142857143,0.989609375
71,0,2,0,-18.018809523809523,0.9894609375
72,0,3,0,-22.319642857142856,0.9893125
73,0,4,0,-14.063809523809523,0.9891640625
74,0,3,0,-12.5,0.989015625
75,0,2,0,-18.132142857142856,0.9888671875
76,0,3,0,-13.5,0.98871875
77,0,2,0,-16.968809523809526,0.9885703125
78,0,1,0,-15.606666666666666,0.988421875
79,0,3,0,-16.607142857142858,0.9882734375
80,0,6,0,-28.792380952380952,0.988125
81,0,3,0,-24.120714285714286,0.9879765625
82,0,2,0,-16.342142857142857,0.9878281250000001
83,0,2,0,-12.035714285714285,0.9876796875
84,0,3,0,-24.338571428571427,0.98753125
85,0,4,0,-14.663571428571426,0.9873828125
86,0,3,0,-16.457142857142856,0.987234375
87,0,3,0,-19.90714285714286,0.9870859375
88,0,4,0,-13.634880952380954,0.9869375
89,0,3,0,-18.698809523809523,0.9867890625
90,0,4,0,-8.003333333333332,0.986640625
91,0,3,0,-13.582142857142857,0.9864921875
92,0,3,0,-27.507142857142856,0.98634375
93,0,2,0,-16.102380952380955,0.9861953125
94,0,4,0,-13.058571428571428,0.986046875
95,0,3,0,-11.75,0.9858984375
96,0,3,0,-14.057142857142857,0.98575
97,0,1,0,-22.272142857142857,0.9856015625
98,0,4,0,-9.998333333333331,0.985453125
99,0,3,0,-17.307142857142857,0.9853046875
100,0,1,0,-16.467142857142854,0.98515625
101,0,3,0,-16.56714285714286,0.9850078125
102,0,3,0,-12.772380952380953,0.984859375
103,0,2,0,-13.998333333333331,0.9847109375
104,0,2,0,-15.157142857142858,0.9845625
105,0,2,0,-27.928809523809523,0.9844140625
106,0,6,0,-18.011309523809523,0.984265625
107,0,5,0,-10.949047619047619,0.9841171875
108,0,4,0,-18.566309523809522,0.98396875
109,0,3,0,-13.714642857142856,0.9838203125
110,0,3,0,-11.85,0.983671875
111,0,4,0,-15.607142857142858,0.9835234375
112,0,2,0,-24.479642857142856,0.983375
113,0,3,0,-13.432142857142855,0.9832265625
114,0,3,0,-28.432142857142857,0.983078125
115,0,5,0,-11.444880952380952,0.9829296875
116,0,2,0,-15.367142857142856,0.98278125
117,0,3,0,-17.539642857142855,0.9826328125
118,0,3,0,-10.688333333333333,0.982484375
119,0,3,0,-15.443809523809524,0.9823359375
120,0,4,0,-9.336666666666666,0.9821875
121,0,3,0,-41.35714285714286,0.9820390625
122,0,2,0,-35.20464285714286,0.981890625
123,0,4,0,-12.813571428571427,0.9817421875
124,0,3,0,-11.207142857142857,0.98159375
125,0,5,0,-20.142142857142858,0.9814453125
