episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,2,0,-11.038333333333334,1.0
1,0,3,0,-25.74214285714286,0.9998515625
2,0,2,0,-15.246666666666666,0.999703125
3,0,5,0,-21.88738095238095,0.9995546875
4,0,3,0,-12.098333333333333,0.99940625
5,0,4,0,-18.40714285714286,0.9992578125
6,0,3,0,-14.558809523809522,0.999109375
7,0,3,0,-11.651666666666667,0.9989609375
8,0,4,0,-10.5,0.9988125
9,0,3,0,-24.21964285714286,0.9986640625
10,0,3,0,-14.263809523809524,0.998515625
11,0,2,0,-15.267142857142858,0.9983671875
12,0,3,0,-16.019642857142856,0.99821875
13,0,2,0,-16.582142857142856,0.9980703125
14,0,3,0,-12.477142857142855,0.997921875
15,0,1,0,-22.863809523809522,0.9977734375
16,0,5,0,-14.198214285714284,0.997625
17,0,4,0,-10.803809523809525,0.9974765625
18,0,2,0,-15.136666666666667,0.997328125
19,0,4,0,-12.907142857142857,0.9971796875
20,0,1,0,-16.917142857142856,0.99703125
21,0,3,0,-12.236666666666666,0.9968828125
22,0,2,0,-13.336666666666666,0.996734375
23,0,3,0,-10.903333333333332,0.9965859375
24,0,4,0,-10.5,0.9964375
25,0,3,0,-14.482142857142858,0.9962890625
26,0,3,0,-12.6,0.996140625
27,0,2,0,-17.05988095238095,0.9959921875
28,0,3,0,-15.019642857142857,0.99584375
29,0,4,0,-12.757142857142856,0.9956953125
30,0,3,0,-16.013809523809524,0.995546875
31,0,3,0,-21.10154761904762,0.9953984375
32,0,2,0,-15.207142857142857,0.99525
33,0,3,0,-23.369642857142857,0.9951015625
34,0,3,0,-10.903333333333332,0.994953125
35,0,2,0,-12.95,0.9948046875
36,0,1,0,-15.861666666666666,0.99465625
37,0,3,0,-12.236666666666666,0.9945078125
38,1,3,0,-38.354642857142856,0.994359375
39,0,2,0,-14.992142857142857,0.9942109375
40,0,2,0,-18.343809523809526,0.9940625
41,0,1,0,-16.871666666666666,0.9939140625
42,0,2,0,-16.169642857142858,0.993765625
43,0,4,0,-11.499999999999998,0.9936171875
44,0,3,0,-16.818809523809524,0.99346875
45,0,2,0,-13.416666666666668,0.9933203125
46,0,4,0,-9.098333333333333,0.993171875
47,0,3,0,-13.817142857142857,0.9930234375
48,0,2,0,-12.198333333333334,0.992875
49,0,2,0,-18.017142857142858,0.9927265625
50,0,1,0,-16.75,0.992578125
51,0,1,0,-27.703809523809525,0.9924296875
52,0,3,0,-13.26488095238095,0.99228125
53,0,2,0,-21.76488095238095,0.9921328125
54,0,3,0,-13.091666666666665,0.991984375
55,0,4,0,-23.15464285714286,0.9918359375
56,0,4,0,-10.998333333333331,0.9916875
57,0,3,0,-10.95,0.9915390625
58,0,4,0,-9.198333333333334,0.991390625
59,0,2,0,-14.442142857142857,0.9912421875
60,0,3,0,-12.998333333333331,0.99109375
61,0,6,0,-12.364880952380952,0.9909453125
62,0,3,0,-14.594642857142857,0.990796875
63,0,3,0,-10.198333333333334,0.9906484375
64,0,2,0,-16.014880952380953,0.9905
65,0,1,0,-20.928809523809523,0.9903515625
66,0,3,0,-9.298333333333332,0.990203125
67,0,3,0,-18.04380952380952,0.9900546875
68,0,2,0,-16.482142857142858,0.98990625
69,0,2,0,-17.553809523809523,0.9897578125
70,0,2,0,-13.291666666666668,0.989609375
71,0,1,0,-23.667142857142856,0.9894609375
72,0,4,0,-11.703809523809525,0.9893125
73,0,4,0,-9.651666666666667,0.9891640625
74,0,3,0,-13.653809523809525,0.989015625
75,0,3,0,-14.302142857142858,0.9888671875
76,0,4,0,-14.261547619047619,0.98871875
77,0,2,0,-22.089880952380952,0.9885703125
78,0,3,0,-11.898333333333333,0.988421875
79,0,3,0,-18.65714285714286,0.9882734375
80,0,3,0,-13.917142857142858,0.988125
81,0,3,0,-10.751666666666667,0.9879765625
82,0,2,0,-23.44380952380952,0.9878281250000001
83,0,4,0,-9.998333333333331,0.9876796875
84,0,2,0,-13.342380952380953,0.98753125
85,0,3,0,-10.898333333333333,0.9873828125
86,0,3,0,-13.013571428571428,0.987234375
87,0,4,0,-10.431666666666667,0.9870859375
88,0,4,0,-18.548214285714288,0.9869375
89,0,3,0,-17.517142857142858,0.9867890625
90,0,2,0,-12.751666666666665,0.986640625
91,0,4,0,-15.186071428571427,0.9864921875
92,0,4,0,-16.043809523809525,0.98634375
93,0,3,0,-24.154642857142857,0.9861953125
94,0,2,0,-14.098333333333333,0.986046875
95,0,2,0,-20.617142857142856,0.9858984375
96,0,2,0,-16.543809523809525,0.98575
97,0,4,0,-10.682142857142857,0.9856015625
98,0,2,0,-29.712142857142858,0.985453125
99,0,2,0,-13.677380952380952,0.9853046875
100,0,3,0,-11.913333333333334,0.98515625
101,0,1,0,-24.441071428571426,0.9850078125
102,0,1,0,-17.62357142857143,0.984859375
103,0,3,0,-15.232142857142856,0.9847109375
104,0,3,0,-13.5,0.9845625
105,0,2,0,-14.600000000000001,0.9844140625
106,0,2,0,-12.838333333333333,0.984265625
107,0,2,0,-12.95,0.9841171875
108,0,4,0,-9.803333333333333,0.98396875
109,0,2,0,-14.442142857142857,0.9838203125
110,0,3,0,-23.144642857142856,0.983671875
111,0,3,0,-11.898333333333333,0.9835234375
112,0,3,0,-13.758809523809525,0.983375
113,0,5,0,-16.292142857142856,0.9832265625
114,0,4,0,-10.047380952380951,0.983078125
115,0,2,0,-13.419642857142858,0.9829296875
116,0,3,0,-21.17964285714286,0.98278125
117,0,2,0,-14.782142857142857,0.9826328125
118,0,2,0,-13.542142857142856,0.982484375
119,0,2,0,-18.34464285714286,0.9823359375
120,0,3,0,-15.482142857142858,0.9821875
121,0,1,0,-17.737142857142857,0.9820390625
122,0,1,0,-16.307142857142857,0.981890625
123,0,6,0,-12.873214285714285,0.9817421875
124,1,5,0,-33.69464285714285,0.98159375
125,0,3,0,-19.41880952380952,0.9814453125
126,0,1,0,-14.838333333333335,0.981296875
127,0,3,0,-11.198333333333334,0.9811484375
128,0,3,0,-11.651666666666667,0.981
129,0,2,0,-23.764880952380956,0.9808515625
130,0,4,0,-14.992142857142856,0.980703125
131,0,3,0,-11.651666666666667,0.9805546875
132,0,3,0,-13.918809523809525,0.98040625
133,0,1,0,-33.32214285714286,0.9802578125
134,0,5,0,-26.039880952380955,0.980109375
135,0,5,0,-22.557142857142857,0.9799609375
136,0,2,0,-22.145714285714284,0.9798125
137,0,1,0,-24.85630952380952,0.9796640625
138,0,3,0,-12.75,0.979515625
139,0,4,0,-24.30464285714286,0.9793671875
140,0,3,0,-13.136666666666667,0.97921875
141,0,3,0,-13.136666666666667,0.9790703125
142,0,2,0,-16.482142857142858,0.978921875
143,0,3,0,-13.5,0.9787734375
144,0,3,0,-20.003809523809522,0.978625
145,0,3,0,-16.33607142857143,0.9784765625
146,0,3,0,-14.219642857142857,0.978328125
147,0,2,0,-15.077142857142857,0.9781796875
148,0,2,0,-11.973333333333333,0.97803125
149,0,2,0,-12.751666666666667,0.9778828125
150,0,5,0,-8.96095238095238,0.977734375
151,0,2,0,-19.36714285714286,0.9775859375
152,0,3,0,-12.207142857142857,0.9774375
153,0,3,0,-12.532380952380953,0.9772890625
154,0,3,0,-31.314642857142857,0.977140625
155,0,3,0,-15.727380952380951,0.9769921875
156,0,4,0,-17.723214285714285,0.97684375
157,0,3,0,-14.610714285714286,0.9766953125
158,0,2,0,-13.416666666666668,0.976546875
159,0,3,0,-12.600000000000001,0.9763984375
160,0,3,0,-20.354642857142856,0.97625
161,0,2,0,-14.098333333333333,0.9761015625
162,0,2,0,-14.6,0.975953125
163,0,3,0,-17.902380952380952,0.9758046875
164,0,2,0,-20.537142857142854,0.97565625
165,0,6,0,-10.885119047619048,0.9755078125
166,0,4,0,-11.913571428571428,0.975359375
167,0,2,0,-16.03107142857143,0.9752109375
