episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,2,0,-14.6,1.0
1,0,4,0,-15.568809523809524,0.9998515625
2,0,3,0,-23.61488095238095,0.999703125
3,0,3,0,-10.898333333333333,0.9995546875
4,0,2,0,-15.107142857142858,0.99940625
5,0,4,0,-10.803809523809523,0.9992578125
6,0,1,0,-23.342142857142854,0.999109375
7,0,3,0,-20.229642857142856,0.9989609375
8,0,4,0,-8.903333333333332,0.9988125
9,0,4,0,-8.546666666666667,0.9986640625
10,0,3,0,-16.132142857142856,0.998515625
11,0,3,0,-20.107142857142854,0.9983671875
12,0,3,0,-17.303809523809523,0.99821875
13,0,4,0,-9.651666666666667,0.9980703125
14,0,4,0,-11.5,0.997921875
15,0,1,0,-21.46630952380952,0.9977734375
16,0,2,0,-20.993809523809524,0.997625
17,0,3,0,-13.013571428571428,0.9974765625
18,0,4,0,-15.138571428571428,0.997328125
19,0,3,0,-15.619642857142857,0.9971796875
20,0,2,0,-14.677142857142858,0.99703125
21,0,3,0,-12.858809523809523,0.9968828125
22,0,4,0,-8.751666666666665,0.996734375
23,0,3,0,-16.044642857142858,0.9965859375
24,0,3,0,-14.957142857142857,0.9964375
25,0,2,0,-21.943809523809524,0.9962890625
26,0,4,0,-10.5,0.996140625
27,0,2,0,-12.95,0.9959921875
28,0,4,0,-11.246666666666666,0.99584375
29,0,3,0,-13.532142857142857,0.9956953125
30,1,5,0,-23.581309523809523,0.995546875
31,0,2,0,-13.632142857142856,0.9953984375
32,0,3,0,-10.903333333333332,0.99525
33,0,3,0,-22.443809523809524,0.9951015625
34,0,2,0,-20.863809523809522,0.994953125
35,0,4,0,-8.903333333333332,0.9948046875
36,0,3,0,-21.439642857142857,0.99465625
37,0,3,0,-12.431666666666667,0.9945078125
38,0,4,0,-9.336666666666666,0.994359375
39,0,3,0,-22.479642857142856,0.9942109375
40,0,1,0,-14.606666666666666,0.9940625
41,0,3,0,-14.547142857142855,0.9939140625
42,0,2,0,-13.803333333333333,0.993765625
43,0,3,0,-20.257142857142856,0.9936171875
44,0,3,0,-18.732142857142858,0.99346875
45,0,2,0,-14.542142857142856,0.9933203125
46,0,2,0,-15.246666666666666,0.993171875
47,0,1,0,-15.513809523809522,0.9930234375
48,0,3,0,-20.933571428571426,0.992875
49,0,4,0,-9.651666666666667,0.9927265625
50,0,3,0,-17.99214285714286,0.992578125
51,0,4,0,-8.903333333333332,0.9924296875
52,0,3,0,-13.703809523809525,0.99228125
53,0,4,0,-24.107142857142854,0.9921328125
54,0,4,0,-10.098333333333333,0.991984375
55,0,2,0,-15.246666666666666,0.9918359375
56,0,6,0,-15.098214285714283,0.9916875
57,0,1,0,-25.081309523809523,0.9915390625
58,0,2,0,-48.03214285714286,0.991390625
59,0,3,0,-24.59464285714286,0.9912421875
60,0,3,0,-13.292142857142856,0.99109375
61,0,3,0,-17.013809523809524,0.9909453125
62,1,9,0,-21.905119047619046,0.990796875
63,1,5,0,-30.21880952380952,0.9906484375
64,0,2,0,-14.675,0.9905
65,0,4,0,-10.310714285714285,0.9903515625
66,0,3,0,-11.651666666666667,0.990203125
67,0,4,0,-8.113333333333333,0.9900546875
68,0,4,0,-9.446666666666667,0.98990625
69,0,4,0,-20.96964285714286,0.9897578125
70,0,1,0,-16.997142857142855,0.989609375
71,0,2,0,-19.682142857142857,0.9894609375
72,0,3,0,-16.243809523809524,0.9893125
73,0,3,0,-29.34464285714286,0.9891640625
74,0,3,0,-11.651666666666667,0.989015625
75,0,4,0,-8.751666666666667,0.9888671875
76,0,6,0,-4.445714285714287,0.98871875
77,0,3,0,-14.057142857142857,0.9885703125
78,0,2,0,-22.419642857142854,0.988421875
79,0,3,0,-14.660714285714285,0.9882734375
80,0,2,0,-18.678809523809523,0.988125
81,0,2,0,-16.742142857142856,0.9879765625
82,0,3,0,-11.803333333333333,0.9878281250000001
83,0,4,0,-21.00821428571429,0.9876796875
84,0,2,0,-13.098333333333333,0.98753125
85,0,3,0,-14.213809523809523,0.9873828125
86,0,1,0,-16.207142857142856,0.987234375
87,0,2,0,-13.411666666666667,0.9870859375
88,0,4,0,-16.082142857142856,0.9869375
89,0,3,0,-9.851666666666667,0.9867890625
90,0,4,0,-9.198333333333332,0.986640625
91,0,2,0,-15.207142857142857,0.9864921875
92,0,3,0,-13.136666666666667,0.98634375
93,0,2,0,-21.518809523809523,0.9861953125
94,0,4,0,-9.651666666666667,0.986046875
95,0,3,0,-19.327142857142857,0.9858984375
96,0,3,0,-14.91357142857143,0.98575
97,0,2,0,-23.753809523809522,0.9856015625
98,0,4,0,-29.92630952380953,0.985453125
99,0,3,0,-17.99738095238095,0.9853046875
100,0,2,0,-14.675,0.98515625
101,0,3,0,-12.917142857142858,0.9850078125
102,0,3,0,-14.057142857142857,0.984859375
103,0,3,0,-10.903333333333332,0.9847109375
104,0,2,0,-15.442142857142857,0.9845625
105,0,4,0,-25.081309523809523,0.9844140625
106,0,2,0,-18.147142857142853,0.984265625
107,0,1,0,-22.003809523809522,0.9841171875
108,0,3,0,-12.017142857142858,0.98396875
109,0,3,0,-12.782142857142857,0.9838203125
110,0,4,0,-8.903333333333332,0.983671875
111,0,4,0,-9.446666666666667,0.9835234375
112,0,2,0,-16.929642857142856,0.983375
113,0,2,0,-15.399999999999999,0.9832265625
114,0,2,0,-15.083571428571428,0.983078125
115,0,4,0,-11.136666666666667,0.9829296875
116,0,2,0,-14.998333333333331,0.98278125
117,0,2,0,-15.125,0.9826328125
118,0,3,0,-11.998333333333331,0.982484375
119,0,3,0,-29.266309523809518,0.9823359375
120,0,3,0,-26.567142857142855,0.9821875
121,0,2,0,-17.163809523809526,0.9820390625
122,0,3,0,-22.004642857142855,0.981890625
123,0,4,0,-16.542142857142856,0.9817421875
124,0,3,0,-17.758571428571425,0.98159375
125,0,2,0,-14.346666666666666,0.9814453125
126,0,3,0,-18.91880952380952,0.981296875
127,0,3,0,-14.432142857142857,0.9811484375
128,0,3,0,-11.803333333333333,0.981
129,0,2,0,-15.548214285714286,0.9808515625
130,0,3,0,-11.651666666666667,0.980703125
131,0,2,0,-17.482142857142858,0.9805546875
132,0,4,0,-10.600000000000001,0.98040625
133,0,2,0,-16.717142857142857,0.9802578125
134,0,4,0,-11.264880952380953,0.980109375
135,0,3,0,-13.442142857142857,0.9799609375
136,0,2,0,-13.198333333333334,0.9798125
137,0,4,0,-25.40714285714286,0.9796640625
138,0,2,0,-25.014642857142857,0.979515625
139,0,3,0,-16.517142857142858,0.9793671875
140,0,2,0,-16.017142857142858,0.97921875
141,0,3,0,-16.919642857142858,0.9790703125
142,0,4,0,-10.236666666666666,0.978921875
143,0,1,0,-18.744642857142857,0.9787734375
144,0,2,0,-16.70357142857143,0.978625
145,0,4,0,-11.348214285714285,0.9784765625
146,0,3,0,-13.5,0.978328125
147,0,3,0,-13.246666666666666,0.9781796875
148,0,2,0,-14.413809523809523,0.97803125
149,0,4,0,-11.913571428571428,0.9778828125
150,0,2,0,-14.207142857142857,0.977734375
151,0,2,0,-17.343809523809526,0.9775859375
152,0,4,0,-11.246666666666666,0.9774375
153,0,4,0,-21.482142857142858,0.9772890625
154,0,2,0,-13.160714285714285,0.977140625
155,0,3,0,-13.758809523809525,0.9769921875
156,0,4,0,-11.913571428571428,0.97684375
157,0,2,0,-15.246666666666666,0.9766953125
158,0,3,0,-12.75,0.976546875
159,0,2,0,-16.582142857142856,0.9763984375
160,0,4,0,-9.651666666666667,0.97625
161,0,3,0,-13.727142857142855,0.9761015625
162,0,2,0,-33.79464285714286,0.975953125
163,0,3,0,-10.298333333333332,0.9758046875
164,0,2,0,-16.688809523809525,0.97565625
165,0,3,0,-12.207142857142857,0.9755078125
166,0,2,0,-17.91880952380952,0.975359375
167,0,3,0,-15.204642857142856,0.9752109375
168,0,1,0,-14.838333333333335,0.9750625
169,0,4,0,-11.331666666666667,0.9749140625
170,0,2,0,-16.482142857142858,0.974765625
171,0,2,0,-20.894642857142856,0.9746171875
172,0,3,0,-13.968809523809524,0.97446875
173,0,2,0,-13.803333333333333,0.9743203125
174,0,2,0,-13.325,0.974171875
175,0,2,0,-19.217142857142857,0.9740234375
176,0,2,0,-13.410714285714285,0.973875
177,0,4,0,-27.771309523809524,0.9737265625
178,0,3,0,-13.442142857142857,0.973578125
179,0,3,0,-28.32880952380952,0.9734296875
180,0,4,0,-8.751666666666667,0.97328125
181,0,3,0,-9.05,0.9731328125
182,0,3,0,-11.013333333333334,0.972984375
183,0,4,0,-9.803333333333333,0.9728359375
184,0,5,0,-23.832142857142856,0.9726875
185,0,3,0,-12.998333333333331,0.9725390625
186,0,3,0,-11.789642857142857,0.972390625
187,0,3,0,-11.651666666666667,0.9722421875
188,0,4,0,-9.336666666666666,0.97209375
189,0,4,0,-12.895714285714286,0.9719453125
190,0,2,0,-15.207142857142857,0.971796875
191,0,2,0,-23.81380952380952,0.9716484375
192,0,4,0,-23.85630952380953,0.9715
193,0,4,0,-19.082142857142856,0.9713515625
194,0,2,0,-11.851666666666667,0.971203125
195,0,3,0,-27.144642857142856,0.9710546875
196,0,4,0,-11.348214285714285,0.97090625
197,0,2,0,-13.007380952380952,0.9707578125
198,0,1,0,-26.37988095238095,0.970609375
199,0,2,0,-15.083571428571428,0.9704609375
200,0,3,0,-13.136666666666667,0.9703125
201,0,3,0,-18.888571428571428,0.9701640625
202,0,2,0,-27.266309523809525,0.970015625
203,0,2,0,-31.432142857142857,0.9698671875
204,0,3,0,-11.651666666666667,0.96971875
205,0,2,0,-13.411666666666667,0.9695703125
206,0,2,0,-15.246666666666666,0.969421875
207,0,3,0,-14.849880952380953,0.9692734375000001
208,0,3,0,-13.788809523809524,0.969125
209,0,3,0,-21.677142857142858,0.9689765625
210,0,3,0,-14.543809523809525,0.968828125
211,0,3,0,-12.958214285714286,0.9686796875
212,0,3,0,-25.58571428571429,0.96853125
213,0,3,0,-10.873333333333333,0.9683828125
214,0,3,0,-11.531666666666666,0.968234375
215,0,3,0,-23.401071428571427,0.9680859375
216,0,4,0,-16.964880952380952,0.9679375
217,0,2,0,-24.532142857142855,0.9677890625
218,0,2,0,-13.443333333333335,0.967640625
219,0,3,0,-11.651666666666667,0.9674921875
220,0,4,0,-11.136666666666667,0.96734375
221,0,3,0,-11.098333333333333,0.9671953125
222,0,3,0,-14.667142857142856,0.967046875
223,0,3,0,-16.467142857142857,0.9668984375
224,0,2,0,-18.457142857142856,0.96675
225,0,2,0,-14.998333333333331,0.9666015625
226,0,1,0,-15.071666666666665,0.966453125
227,0,2,0,-12.777380952380952,0.9663046875
228,0,2,0,-23.67738095238095,0.96615625
229,0,3,0,-13.246666666666666,0.9660078125
230,0,3,0,-14.443809523809524,0.965859375
231,0,3,0,-30.932142857142857,0.9657109375
232,0,9,0,-14.35714285714285,0.9655625
233,0,3,0,-14.582142857142857,0.9654140625000001
234,0,3,0,-10.298333333333332,0.965265625
235,0,3,0,-19.468809523809522,0.9651171875
236,0,3,0,-37.19214285714286,0.96496875
237,0,3,0,-11.446666666666667,0.9648203125
238,0,2,0,-14.542142857142856,0.964671875
239,0,2,0,-16.720714285714287,0.9645234375
240,0,3,0,-9.536666666666667,0.964375
241,0,3,0,-13.5,0.9642265625
242,0,2,0,-17.199642857142855,0.964078125
243,0,4,0,-14.869880952380953,0.9639296875
244,0,3,0,-17.78214285714286,0.96378125
245,0,3,0,-14.939880952380951,0.9636328125
246,0,3,0,-10.751666666666665,0.963484375
247,0,3,0,-14.536071428571429,0.9633359375
248,0,2,0,-13.606666666666666,0.9631875
249,0,3,0,-13.107142857142858,0.9630390625
250,0,3,0,-17.994642857142857,0.962890625
251,0,3,0,-12.307142857142857,0.9627421875
252,0,4,0,-10.431666666666667,0.96259375
253,0,4,0,-7.851666666666667,0.9624453125
254,0,1,0,-15.257380952380952,0.962296875
255,0,3,0,-11.917142857142856,0.9621484375
256,0,2,0,-13.75,0.962
257,0,4,0,-13.531309523809524,0.9618515625
258,0,3,0,-11.677380952380952,0.961703125
259,0,2,0,-19.467142857142857,0.9615546875000001
260,0,3,0,-11.85,0.96140625
261,0,3,0,-18.132142857142856,0.9612578125
262,0,3,0,-20.454642857142858,0.961109375
263,0,3,0,-20.767142857142858,0.9609609375
264,0,3,0,-12.542142857142858,0.9608125
265,0,6,0,-14.959642857142857,0.9606640625
266,0,3,0,-11.600000000000001,0.960515625
267,0,2,0,-14.431666666666667,0.9603671875
268,1,6,0,-28.25630952380952,0.96021875
269,0,1,0,-29.869642857142857,0.9600703125
270,0,4,0,-13.567142857142857,0.959921875
271,0,4,0,-12.614880952380952,0.9597734375
272,0,4,0,-8.546666666666667,0.959625
273,0,3,0,-10.903333333333332,0.9594765625
274,0,2,0,-12.198333333333334,0.959328125
275,0,4,0,-12.263809523809524,0.9591796875
276,0,3,0,-14.482142857142858,0.95903125
277,0,3,0,-15.857142857142858,0.9588828125
278,0,3,0,-12.6,0.958734375
279,0,2,0,-14.75,0.9585859375
280,0,3,0,-18.98488095238095,0.9584375
281,0,2,0,-16.817142857142855,0.9582890625
282,0,3,0,-18.73238095238095,0.958140625
283,0,3,0,-13.269642857142857,0.9579921875
284,0,3,0,-15.919642857142858,0.95784375
285,0,2,0,-17.55357142857143,0.9576953125
286,0,1,0,-19.658214285714287,0.957546875
287,0,4,0,-11.107142857142858,0.9573984375
288,0,3,0,-12.236666666666666,0.95725
289,0,1,0,-22.84130952380952,0.9571015625
290,0,2,0,-16.436071428571427,0.956953125
291,0,4,0,-11.136666666666667,0.9568046875
292,0,4,0,-9.446666666666667,0.95665625
293,0,3,0,-20.352142857142855,0.9565078124999999
294,0,2,0,-12.05,0.956359375
295,0,3,0,-19.156309523809526,0.9562109375
296,0,2,0,-13.803333333333333,0.9560625
297,0,4,0,-20.04607142857143,0.9559140625
298,0,3,0,-11.634047619047617,0.955765625
299,0,4,0,-10.699880952380951,0.9556171875
300,0,3,0,-18.127142857142857,0.95546875
301,0,2,0,-31.24214285714286,0.9553203125
302,0,3,0,-33.85464285714286,0.955171875
303,0,2,0,-21.103809523809524,0.9550234375
304,0,3,0,-15.553809523809523,0.954875
305,0,5,0,-11.470714285714285,0.9547265625
306,0,2,0,-25.269642857142856,0.954578125
307,0,1,0,-14.706666666666667,0.9544296875
308,0,4,0,-10.236666666666666,0.95428125
309,0,3,0,-16.33607142857143,0.9541328125
310,0,3,0,-13.017142857142858,0.953984375
311,0,1,0,-18.297142857142855,0.9538359375
312,0,3,0,-15.443809523809524,0.9536875
313,0,2,0,-27.517142857142858,0.9535390625
314,0,3,0,-15.182142857142857,0.953390625
315,0,4,0,-8.903333333333332,0.9532421875
316,0,5,0,-27.569642857142856,0.95309375
317,0,4,0,-8.903333333333332,0.9529453125
318,0,5,0,-20.96630952380952,0.952796875
319,0,2,0,-19.611071428571428,0.9526484375
320,0,3,0,-13.857142857142858,0.9525
321,0,4,0,-12.218809523809524,0.9523515625
322,0,2,0,-17.562142857142852,0.952203125
323,0,1,0,-17.454880952380954,0.9520546875
324,0,4,0,-12.013571428571428,0.95190625
325,0,3,0,-19.743809523809524,0.9517578125
326,0,2,0,-14.632142857142856,0.951609375
327,0,2,0,-13.85,0.9514609375
328,0,3,0,-11.803333333333333,0.9513125
329,0,2,0,-14.5,0.9511640625
330,0,1,0,-21.388809523809524,0.951015625
331,0,3,0,-11.651666666666667,0.9508671875
332,0,4,0,-9.998333333333331,0.9507187500000001
333,0,3,0,-13.136666666666667,0.9505703125
334,0,1,0,-19.942142857142855,0.950421875
335,0,3,0,-22.208571428571428,0.9502734375
336,0,7,0,-20.374047619047616,0.950125
337,0,3,0,-10.751666666666665,0.9499765625
338,0,1,0,-17.09988095238095,0.949828125
339,0,4,0,-14.332142857142857,0.9496796875
340,0,3,0,-17.417142857142856,0.94953125
341,0,4,0,-9.651666666666667,0.9493828125
342,0,2,0,-14.307142857142857,0.949234375
343,0,3,0,-13.399999999999999,0.9490859375
344,0,2,0,-17.292142857142856,0.9489375
345,0,4,0,-14.935714285714285,0.9487890625
346,0,2,0,-14.582142857142857,0.948640625
347,0,3,0,-10.751666666666665,0.9484921875
348,0,4,0,-17.37238095238095,0.94834375
349,0,2,0,-18.484642857142855,0.9481953125
350,0,4,0,-10.998333333333331,0.948046875
351,0,2,0,-15.91357142857143,0.9478984375
352,0,4,0,-9.651666666666667,0.94775
353,0,1,0,-20.457142857142856,0.9476015625
354,0,1,0,-17.363809523809522,0.947453125
355,0,3,0,-20.188809523809525,0.9473046875
356,0,5,0,-24.592142857142864,0.94715625
357,0,2,0,-11.549642857142857,0.9470078125
358,0,4,0,-13.232142857142858,0.9468593750000001
359,0,3,0,-9.851666666666667,0.9467109375
360,0,3,0,-14.958571428571428,0.9465625
361,0,1,0,-18.767142857142858,0.9464140625
362,0,3,0,-17.264880952380953,0.946265625
363,0,3,0,-11.207142857142857,0.9461171875
364,0,2,0,-26.954642857142858,0.94596875
365,0,4,0,-9.803333333333333,0.9458203125
366,0,2,0,-15.017142857142858,0.945671875
367,0,4,0,-9.098333333333333,0.9455234375
368,0,3,0,-14.392142857142858,0.945375
369,0,4,0,-33.557142857142864,0.9452265625
370,0,6,0,-19.744642857142857,0.945078125
371,0,5,0,-15.879880952380951,0.9449296875
372,0,3,0,-11.85,0.94478125
373,0,6,0,-26.894642857142863,0.9446328125
374,0,3,0,-33.394642857142856,0.944484375
375,0,3,0,-15.436071428571427,0.9443359375
376,0,2,0,-21.202142857142857,0.9441875
377,0,2,0,-22.613809523809522,0.9440390625
378,0,3,0,-15.436071428571427,0.943890625
379,0,3,0,-13.535714285714285,0.9437421875
380,0,5,0,-21.869642857142857,0.94359375
381,0,3,0,-17.457142857142856,0.9434453125
382,0,3,0,-12.346666666666668,0.943296875
383,0,3,0,-11.415952380952382,0.9431484375
384,0,2,0,-13.803333333333333,0.9430000000000001
385,0,4,0,-9.803333333333333,0.9428515625
386,0,4,0,-10.107142857142858,0.942703125
387,0,2,0,-12.903333333333332,0.9425546875
388,0,4,0,-27.879642857142855,0.94240625
389,0,3,0,-20.27880952380952,0.9422578125
390,0,5,0,-14.272380952380953,0.942109375
391,0,3,0,-10.751666666666667,0.9419609375
392,0,3,0,-15.169642857142858,0.9418125
393,0,3,0,-13.442142857142857,0.9416640625
394,0,4,0,-8.751666666666667,0.941515625
395,0,6,0,-43.16964285714285,0.9413671875
396,0,4,0,-11.882380952380952,0.94121875
397,0,3,0,-24.926309523809522,0.9410703125
398,0,1,0,-15.85,0.940921875
399,0,3,0,-17.514642857142857,0.9407734375
400,0,1,0,-17.274642857142858,0.940625
401,0,5,0,-34.50714285714287,0.9404765625
402,0,2,0,-15.582142857142857,0.940328125
403,0,2,0,-14.236666666666666,0.9401796875
404,0,3,0,-18.479642857142856,0.94003125
405,0,3,0,-16.557142857142857,0.9398828125
406,0,4,0,-10.888809523809524,0.939734375
407,0,4,0,-18.769642857142856,0.9395859375
408,0,2,0,-14.15738095238095,0.9394375
409,0,4,0,-12.192142857142857,0.9392890625
410,0,2,0,-16.913571428571426,0.9391406250000001
411,0,3,0,-21.201309523809524,0.9389921875
412,0,4,0,-9.6,0.93884375
413,0,3,0,-27.46714285714286,0.9386953125
414,0,3,0,-18.806309523809524,0.938546875
415,0,2,0,-21.326309523809524,0.9383984375
416,0,3,0,-35.054642857142866,0.93825
417,0,2,0,-27.557142857142857,0.9381015625
418,0,2,0,-12.642142857142856,0.937953125
419,0,3,0,-19.03214285714286,0.9378046875
420,0,3,0,-23.25464285714286,0.93765625
421,0,4,0,-12.603809523809524,0.9375078125
422,0,3,0,-13.913571428571426,0.937359375
423,0,2,0,-16.829642857142858,0.9372109375
424,0,4,0,-12.482142857142858,0.9370625
425,0,3,0,-12.431666666666667,0.9369140625
426,0,2,0,-13.898333333333333,0.936765625
427,0,3,0,-17.182142857142857,0.9366171875
428,0,3,0,-20.229642857142856,0.93646875
429,0,3,0,-27.11488095238095,0.9363203125
430,0,4,0,-9.651666666666667,0.936171875
431,0,2,0,-16.968809523809526,0.9360234375
432,0,2,0,-15.677380952380952,0.935875
433,0,2,0,-13.803333333333333,0.9357265625
434,0,3,0,-17.193809523809524,0.935578125
435,0,3,0,-42.343809523809526,0.9354296875
