episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,3,0,-16.557142857142857,1.0
1,0,4,0,-8.903333333333332,0.9998515625
2,0,2,0,-13.017142857142858,0.999703125
3,0,3,0,-15.163809523809524,0.9995546875
4,0,5,0,-7.359880952380952,0.99940625
5,0,4,0,-10.098333333333331,0.9992578125
6,0,3,0,-12.75,0.999109375
7,0,4,0,-21.042142857142856,0.9989609375
8,0,0,0,-24.224642857142854,0.9988125
9,0,3,0,-20.95988095238095,0.9986640625
10,0,1,0,-19.829642857142858,0.998515625
11,0,2,0,-15.653809523809523,0.9983671875
12,0,2,0,-14.84095238095238,0.99821875
13,0,3,0,-11.098333333333333,0.9980703125
14,0,2,0,-15.136666666666667,0.997921875
15,0,2,0,-27.482142857142854,0.9977734375
16,0,2,0,-20.92988095238095,0.997625
17,0,4,0,-14.238571428571428,0.9974765625
18,0,2,0,-20.067142857142855,0.997328125
19,0,3,0,-12.207142857142857,0.9971796875
20,0,3,0,-10.445714285714285,0.99703125
21,0,3,0,-16.47738095238095,0.9968828125
22,0,1,0,-29.357142857142854,0.996734375
23,0,3,0,-21.579642857142858,0.9965859375
24,0,2,0,-16.4,0.9964375
25,0,4,0,-8.113333333333333,0.9962890625
26,0,2,0,-11.458333333333332,0.996140625
27,0,3,0,-13.5,0.9959921875
28,0,2,0,-20.473214285714285,0.99584375
29,0,3,0,-13.246666666666666,0.9956953125
30,0,3,0,-22.09130952380952,0.995546875
31,0,3,0,-19.732142857142858,0.9953984375
32,0,2,0,-13.651666666666667,0.99525
33,0,1,0,-20.208214285714284,0.9951015625
34,0,4,0,-9.803333333333333,0.994953125
35,0,4,0,-8.903333333333332,0.9948046875
36,0,3,0,-21.348214285714285,0.99465625
37,0,2,0,-15.342142857142857,0.9945078125
38,0,3,0,-11.988809523809524,0.994359375
39,0,3,0,-11.998333333333331,0.9942109375
40,0,2,0,-14.11357142857143,0.9940625
41,0,0,0,-23.86607142857143,0.9939140625
42,0,4,0,-12.482142857142858,0.993765625
43,0,2,0,-17.667142857142856,0.9936171875
44,0,2,0,-14.75,0.99346875
45,0,3,0,-16.25130952380952,0.9933203125
46,0,2,0,-19.092142857142857,0.993171875
47,0,2,0,-32.538809523809526,0.9930234375
48,0,3,0,-16.777380952380952,0.992875
49,0,4,0,-17.732142857142858,0.9927265625
50,0,2,0,-13.098333333333333,0.992578125
51,0,3,0,-27.957142857142856,0.9924296875
52,0,3,0,-9.998333333333335,0.99228125
53,0,3,0,-11.75,0.9921328125
54,0,3,0,-11.85,0.991984375
55,0,3,0,-12.316666666666666,0.9918359375
56,0,4,0,-12.957142857142857,0.9916875
57,0,3,0,-13.842142857142857,0.9915390625
58,0,3,0,-15.969642857142857,0.991390625
59,0,5,0,-6.158214285714285,0.9912421875
60,0,3,0,-16.869642857142857,0.99109375
