episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,4,0,-9.998333333333331,1.0
1,0,2,0,-26.28214285714286,0.988125
2,0,4,0,-8.903333333333332,0.97625
3,0,3,0,-10.198333333333334,0.964375
4,0,2,0,-16.557142857142857,0.9525
5,0,3,0,-26.027380952380952,0.940625
6,0,0,0,-21.823809523809523,0.92875
7,0,2,0,-20.357142857142858,0.916875
8,0,3,0,-13.5,0.905
9,0,3,0,-10.90738095238095,0.893125
10,0,3,0,-17.963809523809523,0.88125
11,0,1,0,-15.803333333333333,0.869375
12,0,2,0,-13.738333333333333,0.8575
13,0,1,0,-16.957142857142856,0.8456250000000001
14,0,0,0,-27.788809523809523,0.83375
15,0,2,0,-17.018809523809523,0.821875
16,0,4,0,-35.84464285714286,0.81
17,0,3,0,-12.346666666666668,0.798125
18,0,3,0,-10.85,0.78625
19,0,3,0,-13.419642857142858,0.774375
20,0,4,0,-8.003333333333334,0.7625
21,0,3,0,-9.873333333333333,0.750625
22,0,3,0,-18.463571428571427,0.73875
23,0,3,0,-10.998333333333335,0.726875
24,0,1,0,-18.686071428571427,0.7150000000000001
25,0,6,0,-9.849047619047619,0.703125
26,0,3,0,-11.773333333333333,0.69125
27,0,3,0,-11.336666666666666,0.6793750000000001
28,0,3,0,-16.732142857142858,0.6675
29,0,3,0,-22.593809523809526,0.655625
30,0,3,0,-11.85,0.64375
31,0,2,0,-13.620714285714286,0.631875
32,0,3,0,-12.75,0.62
33,0,2,0,-13.291666666666668,0.608125
34,0,3,0,-26.34464285714286,0.59625
35,0,4,0,-11.5,0.5843750000000001
36,0,3,0,-16.19214285714286,0.5725
37,0,2,0,-14.6,0.5606249999999999
38,0,2,0,-12.352142857142859,0.5487500000000001
39,0,2,0,-14.577142857142857,0.536875
40,0,2,0,-18.81130952380952,0.525
41,0,6,0,-5.545714285714285,0.513125
42,0,4,0,-9.651666666666667,0.50125
43,0,4,0,-10.582142857142857,0.489375
44,0,3,0,-14.443809523809524,0.47750000000000004
45,0,5,0,-19.583214285714284,0.46562500000000007
46,0,3,0,-11.803333333333333,0.4537500000000001
47,0,2,0,-16.869642857142857,0.441875
48,0,1,0,-19.09464285714286,0.43000000000000005
49,0,2,0,-17.503809523809522,0.41812499999999997
50,0,3,0,-17.968809523809526,0.40625
51,0,2,0,-12.85,0.39437500000000003
52,0,4,0,-15.214880952380952,0.38250000000000006
53,0,3,0,-19.769642857142856,0.3706250000000001
54,0,2,0,-28.704642857142854,0.35875
55,0,3,0,-10.95,0.34687500000000004
56,0,3,0,-12.732142857142858,0.3350000000000001
57,0,1,0,-16.060714285714287,0.323125
58,0,3,0,-23.923571428571428,0.31125
59,0,4,0,-23.372619047619047,0.29937499999999995
60,0,6,0,-17.035714285714285,0.2875000000000001
61,0,5,0,-16.967142857142857,0.2756250000000001
62,0,4,0,-7.851666666666667,0.26375000000000004
63,0,6,0,-4.345714285714286,0.25187500000000007
64,0,1,0,-11.766666666666666,0.24
65,1,7,0,-28.989880952380947,0.22812500000000002
66,0,6,0,-15.854642857142856,0.21625000000000005
67,0,5,0,-7.545714285714285,0.20437499999999997
68,0,4,0,-9.013333333333334,0.1925
69,0,3,0,-19.593809523809522,0.18062500000000004
70,0,2,0,-11.411666666666667,0.16875000000000007
71,0,4,0,-8.751666666666667,0.1568750000000001
72,0,3,0,-10.348333333333333,0.14500000000000002
73,0,3,0,-14.263809523809524,0.13312500000000005
74,0,4,0,-10.600000000000001,0.12124999999999997
75,0,2,0,-11.95,0.109375
76,0,6,0,-7.049047619047618,0.09750000000000003
77,0,8,0,-13.054642857142856,0.08562500000000006
78,0,4,0,-8.390952380952381,0.0737500000000001
79,1,6,0,-13.512380952380951,0.06187500000000001
80,0,1,0,-13.491666666666667,0.050000000000000044
81,0,3,0,-13.442142857142857,0.050000000000000044
82,0,5,0,-25.06880952380952,0.050000000000000044
83,0,3,0,-11.013333333333334,0.050000000000000044
84,0,3,0,-17.789642857142855,0.050000000000000044
85,0,2,0,-13.606666666666666,0.050000000000000044
86,0,1,0,-18.90357142857143,0.050000000000000044
87,0,2,0,-11.196666666666665,0.050000000000000044
88,0,5,0,-24.139880952380953,0.050000000000000044
89,0,2,0,-13.642142857142858,0.050000000000000044
90,0,4,0,-10.6,0.050000000000000044
91,0,3,0,-12.75,0.050000000000000044
92,0,6,0,-18.84464285714286,0.050000000000000044
93,0,1,0,-15.325,0.050000000000000044
94,0,5,0,-13.384880952380948,0.050000000000000044
95,0,5,0,-30.843571428571426,0.050000000000000044
96,0,4,0,-12.807142857142857,0.050000000000000044
97,0,3,0,-12.542142857142856,0.050000000000000044
98,0,2,0,-15.771309523809524,0.050000000000000044
99,0,3,0,-14.011071428571428,0.050000000000000044
