episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon
0,0,4,0,-9.651666666666667,1.0
1,0,3,0,-13.913571428571426,0.988125
2,0,4,0,-14.188571428571427,0.97625
3,0,4,0,-39.118809523809524,0.964375
4,0,3,0,-18.479642857142856,0.9525
5,0,3,0,-10.436666666666667,0.940625
6,0,2,0,-15.832380952380952,0.92875
7,0,2,0,-23.839642857142856,0.916875
8,0,3,0,-11.606666666666666,0.905
9,0,2,0,-15.543809523809525,0.893125
10,0,2,0,-13.75,0.88125
11,0,3,0,-10.751666666666665,0.869375
12,0,2,0,-13.651666666666667,0.8575
13,0,2,0,-17.942142857142855,0.8456250000000001
14,0,3,0,-15.707142857142856,0.83375
15,0,2,0,-34.61630952380953,0.821875
16,0,3,0,-25.816309523809522,0.81
17,0,4,0,-10.957142857142857,0.798125
18,0,4,0,-27.266309523809525,0.78625
19,0,2,0,-12.903333333333332,0.774375
20,0,5,0,-16.985714285714288,0.7625
21,0,2,0,-24.11488095238095,0.750625
22,0,3,0,-12.236666666666666,0.73875
23,0,2,0,-15.993809523809524,0.726875
24,0,2,0,-18.78214285714286,0.7150000000000001
25,0,2,0,-16.107142857142858,0.703125
26,0,2,0,-25.240714285714283,0.69125
27,0,6,0,-26.84130952380952,0.6793750000000001
28,0,3,0,-11.651666666666667,0.6675
29,0,3,0,-11.651666666666667,0.655625
30,0,5,0,-28.557142857142857,0.64375
31,0,4,0,-9.913333333333334,0.631875
32,0,3,0,-10.95,0.62
33,0,3,0,-12.758809523809525,0.608125
34,0,2,0,-13.098333333333333,0.59625
35,0,3,0,-11.7,0.5843750000000001
36,0,4,0,-15.182142857142857,0.5725
37,0,5,0,-21.235714285714284,0.5606249999999999
38,0,2,0,-14.207142857142857,0.5487500000000001
39,0,2,0,-33.04607142857142,0.536875
40,0,2,0,-18.019642857142856,0.525
41,0,3,0,-12.831309523809525,0.513125
42,0,3,0,-23.457142857142856,0.50125
43,0,5,0,-26.082142857142856,0.489375
44,0,4,0,-25.182142857142857,0.47750000000000004
45,0,3,0,-27.217142857142857,0.46562500000000007
46,0,1,0,-14.114880952380952,0.4537500000000001
47,0,5,0,-19.85630952380952,0.441875
48,0,4,0,-8.751666666666667,0.43000000000000005
49,0,2,0,-13.542142857142856,0.41812499999999997
50,0,3,0,-13.703809523809525,0.40625
51,0,3,0,-13.682142857142857,0.39437500000000003
52,0,3,0,-11.75,0.38250000000000006
53,0,3,0,-12.5,0.3706250000000001
54,0,3,0,-16.286071428571425,0.35875
55,0,5,0,-22.117142857142856,0.34687500000000004
56,0,1,0,-14.751666666666665,0.3350000000000001
57,0,5,0,-25.777380952380952,0.323125
58,0,6,0,-35.479642857142856,0.31125
59,0,3,0,-10.006309523809524,0.29937499999999995
60,0,2,0,-15.136666666666667,0.2875000000000001
61,0,4,0,-10.5,0.2756250000000001
62,0,4,0,-8.298333333333332,0.26375000000000004
63,0,3,0,-11.098333333333333,0.25187500000000007
64,0,3,0,-10.751666666666667,0.24
65,0,4,0,-8.903333333333332,0.22812500000000002
66,0,2,0,-13.013333333333332,0.21625000000000005
67,0,2,0,-14.236666666666666,0.20437499999999997
68,0,4,0,-8.113333333333333,0.1925
69,0,7,0,-12.173214285714286,0.18062500000000004
70,0,4,0,-9.803333333333333,0.16875000000000007
71,0,4,0,-8.751666666666667,0.1568750000000001
72,0,6,0,-24.97964285714285,0.14500000000000002
73,0,4,0,-9.7,0.13312500000000005
74,0,3,0,-19.083571428571425,0.12124999999999997
75,0,4,0,-14.829642857142858,0.109375
76,0,4,0,-8.903333333333332,0.09750000000000003
77,0,2,0,-13.803333333333333,0.08562500000000006
78,0,3,0,-11.898333333333333,0.0737500000000001
79,0,3,0,-11.446666666666667,0.06187500000000001
80,0,2,0,-19.378571428571426,0.050000000000000044
81,0,6,0,-15.524880952380952,0.050000000000000044
82,0,6,0,-11.792142857142858,0.050000000000000044
83,0,1,0,-14.751666666666667,0.050000000000000044
84,0,0,0,-19.199642857142855,0.050000000000000044
85,0,2,0,-13.088809523809523,0.050000000000000044
86,0,2,0,-14.191666666666666,0.050000000000000044
87,0,4,0,-9.336666666666666,0.050000000000000044
88,0,5,0,-33.49857142857143,0.050000000000000044
89,0,7,0,-27.285714285714278,0.050000000000000044
90,0,3,0,-9.188809523809525,0.050000000000000044
91,0,4,0,-13.058571428571428,0.050000000000000044
92,0,6,0,-9.637380952380951,0.050000000000000044
93,0,1,0,-13.422619047619047,0.050000000000000044
94,0,3,0,-10.998333333333333,0.050000000000000044
95,0,4,0,-27.47630952380952,0.050000000000000044
96,0,8,0,-15.233214285714272,0.050000000000000044
97,0,3,0,-12.042142857142856,0.050000000000000044
98,0,2,0,-13.542142857142858,0.050000000000000044
99,0,1,0,-14.773333333333333,0.050000000000000044
