episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,3,-13.442142857142857,1.0
1,0,3,-16.232142857142858,0.9998515625
2,0,3,-13.788809523809524,0.999703125
3,0,2,-23.207142857142856,0.9995546875
4,0,4,-9.913333333333334,0.99940625
5,0,3,-10.003333333333334,0.9992578125
6,0,3,-12.592142857142857,0.999109375
7,0,3,-23.03988095238095,0.9989609375
8,0,1,-16.442142857142855,0.9988125
9,0,3,-14.057142857142857,0.9986640625
10,0,3,-11.336666666666666,0.998515625
11,0,4,-12.688809523809523,0.9983671875
12,0,3,-10.85,0.99821875
13,0,4,-27.607142857142858,0.9980703125
14,0,3,-14.660714285714285,0.997921875
15,0,2,-13.85,0.9977734375
16,0,2,-15.125,0.997625
17,0,3,-13.5,0.9974765625
18,0,2,-16.013571428571428,0.997328125
19,0,3,-13.685714285714285,0.9971796875
20,0,3,-17.353809523809524,0.99703125
21,0,6,-8.233214285714286,0.9968828125
22,0,2,-12.85,0.996734375
23,0,4,-9.198333333333332,0.9965859375
24,0,3,-14.107142857142858,0.9964375
25,0,3,-20.704642857142858,0.9962890625
26,0,2,-14.346666666666668,0.996140625
27,0,3,-22.034880952380952,0.9959921875
28,0,3,-13.432142857142857,0.99584375
29,0,8,-21.67964285714286,0.9956953125
30,0,3,-14.212380952380952,0.995546875
31,0,4,-9.913333333333334,0.9953984375
32,0,1,-17.170714285714286,0.99525
33,0,3,-12.307142857142857,0.9951015625
34,0,3,-20.19988095238095,0.994953125
35,0,3,-17.193809523809524,0.9948046875
36,0,4,-7.851666666666667,0.99465625
37,0,1,-17.207142857142856,0.9945078125
38,0,3,-17.517142857142858,0.994359375
39,0,3,-12.542142857142856,0.9942109375
40,0,5,-22.232142857142858,0.9940625
41,0,3,-12.532142857142857,0.9939140625
42,0,4,-13.718809523809524,0.993765625
43,0,2,-20.245714285714286,0.9936171875
44,0,1,-18.969880952380954,0.99346875
45,0,3,-11.606666666666666,0.9933203125
46,0,3,-13.713809523809523,0.993171875
47,0,3,-12.482142857142858,0.9930234375
48,0,4,-14.064047619047619,0.992875
49,0,2,-19.828809523809525,0.9927265625
50,0,3,-11.998333333333331,0.992578125
51,0,3,-31.78214285714286,0.9924296875
52,0,2,-13.803333333333333,0.99228125
53,0,3,-21.207142857142856,0.9921328125
54,0,1,-28.928809523809523,0.991984375
55,0,2,-14.270714285714286,0.9918359375
56,0,4,-18.682142857142857,0.9916875
57,0,2,-13.291666666666668,0.9915390625
58,0,3,-9.370714285714286,0.991390625
59,0,4,-11.703809523809525,0.9912421875
60,0,3,-14.219642857142857,0.99109375
61,0,3,-18.38214285714286,0.9909453125
62,0,2,-16.447142857142858,0.990796875
63,0,3,-11.336666666666668,0.9906484375
64,0,3,-19.71964285714286,0.9905
65,0,3,-17.708571428571425,0.9903515625
66,0,4,-15.230119047619048,0.990203125
67,0,2,-19.16488095238095,0.9900546875
68,0,2,-14.105119047619048,0.98990625
69,0,3,-12.600000000000001,0.9897578125
