episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,7,0,0,2,1,-5.47,0.9995,1,0,6
2,5,0,0,2,1,-4.45,0.999,1,0,10
3,11,0,0,2,1,-7.46,0.9986,1,0,13
4,5,0,0,2,1,-5.95,0.9981,1,0,15
5,21,0,0,3,1,-8.26,0.9976,1,0,15
6,11,0,0,2,1,-8.46,0.9971,1,0,15
7,5,0,0,2,1,-5.75,0.9967,1,0,15
8,7,0,0,3,1,-5.67,0.9962,1,0,15
9,8,0,0,2,1,-6.78,0.9957,1,0,16
10,18,0,0,1,1,-10.03,0.9952,1,0,16
11,12,0,0,2,1,-8.92,0.9948,1,0,16
12,5,0,0,3,1,-4.9,0.9943,1,0,17
13,11,0,0,2,1,-8.56,0.9938,1,0,17
14,15,0,0,6,2,-7.15,0.9933,1,0,20
15,8,0,0,3,1,-6.28,0.9929,1,0,21
16,40,0,0,2,2,-14.05,0.9924,1,0,21
17,6,0,0,1,1,-6.66,0.9919,1,0,22
18,10,0,0,2,1,-6.65,0.9915,1,0,23
19,5,0,0,2,1,-4.85,0.991,1,0,25
20,24,0,0,5,2,-7.24,0.9905,1,0,28
21,31,0,0,5,2,-8.91,0.99,1,0,32
22,6,0,0,2,1,-5.46,0.9896,1,0,32
23,5,0,0,3,1,-5.1,0.9891,1,0,32
24,13,0,0,2,1,-7.53,0.9886,1,0,32
25,7,0,0,1,1,-6.32,0.9881,1,0,32
26,6,0,0,3,1,-4.56,0.9877,1,0,32
27,6,0,0,3,1,-5.51,0.9872,1,0,32
28,8,0,0,3,1,-5.73,0.9867,1,0,37
29,5,0,0,3,1,-4.65,0.9862,1,0,37
30,10,0,0,1,1,-8.3,0.9858,1,0,39
31,7,0,0,3,1,-5.42,0.9853,1,0,39
32,8,0,0,1,1,-7.78,0.9848,1,0,39
33,11,0,0,3,1,-6.81,0.9843,1,0,39
34,5,0,0,0,1,-6.55,0.9839,1,0,39
35,5,0,0,1,1,-5.25,0.9834,1,0,40
36,5,0,0,3,1,-5.05,0.9829,1,0,40
37,15,0,0,3,1,-9.65,0.9824,1,0,40
38,8,0,0,1,1,-6.83,0.9819,1,0,40
39,6,0,0,3,1,-5.61,0.9815,1,0,40
40,5,0,0,1,1,-6.25,0.981,1,0,40
41,10,0,0,3,1,-7.05,0.9805,1,0,40
42,5,0,0,3,1,-5.2,0.98,1,0,40
43,5,0,0,3,1,-5.1,0.9796,1,0,40
44,14,0,0,4,1,-8.89,0.9791,1,0,40
45,6,0,0,2,1,-6.96,0.9786,1,0,40
46,13,0,0,3,1,-5.98,0.9781,1,0,40
47,8,0,0,2,1,-6.48,0.9777,1,0,40
48,7,0,0,1,1,-6.87,0.9772,1,0,40
49,6,0,0,3,1,-6.06,0.9767,1,0,40
50,6,0,0,2,1,-5.31,0.9762,1,0,40
51,7,0,0,4,1,-5.27,0.9758,1,0,40
52,20,0,0,5,1,-8.65,0.9753,1,0,40
53,13,0,0,2,1,-7.58,0.9748,1,0,40
54,16,0,0,2,1,-7.86,0.9744,1,0,40
55,6,0,0,4,1,-5.66,0.9739,1,0,40
56,20,0,0,3,1,-8.4,0.9734,1,0,40
57,5,0,0,4,1,-4.8,0.9729,1,0,40
58,5,0,0,3,1,-5.1,0.9725,1,0,40
59,9,0,0,2,1,-6.34,0.972,1,0,40
60,9,0,0,2,1,-6.44,0.9715,1,0,40
61,10,0,0,3,1,-6.65,0.971,1,0,40
62,5,0,0,2,1,-4.95,0.9706,1,0,40
63,10,0,0,3,1,-7.7,0.9701,1,0,40
64,22,0,0,3,2,-9.87,0.9696,1,0,40
65,7,0,0,2,1,-5.32,0.9691,1,0,40
66,5,0,0,4,1,-5.35,0.9687,1,0,40
67,5,0,0,3,1,-5.1,0.9682,1,0,40
68,10,0,0,3,1,-7.3,0.9677,1,0,40
69,5,0,0,3,1,-5.0,0.9672,1,0,40
