round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,14,0,0,5,2,3,1,1,0,0.25,0.38865,5.861
2,34,1,1,7,4,6,1,1,0,0.2499,0.43984,38.609
3,133,1,1,25,14,18,1,1,0,0.2499,0.44554,210.081
4,36,0,0,9,4,5,1,1,0,0.2498,0.19697,39.34
5,72,1,1,21,9,12,1,1,0,0.2497,0.35176,98.549
6,40,0,0,9,5,4,1,1,0,0.2496,0.4184,48.419
7,20,0,0,7,3,2,1,1,0,0.2496,0.9561,-31.217
8,16,0,0,3,2,2,1,1,0,0.2495,0.24092,6.79
9,15,0,0,5,2,1,1,1,0,0.2494,0.17933,5.877
10,14,0,0,5,2,1,1,1,0,0.2494,0.20455,4.62
11,7,0,0,3,1,2,1,1,0,0.2493,0.16668,-7.061
12,81,2,2,17,8,6,1,1,0,0.2492,0.2985,129.377
13,27,1,1,9,3,2,1,1,0,0.2491,0.6788,-8.265
14,5,0,0,4,1,1,1,1,0,0.2491,0.25919,-69.276
15,42,0,0,11,5,4,1,1,0,0.249,0.2061,49.992
16,15,0,0,6,2,2,1,1,0,0.2489,0.17763,6.661
17,48,0,0,13,6,4,1,1,0,0.2488,0.62114,33.615
18,16,1,1,5,2,1,1,1,0,0.2488,0.12804,11.861
19,8,0,0,3,1,1,1,1,0,0.2487,0.23248,-4.901
20,46,0,0,11,5,4,1,1,0,0.2486,0.14892,56.252
21,36,1,1,10,4,5,1,1,0,0.2486,0.28432,30.32
22,34,1,1,9,4,2,1,1,0,0.2485,0.44413,-0.137
23,70,1,1,18,8,5,1,1,0,0.2484,0.32853,95.841
24,42,2,2,10,4,6,1,1,0,0.2483,0.53693,59.106
25,70,1,1,19,8,5,1,1,0,0.2483,0.26528,96.661
26,16,1,1,6,2,5,1,1,0,0.2482,1.085,-20.955
27,5,0,0,4,1,0,1,1,0,0.2481,0.35178,-69.293
28,6,0,0,3,1,1,1,1,0,0.2481,0.25305,-68.96
29,7,0,0,1,1,2,1,1,0,0.248,0.17711,-8.45
30,9,0,0,2,1,3,1,1,0,0.2479,0.18845,-5.454
31,68,1,1,18,7,8,1,1,0,0.2478,0.20369,74.799
