round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,22,0,0,4,2,3,1,1,0,0.25,0.37908,-12.308
2,19,0,0,4,2,2,1,1,0,0.2499,0.54751,-13.704
3,70,0,0,6,3,7,1,1,0,0.2499,0.25356,3.111
4,6,0,0,2,1,1,1,1,0,0.2498,0.29218,-5.819
5,7,0,0,4,1,3,1,1,0,0.2497,1.28573,-28.535
6,17,0,0,6,2,3,1,1,0,0.2497,0.42013,-3.166
7,6,0,0,1,1,1,1,1,0,0.2496,0.82329,-40.274
8,21,0,0,6,2,3,1,1,0,0.2496,0.4511,-21.57
9,81,0,0,4,2,7,1,1,0,0.2495,0.19976,-30.18
10,69,0,0,3,1,4,1,1,0,0.2494,0.15176,-125.111
11,5,0,0,3,1,1,1,1,0,0.2494,0.13556,-51.469
12,9,0,0,3,1,3,1,1,0,0.2493,0.51404,-11.995
13,61,2,2,12,6,9,1,1,0,0.2492,0.52954,-4.227
14,41,0,0,7,3,5,1,1,0,0.2492,0.45976,-10.193
15,5,0,0,4,1,3,1,1,0,0.2491,0.4909,-52.23
16,25,0,0,10,3,4,1,1,0,0.2491,0.61081,-9.453
17,8,0,0,3,1,1,1,1,0,0.249,0.42242,-7.272
18,6,0,0,1,1,2,1,1,0,0.2489,0.36864,-6.867
19,6,0,0,3,1,1,1,1,0,0.2489,0.47633,-5.247
20,16,1,1,4,2,6,1,1,0,0.2488,1.01953,-16.953
21,52,2,2,14,7,7,1,1,0,0.2487,0.96637,17.581
22,32,1,1,9,3,6,1,1,0,0.2487,0.39965,-19.268
23,57,0,0,6,3,5,1,1,0,0.2486,0.24372,9.537
24,14,0,0,3,2,3,1,1,0,0.2486,0.73828,-2.99
25,45,0,0,9,4,5,1,1,0,0.2485,0.73276,-22.545
26,20,0,0,4,2,4,1,1,0,0.2484,0.83534,-6.773
27,14,0,0,4,2,2,1,1,0,0.2484,0.8485,-18.284
28,62,0,0,10,4,9,1,1,0,0.2483,0.33573,-14.941
29,36,0,0,11,4,5,1,1,0,0.2482,0.41308,-13.99
30,6,0,0,2,1,1,1,1,0,0.2482,0.31639,-5.669
31,30,1,1,5,3,3,1,1,0,0.2481,0.30789,-10.117
32,7,0,0,2,1,4,1,1,0,0.2481,0.66405,-12.509
33,16,0,0,5,2,2,1,1,0,0.248,0.38788,-5.092
34,6,0,0,2,1,1,1,1,0,0.2479,1.56513,-6.678
35,19,0,0,3,2,2,1,1,0,0.2479,0.77793,-10.059
36,17,0,0,4,2,7,1,1,0,0.2478,0.21079,-1.857
37,15,0,0,4,2,1,1,1,0,0.2477,0.40723,-22.702
38,6,0,0,3,1,2,1,1,0,0.2477,0.50447,-10.109
39,15,0,0,3,2,2,1,1,0,0.2476,0.29041,-0.647
40,15,0,0,5,2,1,1,1,0,0.2476,0.25351,-11.683
41,24,0,0,5,2,2,1,1,0,0.2475,0.47494,-36.376
42,15,0,0,6,2,2,1,1,0,0.2474,0.42112,-0.111
43,16,0,0,6,2,3,1,1,0,0.2474,0.35564,-2.868
44,13,0,0,5,2,1,1,1,0,0.2473,1.13807,-14.899
45,49,0,0,6,4,4,1,1,0,0.2472,0.33597,-21.577
46,5,0,0,4,1,1,1,1,0,0.2472,0.05299,-50.916
47,42,1,1,15,5,7,1,1,0,0.2471,0.55517,-0.129
48,6,0,0,2,1,1,1,1,0,0.2471,0.31754,-7.661
49,16,0,0,5,2,2,1,1,0,0.247,0.63047,-24.437
50,5,0,0,3,1,1,1,1,0,0.2469,0.14146,-51.556
51,6,0,0,2,1,2,1,1,0,0.2469,0.6195,-8.467
52,18,0,0,5,2,4,1,1,0,0.2468,0.50229,-14.422
53,26,0,0,8,3,4,1,1,0,0.2467,0.52583,1.842
54,7,0,0,3,1,1,1,1,0,0.2467,0.18583,-8.744
55,35,2,2,10,4,1,1,1,0,0.2466,0.69434,-16.902
56,7,0,0,2,1,1,1,1,0,0.2466,0.63165,-7.062
57,66,0,0,6,4,5,1,1,0,0.2465,0.25862,12.847
58,44,0,0,5,5,7,1,1,0,0.2464,0.27309,8.606
59,17,1,1,9,2,3,1,1,0,0.2464,1.57323,-33.545
60,7,0,0,3,1,0,1,1,0,0.2463,0.22307,-9.581
61,24,0,0,7,3,5,1,1,0,0.2462,0.48029,-3.045
62,16,0,0,5,2,4,1,1,0,0.2462,0.73352,-23.682
63,29,0,0,12,3,5,1,1,0,0.2461,0.28623,-2.031
64,14,0,0,5,2,5,1,1,0,0.2461,2.20769,-16.622
65,7,0,0,2,1,3,1,1,0,0.246,0.39976,-18.043
66,21,0,0,6,2,3,1,1,0,0.2459,0.27536,-11.791
67,9,0,0,4,1,2,1,1,0,0.2459,0.78502,-25.58
68,7,0,0,4,1,0,1,1,0,0.2458,0.09958,-52.448
69,7,0,0,1,1,2,1,1,0,0.2457,0.36587,-6.544
70,68,0,0,10,5,10,1,1,0,0.2457,0.57027,0.55
71,97,0,0,3,4,16,1,1,0,0.2456,0.19066,13.345
72,16,0,0,2,2,2,1,1,0,0.2456,0.45742,-19.158
73,6,0,0,1,1,2,1,1,0,0.2455,0.3911,-7.243
74,33,0,0,4,1,3,1,1,0,0.2454,0.19788,-77.91
75,6,0,0,1,1,0,1,1,0,0.2454,0.48553,-38.733
76,20,1,1,3,2,1,1,1,0,0.2453,1.23462,-27.603
77,9,0,0,1,1,6,1,1,0,0.2452,0.74281,-22.127
78,22,0,0,5,2,1,1,1,0,0.2452,0.34053,-18.999
79,6,0,0,2,1,0,1,1,0,0.2451,0.6897,-38.579
80,68,1,1,9,4,8,1,1,0,0.2451,0.36518,19.325
81,27,0,0,3,1,3,1,1,0,0.245,0.26353,-71.147
82,25,0,0,5,3,4,1,1,0,0.2449,0.18983,-5.672
83,36,0,0,6,3,6,1,1,0,0.2449,0.27289,-5.416
84,60,1,1,9,3,11,1,1,0,0.2448,0.52084,-13.349
85,7,0,0,1,1,1,1,1,0,0.2447,0.29167,-6.623
86,13,0,0,3,1,1,1,1,0,0.2447,0.22752,-15.157
87,32,1,1,5,2,4,1,1,0,0.2446,0.56404,-29.826
88,30,0,0,3,1,4,1,1,0,0.2446,0.12389,-72.563
89,5,0,0,4,1,1,1,1,0,0.2445,0.15969,-51.781
90,9,0,0,4,1,1,1,1,0,0.2444,0.10269,-54.71
91,60,0,0,3,1,6,1,1,0,0.2444,0.10385,-52.698
92,22,0,0,3,1,3,1,1,0,0.2443,0.09125,-65.693
93,17,1,1,3,2,3,1,1,0,0.2442,0.56797,3.759
94,29,0,0,9,4,5,1,1,0,0.2442,0.3925,11.783
95,79,0,0,6,4,9,1,1,0,0.2441,0.21985,-11.08
96,8,0,0,4,1,2,1,1,0,0.2441,0.23578,-15.591
97,5,0,0,2,1,2,1,1,0,0.244,0.51704,-53.23
98,201,0,0,4,6,21,1,1,0,0.2439,0.12983,62.083
99,6,0,0,1,1,1,1,1,0,0.2439,0.65917,-40.083
100,63,1,1,5,2,7,1,1,0,0.2438,0.37696,11.888
101,25,0,0,4,1,3,1,1,0,0.2437,0.07189,-66.774
102,10,0,0,4,1,4,1,1,0,0.2437,0.09842,-56.3
103,6,0,0,2,1,0,1,1,0,0.2436,0.80067,-16.69
104,19,0,0,6,2,2,1,1,0,0.2436,0.20292,1.68
105,48,0,0,6,3,8,1,1,0,0.2435,0.16512,8.0
106,72,0,0,3,1,6,1,1,0,0.2434,0.11897,-55.311
107,31,0,0,3,1,5,1,1,0,0.2434,0.25626,-36.521
108,50,0,0,3,1,10,1,1,0,0.2433,0.19693,-52.342
109,7,0,0,3,1,1,1,1,0,0.2432,0.07558,-53.265
110,15,0,0,5,2,2,1,1,0,0.2432,0.36192,-21.501
111,6,0,0,2,1,2,1,1,0,0.2431,0.24328,-6.616
112,28,1,1,5,2,3,1,1,0,0.2431,0.45497,-12.689
113,37,0,0,4,1,0,1,1,0,0.243,0.05077,-72.309
114,31,0,0,4,1,3,1,1,0,0.2429,0.05597,-69.759
115,26,0,0,4,2,8,1,1,0,0.2429,0.26157,-9.479
116,7,0,0,1,1,3,1,1,0,0.2428,0.2459,-8.313
117,18,0,0,5,2,4,1,1,0,0.2427,0.21728,-11.168
118,143,1,1,12,10,13,1,1,0,0.2427,0.31244,49.605
