episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,19,19,-35.85,0.9998,0,1,14,-0.31535,0.0599,-0.36716,0.08498,0.03425,0.0
2,400,16,16,-57.65,0.9995,0,1,21,-0.34083,0.08721,-0.34976,0.17358,0.09477,0.0
3,400,12,12,-63.05,0.9993,0,1,23,-0.33943,0.09691,-0.34802,0.19833,0.10264,0.0
4,400,14,14,-58.15,0.999,0,1,24,-0.28364,0.19894,-0.30097,0.26251,0.16405,0.0
5,400,13,13,-52.45,0.9988,0,1,25,-0.27778,0.31881,-0.28997,0.30332,0.16306,0.0
6,400,18,18,-53.25,0.9986,0,1,27,-0.1502,0.23829,-0.19206,0.5073,0.26713,0.0
7,400,16,16,-53.3,0.9983,0,1,28,-0.10141,0.30705,-0.12567,0.38708,0.335,0.0
8,400,10,10,-60.75,0.9981,0,1,29,-0.09191,0.35093,-0.11427,0.51611,0.3335,0.0
9,400,12,12,-64.85,0.9979,0,1,29,-0.03627,0.44694,-0.03916,0.58237,0.39125,0.0
10,400,9,9,-62.65,0.9976,0,1,29,-0.03225,0.48199,-0.06604,0.56621,0.39854,0.0
11,400,21,21,-48.15,0.9974,0,1,30,0.0088,0.47534,0.05278,0.6863,0.51613,0.0
12,400,22,22,-43.8,0.9971,0,1,30,0.08313,0.46888,0.11448,0.78808,0.56771,0.0
13,400,11,11,-67.7,0.9969,0,1,30,0.17379,0.6785,0.15662,0.81594,0.64941,0.0
14,400,16,16,-51.85,0.9967,0,1,31,0.22473,0.7158,0.23866,0.84603,0.66233,0.0
15,400,8,8,-68.95,0.9964,0,1,31,0.34315,0.71609,0.2325,1.03288,0.74624,0.0
16,400,13,13,-55.35,0.9962,0,1,31,0.36996,0.80213,0.36248,1.08233,0.8291,0.0
17,400,16,16,-47.1,0.996,0,1,31,0.44087,0.82867,0.4455,1.02262,0.89878,0.0
18,400,15,15,-50.1,0.9957,0,1,31,0.42885,0.81567,0.40962,0.85979,0.86191,0.0
19,400,16,16,-52.8,0.9955,0,1,32,0.37673,0.90031,0.35634,0.93562,0.80591,0.0
20,400,19,19,-46.6,0.9952,0,1,32,0.44754,0.86833,0.35079,1.16629,0.85227,0.0
21,400,16,16,-49.1,0.995,0,1,32,0.60532,0.94507,0.58715,1.17227,1.04758,0.0
22,400,20,20,-35.85,0.9948,0,1,32,0.59649,1.03698,0.57326,1.32444,1.03668,0.0
23,400,9,9,-70.6,0.9945,0,1,32,0.59565,1.03809,0.57475,1.15869,1.0402,0.0
24,400,23,23,-37.95,0.9943,0,1,32,0.6009,1.09667,0.60611,1.27913,1.03227,0.0
25,400,22,22,-47.95,0.9941,0,1,32,0.5946,0.99766,0.62687,1.31701,1.04921,0.0
26,400,15,15,-47.35,0.9938,0,1,32,0.69747,1.15224,0.70537,1.44318,1.17564,0.0
27,400,20,20,-42.35,0.9936,0,1,32,0.68699,1.09019,0.71176,1.41749,1.18278,0.0
28,400,14,14,-64.2,0.9933,0,1,32,0.70079,1.09019,0.72085,1.40168,1.18843,0.0
29,400,19,19,-44.7,0.9931,0,1,32,0.63574,1.13052,0.66369,1.45497,1.10507,0.0
30,400,12,12,-59.05,0.9929,0,1,32,0.65183,1.00377,0.65495,1.35242,1.1105,0.0
31,400,18,18,-42.25,0.9926,0,1,32,0.72917,1.17754,0.70196,1.40796,1.16766,0.0
32,400,14,14,-49.1,0.9924,0,1,32,0.72702,1.10768,0.60607,1.33405,1.18267,0.0
33,400,14,14,-63.3,0.9922,0,1,32,0.72702,1.10768,0.60607,1.33405,1.18267,0.0
34,400,9,9,-59.0,0.9919,0,1,32,0.71824,1.16844,0.68074,1.3687,1.17025,0.0
35,400,22,22,-41.1,0.9917,0,1,32,0.72495,1.24972,0.69788,1.24732,1.16852,0.0
36,400,20,20,-43.3,0.9915,0,1,32,0.72495,1.24972,0.69788,1.21737,1.16852,0.0
37,400,9,9,-50.35,0.9912,0,1,32,0.71305,1.26132,0.69788,1.35023,1.15785,0.0
38,400,12,12,-63.15,0.991,0,1,32,0.72105,1.27682,0.7197,1.42794,1.16393,0.0
39,400,13,13,-45.75,0.9907,0,1,32,0.73444,1.2079,0.7306,1.42741,1.17705,0.0
40,400,12,12,-59.35,0.9905,0,1,32,0.76752,1.2211,0.75541,1.51034,1.20948,0.0
41,400,14,14,-48.85,0.9903,0,1,32,0.79569,1.22353,0.78686,1.50602,1.23983,0.0
42,400,19,19,-40.8,0.99,0,1,32,0.79656,1.25649,0.77847,1.36546,1.22135,0.0
43,400,20,20,-38.55,0.9898,0,1,32,0.79656,1.25649,0.77847,1.22152,1.2063,0.0
44,400,11,11,-53.4,0.9896,0,1,32,0.73139,1.23291,0.73113,1.31506,1.18657,0.0
45,400,7,7,-59.3,0.9893,0,1,32,0.69692,1.21517,0.6941,1.40849,1.18899,0.0
46,400,16,16,-54.7,0.9891,0,1,32,0.71262,1.28378,0.71936,1.45165,1.19982,0.0
47,400,16,16,-54.75,0.9888,0,1,32,0.80125,1.30139,0.80473,1.56074,1.29268,0.0
48,400,22,22,-35.55,0.9886,0,1,32,0.81519,1.3743,0.8306,1.4968,1.30124,0.0
49,400,24,24,-48.25,0.9884,0,1,32,0.86462,1.40572,0.83184,1.62964,1.31276,0.0
50,400,16,16,-57.7,0.9881,0,1,32,0.90312,1.33932,0.90349,1.60053,1.36665,0.0
51,400,16,16,-49.65,0.9879,0,1,32,1.01699,1.43061,1.00228,1.67452,1.44798,0.0
52,400,19,19,-46.55,0.9877,0,1,32,0.99791,1.4851,0.99907,1.74884,1.44035,0.0
53,400,19,19,-42.4,0.9874,0,1,32,0.99857,1.53734,1.01671,1.60954,1.4546,0.0
54,400,16,16,-51.6,0.9872,0,1,32,0.98238,1.47878,0.99099,1.70433,1.44811,0.0
55,400,17,17,-45.05,0.9869,0,1,32,0.99677,1.49828,0.9912,1.64483,1.44304,0.0
56,400,18,18,-52.4,0.9867,0,1,32,1.0351,1.46604,1.03222,1.59987,1.48017,0.0
57,400,8,8,-56.1,0.9865,0,1,32,0.99813,1.40494,0.99324,1.72878,1.44334,0.0
58,400,26,26,-38.9,0.9862,0,1,32,1.07,1.46799,1.04692,1.82856,1.4877,0.0
59,400,20,20,-46.3,0.986,0,1,32,1.06076,1.36679,1.05038,1.67165,1.49878,0.0
60,400,13,13,-59.45,0.9858,0,1,32,1.05092,1.47514,1.05104,1.69877,1.50786,0.0
61,400,16,16,-52.85,0.9855,0,1,32,1.05081,1.4832,0.89247,1.7337,1.49777,0.0
62,400,15,15,-49.85,0.9853,0,1,32,1.02728,1.5384,0.95618,1.62944,1.47566,0.0
63,400,3,3,-74.0,0.985,0,1,32,0.94227,1.5999,0.91614,1.25459,1.38165,0.0
64,400,10,10,-57.45,0.9848,0,1,32,0.9481,1.51085,0.93436,1.53688,1.39157,0.0
65,400,15,15,-56.65,0.9846,0,1,32,0.92018,1.50253,0.91369,1.54695,1.37316,0.0
66,400,17,17,-58.1,0.9843,0,1,32,0.90123,1.49943,0.88434,1.54115,1.22235,0.0
67,400,21,21,-49.0,0.9841,0,1,32,0.97265,1.49524,0.94284,1.68625,1.34429,0.0
68,400,19,19,-47.95,0.9839,0,1,32,0.97492,1.54881,0.96938,1.78813,1.39872,0.0
69,400,10,10,-55.5,0.9836,0,1,32,1.00291,1.51608,0.99955,1.63293,1.44054,0.0
70,400,11,12,-56.55,0.9834,0,1,32,0.89681,1.5464,0.89538,1.54744,1.36704,0.0
71,400,19,19,-53.4,0.9831,0,1,32,1.04191,1.57812,1.07389,1.85427,1.49285,0.0
72,400,10,10,-62.2,0.9829,0,1,32,1.0589,1.48218,1.0783,1.70527,1.51222,0.0
73,400,18,18,-57.45,0.9827,0,1,32,1.03773,1.52321,1.05981,1.72444,1.49282,0.0
74,400,11,11,-62.4,0.9824,0,1,32,1.05589,1.57176,1.06107,1.68925,1.49806,0.0
75,400,13,13,-48.8,0.9822,0,1,32,1.04505,1.57275,1.04811,1.72327,1.48779,0.0
76,400,16,16,-55.15,0.9819,0,1,32,1.04352,1.58977,1.04506,1.72521,1.4891,0.0
77,400,9,9,-56.4,0.9817,0,1,32,1.0595,1.58954,1.06261,1.7689,1.50468,0.0
78,400,14,14,-55.2,0.9815,0,1,32,1.137,1.56162,1.12055,1.71653,1.57981,0.0
79,400,16,16,-47.5,0.9812,0,1,32,1.11509,1.40908,1.11005,1.79658,1.55992,0.0
80,400,22,22,-41.4,0.981,0,1,32,1.08225,1.49938,1.08271,1.6751,1.55002,0.0
81,400,15,15,-59.5,0.9808,0,1,32,1.04836,1.53004,1.04689,1.62846,1.51077,0.0
82,400,22,22,-44.7,0.9805,0,1,32,1.01852,1.5102,1.02215,1.51381,1.51077,0.0
83,400,18,18,-50.0,0.9803,0,1,32,1.01031,1.58259,1.01572,1.8408,1.51077,0.0
84,400,20,20,-40.8,0.98,0,1,32,1.08688,1.59213,1.10452,1.70626,1.51824,0.0
85,400,18,18,-48.0,0.9798,0,1,32,1.07702,1.58774,1.12031,1.98278,1.50464,0.0
86,400,11,11,-46.9,0.9796,0,1,32,1.01564,1.54809,1.02306,1.64786,1.46902,0.0
87,400,27,27,-33.9,0.9793,0,1,32,1.0146,1.48964,1.02313,1.81589,1.46835,0.0
88,400,17,17,-47.5,0.9791,0,1,32,1.05072,1.50759,1.01894,1.63193,1.46259,0.0
89,400,20,20,-47.6,0.9789,0,1,32,1.04619,1.61004,1.06359,1.83973,1.53034,0.0
90,400,17,17,-45.55,0.9786,0,1,32,1.09602,1.62908,1.11774,1.93884,1.5846,0.0
91,400,19,19,-48.3,0.9784,0,1,32,1.10366,1.64529,1.11015,1.74716,1.56252,0.0
92,400,13,13,-50.65,0.9781,0,1,32,1.09726,1.65664,1.10434,1.79778,1.55349,0.0
93,400,19,19,-44.1,0.9779,0,1,32,1.15285,1.69109,1.13037,1.88319,1.58951,0.0
94,400,19,19,-45.35,0.9777,0,1,32,1.14302,1.69109,1.12391,1.66506,1.58099,0.0
95,400,13,13,-56.65,0.9774,0,1,32,1.08104,1.55547,1.06105,1.82135,1.4947,0.0
96,400,16,16,-44.6,0.9772,0,1,32,1.07679,1.65523,1.07621,1.75514,1.50749,0.0
97,400,17,17,-60.0,0.977,0,1,32,1.07607,1.65523,1.06995,1.71248,1.5077,0.0
98,400,13,13,-53.3,0.9767,0,1,32,1.121,1.65394,1.14101,1.82836,1.57385,0.0
99,400,17,17,-25.65,0.9765,0,1,32,1.10422,1.68977,1.11733,1.78279,1.55024,0.0
100,400,26,26,-39.7,0.9762,0,1,32,1.08994,1.6916,1.10452,1.94611,1.56103,0.0
101,400,19,19,-46.7,0.976,0,1,32,1.17767,1.66587,1.1872,1.88847,1.60773,0.0
102,400,21,21,-34.25,0.9758,0,1,32,1.17516,1.66255,1.21756,1.91823,1.64114,0.0
103,400,17,17,-43.15,0.9755,0,1,32,1.03355,1.67638,1.22556,2.01564,1.64937,0.0
104,400,23,23,-34.5,0.9753,0,1,32,1.14183,1.71143,1.23744,1.89522,1.68681,0.0
105,400,24,24,-32.25,0.9751,0,1,32,1.2035,1.72185,1.24689,2.10919,1.68955,0.0
106,400,20,20,-46.45,0.9748,0,1,32,1.23251,1.76428,1.29283,2.08237,1.74383,0.0
107,400,19,19,-45.7,0.9746,0,1,32,1.33193,1.89168,1.32894,2.03023,1.77833,0.0
108,400,15,15,-53.4,0.9744,0,1,32,1.20475,1.68422,1.23892,1.99569,1.46405,0.0
109,400,22,23,-37.8,0.9741,0,1,32,1.32064,1.84021,1.32932,2.09852,1.64071,0.0
110,400,25,25,-36.5,0.9739,0,1,32,1.31353,1.78969,1.31315,2.00075,1.69868,0.0
111,400,11,11,-56.5,0.9736,0,1,32,1.29533,1.85866,1.29732,2.0179,1.7365,0.0
112,400,15,15,-51.6,0.9734,0,1,32,1.22414,1.79743,1.25991,1.79183,1.68625,0.0
113,400,12,12,-59.35,0.9732,0,1,32,1.13829,1.77856,1.14404,1.77835,1.63035,0.0
114,400,10,10,-57.55,0.9729,0,1,32,1.16474,1.75023,1.16006,1.88442,1.61997,0.0
115,400,22,22,-40.7,0.9727,0,1,32,1.0316,1.79119,1.16058,2.00051,1.65283,0.0
116,400,23,23,-41.95,0.9725,0,1,32,1.11839,1.78913,1.20473,2.07544,1.69909,0.0
117,400,9,9,-54.65,0.9722,0,1,32,1.19566,1.80868,1.2306,2.04658,1.7046,0.0
118,400,12,12,-43.7,0.972,0,1,32,1.25368,1.84826,1.321,2.14136,1.81143,0.0
119,400,24,24,-30.65,0.9717,0,1,32,1.07798,1.79162,1.26743,1.90263,1.73093,0.0
120,400,13,13,-48.1,0.9715,0,1,32,0.99932,1.6993,1.2005,1.85381,1.68324,0.0
121,400,29,29,-30.9,0.9713,0,1,32,1.08665,1.53379,1.20009,1.91868,1.65589,0.0
122,400,20,20,-42.15,0.971,0,1,32,1.13606,1.70371,1.25519,2.11368,1.70716,0.0
123,400,21,21,-48.55,0.9708,0,1,32,1.31505,1.74118,1.32149,2.02016,1.7855,0.0
124,400,10,11,-56.05,0.9706,0,1,32,1.2961,1.70613,1.30515,1.95678,1.76003,0.0
125,400,19,19,-46.35,0.9703,0,1,32,1.31407,1.73362,1.31595,2.0296,1.76003,0.0
126,400,19,19,-44.95,0.9701,0,1,32,1.33612,1.81541,1.33039,2.1383,1.7913,0.0
127,400,12,12,-59.25,0.9698,0,1,32,1.34925,1.85803,1.34507,2.20798,1.84075,0.0
128,400,16,16,-53.55,0.9696,0,1,32,1.31607,1.82115,1.32184,1.93414,1.76932,0.0
129,400,23,23,-37.55,0.9694,0,1,32,1.27981,1.82791,1.26251,1.86345,1.72708,0.0
130,400,12,12,-60.45,0.9691,0,1,32,1.26854,1.85987,1.25264,1.77484,1.70557,0.0
131,400,21,21,-51.6,0.9689,0,1,32,1.23917,1.88313,1.24049,2.01835,1.7036,0.0
132,400,18,18,-50.2,0.9687,0,1,32,1.25466,1.77385,1.24891,1.91414,1.70179,0.0
133,400,18,18,-43.3,0.9684,0,1,32,1.24394,1.83148,1.26223,2.06003,1.71511,0.0
134,400,13,13,-46.95,0.9682,0,1,32,1.27946,1.87004,1.29153,1.99908,1.7483,0.0
135,400,18,18,-52.65,0.9679,0,1,32,1.24124,1.82083,1.25659,1.89309,1.72297,0.0
136,400,24,25,-34.4,0.9677,0,1,32,1.26446,1.86441,1.25656,2.02631,1.72132,0.0
137,400,15,15,-49.05,0.9675,0,1,32,1.26446,1.85576,1.25656,2.09635,1.72937,0.0
138,400,19,19,-43.05,0.9672,0,1,32,1.29726,1.85223,1.30059,2.19577,1.74787,0.0
139,400,18,18,-53.9,0.967,0,1,32,1.29102,1.8516,1.30513,2.0094,1.74774,0.0
140,400,22,22,-42.1,0.9667,0,1,32,1.30751,1.9204,1.31247,2.17697,1.78376,0.0
141,400,15,15,-59.85,0.9665,0,1,32,1.36812,1.90158,1.4026,2.23976,1.83786,0.0
142,400,16,17,-49.0,0.9663,0,1,32,1.37194,1.86272,1.37066,1.98792,1.81015,0.0
143,400,26,26,-38.35,0.966,0,1,32,1.32086,1.89397,1.33793,1.77468,1.7713,0.0
144,400,28,28,-38.75,0.9658,0,1,32,1.28304,1.86253,1.254,2.03179,1.70867,0.0
145,400,19,19,-40.95,0.9656,0,1,32,1.2925,1.89237,1.29529,1.94731,1.73068,0.0
146,400,24,24,-42.65,0.9653,0,1,32,1.37185,1.87011,1.37587,2.03813,1.837,0.0
147,400,20,20,-46.15,0.9651,0,1,32,1.40916,1.84106,1.41315,1.87155,1.83764,0.0
148,400,15,15,-48.2,0.9648,0,1,32,1.35182,1.84364,1.31183,1.90892,1.73507,0.0
149,400,18,18,-52.8,0.9646,0,1,32,1.30237,1.84154,1.29546,1.93512,1.72387,0.0
150,400,11,11,-62.4,0.9644,0,1,32,1.31292,1.90628,1.31714,2.02302,1.75163,0.0
151,400,14,14,-52.5,0.9641,0,1,32,1.3127,1.90036,1.3165,2.01126,1.75336,0.0
152,400,23,23,-43.0,0.9639,0,1,32,1.27689,1.87002,1.29368,2.13828,1.75577,0.0
153,400,13,13,-66.1,0.9637,0,1,32,1.29323,1.85745,1.29368,1.97153,1.76968,0.0
154,400,13,13,-53.65,0.9634,0,1,32,1.26948,1.8042,1.29274,2.05735,1.75319,0.0
155,400,13,13,-52.6,0.9632,0,1,32,1.27337,1.83135,1.30336,2.01357,1.76361,0.0
156,400,20,20,-41.6,0.9629,0,1,32,1.31925,1.84947,1.36836,2.13524,1.78351,0.0
157,400,24,24,-46.05,0.9627,0,1,32,1.35121,1.86565,1.19881,2.06518,1.79874,0.0
158,400,29,29,-30.75,0.9625,0,1,32,1.38804,1.8715,1.35531,2.03826,1.83305,0.0
159,400,13,13,-53.45,0.9622,0,1,32,1.38804,1.85978,1.34944,1.99629,1.82718,0.0
160,400,22,22,-41.2,0.962,0,1,32,1.35558,1.70769,1.33195,2.14419,1.80344,0.0
161,400,22,22,-41.8,0.9618,0,1,32,1.38634,1.77936,1.35235,2.17508,1.82611,0.0
162,400,12,12,-56.9,0.9615,0,1,32,1.39998,1.83228,1.39822,2.08119,1.83684,0.0
163,400,25,25,-40.05,0.9613,0,1,32,1.41979,1.90821,1.46843,2.06179,1.87721,0.0
164,400,18,18,-40.9,0.961,0,1,32,1.41921,1.90821,1.46843,2.11139,1.8671,0.0
165,400,15,15,-46.65,0.9608,0,1,32,1.44488,1.9454,1.45706,2.14982,1.88504,0.0
166,400,17,17,-44.7,0.9606,0,1,32,1.36581,1.82607,1.39708,2.03582,1.83578,0.0
167,400,18,18,-42.8,0.9603,0,1,32,1.37376,1.79382,1.39843,2.07509,1.83738,0.0
168,400,29,29,-31.2,0.9601,0,1,32,1.43367,1.91962,1.45332,2.14217,1.88327,0.0
169,400,21,21,-39.65,0.9599,0,1,32,1.42987,1.91801,1.43774,2.11642,1.89349,0.0
170,400,22,22,-43.5,0.9596,0,1,32,1.43328,1.87773,1.45279,2.17276,1.89813,0.0
171,400,16,16,-42.25,0.9594,0,1,32,1.4432,1.89716,1.45046,2.11836,1.8974,0.0
172,400,23,23,-40.75,0.9591,0,1,32,1.18175,1.83586,1.34298,2.06945,1.833,0.0
173,400,20,20,-48.1,0.9589,0,1,32,1.43064,1.89992,1.43782,2.21146,1.91012,0.0
174,400,22,22,-43.75,0.9587,0,1,32,1.41475,1.92261,1.44383,2.06269,1.87631,0.0
175,400,18,18,-43.55,0.9584,0,1,32,1.36924,1.9548,1.3916,2.01935,1.82113,0.0
176,400,11,11,-49.75,0.9582,0,1,32,1.37727,1.95613,1.42031,2.16571,1.86629,0.0
177,400,17,17,-53.85,0.958,0,1,32,1.4586,1.95394,1.48462,2.23133,1.94199,0.0
178,400,22,22,-41.15,0.9577,0,1,32,1.25709,1.91021,1.45115,2.13441,1.92752,0.0
179,400,20,20,-49.4,0.9575,0,1,32,1.37553,1.96246,1.42559,2.28476,1.88153,0.0
180,400,16,16,-54.85,0.9573,0,1,32,1.41593,1.92723,1.47513,1.9041,1.9091,0.0
181,400,17,17,-47.6,0.957,0,1,32,1.35036,1.86329,1.35,2.01102,1.60661,0.0
182,400,26,26,-44.8,0.9568,0,1,32,1.35179,1.92072,1.35331,2.11853,1.70398,0.0
183,400,27,27,-40.2,0.9565,0,1,32,1.39383,1.97533,1.39837,2.16734,1.8232,0.0
184,400,23,23,-44.55,0.9563,0,1,32,1.44122,1.95426,1.4392,2.15506,1.85961,0.0
185,400,17,17,-47.5,0.9561,0,1,32,1.44122,1.95426,1.45773,2.19502,1.87983,0.0
186,400,13,13,-48.1,0.9558,0,1,32,1.42898,1.8731,1.44314,2.02409,1.88692,0.0
187,400,17,17,-43.1,0.9556,0,1,32,1.34314,2.01505,1.3317,2.06953,1.79817,0.0
188,400,20,20,-37.6,0.9554,0,1,32,1.37183,2.01313,1.36506,2.0851,1.81848,0.0
189,400,17,17,-43.1,0.9551,0,1,32,1.33823,1.92388,1.34716,2.00012,1.79784,0.0
190,400,24,24,-49.6,0.9549,0,1,32,1.35904,1.96865,1.35007,2.07227,1.81769,0.0
191,400,17,17,-47.9,0.9546,0,1,32,1.35694,1.95357,1.35822,2.0658,1.80583,0.0
192,400,25,25,-40.75,0.9544,0,1,32,1.33611,1.95109,1.32999,1.98706,1.79659,0.0
193,400,20,20,-50.1,0.9542,0,1,32,1.38837,1.93949,1.34973,1.85298,1.81762,0.0
194,400,29,29,-28.7,0.9539,0,1,32,1.32847,1.93582,1.32048,2.03616,1.74176,0.0
195,400,15,15,-51.9,0.9537,0,1,32,1.31322,1.97415,1.31342,2.0848,1.74774,0.0
196,400,13,13,-59.55,0.9535,0,1,32,1.35216,2.0001,1.34474,2.15076,1.80214,0.0
197,400,29,29,-24.8,0.9532,0,1,32,1.41994,2.0176,1.42965,2.13839,1.88231,0.0
198,400,24,24,-28.55,0.953,0,1,32,1.41875,1.99857,1.42539,2.19462,1.88273,0.0
199,400,30,30,-31.15,0.9527,0,1,32,1.56625,2.11191,1.54969,2.33252,2.0159,0.0
200,400,12,12,-45.45,0.9525,0,1,32,1.5499,1.95402,1.53958,2.22433,1.99787,0.0
201,400,22,22,-36.75,0.9523,0,1,32,1.54409,2.028,1.51036,2.24027,1.9624,0.0
202,400,20,20,-36.4,0.952,0,1,32,1.54409,2.0032,1.52332,2.26695,1.97636,0.0
