episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,7,0,0,3,1,-4.315,0.9995,1,0,0.0118
2,23,0,0,10,3,-2.769,0.999,1,0,0.02
3,8,0,0,2,1,-4.775,0.9986,1,0,0.0318
4,5,0,0,3,1,-4.045,0.9981,1,0,0.0419
5,11,0,0,1,1,-5.005,0.9976,1,0,0.053
6,27,0,0,10,3,-2.7565,0.9971,1,0,0.0535
7,11,0,0,3,1,-4.555,0.9967,1,0,0.063
8,5,0,0,3,1,-4.295,0.9962,1,0,0.0728
9,8,0,0,6,1,-3.425,0.9957,1,0,0.0739
10,7,0,0,3,1,-4.315,0.9952,1,0,0.0835
11,11,0,0,1,1,-4.955,0.9948,1,0,0.0942
12,8,0,0,2,1,-4.775,0.9943,1,0,0.104
13,8,0,0,3,1,-4.3285,0.9938,1,0,0.1031
14,5,0,0,3,1,-4.195,0.9933,1,0,0.1055
15,9,0,0,4,1,-4.035,0.9929,1,0,0.1132
16,13,0,0,2,1,-4.775,0.9924,1,0,0.1214
17,6,0,0,3,1,-4.355,0.9919,1,0,0.1296
18,8,0,0,3,1,-4.425,0.9915,1,0,0.1371
19,6,0,0,3,1,-4.205,0.991,1,0,0.1454
20,11,0,0,3,1,-4.455,0.9905,1,0,0.1534
21,6,0,0,2,1,-4.605,0.99,1,0,0.1615
22,10,0,0,3,1,-4.245,0.9896,1,0,0.1635
23,6,0,0,2,1,-4.605,0.9891,1,0,0.1717
24,7,0,0,2,1,-4.665,0.9886,1,0,0.1732
25,20,0,0,3,2,-4.6935,0.9881,1,0,0.1731
26,7,0,0,2,1,-4.567,0.9877,1,0,0.1764
27,9,0,0,3,1,-4.435,0.9872,1,0,0.1826
28,9,0,0,2,1,-4.685,0.9867,1,0,0.1853
29,8,0,0,5,1,-3.725,0.9862,1,0,0.1879
30,12,0,0,3,1,-4.2665,0.9858,1,0,0.1903
31,25,1,1,8,3,-2.385,0.9853,1,0,0.1908
32,8,0,0,3,1,-4.275,0.9848,1,0,0.1969
33,9,0,0,2,1,-4.735,0.9843,1,0,0.2031
34,5,0,0,2,1,-4.595,0.9839,1,0,0.2103
35,6,0,0,2,1,-4.507,0.9834,1,0,0.2142
36,9,0,0,3,1,-4.335,0.9829,1,0,0.2172
37,15,0,1,4,2,-3.142,0.9824,1,0,0.2174
38,7,0,0,2,1,-4.567,0.9819,1,0,0.2217
39,7,0,0,3,1,-4.267,0.9815,1,0,0.2257
40,5,0,0,2,1,-4.595,0.981,1,0,0.2323
41,15,0,0,3,1,-4.6485,0.9805,1,0,0.2349
42,12,0,0,2,1,-4.865,0.98,1,0,0.2394
43,8,0,0,3,1,-4.375,0.9796,1,0,0.2444
44,31,0,0,5,2,-4.3535,0.9791,1,0,0.2432
45,6,0,0,2,1,-4.655,0.9786,1,0,0.2494
46,13,0,0,3,1,-4.525,0.9781,1,0,0.253
47,5,0,0,4,1,-4.045,0.9777,1,0,0.257
48,7,0,0,2,1,-4.615,0.9772,1,0,0.2629
49,6,0,0,3,1,-4.405,0.9767,1,0,0.2673
50,5,0,0,4,1,-3.895,0.9762,1,0,0.2717
51,8,0,0,2,1,-4.627,0.9758,1,0,0.2756
52,7,0,0,2,1,-4.3665,0.9753,1,0,0.2785
53,6,0,0,2,1,-4.655,0.9748,1,0,0.2843
54,15,0,0,2,1,-4.845,0.9744,1,0,0.2862
55,5,0,0,2,1,-4.595,0.9739,1,0,0.2919
56,7,0,0,3,1,-4.215,0.9734,1,0,0.2963
57,5,0,0,2,1,-4.595,0.9729,1,0,0.3025
58,15,0,0,2,1,-4.945,0.9725,1,0,0.3059
59,5,0,0,0,1,-5.045,0.972,1,0,0.3106
60,19,0,0,3,1,-4.5885,0.9715,1,0,0.3104
61,7,0,0,2,1,-4.665,0.971,1,0,0.3161
62,15,0,0,5,2,-3.992,0.9706,1,0,0.3149
63,12,0,0,2,1,-4.5665,0.9701,1,0,0.3193
64,9,0,0,4,1,-4.135,0.9696,1,0,0.3226
65,7,0,0,2,1,-4.715,0.9691,1,0,0.3273
