episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,19,19,-35.85,0.9995,0,1,14,-0.31535,0.0599,-0.36716,0.08498,0.03425,0.0
2,400,16,16,-57.65,0.999,0,1,21,-0.34083,0.08721,-0.34976,0.17358,0.09477,0.0
3,400,12,12,-63.05,0.9986,0,1,23,-0.33943,0.09691,-0.34802,0.19833,0.10264,0.0
4,400,14,14,-58.15,0.9981,0,1,24,-0.28364,0.19894,-0.30097,0.26251,0.16405,0.0
5,400,13,13,-52.45,0.9976,0,1,25,-0.27778,0.31881,-0.28997,0.30332,0.16306,0.0
6,400,15,15,-51.6,0.9971,0,1,27,-0.16434,0.27098,-0.18462,0.46425,0.22671,0.0
7,400,12,12,-69.6,0.9967,0,1,28,-0.15558,0.24798,-0.17333,0.35147,0.23856,0.0
8,400,21,21,-52.05,0.9962,0,1,29,-0.16048,0.32802,-0.1737,0.46131,0.24034,0.0
9,400,11,11,-63.5,0.9957,0,1,29,-0.12899,0.41868,-0.10785,0.60722,0.33965,0.0
10,400,14,14,-40.9,0.9952,0,1,29,-0.08403,0.47502,-0.04476,0.59258,0.38651,0.0
11,400,17,17,-53.2,0.9948,0,1,30,0.00317,0.38412,0.01751,0.67468,0.48157,0.0
12,400,14,14,-51.0,0.9943,0,1,30,0.11646,0.5607,0.09409,0.76598,0.53816,0.0
13,400,12,12,-62.95,0.9938,0,1,30,0.15209,0.63866,0.14186,0.77467,0.5717,0.0
14,400,18,18,-48.05,0.9933,0,1,31,0.07453,0.50001,0.0958,0.53925,0.54184,0.0
15,400,15,15,-47.45,0.9929,0,1,31,0.13916,0.5914,0.13556,0.68994,0.5997,0.0
16,400,20,20,-41.0,0.9924,0,1,31,0.24788,0.59584,0.26437,1.04921,0.71343,0.0
17,400,18,18,-45.5,0.9919,0,1,31,0.38683,0.76395,0.50041,1.25076,0.85833,0.0
18,400,14,14,-56.0,0.9915,0,1,31,0.44169,0.71957,0.51794,1.24485,0.91854,0.0
19,400,11,11,-57.25,0.991,0,1,32,0.47415,0.77346,0.53106,1.13853,0.94739,0.0
20,400,22,22,-52.3,0.9905,0,1,32,0.39519,0.86158,0.40001,0.7665,0.84355,0.0
21,400,13,13,-61.0,0.99,0,1,32,0.26387,0.80308,0.26085,0.84592,0.70474,0.0
22,400,24,24,-36.2,0.9896,0,1,32,0.38167,0.81095,0.3689,1.10476,0.76509,0.0
23,400,12,12,-61.5,0.9891,0,1,32,0.37922,0.93369,0.37281,0.96395,0.8059,0.0
24,400,19,19,-46.65,0.9886,0,1,32,0.39874,1.10459,0.39275,1.11999,0.84721,0.0
25,400,20,20,-47.75,0.9881,0,1,32,0.60494,1.12638,0.61163,1.35586,0.97951,0.0
26,400,21,21,-38.65,0.9877,0,1,32,0.71513,1.1843,0.70084,1.5197,1.17101,0.0
27,400,24,24,-44.45,0.9872,0,1,32,0.7396,1.19569,0.76055,1.47442,1.24513,0.0
28,400,21,21,-43.5,0.9867,0,1,32,0.75886,1.28294,0.76863,1.39933,1.24343,0.0
29,400,22,22,-40.95,0.9862,0,1,32,0.83077,1.16925,0.82046,1.60769,1.28952,0.0
30,400,12,12,-58.6,0.9858,0,1,32,0.73679,1.09974,0.73297,1.40503,1.19507,0.0
31,400,21,21,-43.95,0.9853,0,1,32,0.78309,1.18546,0.78721,1.47571,1.21797,0.0
32,400,14,14,-56.9,0.9848,0,1,32,0.7926,1.26359,0.79076,1.54734,1.23107,0.0
33,400,14,14,-64.05,0.9843,0,1,32,0.8016,1.29713,0.82235,1.54734,1.23107,0.0
34,400,5,5,-68.25,0.9839,0,1,32,0.73525,1.18071,0.74042,1.29924,1.1945,0.0
35,400,16,16,-49.1,0.9834,0,1,32,0.7088,1.14228,0.69629,1.2858,1.15267,0.0
36,400,22,22,-42.2,0.9829,0,1,32,0.7048,1.24464,0.69741,1.53383,1.1285,0.0
37,400,16,16,-44.5,0.9824,0,1,32,0.74509,1.24418,0.77297,1.41416,1.16384,0.0
38,400,18,18,-50.15,0.9819,0,1,32,0.75751,1.26264,0.76527,1.46323,1.18658,0.0
39,400,12,12,-56.35,0.9815,0,1,32,0.77116,1.16906,0.78966,1.44529,1.25185,0.0
40,400,22,22,-37.45,0.981,0,1,32,0.85309,1.22946,0.81015,1.59038,1.29154,0.0
41,400,11,11,-55.55,0.9805,0,1,32,0.86606,1.2647,0.81825,1.58468,1.29952,0.0
42,400,18,18,-55.7,0.98,0,1,32,0.96158,1.3772,0.95769,1.70084,1.39214,0.0
43,400,13,13,-50.65,0.9796,0,1,32,0.98193,1.3439,0.98351,1.47512,1.40994,0.0
44,400,13,13,-45.8,0.9791,0,1,32,0.92946,1.29332,0.9273,1.50482,1.32092,0.0
45,400,13,13,-57.15,0.9786,0,1,32,0.88145,1.19439,0.8822,1.54811,1.29228,0.0
46,400,23,23,-47.9,0.9781,0,1,32,1.00286,1.32294,1.02131,1.7714,1.43521,0.0
47,400,17,17,-43.75,0.9777,0,1,32,0.99465,1.29882,1.0128,1.53644,1.42564,0.0
48,400,12,12,-61.55,0.9772,0,1,32,0.85737,1.33289,0.85106,1.51772,1.30704,0.0
49,400,16,16,-45.0,0.9767,0,1,32,0.8706,1.3657,0.85865,1.57867,1.31742,0.0
50,400,16,17,-54.25,0.9762,0,1,32,0.8706,1.35296,0.85865,1.48294,1.31807,0.0
51,400,18,18,-48.95,0.9758,0,1,32,0.96984,1.43847,0.94783,1.71631,1.39829,0.0
52,400,19,19,-37.4,0.9753,0,1,32,0.98847,1.44717,0.95652,1.70688,1.40693,0.0
53,400,20,20,-38.35,0.9748,0,1,32,0.97416,1.40064,0.98851,1.80552,1.45717,0.0
54,400,8,8,-55.3,0.9744,0,1,32,0.89309,1.43713,0.88748,1.41566,1.37398,0.0
55,400,9,10,-63.35,0.9739,0,1,32,0.88649,1.47603,0.91989,1.59514,1.36671,0.0
56,400,19,19,-43.1,0.9734,0,1,32,1.01477,1.44089,0.99808,1.46751,1.46712,0.0
57,400,11,11,-44.95,0.9729,0,1,32,0.86053,1.41462,0.72833,1.44745,1.33248,0.0
58,400,24,24,-44.2,0.9725,0,1,32,0.9539,1.53731,0.86388,1.57428,1.35653,0.0
59,400,23,23,-46.5,0.972,0,1,32,0.94369,1.51942,0.88176,1.57846,1.36491,0.0
60,400,14,14,-61.2,0.9715,0,1,32,0.90836,1.48007,0.88759,1.60471,1.36239,0.0
61,400,18,18,-42.5,0.971,0,1,32,0.92768,1.47835,0.90365,1.75215,1.36991,0.0
62,400,21,21,-46.5,0.9706,0,1,32,1.00164,1.51904,0.97674,1.91371,1.4268,0.0
63,400,19,19,-49.25,0.9701,0,1,32,1.02811,1.47707,0.986,1.6414,1.45581,0.0
64,400,19,19,-48.0,0.9696,0,1,32,1.01937,1.50334,0.99545,1.63699,1.44904,0.0
65,400,21,21,-44.1,0.9691,0,1,32,1.0317,1.68097,1.01203,1.73674,1.46116,0.0
66,400,17,17,-41.45,0.9687,0,1,32,1.0686,1.66166,1.02625,1.77699,1.49913,0.0
67,400,20,20,-36.7,0.9682,0,1,32,0.88095,1.55263,1.0218,1.64874,1.46387,0.0
68,400,15,15,-51.05,0.9677,0,1,32,0.88095,1.55263,1.01551,1.69009,1.46387,0.0
69,400,8,8,-64.7,0.9672,0,1,32,0.97811,1.58909,0.99191,1.71359,1.29361,0.0
70,400,20,20,-40.3,0.9667,0,1,32,1.07113,1.61167,1.11401,1.85779,1.47544,0.0
71,400,14,14,-49.05,0.9663,0,1,32,1.05782,1.61739,1.06509,1.6035,1.49595,0.0
72,400,22,22,-37.7,0.9658,0,1,32,1.06585,1.68036,1.07967,1.78517,1.51493,0.0
73,400,16,16,-52.75,0.9653,0,1,32,1.11195,1.69302,1.11169,1.86194,1.53767,0.0
74,400,20,20,-46.65,0.9648,0,1,32,1.1452,1.56405,1.14811,1.80176,1.593,0.0
75,400,17,17,-41.65,0.9644,0,1,32,1.11,1.52081,1.124,1.77902,1.57133,0.0
76,400,18,18,-49.05,0.9639,0,1,32,1.13494,1.64369,1.1369,1.82626,1.56447,0.0
77,400,14,14,-61.1,0.9634,0,1,32,1.11454,1.66176,1.09775,1.72726,1.5362,0.0
78,400,28,28,-35.3,0.9629,0,1,32,1.18074,1.72247,1.18908,1.87065,1.62986,0.0
79,400,19,19,-35.4,0.9625,0,1,32,1.19545,1.7272,1.20633,1.95697,1.65564,0.0
80,400,19,19,-48.4,0.962,0,1,32,1.21975,1.64724,1.21583,1.84244,1.67374,0.0
81,400,18,18,-45.9,0.9615,0,1,32,1.18498,1.62068,1.17995,1.82874,1.62385,0.0
82,400,25,25,-40.8,0.961,0,1,32,1.16912,1.71562,1.16844,1.85844,1.61679,0.0
83,400,19,19,-50.5,0.9606,0,1,32,1.11204,1.74046,1.10807,1.747,1.54155,0.0
84,400,20,20,-44.1,0.9601,0,1,32,1.12181,1.70708,1.12564,1.69657,1.55013,0.0
85,400,20,20,-47.2,0.9596,0,1,32,1.11002,1.71203,1.10818,1.83992,1.54216,0.0
86,400,12,12,-55.0,0.9591,0,1,32,1.15224,1.64328,1.16176,1.88109,1.59949,0.0
