round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,38,0,0,13,5,3,1,1,0,0.25,0.63937,59.443
2,64,2,2,19,7,3,1,1,0,0.2499,0.35928,131.462
3,172,4,4,44,15,10,1,1,0,0.2499,0.29463,383.478
4,90,2,2,31,9,3,1,1,0,0.2498,0.32556,195.214
5,29,0,0,10,4,0,1,1,0,0.2497,0.57318,39.071
6,400,8,8,95,38,10,0,0,1,0.2497,0.2025,905.202
7,79,2,2,26,8,4,1,1,0,0.2496,0.37681,164.509
8,298,6,6,62,27,9,0,1,0,0.2496,0.24853,668.885
9,146,7,7,39,15,7,1,1,0,0.2495,0.36505,318.553
10,160,6,6,37,12,9,1,1,0,0.2494,0.26657,372.17
11,175,1,1,45,17,14,1,1,0,0.2494,0.39773,359.744
12,400,11,6,93,40,13,0,0,1,0.2493,0.20415,904.533
13,400,6,6,80,40,20,0,0,1,0.2492,0.22023,870.384
14,200,5,5,61,19,9,0,1,0,0.2492,0.2332,433.704
15,293,7,7,67,27,14,1,1,0,0.2491,0.28957,616.822
16,400,10,5,77,39,20,0,0,1,0.2491,0.25091,883.99
17,185,6,6,51,18,10,1,1,0,0.249,0.27594,411.308
18,53,2,2,13,4,5,0,1,0,0.2489,0.2922,117.403
19,58,2,2,20,6,5,1,1,0,0.2489,0.34913,118.405
20,124,1,1,37,11,10,0,1,0,0.2488,0.33747,275.124
21,119,1,1,36,12,10,0,1,0,0.2487,0.31381,245.394
22,53,1,1,15,6,6,1,1,0,0.2487,0.44749,80.365
23,80,1,1,20,7,9,0,1,0,0.2486,0.44884,158.702
24,169,2,2,48,18,6,0,1,0,0.2486,0.31098,383.97
25,76,1,1,18,9,6,1,1,0,0.2485,0.35776,151.128
26,192,2,2,57,19,14,0,1,0,0.2484,0.26221,398.43
27,134,6,6,30,10,6,1,1,0,0.2484,0.3095,323.281
28,134,3,3,40,15,7,1,1,0,0.2483,0.25347,276.872
29,185,3,3,57,20,7,0,1,0,0.2482,0.22834,401.339
30,287,5,5,60,26,13,1,1,0,0.2482,0.23161,605.585
31,122,3,3,39,14,13,1,1,0,0.2481,0.33576,255.15
32,378,9,9,83,36,14,0,0,1,0.2481,0.18979,829.093
33,76,0,0,23,9,6,1,1,0,0.248,0.59639,119.694
34,187,6,6,46,18,10,0,1,0,0.2479,0.26385,404.737
35,44,2,2,14,4,4,1,1,0,0.2479,0.48409,83.731
36,143,5,5,36,13,5,0,1,0,0.2478,0.27128,326.798
37,350,8,8,87,34,15,0,0,1,0.2477,0.1814,786.467
38,400,13,8,76,36,15,0,0,1,0.2477,0.20693,895.3
39,139,1,1,36,15,5,1,1,0,0.2476,0.30444,281.384
40,184,4,4,54,18,7,1,1,0,0.2476,0.30233,410.606
41,170,2,2,46,17,11,0,1,0,0.2475,0.30619,351.033
42,183,5,5,43,19,7,1,1,0,0.2474,0.2502,399.79
43,58,2,2,16,5,3,0,1,0,0.2474,0.29223,119.722
44,222,5,5,48,19,16,0,1,0,0.2473,0.26,500.33
45,248,6,6,42,22,13,0,1,0,0.2472,0.25607,552.342
46,400,8,8,81,37,11,0,0,1,0.2472,0.19783,889.6
