round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,34,1,1,13,4,3,1,1,0,0.25,0.57645,56.291
2,69,7,2,14,6,7,1,1,0,0.2499,0.42908,142.099
3,133,1,1,23,14,9,0,1,0,0.2499,0.43924,273.399
4,13,1,1,6,2,2,1,1,0,0.2498,1.19029,12.744
5,101,1,1,29,11,5,0,1,0,0.2497,0.33287,214.993
6,13,0,0,5,2,4,1,1,0,0.2497,1.3762,5.844
7,25,1,1,5,3,1,1,1,0,0.2496,0.6378,40.463
8,43,0,0,15,5,3,0,1,0,0.2496,0.41097,73.448
9,270,5,5,33,22,20,0,1,0,0.2495,0.30435,532.709
10,31,0,0,6,4,4,0,1,0,0.2494,0.45449,54.498
11,91,3,3,15,7,6,0,1,0,0.2494,0.34018,187.672
12,122,8,3,29,11,8,0,1,0,0.2493,0.36471,273.507
13,71,2,2,17,8,6,0,1,0,0.2492,0.40306,144.542
14,86,2,2,14,8,10,0,1,0,0.2492,0.40379,177.891
15,83,2,2,16,10,5,1,1,0,0.2491,0.38506,155.893
16,177,1,1,26,19,14,0,1,0,0.2491,0.31318,350.665
17,137,0,0,19,12,9,1,1,0,0.249,0.42284,280.825
18,27,0,0,10,4,4,1,1,0,0.2489,0.75715,38.045
19,190,3,3,36,19,6,1,1,0,0.2489,0.314,368.386
20,45,0,0,11,6,3,0,1,0,0.2488,0.36852,84.806
21,108,4,4,21,8,7,1,1,0,0.2487,0.37045,235.21
22,72,0,0,20,6,1,0,1,0,0.2487,0.30458,163.052
23,105,8,3,33,11,8,0,1,0,0.2486,0.3362,235.522
24,107,4,4,19,7,8,1,1,0,0.2486,0.36708,228.913
25,88,1,1,30,10,6,0,1,0,0.2485,0.32444,167.318
26,117,2,2,17,11,9,0,1,0,0.2484,0.40856,229.872
27,86,2,2,27,10,1,1,1,0,0.2484,0.32933,184.453
28,60,0,0,14,8,2,1,1,0,0.2483,0.44567,114.72
29,235,3,3,38,20,17,1,1,0,0.2482,0.32354,467.042
30,97,0,0,15,8,7,0,1,0,0.2482,0.29064,206.709
31,79,1,1,16,5,4,0,1,0,0.2481,0.37364,163.716
32,43,0,0,6,3,1,0,1,0,0.2481,0.35337,83.036
33,229,5,5,44,24,12,1,1,0,0.248,0.32601,471.414
34,84,2,2,14,6,10,1,1,0,0.2479,0.47913,148.709
35,88,1,1,17,7,4,1,1,0,0.2479,0.38653,187.454
36,162,3,3,30,14,2,0,1,0,0.2478,0.25102,331.526
37,91,0,0,16,8,7,0,1,0,0.2477,0.32712,188.566
38,88,5,5,23,7,5,0,1,0,0.2477,0.30608,198.462
