round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,12,0,0,6,1,1,1,1,0,0.25,2.61199,-13.371
2,26,1,1,7,3,9,1,1,0,0.2499,0.87925,5.301
3,9,0,0,5,1,2,1,1,0,0.2499,1.61326,-8.85
4,22,1,1,9,2,2,1,1,0,0.2498,0.66224,10.211
5,40,2,2,15,4,4,1,1,0,0.2497,0.76891,31.316
6,7,0,0,4,1,4,1,1,0,0.2497,1.89235,-66.95
7,30,0,0,10,4,2,1,1,0,0.2496,0.78099,14.796
8,5,0,0,2,1,2,1,1,0,0.2496,2.69673,-9.85
9,29,1,1,11,3,8,1,1,0,0.2495,0.82344,13.853
10,25,0,0,6,3,2,1,1,0,0.2494,0.91771,-4.133
11,22,0,0,14,3,2,1,1,0,0.2494,1.01659,11.754
12,36,1,1,11,4,5,1,1,0,0.2493,0.68711,18.115
13,7,0,0,4,1,1,1,1,0,0.2492,1.69966,-15.8
14,10,0,0,4,1,2,1,1,0,0.2492,1.9311,-12.609
15,24,0,0,8,3,4,1,1,0,0.2491,1.11981,-1.26
16,54,2,2,15,5,10,1,1,0,0.2491,0.60032,37.75
17,7,0,0,3,1,2,1,1,0,0.249,1.93189,-11.787
18,7,0,0,6,1,3,1,1,0,0.2489,1.68428,-11.41
19,7,0,0,5,1,3,1,1,0,0.2489,1.82731,-10.796
20,143,2,2,41,13,12,1,1,0,0.2488,0.59244,133.277
21,20,0,0,9,3,2,1,1,0,0.2487,1.75233,-30.993
22,120,1,1,23,10,8,1,1,0,0.2487,0.72213,78.679
23,8,0,0,5,1,3,1,1,0,0.2486,1.44857,-12.896
24,15,0,0,5,2,1,1,1,0,0.2486,1.07717,-7.747
25,133,2,2,24,13,12,1,1,0,0.2485,0.54795,140.072
26,8,0,0,3,1,1,1,1,0,0.2484,1.54396,-33.855
27,71,1,1,10,5,5,1,1,0,0.2484,0.60251,22.747
28,29,1,1,8,3,2,1,1,0,0.2483,1.1209,-1.078
29,6,0,0,2,1,1,1,1,0,0.2482,1.95088,-16.88
30,6,0,0,3,1,2,1,1,0,0.2482,4.24678,-26.986
31,93,1,1,24,8,11,1,1,0,0.2481,0.71256,51.378
32,7,0,0,5,1,2,1,1,0,0.2481,1.6423,-15.198
33,25,0,0,7,2,4,1,1,0,0.248,0.64103,-18.995
34,60,0,0,4,4,7,0,1,0,0.2479,0.45066,26.694
35,23,0,0,5,2,6,1,1,0,0.2479,0.8052,-6.217
36,58,0,0,23,7,6,1,1,0,0.2478,1.0647,10.819
37,9,0,0,4,1,1,1,1,0,0.2477,1.44206,-38.328
38,8,0,0,3,1,2,1,1,0,0.2477,1.55587,-17.121
39,28,0,0,10,3,6,1,1,0,0.2476,1.24952,-17.387
40,14,0,0,4,2,7,1,1,0,0.2476,1.03524,-18.176
41,7,0,0,4,1,3,1,1,0,0.2475,1.64714,-16.056
42,107,1,1,22,9,13,1,1,0,0.2474,0.80053,43.653
43,157,0,0,12,10,16,1,1,0,0.2474,0.39545,65.245
44,39,0,0,12,3,5,1,1,0,0.2473,0.6324,8.95
45,129,3,3,26,9,14,0,1,0,0.2472,0.4592,88.849
46,14,0,0,7,2,1,1,1,0,0.2472,1.62241,-13.678
47,48,0,0,9,4,1,1,1,0,0.2471,0.51424,7.196
48,94,2,2,22,8,8,1,1,0,0.2471,0.62723,36.082
49,8,0,0,3,1,0,1,1,0,0.247,1.35398,-10.655
50,7,0,0,5,1,3,1,1,0,0.2469,1.60058,-16.283
51,20,1,1,7,2,4,1,1,0,0.2469,1.44239,0.574
52,7,0,0,3,1,2,1,1,0,0.2468,3.35545,-21.856
53,7,0,0,6,1,1,1,1,0,0.2467,2.18299,-19.03
54,7,0,0,3,1,0,1,1,0,0.2467,1.84257,-63.516
55,14,0,0,5,2,4,1,1,0,0.2466,1.66649,-23.595
56,71,0,0,10,3,7,1,1,0,0.2466,0.61875,-6.497
57,29,0,0,11,3,6,1,1,0,0.2465,0.79813,-9.209
58,128,1,1,22,8,14,0,1,0,0.2464,0.39887,43.161
59,6,0,0,2,1,0,1,1,0,0.2464,1.83115,-17.342
60,137,4,4,28,9,11,1,1,0,0.2463,0.5788,92.204
61,112,2,2,15,7,15,0,1,0,0.2462,0.53678,50.352
62,40,0,0,8,3,5,1,1,0,0.2462,0.58764,7.232
63,58,0,0,10,5,11,1,1,0,0.2461,0.55602,-2.725
64,37,0,0,5,2,2,1,1,0,0.2461,0.69918,-17.309
65,9,0,0,3,1,3,1,1,0,0.246,1.38659,-9.739
66,20,0,0,6,2,2,1,1,0,0.2459,0.76979,-10.096
67,48,0,0,15,5,8,1,1,0,0.2459,0.59552,-0.566
68,81,0,0,18,6,12,1,1,0,0.2458,0.60224,10.504
69,55,1,1,6,3,7,1,1,0,0.2457,0.51383,13.554
70,41,0,0,5,1,10,1,1,0,0.2457,0.47618,-24.368
71,21,0,0,7,2,2,1,1,0,0.2456,1.64877,-19.049
72,6,0,0,3,1,1,1,1,0,0.2456,2.11015,-17.554
73,6,0,0,3,1,1,1,1,0,0.2455,1.80271,-17.76
74,230,4,4,15,9,25,1,1,0,0.2454,0.31308,144.665
75,35,0,0,12,3,2,1,1,0,0.2454,0.61039,3.542
76,7,0,0,5,1,0,1,1,0,0.2453,1.77393,-14.449
77,32,1,1,9,3,4,1,1,0,0.2452,0.87666,-19.426
78,16,0,0,5,2,5,1,1,0,0.2452,2.04074,-26.6
79,38,1,1,4,2,4,1,1,0,0.2451,0.89335,-29.468
80,34,0,0,5,2,7,1,1,0,0.2451,0.80555,-33.111
81,40,0,0,8,2,3,1,1,0,0.245,0.54322,-20.554
82,100,2,2,9,3,13,0,1,0,0.2449,0.37439,49.832
83,62,0,0,14,3,10,1,1,0,0.2449,0.51149,-12.849
84,67,0,0,6,2,12,1,1,0,0.2448,0.38522,-22.682
85,66,2,2,11,5,13,1,1,0,0.2447,0.6605,27.942
86,14,0,0,7,2,3,1,1,0,0.2447,1.4558,-10.498
87,34,1,1,6,2,2,1,1,0,0.2446,0.45065,-0.458
88,25,0,0,12,3,5,1,1,0,0.2446,0.76645,-12.043
89,7,0,0,2,1,2,1,1,0,0.2445,1.69431,-19.496
90,74,0,0,11,4,14,1,1,0,0.2444,0.58308,-17.293
91,9,0,0,4,1,3,1,1,0,0.2444,1.35901,-17.264
92,6,0,0,3,1,3,1,1,0,0.2443,1.88117,-35.383
93,197,1,1,10,5,23,0,1,0,0.2442,0.32537,8.464
94,34,1,1,6,2,5,1,1,0,0.2442,0.73575,5.646
95,99,0,0,11,4,12,0,1,0,0.2441,0.43623,39.06
96,7,0,0,4,1,2,1,1,0,0.2441,1.76628,-16.525
97,17,0,0,7,2,5,1,1,0,0.244,0.96758,-18.742
98,18,1,1,4,2,2,1,1,0,0.2439,1.00991,-6.191
99,67,1,1,14,7,9,1,1,0,0.2439,0.7041,11.059
100,18,1,1,7,2,3,1,1,0,0.2438,0.92294,-6.099
101,22,0,0,9,3,3,1,1,0,0.2437,1.28665,-19.279
102,22,0,0,10,3,4,1,1,0,0.2437,0.84614,-13.894
103,46,0,0,9,4,3,1,1,0,0.2436,0.64679,-3.938
104,26,1,1,11,3,2,1,1,0,0.2436,0.73368,-4.968
105,52,1,1,6,5,5,1,1,0,0.2435,0.53862,5.584
106,14,0,0,5,2,2,1,1,0,0.2434,1.94301,-23.004
107,7,0,0,4,1,2,1,1,0,0.2434,1.80323,-42.574
108,66,1,1,13,5,7,1,1,0,0.2433,0.54619,2.995
109,8,0,0,5,1,0,1,1,0,0.2432,1.27679,-15.718
110,7,0,0,5,1,3,1,1,0,0.2432,1.61442,-20.666
111,9,0,0,6,1,2,1,1,0,0.2431,1.54354,-18.181
112,7,0,0,3,1,2,1,1,0,0.2431,2.87206,-26.586
113,30,1,1,9,4,6,1,1,0,0.243,0.98093,-10.251
114,7,0,0,3,1,0,1,1,0,0.2429,1.57666,-17.783
115,35,1,1,6,3,4,1,1,0,0.2429,0.70964,17.511
116,29,0,0,1,1,5,1,1,0,0.2428,0.55155,-14.322
117,5,0,0,4,1,0,1,1,0,0.2427,0.12392,-51.024
118,12,0,0,4,1,2,1,1,0,0.2427,1.41413,-30.237
119,29,1,1,14,3,5,1,1,0,0.2426,0.96023,-10.324
120,13,0,0,5,2,2,1,1,0,0.2426,0.99307,-22.067
121,114,4,4,26,10,23,1,1,0,0.2425,0.65686,41.034
122,226,0,0,9,10,24,1,1,0,0.2424,0.31313,17.004
123,153,0,0,7,6,13,0,1,0,0.2424,0.28928,30.651
124,123,0,0,5,2,18,0,1,0,0.2423,0.34483,9.878
125,135,0,0,5,1,16,1,1,0,0.2422,0.17989,-11.199
