round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,18,0,0,7,2,9,1,1,0,1.0,0.81736,-13.362
2,13,0,0,3,1,9,1,1,0,0.9997,1.13299,-14.85
3,9,0,0,2,1,4,1,1,0,0.9994,1.39223,-14.151
4,6,0,0,0,1,4,1,1,0,0.9991,2.32583,-13.955
5,11,0,0,3,1,2,1,1,0,0.9988,1.39562,-15.186
6,33,0,0,4,1,19,1,1,0,0.9985,0.69015,-28.162
7,6,0,0,3,1,3,1,1,0,0.9982,2.51456,-17.745
8,18,0,0,3,1,8,1,1,0,0.9979,0.75257,-16.502
9,11,0,0,3,1,7,1,1,0,0.9976,1.11223,-14.662
10,7,0,0,3,1,3,1,1,0,0.9973,1.71763,-11.823
11,5,0,0,4,1,3,1,1,0,0.997,2.74962,-15.019
12,9,0,0,3,1,4,1,1,0,0.9967,1.24421,-12.34
13,6,0,0,1,1,1,1,1,0,0.9964,2.43629,-16.198
14,5,0,0,4,1,4,1,1,0,0.9961,2.69018,-14.835
15,20,0,0,3,1,10,1,1,0,0.9958,0.75694,-22.146
16,8,0,0,1,1,3,1,1,0,0.9955,1.5178,-12.011
17,15,0,0,4,1,7,1,1,0,0.9952,1.14889,-21.759
18,9,0,0,3,1,3,1,1,0,0.995,1.64193,-18.865
19,7,0,0,4,1,5,1,1,0,0.9947,2.09863,-20.152
20,8,0,0,4,1,5,1,1,0,0.9944,1.88735,-19.817
21,6,0,0,3,1,3,1,1,0,0.9941,2.50976,-18.578
22,10,0,0,3,1,6,1,1,0,0.9938,1.43145,-16.858
23,18,0,0,3,1,8,1,1,0,0.9935,0.74925,-21.696
24,9,0,0,2,1,6,1,1,0,0.9932,1.74329,-23.487
25,6,0,0,4,1,4,1,1,0,0.9929,2.30877,-18.77
26,13,0,0,1,1,9,1,1,0,0.9926,1.14271,-22.913
27,8,0,0,2,1,4,1,1,0,0.9923,1.56412,-12.196
28,6,0,0,3,1,2,1,1,0,0.992,2.33792,-17.916
29,6,0,0,3,1,2,1,1,0,0.9917,1.72536,-9.935
30,19,0,0,3,2,10,1,1,0,0.9914,0.88988,-17.744
31,20,0,0,2,1,13,1,1,0,0.9911,1.01127,-31.435
32,22,0,0,5,2,9,1,1,0,0.9908,0.69491,-17.163
33,32,1,1,6,2,13,1,1,0,0.9905,0.66296,-21.05
34,5,0,0,4,1,3,1,1,0,0.9902,2.49563,-19.96
35,5,0,0,3,1,3,1,1,0,0.9899,2.52754,-18.403
36,7,0,0,4,1,5,1,1,0,0.9896,1.98182,-23.497
37,15,0,0,3,1,10,1,1,0,0.9893,1.06642,-26.787
38,6,0,0,3,1,3,1,1,0,0.989,2.1793,-20.192
39,5,0,0,3,1,2,1,1,0,0.9887,2.46516,-16.424
40,5,0,0,3,1,2,1,1,0,0.9884,2.46679,-19.628
41,10,0,0,3,1,5,1,1,0,0.9881,1.34843,-22.745
42,6,0,0,3,1,4,1,1,0,0.9878,1.9562,-19.57
43,41,0,0,5,1,23,1,1,0,0.9875,0.60815,-45.749
44,8,0,0,4,1,5,1,1,0,0.9872,1.82896,-23.813
45,26,0,0,3,1,13,1,1,0,0.9869,0.81147,-42.691
46,5,0,0,3,1,3,1,1,0,0.9866,2.39274,-17.646
47,11,0,0,4,1,6,1,1,0,0.9863,1.35932,-30.972
48,25,0,0,3,1,13,1,1,0,0.986,0.82029,-42.861
49,11,0,0,3,1,4,1,1,0,0.9858,1.30554,-27.699
50,9,0,0,3,1,3,1,1,0,0.9855,1.56867,-25.259
