episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
578,400,29,29,-18.21,0.7255,0,1,32
579,400,48,48,2.64,0.725,0,1,32
580,400,40,42,-5.96,0.7245,0,1,32
581,400,48,48,9.99,0.724,0,1,32
582,400,45,45,2.19,0.7236,0,1,32
583,400,45,45,-0.46,0.7231,0,1,32
584,400,42,42,1.74,0.7226,0,1,32
585,400,48,48,3.09,0.7221,0,1,32
586,400,44,44,1.94,0.7217,0,1,32
587,400,43,43,-0.76,0.7212,0,1,32
588,400,45,45,-3.26,0.7207,0,1,32
589,387,49,51,0.27,0.7202,0,1,32
590,400,41,41,-10.21,0.7198,0,1,32
591,400,44,44,1.74,0.7193,0,1,32
592,400,42,42,-9.61,0.7188,0,1,32
593,331,49,51,21.23,0.7183,0,1,32
594,400,46,46,7.79,0.7179,0,1,32
595,400,44,44,-2.01,0.7174,0,1,32
596,400,49,49,4.34,0.7169,0,1,32
597,400,37,37,-7.31,0.7164,0,1,32
598,400,46,46,-0.01,0.716,0,1,32
599,400,38,38,2.89,0.7155,0,1,32
600,400,33,33,-10.11,0.715,0,1,32
601,400,49,49,0.64,0.7145,0,1,32
602,400,41,43,-9.06,0.7141,0,1,32
603,400,48,48,6.09,0.7136,0,1,32
604,400,41,41,-5.26,0.7131,0,1,32
605,400,46,46,4.54,0.7126,0,1,32
606,400,49,49,10.04,0.7122,0,1,32
607,400,40,40,-6.86,0.7117,0,1,32
608,400,48,48,1.54,0.7112,0,1,32
609,400,46,46,2.34,0.7107,0,1,32
610,400,48,48,-0.46,0.7103,0,1,32
611,392,49,51,6.52,0.7098,0,1,32
612,400,46,46,-0.46,0.7093,0,1,32
613,383,49,51,5.21,0.7088,0,1,32
614,400,42,42,-2.86,0.7084,0,1,32
615,400,47,47,-0.16,0.7079,0,1,32
616,400,48,48,4.14,0.7074,0,1,32
617,400,49,49,4.39,0.7069,0,1,32
618,400,48,48,2.34,0.7065,0,1,32
619,400,39,39,-7.41,0.706,0,1,32
620,400,48,48,5.24,0.7055,0,1,32
621,400,48,48,5.49,0.705,0,1,32
622,392,49,51,6.97,0.7046,0,1,32
623,343,49,51,7.96,0.7041,0,1,32
624,400,49,49,1.74,0.7036,0,1,32
625,400,45,45,-5.01,0.7031,0,1,32
626,400,41,41,4.14,0.7026,0,1,32
627,400,38,38,-4.11,0.7022,0,1,32
628,400,45,45,-6.66,0.7017,0,1,32
629,400,48,48,7.59,0.7012,0,1,32
630,341,49,51,15.73,0.7007,0,1,32
631,400,45,45,-2.81,0.7003,0,1,32
632,386,49,51,16.78,0.6998,0,1,32
633,400,46,46,-3.46,0.6993,0,1,32
634,400,43,43,0.54,0.6988,0,1,32
635,359,49,51,5.2,0.6984,0,1,32
636,382,49,51,8.22,0.6979,0,1,32
637,306,49,51,21.33,0.6974,0,1,32
638,388,49,51,6.21,0.6969,0,1,32
639,400,42,42,-3.66,0.6965,0,1,32
640,400,48,48,-2.26,0.696,0,1,32
641,391,49,51,7.78,0.6955,0,1,32
642,400,46,46,3.19,0.695,0,1,32
643,400,44,44,-5.06,0.6946,0,1,32
644,381,49,51,11.13,0.6941,0,1,32
645,400,41,41,2.14,0.6936,0,1,32
646,400,21,21,-19.06,0.6931,0,1,32
647,400,45,45,-3.21,0.6927,0,1,32
648,358,49,51,11.51,0.6922,0,1,32
649,345,49,51,8.89,0.6917,0,1,32
650,400,49,49,8.44,0.6913,0,1,32
651,400,41,41,3.14,0.6908,0,1,32
652,391,49,51,5.93,0.6903,0,1,32
653,400,48,48,2.09,0.6898,0,1,32
654,400,46,46,4.99,0.6894,0,1,32
655,400,43,43,0.44,0.6889,0,1,32
656,338,49,51,13.56,0.6884,0,1,32
657,400,47,47,-2.06,0.6879,0,1,32
658,318,49,51,17.86,0.6875,0,1,32
659,400,44,44,3.49,0.687,0,1,32
660,400,45,45,1.54,0.6865,0,1,32
661,400,44,44,-3.11,0.686,0,1,32
662,400,45,45,-7.51,0.6855,0,1,32
663,400,47,47,5.09,0.6851,0,1,32
664,400,45,45,2.79,0.6846,0,1,32
665,400,47,47,0.44,0.6841,0,1,32
666,400,49,49,6.39,0.6836,0,1,32
667,400,46,46,-1.81,0.6832,0,1,32
668,400,49,49,0.69,0.6827,0,1,32
669,398,49,51,9.41,0.6822,0,1,32
670,400,44,44,0.69,0.6818,0,1,32
671,400,46,46,0.39,0.6813,0,1,32
672,367,49,51,11.67,0.6808,0,1,32
673,400,45,45,-1.86,0.6803,0,1,32
674,400,42,42,-0.81,0.6799,0,1,32
675,400,29,29,-16.66,0.6794,0,1,32
676,400,42,42,-2.06,0.6789,0,1,32
677,400,46,46,-2.81,0.6784,0,1,32
678,359,49,51,11.4,0.678,0,1,32
679,400,44,44,-0.06,0.6775,0,1,32
680,386,49,51,11.63,0.677,0,1,32
681,348,49,51,16.51,0.6765,0,1,32
682,400,45,45,1.49,0.6761,0,1,32
683,395,49,51,3.79,0.6756,0,1,32
684,400,46,46,-4.61,0.6751,0,1,32
685,400,47,47,-1.71,0.6746,0,1,32
686,371,49,51,15.03,0.6742,0,1,32
687,400,38,38,-4.41,0.6737,0,1,32
688,400,49,49,10.99,0.6732,0,1,32
689,358,49,51,17.21,0.6727,0,1,32
690,400,49,49,14.09,0.6723,0,1,32
691,400,41,41,-4.46,0.6718,0,1,32
692,400,47,47,8.89,0.6713,0,1,32
693,400,47,47,4.79,0.6708,0,1,32
694,400,49,49,4.04,0.6704,0,1,32
695,400,49,49,4.24,0.6699,0,1,32
696,386,49,51,12.78,0.6694,0,1,32
697,391,49,51,15.28,0.6689,0,1,32
698,400,44,44,0.24,0.6684,0,1,32
699,400,46,46,-6.51,0.668,0,1,32
700,400,46,48,7.54,0.6675,0,1,32
701,400,47,47,6.44,0.667,0,1,32
702,400,47,47,5.94,0.6665,0,1,32
703,400,47,47,2.69,0.6661,0,1,32
704,356,49,51,21.68,0.6656,0,1,32
705,400,48,48,8.04,0.6651,0,1,32
706,400,39,39,-10.71,0.6646,0,1,32
707,400,49,49,5.24,0.6642,0,1,32
708,400,49,49,4.29,0.6637,0,1,32
709,400,49,49,4.99,0.6632,0,1,32
710,400,45,47,9.59,0.6627,0,1,32
711,309,49,51,24.7,0.6623,0,1,32
712,361,49,51,14.78,0.6618,0,1,32
713,400,46,46,2.04,0.6613,0,1,32
714,400,45,45,-0.26,0.6609,0,1,32
715,400,47,47,6.94,0.6604,0,1,32
716,400,49,49,1.29,0.6599,0,1,32
717,332,49,51,14.67,0.6594,0,1,32
718,400,44,44,-1.41,0.659,0,1,32
719,386,49,51,6.38,0.6585,0,1,32
720,400,46,46,4.94,0.658,0,1,32
721,350,49,51,17.49,0.6575,0,1,32
722,378,49,51,10.26,0.6571,0,1,32
723,400,46,46,5.19,0.6566,0,1,32
724,391,49,51,10.78,0.6561,0,1,32
725,346,49,51,15.68,0.6556,0,1,32
726,389,49,51,15.0,0.6552,0,1,32
727,400,49,49,9.39,0.6547,0,1,32
728,400,48,48,3.74,0.6542,0,1,32
729,371,49,51,15.53,0.6537,0,1,32
730,395,49,51,10.19,0.6532,0,1,32
731,400,45,45,8.89,0.6528,0,1,32
732,400,32,32,-4.21,0.6523,0,1,32
733,400,47,47,8.84,0.6518,0,1,32
734,400,29,29,-13.66,0.6514,0,1,32
735,400,47,47,4.74,0.6509,0,1,32
736,400,49,49,14.39,0.6504,0,1,32
737,400,41,41,-3.41,0.6499,0,1,32
738,371,49,51,13.28,0.6495,0,1,32
739,400,48,48,2.49,0.649,0,1,32
740,390,49,51,17.39,0.6485,0,1,32
741,400,48,48,5.34,0.648,0,1,32
742,400,45,45,0.94,0.6476,0,1,32
743,400,48,48,-4.76,0.6471,0,1,32
744,334,49,51,20.1,0.6466,0,1,32
745,400,48,48,4.59,0.6461,0,1,32
746,400,35,35,-6.71,0.6457,0,1,32
747,400,38,38,-6.26,0.6452,0,1,32
748,309,49,51,18.1,0.6447,0,1,32
749,400,43,43,-0.21,0.6442,0,1,32
750,400,48,48,5.89,0.6438,0,1,32
751,345,49,51,15.04,0.6433,0,1,32
752,368,49,51,21.36,0.6428,0,1,32
753,316,49,51,19.68,0.6423,0,1,32
754,400,48,48,4.44,0.6419,0,1,32
755,385,49,51,16.19,0.6414,0,1,32
756,400,49,49,6.09,0.6409,0,1,32
757,400,44,44,-0.66,0.6404,0,1,32
758,400,46,46,-1.16,0.64,0,1,32
759,400,45,45,6.34,0.6395,0,1,32
760,328,49,51,17.96,0.639,0,1,32
761,400,49,49,12.74,0.6385,0,1,32
762,400,48,48,5.84,0.6381,0,1,32
763,370,49,51,12.84,0.6376,0,1,32
764,383,49,51,15.86,0.6371,0,1,32
765,400,49,49,5.09,0.6366,0,1,32
766,354,49,51,20.3,0.6361,0,1,32
767,345,49,51,10.54,0.6357,0,1,32
768,400,49,49,6.84,0.6352,0,1,32
769,338,49,51,17.56,0.6347,0,1,32
770,378,49,51,9.71,0.6342,0,1,32
771,344,49,51,17.0,0.6338,0,1,32
772,394,49,51,9.55,0.6333,0,1,32
773,289,49,51,24.35,0.6328,0,1,32
774,400,48,48,11.19,0.6323,0,1,32
775,355,49,51,15.39,0.6319,0,1,32
776,342,49,51,16.42,0.6314,0,1,32
777,319,49,51,17.85,0.6309,0,1,32
778,400,49,49,8.09,0.6304,0,1,32
779,400,49,49,11.74,0.63,0,1,32
780,327,49,51,9.57,0.6295,0,1,32
781,330,49,51,21.59,0.629,0,1,32
782,260,49,51,28.59,0.6285,0,1,32
783,354,49,51,13.45,0.6281,0,1,32
784,340,49,51,16.89,0.6276,0,1,32
785,374,49,51,9.35,0.6271,0,1,32
786,256,49,51,28.03,0.6266,0,1,32
787,291,49,51,23.58,0.6262,0,1,32
788,338,49,51,17.46,0.6257,0,1,32
789,396,49,51,9.93,0.6252,0,1,32
790,393,49,51,13.26,0.6248,0,1,32
791,394,49,51,7.0,0.6243,0,1,32
792,400,49,49,-0.76,0.6238,0,1,32
793,292,49,51,23.07,0.6233,0,1,32
794,400,48,48,7.69,0.6229,0,1,32
795,359,49,51,18.35,0.6224,0,1,32
796,392,49,51,16.72,0.6219,0,1,32
797,400,49,49,14.44,0.6214,0,1,32
798,386,49,51,6.13,0.621,0,1,32
799,271,49,51,27.43,0.6205,0,1,32
800,381,49,51,12.53,0.62,0,1,32
801,293,49,51,24.81,0.6195,0,1,32
802,353,49,51,13.36,0.619,0,1,32
803,322,49,51,18.37,0.6186,0,1,32
804,331,49,51,19.43,0.6181,0,1,32
805,377,49,51,12.47,0.6176,0,1,32
806,350,49,51,15.79,0.6171,0,1,32
807,384,49,51,10.5,0.6167,0,1,32
808,400,47,47,7.09,0.6162,0,1,32
809,389,49,51,15.6,0.6157,0,1,32
810,270,49,51,20.14,0.6153,0,1,32
811,353,49,51,15.71,0.6148,0,1,32
812,383,49,51,9.81,0.6143,0,1,32
813,344,49,51,15.7,0.6138,0,1,32
814,340,49,51,18.64,0.6134,0,1,32
815,376,49,51,10.63,0.6129,0,1,32
816,355,49,51,16.39,0.6124,0,1,32
817,319,49,51,21.4,0.6119,0,1,32
818,381,49,51,11.83,0.6115,0,1,32
819,364,49,51,10.2,0.611,0,1,32
820,395,49,51,18.64,0.6105,0,1,32
821,400,49,49,4.84,0.61,0,1,32
822,340,49,51,13.09,0.6096,0,1,32
823,295,49,51,26.89,0.6091,0,1,32
824,400,47,47,8.19,0.6086,0,1,32
825,400,45,45,4.24,0.6081,0,1,32
826,348,49,51,16.36,0.6077,0,1,32
827,358,49,51,21.56,0.6072,0,1,32
828,400,49,51,18.39,0.6067,0,1,32
829,388,49,51,10.06,0.6062,0,1,32
830,270,49,51,26.09,0.6058,0,1,32
831,400,49,49,10.64,0.6053,0,1,32
832,380,49,51,16.74,0.6048,0,1,32
833,400,49,49,8.59,0.6043,0,1,32
834,364,49,51,15.1,0.6038,0,1,32
835,395,49,51,15.29,0.6034,0,1,32
836,316,49,51,19.98,0.6029,0,1,32
837,359,49,51,20.3,0.6024,0,1,32
838,317,49,51,26.27,0.6019,0,1,32
839,363,49,51,13.16,0.6015,0,1,32
840,400,48,48,16.54,0.601,0,1,32
841,400,44,44,-0.41,0.6005,0,1,32
842,400,46,46,8.94,0.6,0,1,32
843,356,49,51,20.63,0.5996,0,1,32
844,320,49,51,23.79,0.5991,0,1,32
845,400,47,47,8.19,0.5986,0,1,32
846,400,39,39,-2.11,0.5981,0,1,32
847,311,49,51,22.13,0.5977,0,1,32
848,400,47,47,13.24,0.5972,0,1,32
849,340,49,51,11.09,0.5967,0,1,32
850,360,49,51,10.89,0.5962,0,1,32
851,314,49,51,20.8,0.5958,0,1,32
852,287,49,51,19.17,0.5953,0,1,32
853,251,49,51,28.68,0.5948,0,1,32
854,334,49,51,18.7,0.5944,0,1,32
855,332,49,51,21.37,0.5939,0,1,32
856,318,49,51,20.26,0.5934,0,1,32
857,358,49,51,13.66,0.5929,0,1,32
858,309,49,51,25.65,0.5925,0,1,32
859,306,49,51,24.23,0.592,0,1,32
860,327,49,51,16.77,0.5915,0,1,32
861,293,49,51,26.41,0.591,0,1,32
862,353,49,51,11.31,0.5906,0,1,32
863,282,49,51,31.07,0.5901,0,1,32
864,400,37,37,-1.76,0.5896,0,1,32
865,400,47,47,11.04,0.5891,0,1,32
866,349,49,51,18.55,0.5887,0,1,32
867,302,49,51,25.27,0.5882,0,1,32
868,374,49,51,15.25,0.5877,0,1,32
869,395,49,51,8.29,0.5872,0,1,32
870,400,49,49,15.19,0.5867,0,1,32
871,400,49,49,8.79,0.5863,0,1,32
872,400,22,22,-10.11,0.5858,0,1,32
873,400,40,40,1.19,0.5853,0,1,32
874,384,49,51,11.8,0.5849,0,1,32
875,385,49,51,12.14,0.5844,0,1,32
876,323,49,51,13.61,0.5839,0,1,32
877,365,49,51,14.19,0.5834,0,1,32
878,323,49,51,24.76,0.583,0,1,32
879,400,37,37,0.39,0.5825,0,1,32
880,321,49,51,22.98,0.582,0,1,32
881,400,35,35,-9.36,0.5815,0,1,32
882,346,49,51,22.38,0.5811,0,1,32
883,400,49,49,9.29,0.5806,0,1,32
884,312,49,51,21.72,0.5801,0,1,32
885,307,49,51,24.37,0.5796,0,1,32
886,297,49,51,19.87,0.5792,0,1,32
887,382,49,51,15.67,0.5787,0,1,32
888,400,30,30,-5.16,0.5782,0,1,32
889,400,27,27,-5.21,0.5777,0,1,32
890,363,49,51,11.11,0.5773,0,1,32
891,310,49,51,24.84,0.5768,0,1,32
892,314,49,51,25.2,0.5763,0,1,32
893,332,49,51,24.02,0.5758,0,1,32
894,262,49,51,28.02,0.5754,0,1,32
895,345,49,51,15.94,0.5749,0,1,32
896,400,46,46,11.29,0.5744,0,1,32
897,337,49,51,20.62,0.5739,0,1,32
898,349,49,51,21.1,0.5735,0,1,32
899,400,46,46,5.84,0.573,0,1,32
900,400,47,47,12.14,0.5725,0,1,32
901,298,49,51,21.16,0.572,0,1,32
902,323,49,51,20.41,0.5716,0,1,32
903,359,49,51,16.9,0.5711,0,1,32
904,332,49,51,22.22,0.5706,0,1,32
905,364,49,51,18.7,0.5701,0,1,32
906,319,49,51,21.5,0.5696,0,1,32
907,323,49,51,25.91,0.5692,0,1,32
908,303,49,51,25.01,0.5687,0,1,32
909,337,49,51,21.87,0.5682,0,1,32
910,305,49,51,23.99,0.5677,0,1,32
911,271,49,51,26.58,0.5673,0,1,32
912,322,49,51,25.92,0.5668,0,1,32
913,400,47,47,5.14,0.5663,0,1,32
914,319,49,51,25.75,0.5658,0,1,32
915,299,49,51,27.35,0.5654,0,1,32
916,261,49,51,37.23,0.5649,0,1,32
917,295,49,51,25.24,0.5644,0,1,32
918,252,49,51,27.92,0.5639,0,1,32
919,298,49,51,29.61,0.5635,0,1,32
920,338,49,51,20.21,0.563,0,1,32
921,243,49,51,29.91,0.5625,0,1,32
922,329,49,51,22.8,0.562,0,1,32
923,315,49,51,25.24,0.5616,0,1,32
924,277,49,51,26.92,0.5611,0,1,32
925,382,49,51,20.87,0.5606,0,1,32
926,400,47,47,14.54,0.5601,0,1,32
927,308,49,51,24.96,0.5597,0,1,32
928,322,49,51,21.02,0.5592,0,1,32
929,319,49,51,20.35,0.5587,0,1,32
930,232,49,51,30.52,0.5583,0,1,32
931,292,49,51,26.92,0.5578,0,1,32
932,338,49,51,24.21,0.5573,0,1,32
933,263,49,51,27.71,0.5568,0,1,32
934,335,49,51,24.44,0.5564,0,1,32
935,342,49,51,21.07,0.5559,0,1,32
936,328,49,51,23.41,0.5554,0,1,32
937,326,49,51,20.48,0.5549,0,1,32
938,277,49,51,26.62,0.5545,0,1,32
939,280,49,51,25.74,0.554,0,1,32
940,337,49,51,20.37,0.5535,0,1,32
941,233,49,51,33.26,0.553,0,1,32
942,400,48,48,14.64,0.5526,0,1,32
943,400,39,39,-0.06,0.5521,0,1,32
944,400,46,48,11.04,0.5516,0,1,32
945,370,49,51,18.59,0.5511,0,1,32
946,304,49,51,24.45,0.5507,0,1,32
947,400,38,38,7.59,0.5502,0,1,32
948,400,49,49,13.59,0.5497,0,1,32
949,400,38,38,-8.11,0.5492,0,1,32
950,334,49,51,21.7,0.5488,0,1,32
951,298,49,51,25.66,0.5483,0,1,32
952,255,49,51,32.39,0.5478,0,1,32
953,321,49,51,21.78,0.5473,0,1,32
954,322,49,51,17.12,0.5469,0,1,32
955,391,49,51,14.18,0.5464,0,1,32
956,400,38,38,-3.01,0.5459,0,1,32
957,306,49,51,30.43,0.5454,0,1,32
958,400,48,48,10.74,0.545,0,1,32
959,400,37,37,2.24,0.5445,0,1,32
960,278,49,51,31.11,0.544,0,1,32
961,273,49,51,25.21,0.5435,0,1,32
962,299,49,51,23.4,0.5431,0,1,32
963,315,49,51,27.39,0.5426,0,1,32
964,271,49,51,32.68,0.5421,0,1,32
965,255,49,51,22.29,0.5416,0,1,32
966,296,49,51,30.13,0.5412,0,1,32
967,299,49,51,25.15,0.5407,0,1,32
968,239,49,51,31.7,0.5402,0,1,32
969,355,49,51,19.74,0.5397,0,1,32
970,328,49,51,21.91,0.5393,0,1,32
971,365,49,51,16.99,0.5388,0,1,32
972,339,49,51,21.75,0.5383,0,1,32
973,339,49,51,21.55,0.5378,0,1,32
974,277,49,51,26.67,0.5373,0,1,32
975,250,49,51,31.89,0.5369,0,1,32
976,249,49,51,30.75,0.5364,0,1,32
977,231,49,51,33.38,0.5359,0,1,32
978,262,49,51,29.97,0.5354,0,1,32
979,321,49,51,19.28,0.535,0,1,32
980,289,49,51,26.85,0.5345,0,1,32
981,335,49,51,22.19,0.534,0,1,32
982,245,49,51,22.59,0.5335,0,1,32
983,250,49,51,30.99,0.5331,0,1,32
984,275,49,51,24.39,0.5326,0,1,32
985,294,49,51,26.3,0.5321,0,1,32
986,371,49,51,20.38,0.5316,0,1,32
987,310,49,51,26.89,0.5312,0,1,32
988,283,49,51,27.51,0.5307,0,1,32
989,266,49,51,25.43,0.5302,0,1,32
990,189,49,51,37.35,0.5297,0,1,32
991,296,49,51,26.58,0.5293,0,1,32
992,331,49,51,17.28,0.5288,0,1,32
993,232,49,51,32.57,0.5283,0,1,32
994,255,49,51,26.14,0.5279,0,1,32
995,290,49,51,23.29,0.5274,0,1,32
996,269,49,51,25.75,0.5269,0,1,32
997,261,49,51,31.38,0.5264,0,1,32
998,400,43,43,11.84,0.526,0,1,32
999,330,49,51,27.04,0.5255,0,1,32
1000,400,39,39,10.09,0.525,0,1,32
1001,400,31,31,-8.01,0.5245,0,1,32
1002,400,42,42,7.79,0.5241,0,1,32
1003,338,49,51,23.66,0.5236,0,1,32
1004,400,49,49,19.09,0.5231,0,1,32
1005,400,32,32,-9.16,0.5226,0,1,32
1006,380,49,51,21.59,0.5222,0,1,32
1007,275,49,51,33.09,0.5217,0,1,32
1008,279,49,51,30.25,0.5212,0,1,32
1009,279,49,51,30.8,0.5207,0,1,32
1010,259,49,51,34.05,0.5203,0,1,32
1011,308,49,51,30.01,0.5198,0,1,32
1012,306,49,51,23.98,0.5193,0,1,32
1013,231,49,51,38.08,0.5188,0,1,32
1014,300,49,51,28.09,0.5184,0,1,32
1015,400,48,48,19.39,0.5179,0,1,32
1016,400,25,25,-6.96,0.5174,0,1,32
1017,400,44,44,12.34,0.5169,0,1,32
1018,269,49,51,26.15,0.5165,0,1,32
1019,286,49,51,26.68,0.516,0,1,32
1020,275,49,51,30.74,0.5155,0,1,32
1021,229,49,51,33.85,0.515,0,1,32
1022,239,49,51,34.25,0.5146,0,1,32
1023,299,49,51,22.8,0.5141,0,1,32
1024,400,46,46,9.39,0.5136,0,1,32
1025,262,49,51,31.52,0.5131,0,1,32
1026,318,49,51,31.46,0.5127,0,1,32
1027,268,49,51,31.61,0.5122,0,1,32
1028,289,49,51,23.7,0.5117,0,1,32
1029,284,49,51,32.25,0.5112,0,1,32
1030,281,49,51,31.98,0.5108,0,1,32
1031,369,49,51,23.05,0.5103,0,1,32
1032,295,49,51,22.59,0.5098,0,1,32
1033,308,49,51,22.16,0.5093,0,1,32
1034,295,49,51,28.09,0.5089,0,1,32
1035,307,49,51,20.22,0.5084,0,1,32
1036,400,45,45,16.24,0.5079,0,1,32
1037,333,49,51,19.21,0.5074,0,1,32
1038,261,49,51,29.78,0.507,0,1,32
1039,283,49,51,24.11,0.5065,0,1,32
1040,291,49,51,27.48,0.506,0,1,32
1041,266,49,51,27.33,0.5055,0,1,32
1042,247,49,51,31.67,0.505,0,1,32
1043,192,49,51,39.32,0.5046,0,1,32
1044,321,49,51,23.33,0.5041,0,1,32
1045,251,49,51,30.93,0.5036,0,1,32
1046,246,49,51,30.33,0.5031,0,1,32
1047,332,49,51,27.87,0.5027,0,1,32
1048,266,49,51,30.18,0.5022,0,1,32
1049,347,49,51,21.97,0.5017,0,1,32
1050,249,49,51,28.8,0.5012,0,1,32
1051,215,49,51,32.74,0.5008,0,1,32
1052,296,49,51,32.53,0.5003,0,1,32
1053,250,49,51,34.94,0.4998,0,1,32
1054,321,49,51,21.88,0.4993,0,1,32
1055,346,49,51,22.83,0.4989,0,1,32
1056,241,49,51,37.23,0.4984,0,1,32
1057,281,49,51,32.78,0.4979,0,1,32
1058,263,49,51,36.56,0.4974,0,1,32
1059,284,49,51,23.9,0.497,0,1,32
1060,332,49,51,21.92,0.4965,0,1,32
1061,283,49,51,29.06,0.496,0,1,32
1062,234,49,51,35.15,0.4956,0,1,32
1063,255,49,51,29.49,0.4951,0,1,32
1064,263,49,51,28.16,0.4946,0,1,32
1065,237,49,51,29.97,0.4941,0,1,32
1066,234,49,51,34.95,0.4937,0,1,32
1067,239,49,51,33.25,0.4932,0,1,32
1068,296,49,51,29.08,0.4927,0,1,32
1069,189,49,51,39.4,0.4922,0,1,32
1070,243,49,51,29.01,0.4918,0,1,32
1071,226,49,51,34.48,0.4913,0,1,32
1072,227,49,51,37.47,0.4908,0,1,32
1073,248,49,51,32.46,0.4903,0,1,32
1074,241,49,51,35.08,0.4899,0,1,32
1075,256,49,51,28.78,0.4894,0,1,32
1076,293,49,51,27.76,0.4889,0,1,32
1077,291,49,51,27.23,0.4884,0,1,32
1078,258,49,51,32.61,0.4879,0,1,32
1079,249,49,51,28.15,0.4875,0,1,32
1080,243,49,51,30.51,0.487,0,1,32
1081,260,49,51,33.24,0.4865,0,1,32
1082,239,49,51,36.05,0.486,0,1,32
1083,279,49,51,30.55,0.4856,0,1,32
1084,331,49,51,27.63,0.4851,0,1,32
1085,248,49,51,31.71,0.4846,0,1,32
1086,247,49,51,31.62,0.4841,0,1,32
1087,342,49,51,27.12,0.4837,0,1,32
1088,303,49,51,29.21,0.4832,0,1,32
1089,259,49,51,28.9,0.4827,0,1,32
1090,216,49,51,34.53,0.4822,0,1,32
1091,267,49,51,24.72,0.4818,0,1,32
1092,252,49,51,33.97,0.4813,0,1,32
1093,272,49,51,26.17,0.4808,0,1,32
1094,297,49,51,29.12,0.4803,0,1,32
1095,356,49,51,19.83,0.4799,0,1,32
1096,279,49,51,30.4,0.4794,0,1,32
1097,278,49,51,27.66,0.4789,0,1,32
1098,315,49,51,26.49,0.4784,0,1,32
1099,400,49,49,18.39,0.478,0,1,32
1100,189,49,51,37.2,0.4775,0,1,32
1101,266,49,51,34.33,0.477,0,1,32
1102,232,49,51,35.87,0.4766,0,1,32
1103,272,49,51,28.57,0.4761,0,1,32
1104,316,49,51,26.38,0.4756,0,1,32
1105,259,49,51,30.65,0.4751,0,1,32
1106,281,49,51,31.83,0.4747,0,1,32
1107,265,49,51,30.24,0.4742,0,1,32
1108,263,49,51,35.71,0.4737,0,1,32
1109,240,49,51,29.44,0.4732,0,1,32
1110,211,49,51,36.88,0.4728,0,1,32
1111,231,49,51,32.23,0.4723,0,1,32
1112,274,49,51,32.8,0.4718,0,1,32
1113,199,49,51,35.5,0.4713,0,1,32
1114,274,49,51,28.95,0.4708,0,1,32
1115,338,49,51,25.41,0.4704,0,1,32
1116,242,49,51,32.17,0.4699,0,1,32
1117,229,49,51,29.7,0.4694,0,1,32
1118,238,49,51,36.96,0.4689,0,1,32
1119,272,49,51,31.62,0.4685,0,1,32
1120,264,49,51,32.55,0.468,0,1,32
1121,345,49,51,23.69,0.4675,0,1,32
1122,204,49,51,38.5,0.467,0,1,32
1123,230,49,51,33.84,0.4666,0,1,32
1124,217,49,51,35.07,0.4661,0,1,32
1125,276,49,51,27.88,0.4656,0,1,32
1126,208,49,51,36.41,0.4652,0,1,32
1127,245,49,51,32.89,0.4647,0,1,32
1128,198,49,51,35.56,0.4642,0,1,32
1129,240,49,51,31.34,0.4637,0,1,32
1130,269,49,51,28.8,0.4633,0,1,32
1131,241,49,51,31.33,0.4628,0,1,32
1132,230,49,51,36.94,0.4623,0,1,32
1133,227,49,51,35.62,0.4618,0,1,32
1134,254,49,51,26.0,0.4614,0,1,32
1135,223,49,51,35.31,0.4609,0,1,32
1136,222,49,51,35.37,0.4604,0,1,32
1137,234,49,51,36.1,0.4599,0,1,32
1138,291,49,51,24.93,0.4595,0,1,32
1139,247,49,51,31.27,0.459,0,1,32
1140,270,49,51,28.09,0.4585,0,1,32
1141,237,49,51,31.27,0.458,0,1,32
1142,241,49,51,32.73,0.4576,0,1,32
1143,255,49,51,29.19,0.4571,0,1,32
1144,251,49,51,31.18,0.4566,0,1,32
1145,258,49,51,25.71,0.4561,0,1,32
1146,303,49,51,25.66,0.4557,0,1,32
1147,260,49,51,28.69,0.4552,0,1,32
1148,229,49,51,29.7,0.4547,0,1,32
1149,221,49,51,33.38,0.4542,0,1,32
1150,192,49,51,36.87,0.4538,0,1,32
1151,272,49,51,27.42,0.4533,0,1,32
1152,214,49,51,34.4,0.4528,0,1,32
1153,221,49,51,38.03,0.4523,0,1,32
1154,279,49,51,28.9,0.4519,0,1,32
1155,293,49,51,25.36,0.4514,0,1,32
1156,215,49,51,36.39,0.4509,0,1,32
1157,202,49,51,36.17,0.4504,0,1,32
1158,261,49,51,33.43,0.45,0,1,32
1159,208,49,51,34.16,0.4495,0,1,32
1160,242,49,51,30.87,0.449,0,1,32
1161,244,49,51,33.95,0.4485,0,1,32
1162,262,49,51,38.27,0.4481,0,1,32
1163,260,49,51,31.29,0.4476,0,1,32
1164,249,49,51,31.9,0.4471,0,1,32
1165,248,49,51,32.46,0.4466,0,1,32
1166,236,49,51,35.03,0.4462,0,1,32
1167,236,49,51,34.48,0.4457,0,1,32
1168,382,49,51,18.52,0.4452,0,1,32
1169,248,49,51,31.76,0.4447,0,1,32
1170,214,49,51,33.1,0.4443,0,1,32
1171,286,49,51,29.58,0.4438,0,1,32
1172,244,49,51,30.6,0.4433,0,1,32
1173,232,49,51,32.32,0.4428,0,1,32
1174,264,49,51,27.85,0.4424,0,1,32
1175,224,49,51,34.1,0.4419,0,1,32
1176,222,49,51,33.92,0.4414,0,1,32
