episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,8,0,0,1,1,-5.28,0.2998,1,0,647
2,84,1,1,27,10,-3.79,0.2997,1,0,647
3,7,0,0,2,1,-5.02,0.2995,1,0,647
4,14,0,0,5,2,-4.19,0.2993,1,0,647
5,21,0,0,12,3,-3.26,0.2992,1,0,647
6,5,0,0,4,1,-4.0,0.299,1,0,647
7,7,0,0,3,1,-6.67,0.2988,1,0,647
8,5,0,0,4,1,-4.95,0.2987,1,0,647
9,31,0,0,10,4,-5.91,0.2985,1,0,647
10,38,0,0,21,5,-2.73,0.2983,1,0,647
11,29,1,1,10,4,-3.89,0.2982,1,0,647
12,5,0,0,3,1,-6.15,0.298,1,0,647
13,148,5,5,43,16,1.07,0.2978,1,0,647
14,22,1,1,5,3,-6.22,0.2977,1,0,647
15,22,0,0,10,3,-5.72,0.2975,1,0,647
16,18,0,0,6,2,-5.88,0.2973,1,0,647
17,41,1,1,17,5,-3.36,0.2972,1,0,647
18,5,0,0,3,1,-5.1,0.297,1,0,647
19,20,0,0,8,3,-6.85,0.2968,1,0,647
20,22,0,0,10,3,-3.37,0.2967,1,0,647
21,117,2,2,46,14,1.08,0.2965,1,0,647
22,14,0,0,5,2,-5.24,0.2963,1,0,647
23,32,1,1,11,4,-5.62,0.2962,1,0,647
24,8,0,0,5,1,-4.98,0.296,1,0,647
25,95,0,0,32,12,-7.1,0.2958,1,0,647
26,7,0,0,1,1,-5.87,0.2957,1,0,647
27,6,0,0,2,1,-5.31,0.2955,1,0,647
28,6,0,0,3,1,-4.66,0.2953,1,0,647
29,9,0,0,3,1,-5.29,0.2952,1,0,647
30,20,0,0,10,3,-3.95,0.295,1,0,647
31,39,0,0,11,5,-5.99,0.2948,1,0,647
32,8,0,0,4,1,-7.28,0.2947,1,0,647
33,79,0,0,29,9,-3.59,0.2945,1,0,647
34,9,0,0,3,1,-4.84,0.2943,1,0,647
35,34,0,0,12,4,-6.94,0.2942,1,0,647
36,6,0,0,3,1,-5.11,0.294,1,0,647
37,44,2,2,19,6,-2.34,0.2938,1,0,647
38,14,0,0,3,2,-6.79,0.2937,1,0,647
39,24,0,0,9,3,-4.04,0.2935,1,0,647
40,51,0,0,22,7,-4.16,0.2933,1,0,647
41,22,0,0,10,3,-4.37,0.2932,1,0,647
42,29,0,0,12,4,-6.44,0.293,1,0,647
43,20,0,0,11,3,-4.0,0.2928,1,0,647
44,24,0,0,8,3,-7.89,0.2927,1,0,647
45,20,0,0,10,3,-5.75,0.2925,1,0,647
46,24,0,0,10,3,-4.44,0.2923,1,0,647
47,13,0,0,6,2,-6.68,0.2922,1,0,647
48,69,1,1,29,9,-3.49,0.292,1,0,647
49,15,0,0,8,2,-4.85,0.2918,1,0,647
50,6,0,0,3,1,-6.06,0.2917,1,0,647
51,18,0,0,8,2,-5.98,0.2915,1,0,647
52,73,0,0,31,9,-5.68,0.2913,1,0,647
53,7,0,0,5,1,-3.92,0.2912,1,0,647
54,14,0,0,6,2,-4.54,0.291,1,0,647
55,28,0,0,17,4,-3.73,0.2908,1,0,647
56,72,1,1,25,9,-2.27,0.2907,1,0,647
57,14,0,0,5,2,-5.29,0.2905,1,0,647
58,5,0,0,3,1,-4.75,0.2903,1,0,647
59,13,0,0,6,2,-4.78,0.2902,1,0,647
60,6,0,0,2,1,-4.61,0.29,1,0,647
61,7,0,0,2,1,-5.02,0.2898,1,0,647
62,15,0,0,5,2,-5.8,0.2897,1,0,647
63,14,0,0,7,2,-4.49,0.2895,1,0,647
64,8,0,0,3,1,-5.58,0.2893,1,0,647
65,9,0,0,1,1,-5.84,0.2892,1,0,647
66,45,1,1,16,6,-4.7,0.289,1,0,647
67,53,4,4,25,6,3.07,0.2888,1,0,647
68,23,0,0,5,2,-5.38,0.2887,1,0,647
69,7,0,0,3,1,-4.17,0.2885,1,0,647
70,38,1,1,17,4,-0.83,0.2883,1,0,647
71,8,0,0,5,1,-3.63,0.2882,1,0,647
72,9,0,0,5,1,-5.59,0.288,1,0,647
73,56,0,0,27,7,-1.86,0.2878,1,0,647
74,6,0,0,2,1,-5.51,0.2877,1,0,647
75,14,0,0,5,2,-5.24,0.2875,1,0,647
76,30,0,0,10,4,-7.9,0.2873,1,0,647
77,21,0,0,9,3,-5.11,0.2872,1,0,647
78,14,0,0,5,2,-5.74,0.287,1,0,647
79,7,0,0,2,1,-6.47,0.2868,1,0,647
80,22,0,0,10,3,-4.77,0.2867,1,0,647
81,14,0,0,6,2,-5.34,0.2865,1,0,647
82,21,0,0,8,3,-5.41,0.2863,1,0,647
83,20,1,1,7,3,-4.15,0.2862,1,0,647
84,43,2,2,16,5,-1.68,0.286,1,0,647
85,37,0,0,19,5,-3.47,0.2858,1,0,647
86,5,0,0,3,1,-4.75,0.2857,1,0,647
87,22,0,0,7,3,-5.27,0.2855,1,0,647
88,20,0,0,8,2,-4.45,0.2853,1,0,647
89,40,1,1,16,5,-4.1,0.2852,1,0,647
90,24,1,1,10,3,-3.79,0.285,1,0,647
91,6,0,0,3,1,-5.21,0.2848,1,0,647
92,41,0,0,16,5,-5.36,0.2847,1,0,647
93,31,0,0,12,4,-5.76,0.2845,1,0,647
94,13,0,0,4,2,-6.08,0.2843,1,0,647
95,58,0,0,16,6,-6.03,0.2842,1,0,647
96,30,2,2,11,4,-3.85,0.284,1,0,647
97,13,0,0,6,2,-5.83,0.2838,1,0,647
98,22,0,0,9,3,-5.27,0.2837,1,0,647
99,14,0,0,7,2,-4.09,0.2835,1,0,647
100,28,0,0,11,4,-4.73,0.2833,1,0,647
101,8,0,0,3,1,-6.23,0.2832,1,0,647
102,5,0,0,3,1,-4.75,0.283,1,0,647
103,43,2,2,19,6,-2.38,0.2828,1,0,647
104,34,0,0,15,4,-4.04,0.2827,1,0,647
105,37,0,0,13,4,-4.37,0.2825,1,0,647
106,6,0,0,3,1,-5.21,0.2823,1,0,647
107,7,0,0,4,1,-6.32,0.2822,1,0,647
108,5,0,0,2,1,-4.95,0.282,1,0,647
109,57,0,0,26,7,-1.42,0.2818,1,0,647
110,83,0,0,29,10,-5.88,0.2817,1,0,647
111,32,2,2,16,4,-1.47,0.2815,1,0,647
112,9,0,0,5,1,-5.19,0.2813,1,0,647
113,40,0,0,12,5,-7.1,0.2812,1,0,647
114,14,0,0,4,2,-5.54,0.281,1,0,647
115,23,0,0,15,3,-3.33,0.2808,1,0,647
116,20,1,1,10,3,-5.0,0.2807,1,0,647
117,20,2,2,10,3,-3.0,0.2805,1,0,647
118,5,0,0,3,1,-5.2,0.2803,1,0,647
119,21,0,0,12,3,-3.56,0.2802,1,0,647
120,8,0,0,2,1,-5.53,0.28,1,0,647
121,25,1,1,11,3,-5.0,0.2798,1,0,647
122,87,2,2,40,10,2.68,0.2797,1,0,647
123,69,0,0,25,9,-6.09,0.2795,1,0,647
124,7,0,0,4,1,-5.27,0.2793,1,0,647
125,68,0,0,26,9,-3.68,0.2792,1,0,647
126,28,0,0,6,3,-6.58,0.279,1,0,647
127,34,0,0,16,5,-6.54,0.2788,1,0,647
128,6,0,0,3,1,-4.66,0.2787,1,0,647
129,49,1,1,29,7,-3.44,0.2785,1,0,647
130,8,0,0,3,1,-4.68,0.2783,1,0,647
131,5,0,0,2,1,-5.5,0.2782,1,0,647
132,28,0,0,13,4,-3.53,0.278,1,0,647
133,6,0,0,3,1,-4.21,0.2778,1,0,647
134,31,0,0,12,4,-4.66,0.2777,1,0,647
135,134,1,1,43,13,2.36,0.2775,1,0,647
136,21,1,1,7,3,-6.06,0.2773,1,0,647
137,5,0,0,1,1,-5.35,0.2772,1,0,647
138,21,1,1,9,3,-3.91,0.277,1,0,647
139,27,0,0,14,3,-4.22,0.2768,1,0,647
140,64,2,2,24,9,-3.19,0.2767,1,0,647
141,14,0,0,8,2,-3.89,0.2765,1,0,647
142,24,1,1,8,3,-5.94,0.2763,1,0,647
143,6,0,0,2,1,-5.51,0.2762,1,0,647
144,6,0,0,2,1,-4.41,0.276,1,0,647
145,28,0,0,10,4,-6.78,0.2758,1,0,647
146,39,0,0,11,5,-7.39,0.2757,1,0,647
147,50,3,3,24,6,-1.2,0.2755,1,0,647
148,20,0,0,9,3,-4.65,0.2753,1,0,647
149,27,1,1,9,4,-4.27,0.2752,1,0,647
150,20,0,0,8,3,-5.4,0.275,1,0,647
151,34,0,0,10,4,-7.89,0.2748,1,0,647
