episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,16,16,-39.55,0.9998,0,1,14,-0.18155,0.04654,-0.28108,0.18522,0.04713,0.0
2,400,8,8,-58.95,0.9995,0,1,20,-0.21228,0.0504,-0.2929,0.1671,0.05845,0.0
3,400,16,16,-50.15,0.9993,0,1,22,-0.31803,0.15287,-0.33949,0.19915,0.07572,0.0
4,400,19,19,-50.9,0.999,0,1,23,-0.26301,0.20883,-0.26927,0.42186,0.15556,0.0
5,400,5,5,-69.2,0.9988,0,1,28,-0.27693,0.16813,-0.27572,0.2413,0.17765,0.0
6,400,11,11,-54.35,0.9986,0,1,28,-0.20235,0.2606,-0.21726,0.40751,0.2053,0.0
7,400,15,15,-48.9,0.9983,0,1,29,-0.13933,0.34995,-0.16314,0.49125,0.28108,0.0
8,400,19,19,-40.15,0.9981,0,1,30,-0.09708,0.48984,-0.08492,0.61674,0.3568,0.0
9,400,13,13,-66.6,0.9979,0,1,30,0.01353,0.39079,-0.03258,0.60038,0.46138,0.0
10,400,18,18,-38.65,0.9976,0,1,30,0.08487,0.53537,0.04834,0.78425,0.54227,0.0
11,400,16,16,-60.9,0.9974,0,1,31,0.11204,0.50138,0.09338,0.64763,0.55937,0.0
12,400,10,10,-71.55,0.9971,0,1,31,0.16754,0.56468,0.16761,0.74241,0.59942,0.0
13,400,14,14,-57.05,0.9969,0,1,31,0.13903,0.52534,0.15023,0.79782,0.58754,0.0
14,400,13,13,-57.3,0.9967,0,1,31,0.13481,0.55194,0.13111,0.58506,0.57651,0.0
15,400,17,17,-51.95,0.9964,0,1,31,0.07808,0.37339,0.07376,0.63194,0.51987,0.0
16,400,16,16,-43.35,0.9962,0,1,31,0.11496,0.65628,0.12438,0.79771,0.56808,0.0
17,400,13,13,-54.35,0.996,0,1,31,0.20461,0.7245,0.24563,0.84885,0.6741,0.0
18,400,12,13,-64.35,0.9957,0,1,31,0.23832,0.63058,0.16823,0.94061,0.67464,0.0
19,400,20,20,-42.5,0.9955,0,1,31,0.25397,0.82291,0.2613,0.73277,0.70103,0.0
20,400,13,13,-62.35,0.9952,0,1,31,0.23295,0.84568,0.23231,0.84863,0.67753,0.0
21,400,14,14,-44.1,0.995,0,1,31,0.19685,0.75208,0.25745,0.95532,0.69783,0.0
22,400,22,22,-55.5,0.9948,0,1,32,0.26683,0.81394,0.27499,1.05149,0.72546,0.0
23,400,16,16,-54.65,0.9945,0,1,32,0.38407,0.95456,0.40477,1.15887,0.86452,0.0
24,400,20,20,-46.35,0.9943,0,1,32,0.33024,0.80328,0.42881,0.97675,0.88752,0.0
25,400,18,18,-51.0,0.9941,0,1,32,0.51732,0.95647,0.54051,1.19042,0.95027,0.0
