round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,7,0,0,3,1,2,1,1,0,1.0,2.64271,-18.199
2,8,0,0,2,1,4,1,1,0,0.9996,1.37844,-10.727
3,6,0,0,3,1,4,1,1,0,0.9991,2.10833,-12.35
4,11,0,0,2,1,8,1,1,0,0.9987,1.13414,-12.643
5,5,0,0,4,1,2,1,1,0,0.9982,3.3888,-17.543
6,36,0,0,4,2,18,1,1,0,0.9978,0.58103,-18.476
7,5,0,0,4,1,3,1,1,0,0.9973,3.43164,-18.235
8,11,0,0,2,1,5,1,1,0,0.9969,1.00043,-13.352
9,13,0,0,3,1,9,1,1,0,0.9964,1.35934,-18.204
10,10,0,0,2,1,7,1,1,0,0.996,1.2156,-14.35
11,14,0,0,4,1,9,1,1,0,0.9955,1.08692,-20.995
12,12,0,0,3,1,5,1,1,0,0.995,1.39977,-19.789
13,7,0,0,3,1,5,1,1,0,0.9946,2.2246,-19.391
14,5,0,0,4,1,3,1,1,0,0.9941,2.98628,-18.135
15,10,0,0,3,1,5,1,1,0,0.9937,0.96675,-10.248
16,6,0,0,4,1,2,1,1,0,0.9932,1.71477,-17.3
17,9,0,0,3,1,3,1,1,0,0.9928,1.28126,-12.269
18,15,0,0,3,1,8,1,1,0,0.9923,0.66361,-13.873
19,7,0,0,3,1,5,1,1,0,0.9919,1.40737,-12.739
20,11,0,0,3,1,6,1,1,0,0.9915,1.42288,-20.199
21,14,0,0,5,1,9,1,1,0,0.991,0.70944,-15.444
22,6,0,0,4,1,2,1,1,0,0.9906,1.6552,-17.849
23,11,0,0,4,1,3,1,1,0,0.9901,1.24242,-12.736
24,13,0,0,4,1,4,1,1,0,0.9897,0.97509,-18.811
25,7,0,0,3,1,5,1,1,0,0.9892,1.74627,-14.367
26,5,0,0,4,1,2,1,1,0,0.9888,1.78083,-18.438
27,6,0,0,3,1,3,1,1,0,0.9883,1.23034,-11.977
28,34,0,0,3,1,17,1,1,0,0.9879,0.34725,-24.373
29,14,0,0,2,1,3,1,1,0,0.9874,0.6157,-12.536
30,6,0,0,4,1,4,1,1,0,0.9869,2.51445,-18.648
31,15,0,0,1,1,9,1,1,0,0.9865,0.59304,-13.068
32,10,0,0,1,1,4,1,1,0,0.986,1.10385,-14.76
33,18,0,0,3,1,10,1,1,0,0.9856,0.83009,-21.813
34,10,0,0,3,1,6,1,1,0,0.9851,0.94941,-12.804
35,36,0,0,5,2,25,1,1,0,0.9847,0.35817,-20.401
36,9,0,0,1,1,5,1,1,0,0.9842,0.94599,-13.961
37,5,0,0,3,1,2,1,1,0,0.9838,2.16142,-20.133
38,23,0,0,2,1,10,1,1,0,0.9833,0.43724,-13.578
39,15,0,0,6,2,5,1,1,0,0.9829,0.91439,-11.808
40,5,0,0,3,1,3,1,1,0,0.9825,2.39897,-20.885
41,5,0,0,3,1,2,1,1,0,0.982,2.48241,-19.246
42,5,0,0,3,1,2,1,1,0,0.9816,1.74448,-20.246
43,9,0,0,3,1,4,1,1,0,0.9811,0.77569,-8.921
