episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
79,400,24,24,-34.25,0.9625,0,1,32,1.08824,1.59968,1.06875,1.82365,1.52138,0.0
80,400,19,19,-47.6,0.962,0,1,32,1.1014,1.60311,1.09104,1.80999,1.53602,0.0
81,400,12,12,-55.3,0.9615,0,1,32,1.08022,1.52709,1.05603,1.69941,1.5095,0.0
82,400,19,19,-51.45,0.961,0,1,32,1.0311,1.55909,1.03028,1.72964,1.47946,0.0
83,400,15,15,-50.9,0.9606,0,1,32,1.02778,1.58464,1.02402,1.68235,1.47529,0.0
84,400,20,20,-46.05,0.9601,0,1,32,1.02109,1.58178,1.0209,1.67072,1.47411,0.0
85,400,24,24,-44.55,0.9596,0,1,32,1.00901,1.60025,1.01138,1.64947,1.46615,0.0
86,400,18,18,-45.95,0.9591,0,1,32,0.99775,1.59934,1.00078,1.71445,1.45207,0.0
87,400,25,26,-35.0,0.9587,0,1,32,1.05231,1.62112,1.04068,1.82951,1.49244,0.0
88,400,20,20,-38.9,0.9582,0,1,32,1.03135,1.60277,1.04921,1.63843,1.49513,0.0
89,400,16,16,-41.15,0.9577,0,1,32,1.02997,1.6144,1.03775,1.74635,1.49415,0.0
90,400,12,12,-41.2,0.9573,0,1,32,0.94503,1.60653,1.04062,1.73851,1.4951,0.0
91,400,23,23,-43.35,0.9568,0,1,32,0.99651,1.61314,1.05099,1.83218,1.50359,0.0
92,400,22,22,-37.1,0.9563,0,1,32,1.08005,1.6234,1.1017,1.94338,1.56109,0.0
93,400,23,23,-35.55,0.9558,0,1,32,1.08005,1.62703,1.11627,1.99547,1.58935,0.0
94,400,25,25,-37.45,0.9554,0,1,32,1.10983,1.62987,1.13844,1.93724,1.61052,0.0
95,400,21,21,-36.85,0.9549,0,1,32,1.07048,1.66669,1.15765,1.94437,1.62406,0.0
96,400,18,18,-41.9,0.9544,0,1,32,1.15748,1.72007,1.20496,1.88012,1.67081,0.0
97,400,27,27,-46.0,0.9539,0,1,32,1.20056,1.72666,1.22007,1.93634,1.67102,0.0
98,400,23,23,-37.8,0.9535,0,1,32,1.21109,1.69399,1.22432,1.92978,1.5812,0.0
99,400,11,11,-52.15,0.953,0,1,32,1.19691,1.70231,1.18821,1.86187,1.62549,0.0
100,400,28,28,-32.5,0.9525,0,1,32,1.22926,1.7399,1.21758,2.03152,1.65301,0.0
101,400,21,21,-38.95,0.952,0,1,32,1.23732,1.74377,1.24003,1.99454,1.59406,0.0
102,400,20,20,-46.55,0.9516,0,1,32,1.23859,1.74656,1.24227,1.9572,1.60617,0.0
103,400,20,20,-34.4,0.9511,0,1,32,1.23493,1.72252,1.24095,1.91011,1.63371,0.0
104,400,26,26,-35.75,0.9506,0,1,32,1.23529,1.73219,1.23499,1.9253,1.64788,0.0
105,400,20,20,-37.7,0.9501,0,1,32,1.24485,1.79747,1.23695,2.01076,1.65999,0.0
106,400,23,23,-32.9,0.9496,0,1,32,1.26087,1.82166,1.25903,2.02744,1.67114,0.0
107,400,20,20,-41.5,0.9492,0,1,32,1.34188,1.77204,1.32022,2.09599,1.78271,0.0
108,400,16,16,-47.25,0.9487,0,1,32,1.35785,1.77493,1.33294,2.11611,1.79843,0.0
109,400,19,19,-37.3,0.9482,0,1,32,1.35202,1.79139,1.33903,2.0226,1.79908,0.0
110,400,18,18,-41.5,0.9477,0,1,32,1.33554,1.8116,1.32706,1.95727,1.77569,0.0
111,400,22,22,-28.45,0.9473,0,1,32,1.32115,1.82338,1.31124,1.98068,1.7689,0.0
112,400,20,20,-41.7,0.9468,0,1,32,1.32328,1.82804,1.31336,2.06455,1.76249,0.0
113,400,21,21,-36.2,0.9463,0,1,32,1.3321,1.8263,1.32201,2.0534,1.76989,0.0
114,400,15,15,-46.9,0.9458,0,1,32,1.29871,1.77658,1.29542,1.9349,1.75622,0.0
115,400,26,26,-33.45,0.9454,0,1,32,1.19141,1.7622,1.27408,1.98412,1.73102,0.0
116,400,26,26,-28.45,0.9449,0,1,32,1.21843,1.84036,1.24722,1.93982,1.70272,0.0
117,400,24,24,-46.2,0.9444,0,1,32,1.23937,1.851,1.24264,1.97328,1.69758,0.0
118,400,27,27,-32.65,0.9439,0,1,32,1.27083,1.85094,1.25398,2.03438,1.71231,0.0
119,400,19,19,-56.35,0.9435,0,1,32,1.27329,1.84833,1.25924,1.96315,1.71415,0.0
120,400,21,21,-40.8,0.943,0,1,32,1.27471,1.85055,1.26441,1.99355,1.72084,0.0
121,400,12,12,-54.7,0.9425,0,1,32,1.27516,1.85055,1.26441,2.0281,1.72084,0.0
122,400,20,20,-47.5,0.9421,0,1,32,1.30907,1.85643,1.31448,2.04676,1.75234,0.0
123,400,28,28,-37.65,0.9416,0,1,32,1.34042,1.84402,1.35783,2.12522,1.78206,0.0
124,400,26,26,-26.35,0.9411,0,1,32,1.34109,1.85591,1.35705,2.04017,1.78386,0.0
125,400,23,23,-45.8,0.9406,0,1,32,1.34603,1.85332,1.35398,2.07218,1.79081,0.0
126,400,21,21,-46.25,0.9402,0,1,32,1.35561,1.82042,1.36121,2.06158,1.80255,0.0
127,400,19,19,-54.75,0.9397,0,1,32,1.35354,1.83071,1.36025,2.06265,1.80256,0.0
128,400,27,27,-38.45,0.9392,0,1,32,1.34898,1.86082,1.35352,2.04797,1.79037,0.0
129,400,23,23,-40.2,0.9387,0,1,32,1.35452,1.88906,1.3528,2.04231,1.7951,0.0
130,400,24,24,-37.95,0.9383,0,1,32,1.3718,1.9054,1.37212,2.13939,1.8214,0.0
131,400,32,32,-32.75,0.9378,0,1,32,1.39224,1.89999,1.39163,2.16041,1.85773,0.0
132,400,21,21,-50.2,0.9373,0,1,32,1.39178,1.8707,1.39008,2.14438,1.8457,0.0
133,400,26,26,-30.3,0.9368,0,1,32,1.42968,1.90857,1.41922,2.16294,1.88154,0.0
134,400,34,34,-24.2,0.9364,0,1,32,1.42763,1.93011,1.42516,2.15057,1.88056,0.0
135,400,34,34,-20.75,0.9359,0,1,32,1.42395,1.94895,1.42179,2.11095,1.87574,0.0
136,400,20,20,-42.4,0.9354,0,1,32,1.43092,1.9233,1.4238,2.20563,1.88068,0.0
137,400,16,16,-44.0,0.9349,0,1,32,1.42948,1.92196,1.42486,2.11253,1.87743,0.0
138,400,29,29,-24.65,0.9345,0,1,32,1.44475,1.94474,1.44533,2.28507,1.89461,0.0
139,400,22,22,-37.5,0.934,0,1,32,1.45749,1.95589,1.45993,2.25879,1.91579,0.0
140,400,30,30,-32.65,0.9335,0,1,32,1.46988,1.95542,1.46402,2.24833,1.91807,0.0
141,400,20,20,-33.55,0.933,0,1,32,1.48095,1.94823,1.47483,2.21924,1.92146,0.0
142,400,20,20,-47.95,0.9325,0,1,32,1.45971,1.97031,1.45883,2.14465,1.91111,0.0
143,400,17,17,-36.45,0.9321,0,1,32,1.45829,1.96324,1.45286,2.14142,1.9009,0.0
144,400,35,35,-25.45,0.9316,0,1,32,1.42504,1.952,1.42722,2.09299,1.86791,0.0
145,400,27,27,-29.95,0.9311,0,1,32,1.40822,1.98593,1.40355,2.14824,1.84566,0.0
146,400,31,31,-28.0,0.9306,0,1,32,1.40633,2.00646,1.40473,2.11226,1.84503,0.0
147,400,24,24,-30.2,0.9302,0,1,32,1.40462,2.01218,1.40463,2.15848,1.84531,0.0
148,400,26,26,-41.85,0.9297,0,1,32,1.41055,1.98727,1.40688,2.10634,1.8543,0.0
149,400,19,19,-49.15,0.9292,0,1,32,1.41599,1.89898,1.41843,2.16615,1.86776,0.0
150,400,9,9,-68.45,0.9287,0,1,32,1.32977,1.90676,1.41403,2.13638,1.86017,0.0
151,400,23,23,-47.5,0.9283,0,1,32,1.34902,1.92922,1.41796,2.18826,1.86477,0.0
152,400,27,27,-33.9,0.9278,0,1,32,1.36831,1.96782,1.42173,2.12225,1.86819,0.0
153,400,27,27,-34.0,0.9273,0,1,32,1.41252,1.94295,1.35541,2.23315,1.89164,0.0
154,400,25,25,-38.95,0.9268,0,1,32,1.42734,1.97958,1.40403,2.24351,1.90185,0.0
155,400,16,16,-54.95,0.9264,0,1,32,1.46265,2.00781,1.44113,2.18789,1.91945,0.0
156,400,26,26,-28.75,0.9259,0,1,32,1.46657,1.98825,1.45188,2.18219,1.91907,0.0
157,400,24,24,-40.2,0.9254,0,1,32,1.45545,1.99789,1.43936,2.16824,1.90502,0.0
158,400,28,28,-35.0,0.925,0,1,32,1.44427,1.99761,1.43389,2.14593,1.89814,0.0
159,400,22,22,-45.15,0.9245,0,1,32,1.44356,2.00942,1.43499,2.16461,1.89634,0.0
160,400,24,24,-39.65,0.924,0,1,32,1.44356,1.99858,1.43777,2.19611,1.89634,0.0
161,400,15,15,-56.7,0.9235,0,1,32,1.4492,2.03966,1.44134,2.19528,1.89141,0.0
162,400,26,26,-28.75,0.9231,0,1,32,1.45154,2.06406,1.44471,2.19962,1.89441,0.0
163,400,16,16,-42.35,0.9226,0,1,32,1.46549,2.04019,1.46045,2.18332,1.91438,0.0
164,400,23,23,-35.95,0.9221,0,1,32,1.45768,2.00198,1.4583,2.13954,1.90312,0.0
165,400,21,21,-42.75,0.9216,0,1,32,1.44647,1.99699,1.44877,2.16807,1.89303,0.0
166,400,23,23,-31.4,0.9212,0,1,32,1.44137,1.99795,1.43803,2.20253,1.8893,0.0
167,400,28,28,-34.7,0.9207,0,1,32,1.45314,1.99529,1.45136,2.18132,1.89976,0.0
168,400,14,14,-51.45,0.9202,0,1,32,1.45008,1.96679,1.44975,2.14549,1.89803,0.0
169,400,22,22,-42.75,0.9197,0,1,32,1.43758,1.8943,1.43969,2.13399,1.88611,0.0
170,400,15,16,-48.15,0.9193,0,1,32,1.42834,1.94691,1.42598,2.10397,1.87806,0.0
171,400,25,25,-30.9,0.9188,0,1,32,1.40905,1.93962,1.41661,2.13462,1.86371,0.0
172,400,29,29,-36.7,0.9183,0,1,32,1.40986,1.9505,1.41645,2.1416,1.8632,0.0
173,400,22,22,-35.5,0.9178,0,1,32,1.41152,1.95221,1.4171,2.13689,1.8652,0.0
174,400,25,25,-28.8,0.9173,0,1,32,1.40834,1.96355,1.41136,2.1355,1.86221,0.0
175,400,21,21,-39.15,0.9169,0,1,32,1.40926,1.97245,1.41106,2.10767,1.86138,0.0
176,400,19,19,-40.25,0.9164,0,1,32,1.38982,1.90181,1.39834,2.04581,1.83981,0.0
177,400,23,23,-45.75,0.9159,0,1,32,1.38548,1.91925,1.389,2.04835,1.82965,0.0
178,400,26,26,-27.6,0.9154,0,1,32,1.37967,1.95247,1.37962,2.09295,1.82657,0.0
179,400,25,25,-37.55,0.915,0,1,32,1.37991,1.96224,1.37854,2.13583,1.82602,0.0
180,400,29,29,-31.65,0.9145,0,1,32,1.40633,1.97063,1.39151,2.17652,1.77442,0.0
181,400,20,20,-37.85,0.914,0,1,32,1.42148,1.97716,1.41197,2.18613,1.80488,0.0
182,400,27,27,-31.55,0.9135,0,1,32,1.40996,1.99004,1.40831,2.15619,1.82828,0.0
183,400,15,15,-42.4,0.9131,0,1,32,1.41248,2.00428,1.40884,2.12332,1.83669,0.0
184,400,24,24,-34.75,0.9126,0,1,32,1.4205,1.99383,1.42135,2.17071,1.85588,0.0
185,400,25,25,-27.15,0.9121,0,1,32,1.4205,1.97499,1.42364,2.18207,1.85724,0.0
186,400,29,29,-36.95,0.9116,0,1,32,1.37142,1.99483,1.43722,2.17894,1.88837,0.0
187,400,15,15,-49.15,0.9112,0,1,32,1.38835,1.95953,1.4179,2.08909,1.86505,0.0
188,400,17,17,-49.35,0.9107,0,1,32,1.37766,1.95275,1.33018,2.07272,1.84727,0.0
189,400,33,34,-26.55,0.9102,0,1,32,1.36958,1.97438,1.34279,2.04765,1.83942,0.0
190,400,29,29,-32.85,0.9098,0,1,32,1.37382,1.97402,1.35498,2.20645,1.84409,0.0
191,400,10,10,-45.2,0.9093,0,1,32,1.37752,1.97604,1.3691,2.13342,1.84754,0.0
192,400,25,25,-27.0,0.9088,0,1,32,1.38444,1.97488,1.38978,2.14213,1.86226,0.0
193,400,27,27,-31.15,0.9083,0,1,32,1.39265,1.97569,1.39313,2.17646,1.86678,0.0
194,400,24,24,-35.1,0.9079,0,1,32,1.41297,1.97868,1.40972,2.11523,1.87573,0.0
195,400,27,27,-36.3,0.9074,0,1,32,1.40323,1.95516,1.40366,2.11226,1.86845,0.0
196,400,31,32,-28.35,0.9069,0,1,32,1.40933,2.00028,1.40626,2.20179,1.86894,0.0
197,400,22,22,-39.1,0.9064,0,1,32,1.34544,2.01324,1.41861,2.2371,1.87507,0.0
198,400,25,25,-37.25,0.906,0,1,32,1.38431,2.04128,1.45427,2.23958,1.89915,0.0
199,400,29,29,-27.6,0.9055,0,1,32,1.39839,2.04386,1.46436,2.20896,1.90729,0.0
200,400,26,26,-33.6,0.905,0,1,32,1.40831,2.0611,1.4659,2.20183,1.84161,0.0
201,400,28,28,-30.2,0.9045,0,1,32,1.43859,2.07841,1.47714,2.23226,1.8897,0.0
202,400,28,28,-26.6,0.9041,0,1,32,1.44651,2.07792,1.47724,2.19083,1.90113,0.0
203,400,20,20,-47.85,0.9036,0,1,32,1.44834,2.05412,1.46979,2.24387,1.89864,0.0
204,400,22,22,-28.75,0.9031,0,1,32,1.45543,2.02568,1.4739,2.26398,1.91919,0.0
205,400,31,31,-30.6,0.9026,0,1,32,1.46604,2.02301,1.47551,2.27341,1.92909,0.0
206,400,15,15,-43.7,0.9022,0,1,32,1.48416,2.04021,1.49208,2.27843,1.94573,0.0
207,400,27,27,-31.4,0.9017,0,1,32,1.50517,2.03426,1.50716,2.26757,1.95888,0.0
208,400,32,32,-19.25,0.9012,0,1,32,1.51245,2.04883,1.51343,2.26719,1.96524,0.0
209,400,25,25,-32.65,0.9007,0,1,32,1.5171,2.05986,1.51595,2.24236,1.96691,0.0
210,400,26,27,-35.1,0.9002,0,1,32,1.51412,2.05037,1.51476,2.20089,1.96525,0.0
211,400,27,27,-33.4,0.8998,0,1,32,1.51581,2.05977,1.5165,2.24322,1.96564,0.0
212,400,29,29,-28.05,0.8993,0,1,32,1.51811,2.06418,1.51943,2.18686,1.96705,0.0
213,400,41,41,-18.7,0.8988,0,1,32,1.50485,2.06748,1.509,2.20022,1.95468,0.0
214,400,30,30,-35.5,0.8983,0,1,32,1.50439,2.06406,1.50435,2.28115,1.95107,0.0
215,400,28,28,-35.4,0.8979,0,1,32,1.50635,2.07017,1.50702,2.26353,1.88921,0.0
216,400,25,25,-34.45,0.8974,0,1,32,1.51426,2.09478,1.51545,2.27278,1.92436,0.0
217,400,32,32,-19.45,0.8969,0,1,32,1.52191,2.10635,1.51655,2.27617,1.92704,0.0
218,400,12,12,-53.1,0.8964,0,1,32,1.52319,2.11031,1.51911,2.27088,1.9329,0.0
219,400,21,21,-29.4,0.896,0,1,32,1.52264,2.10503,1.5183,2.23276,1.93709,0.0
220,400,23,23,-37.55,0.8955,0,1,32,1.52055,2.08907,1.51608,2.20925,1.94569,0.0
221,400,27,27,-27.6,0.895,0,1,32,1.51358,2.10535,1.50486,2.17705,1.94331,0.0
222,400,30,30,-28.75,0.8945,0,1,32,1.50353,2.1184,1.49366,2.22024,1.93697,0.0
223,400,18,18,-39.05,0.8941,0,1,32,1.49662,2.10897,1.48738,2.17789,1.87003,0.0
224,400,25,25,-38.15,0.8936,0,1,32,1.48654,2.09188,1.47672,2.15658,1.87751,0.0
225,400,20,20,-37.95,0.8931,0,1,32,1.47767,2.08506,1.47089,2.14685,1.87775,0.0
226,400,29,29,-26.1,0.8926,0,1,32,1.47522,2.09572,1.46983,2.21994,1.89328,0.0
227,400,34,34,-19.3,0.8922,0,1,32,1.4828,2.08968,1.48197,2.21974,1.90509,0.0
228,400,26,26,-35.1,0.8917,0,1,32,1.4965,2.06099,1.49966,2.26905,1.93332,0.0
229,400,23,23,-33.2,0.8912,0,1,32,1.49196,2.05452,1.4977,2.19872,1.93254,0.0
230,400,27,27,-29.2,0.8908,0,1,32,1.4866,2.04565,1.4929,2.15847,1.9303,0.0
231,400,27,27,-23.55,0.8903,0,1,32,1.48346,2.05325,1.49015,2.20468,1.92719,0.0
232,400,23,23,-41.3,0.8898,0,1,32,1.47896,2.0295,1.48617,2.21065,1.92439,0.0
233,400,26,26,-28.2,0.8893,0,1,32,1.47795,2.02948,1.48547,2.18729,1.92316,0.0
234,400,30,30,-28.55,0.8889,0,1,32,1.47497,2.04045,1.48085,2.20885,1.92281,0.0
235,400,31,31,-30.55,0.8884,0,1,32,1.4752,2.03915,1.48027,2.20567,1.9207,0.0
236,400,41,41,-13.15,0.8879,0,1,32,1.47872,2.06682,1.48343,2.23875,1.92557,0.0
237,400,29,29,-24.75,0.8874,0,1,32,1.47965,2.01012,1.48419,2.23099,1.92997,0.0
238,400,24,24,-38.25,0.887,0,1,32,1.48854,2.02198,1.48762,2.23154,1.93684,0.0
239,400,29,29,-26.45,0.8865,0,1,32,1.49594,2.01487,1.49607,2.29848,1.9496,0.0
240,400,28,28,-28.65,0.886,0,1,32,1.45207,2.05603,1.50898,2.25558,1.96734,0.0
241,400,24,24,-35.6,0.8855,0,1,32,1.47374,2.07898,1.51541,2.23557,1.97212,0.0
242,400,28,28,-25.2,0.8851,0,1,32,1.49453,2.09549,1.51753,2.27766,1.97329,0.0
243,400,29,29,-29.1,0.8846,0,1,32,1.50015,2.09472,1.51956,2.28513,1.9747,0.0
244,400,35,35,-17.75,0.8841,0,1,32,1.51225,2.11371,1.52367,2.25501,1.98232,0.0
245,400,34,34,-23.95,0.8836,0,1,32,1.51774,2.11682,1.52587,2.30829,1.98263,0.0
246,400,20,21,-37.5,0.8831,0,1,32,1.53655,2.12037,1.54578,2.33327,1.99593,0.0
247,400,26,26,-38.55,0.8827,0,1,32,1.47903,2.11335,1.54798,2.325,1.99708,0.0
248,400,23,23,-21.2,0.8822,0,1,32,1.4843,2.11616,1.54991,2.30196,2.00034,0.0
249,400,30,31,-21.7,0.8817,0,1,32,1.49531,2.10992,1.54944,2.2502,2.00068,0.0
250,400,34,34,-12.4,0.8812,0,1,32,1.50104,2.10965,1.54669,2.2957,1.99477,0.0
251,400,30,30,-21.25,0.8808,0,1,32,1.5077,2.11617,1.55024,2.31397,1.99596,0.0
252,400,24,25,-31.05,0.8803,0,1,32,1.53543,2.11527,1.56441,2.30022,2.01471,0.0
253,400,32,32,-25.35,0.8798,0,1,32,1.47477,2.12171,1.55766,2.29342,2.00192,0.0
254,400,29,29,-23.15,0.8793,0,1,32,1.49185,2.04929,1.55855,2.30785,2.00344,0.0
255,400,34,34,-17.65,0.8789,0,1,32,1.51981,2.08523,1.56745,2.32159,2.01489,0.0
256,400,22,22,-37.1,0.8784,0,1,32,1.53318,2.10647,1.568,2.29643,2.01729,0.0
257,400,19,19,-32.8,0.8779,0,1,32,1.53743,2.10808,1.56465,2.28304,2.01404,0.0
258,400,32,32,-18.75,0.8775,0,1,32,1.54818,2.12155,1.56499,2.31716,2.01842,0.0
259,400,27,27,-25.2,0.877,0,1,32,1.54956,2.12472,1.56368,2.27328,2.01692,0.0
260,400,36,36,-23.35,0.8765,0,1,32,1.55042,2.12737,1.56055,2.29447,2.01438,0.0
261,400,33,33,-26.25,0.876,0,1,32,1.55346,2.13251,1.50118,2.31044,2.01219,0.0
