episode,coins_collected,crates_destroyed,total_reward,epsilon
0,0,1,-12.625,0.1
1,0,3,-7.640000000000001,0.1
2,0,3,-7.640000000000001,0.1
3,0,2,-9.7,0.1
4,0,3,-7.640000000000001,0.1
5,0,3,-7.640000000000001,0.1
6,0,2,-8.91,0.1
7,0,2,-10.365,0.1
8,0,3,-4.04,0.1
9,0,2,-5.75,0.1
10,0,3,-14.299999999999995,0.1
11,0,2,-17.599999999999994,0.1
12,0,3,-12.799999999999994,0.1
13,0,2,-9.8,0.1
14,0,5,-5.6850000000000005,0.1
15,0,2,-9.685,0.1
16,0,3,-9.7,0.1
17,0,2,-8.5,0.1
18,0,3,-8.599999999999998,0.1
19,0,5,-7.084999999999994,0.1
20,0,2,-17.894999999999985,0.1
21,0,2,-10.8,0.1
22,0,2,-8.685,0.1
23,0,2,-7.4,0.1
24,0,2,-8.0,0.1
25,0,4,-2.3,0.1
26,0,3,-8.9,0.1
27,0,3,-12.499999999999996,0.1
28,0,6,0.01499999999999968,0.1
29,0,3,-6.199999999999999,0.1
30,0,2,-7.1,0.1
31,0,2,-15.384999999999996,0.1
32,0,4,-4.97,0.1
33,0,4,-5.199999999999999,0.1
34,0,3,-7.385,0.1
35,0,4,-15.1,0.1
36,0,3,-6.8,0.1
37,0,4,-8.799999999999999,0.1
38,0,6,-14.284999999999988,0.1
39,0,4,-4.1,0.1
40,0,2,-9.1,0.1
41,0,2,-9.200000000000001,0.1
42,0,1,-13.07,0.1
43,0,3,-5.0,0.1
44,0,2,-11.8,0.1
45,0,2,-12.284999999999997,0.1
46,0,3,-11.4,0.1
47,0,3,-4.3999999999999995,0.1
48,0,1,-9.2,0.1
49,0,3,-4.1,0.1
50,0,4,-14.0,0.1
51,0,2,-8.2,0.1
52,0,3,-9.7,0.1
53,0,2,-5.8,0.1
54,0,2,-11.0,0.1
55,0,3,-5.199999999999999,0.1
56,0,2,-9.1,0.1
57,0,2,-12.069999999999995,0.1
58,0,3,-9.7,0.1
59,0,4,-3.8,0.1
60,0,2,-11.799999999999995,0.1
61,0,2,-9.540000000000001,0.1
62,0,2,-8.185,0.1
63,0,2,-7.199999999999999,0.1
64,0,2,-7.185,0.1
65,0,5,-3.0000000000000004,0.1
66,0,3,-10.524999999999999,0.1
67,0,3,-5.0,0.1
68,0,2,-18.2,0.1
69,0,3,-6.07,0.1
70,0,2,-9.785,0.1
71,0,3,-12.5,0.1
72,0,2,-11.0,0.1
73,0,2,-8.415,0.1
74,1,5,-9.949999999999996,0.1
75,0,2,-8.8,0.1
76,0,3,-9.700000000000001,0.1
77,0,8,32.465000000000074,0.1
78,0,4,-2.0999999999999996,0.1
79,0,2,-17.699999999999996,0.1
80,0,4,-3.84,0.1
81,0,4,-4.4,0.1
82,0,4,-6.2,0.1
83,1,4,-6.4,0.1
84,0,2,-13.19999999999999,0.1
85,0,3,-5.67,0.1
86,0,3,-16.799999999999997,0.1
87,0,3,-5.3999999999999995,0.1
88,0,3,-8.584999999999997,0.1
89,0,3,-4.869999999999999,0.1
90,0,3,-12.299999999999999,0.1
91,4,6,-1.4849999999999863,0.1
92,0,2,-7.325,0.1
93,1,7,3.7500000000000098,0.1
94,0,3,-11.199999999999998,0.1
95,1,6,-7.7499999999999964,0.1
96,0,4,-4.8,0.1
97,0,4,-13.584999999999992,0.1
98,0,4,-4.74,0.1
99,0,4,-8.8,0.1
100,0,2,-15.535,0.1
101,0,1,-28.675000000000004,0.1
102,0,2,-8.0,0.1
103,1,7,-4.699999999999998,0.1
104,0,2,-15.399999999999999,0.1
105,0,2,-19.454999999999984,0.1
106,1,3,-4.399999999999999,0.1
107,3,5,0.950000000000002,0.1
108,0,2,-8.31,0.1
109,0,3,-9.899999999999999,0.1
110,0,4,-4.6850000000000005,0.1
111,0,3,-18.099999999999987,0.1
112,0,4,-5.125,0.1
113,0,1,-11.045000000000002,0.1
114,0,4,-5.8,0.1
115,0,3,-6.8,0.1
116,0,2,-14.794999999999998,0.1
117,0,2,-10.9,0.1
118,1,6,-0.04999999999999938,0.1
119,0,3,-10.585,0.1
120,0,3,-13.724999999999998,0.1
121,0,4,-9.099999999999998,0.1
122,1,8,-19.584999999999994,0.1
123,0,2,-12.685,0.1
124,0,4,-3.9,0.1
125,0,3,-8.600000000000001,0.1
126,0,4,-7.8,0.1
127,1,3,-6.2700000000000005,0.1
128,0,4,-4.585,0.1
129,0,2,-24.18499999999998,0.1
130,0,2,-8.7,0.1
131,0,3,-5.785,0.1
132,0,5,-1.7,0.1
133,0,4,-3.0999999999999996,0.1
134,0,3,-6.77,0.1
135,0,4,-4.3,0.1
136,0,3,-6.7,0.1
137,2,8,7.150000000000003,0.1
138,0,3,-12.584999999999999,0.1
139,0,2,-12.0,0.1
140,0,1,-13.184999999999999,0.1
141,0,4,-17.199999999999992,0.1
142,0,4,-3.185,0.1
143,0,3,-9.8,0.1
144,0,4,-3.9,0.1
145,0,3,-13.584999999999999,0.1
146,0,3,-7.7,0.1
147,0,3,-4.284999999999999,0.1
148,0,3,-11.375,0.1
149,0,2,-12.685,0.1
150,0,5,-2.3850000000000002,0.1
151,0,4,-5.9,0.1
152,0,3,-7.8,0.1
153,0,2,-9.9,0.1
154,0,2,-13.4,0.1
155,0,3,-10.899999999999999,0.1
156,3,3,-10.149999999999997,0.1
157,1,6,-4.389999999999995,0.1
158,0,2,-7.1,0.1
159,0,4,-3.8999999999999995,0.1
160,0,4,-5.3,0.1
161,0,7,-7.199999999999999,0.1
162,0,3,-6.9,0.1
163,0,6,-9.499999999999982,0.1
164,0,6,-5.184999999999998,0.1
165,0,0,-11.685,0.1
166,0,4,-5.6,0.1
167,0,2,-8.785,0.1
168,0,4,-4.77,0.1
169,0,3,-12.784999999999997,0.1
170,0,4,-7.3199999999999985,0.1
171,0,1,-13.885000000000002,0.1
172,0,1,-12.625000000000002,0.1
173,0,4,-5.085,0.1
174,0,2,-11.724999999999998,0.1
175,2,5,-9.284999999999997,0.1
176,0,4,-8.9,0.1
177,0,2,-13.099999999999998,0.1
178,0,2,-14.899999999999995,0.1
179,0,3,-6.7,0.1
180,0,2,-8.685,0.1
181,0,4,-9.899999999999997,0.1
182,0,3,-9.8,0.1
183,0,3,-9.799999999999997,0.1
184,0,4,-7.7,0.1
185,2,7,-4.499999999999998,0.1
186,0,4,-6.800000000000001,0.1
187,0,6,-9.284999999999997,0.1
188,0,3,-7.8,0.1
189,0,2,-10.100000000000001,0.1
190,0,2,-10.89,0.1
191,0,5,-0.2999999999999997,0.1
192,0,3,-5.2,0.1
193,0,4,-8.0,0.1
194,0,4,-3.785,0.1
195,0,2,-6.1,0.1
196,0,6,-2.37,0.1
197,0,3,-8.785,0.1
198,0,4,-3.3,0.1
199,0,3,-6.9,0.1
200,0,3,-3.9549999999999996,0.1
201,0,3,-4.3,0.1
202,0,2,-9.7,0.1
203,0,2,-7.015,0.1
204,0,3,-7.7,0.1
205,2,5,-7.149999999999998,0.1
206,0,3,-8.215,0.1
207,0,3,-7.4,0.1
208,0,4,-6.9,0.1
209,0,2,-9.8,0.1
210,0,3,-9.199999999999998,0.1
211,0,3,-8.785,0.1
212,1,7,-1.4349999999999992,0.1
213,0,4,-3.1999999999999993,0.1
214,0,5,-6.210000000000001,0.1
215,2,5,-17.819999999999997,0.1
216,0,5,-4.279999999999999,0.1
217,0,3,-12.8,0.1
218,0,3,-9.04,0.1
219,0,3,-6.8,0.1
220,0,3,-7.7,0.1
221,0,2,-7.1,0.1
222,1,5,-7.029999999999996,0.1
223,1,4,-6.1049999999999995,0.1
224,0,3,-4.9399999999999995,0.1
225,0,3,-5.3,0.1
226,0,4,-5.785,0.1
227,1,6,-15.199999999999992,0.1
228,0,1,-13.8,0.1
229,0,4,-6.799999999999999,0.1
230,0,2,-14.685000000000002,0.1
231,0,3,-5.2,0.1
232,0,3,-7.7,0.1
233,0,2,-11.699999999999998,0.1
234,0,3,-8.75,0.1
235,0,3,-6.4,0.1
236,0,1,-16.064999999999998,0.1
237,0,3,-5.1,0.1
238,0,4,-7.3999999999999995,0.1
239,0,4,-2.9999999999999996,0.1
240,0,4,-4.085,0.1
241,0,3,-8.2,0.1
