episode,coins_collected,total_reward,epsilon
59,0,-0.39999999999999947,0.996496875
60,0,1.0500000000000016,0.9964375
61,0,-0.7499999999999998,0.996378125
62,1,1.500000000000001,0.99631875
63,0,-4.199999999999999,0.996259375
64,1,-1.9999999999999991,0.9962
65,0,2.6000000000000014,0.996140625
66,0,3.9000000000000004,0.99608125
67,2,-4.6000000000000005,0.996021875
68,0,1.9500000000000002,0.9959625
69,0,1.6000000000000014,0.995903125
70,0,-1.3499999999999996,0.99584375
71,0,-1.6999999999999997,0.995784375
72,1,-0.049999999999998934,0.995725
73,0,1.2500000000000002,0.995665625
74,0,-1.4999999999999996,0.99560625
75,1,-3.9499999999999975,0.995546875
76,2,-1.1499999999999988,0.9954875
77,2,-0.49999999999999956,0.995428125
78,0,2.750000000000001,0.99536875
79,3,1.9500000000000008,0.995309375
80,1,-1.2999999999999985,0.99525
81,3,0.4500000000000004,0.995190625
82,0,-3.45,0.99513125
83,0,2.650000000000002,0.995071875
84,0,-0.2999999999999985,0.9950125
85,1,-1.8999999999999995,0.994953125
86,0,-2.549999999999997,0.99489375
87,0,-4.349999999999994,0.994834375
88,0,-3.5999999999999996,0.994775
89,3,-1.799999999999998,0.994715625
90,1,-1.7499999999999973,0.99465625
91,0,1.550000000000002,0.994596875
92,0,1.6500000000000012,0.9945375
93,1,-1.6999999999999997,0.994478125
94,2,3.7000000000000006,0.99441875
95,1,-5.35,0.994359375
96,0,2.6000000000000005,0.9943
97,4,3.8500000000000014,0.994240625
98,1,-4.049999999999999,0.99418125
99,1,-1.5999999999999996,0.994121875
100,0,1.1000000000000014,0.9940625
101,1,0.7500000000000011,0.994003125
102,0,-1.7999999999999998,0.99394375
103,2,2.45,0.993884375
104,1,-0.6999999999999997,0.993825
105,6,-5.3000000000000025,0.993765625
106,1,0.7999999999999998,0.99370625
107,0,-3.1500000000000004,0.993646875
108,2,0.5000000000000004,0.9935875
109,2,0.25000000000000244,0.993528125
110,1,-0.7999999999999998,0.99346875
111,1,-1.299999999999999,0.993409375
112,1,0.20000000000000018,0.99335
113,1,0.40000000000000036,0.993290625
114,1,-2.149999999999996,0.99323125
115,2,-5.15,0.993171875
116,1,-1.4999999999999991,0.9931125
117,2,2.2,0.993053125
118,4,1.050000000000002,0.99299375
119,1,-0.849999999999999,0.992934375
120,1,-0.7499999999999978,0.992875
121,0,2.220446049250313e-15,0.992815625
122,0,-2.0999999999999988,0.99275625
123,0,2.3500000000000005,0.992696875
124,2,-2.0999999999999996,0.9926375
125,0,-1.2499999999999993,0.992578125
126,0,0.5500000000000007,0.99251875
127,4,-1.7999999999999954,0.992459375
128,1,-3.6499999999999986,0.9924
129,0,1.5500000000000012,0.992340625
130,1,0.5500000000000005,0.99228125
131,0,0.5500000000000012,0.992221875
132,1,-2.1500000000000004,0.9921625
133,2,-4.299999999999995,0.992103125
134,1,-2.9499999999999975,0.99204375
135,0,-1.7999999999999998,0.991984375
136,1,-0.6499999999999997,0.991925
137,1,-0.49999999999999933,0.991865625
138,1,-0.19999999999999885,0.99180625
139,1,-1.299999999999999,0.991746875
140,2,0.8500000000000014,0.9916875
141,1,0.3500000000000003,0.991628125
142,1,-0.49999999999999956,0.99156875
143,4,2.200000000000001,0.991509375
144,0,0.3500000000000003,0.99145
145,2,-2.849999999999996,0.991390625
146,3,1.4500000000000004,0.99133125
147,2,8.881784197001252e-16,0.991271875
148,1,0.40000000000000036,0.9912125
149,1,2.0000000000000018,0.991153125
150,2,2.3000000000000003,0.99109375
151,1,0.5000000000000004,0.991034375
152,0,1.3500000000000003,0.990975
153,2,-3.1500000000000004,0.990915625
154,3,0.05000000000000093,0.99085625
155,0,0.2500000000000002,0.990796875
156,1,-1.299999999999999,0.9907375
157,1,0.20000000000000018,0.990678125
158,0,-0.6499999999999999,0.99061875
159,0,-0.24999999999999822,0.990559375
160,3,-9.300000000000004,0.9905
161,1,-5.05,0.990440625
162,2,3.7500000000000004,0.99038125
163,3,-2.6999999999999993,0.990321875
164,3,0.15000000000000369,0.9902625
165,2,2.6500000000000004,0.990203125
166,0,1.8000000000000007,0.99014375
167,1,1.3000000000000003,0.990084375
168,0,-0.5999999999999996,0.990025
169,1,-1.849999999999997,0.989965625
170,0,-0.5999999999999996,0.98990625
171,2,-5.849999999999999,0.989846875
172,0,0.40000000000000036,0.9897875
173,1,-2.9499999999999993,0.989728125
174,1,-1.7499999999999998,0.98966875
175,1,-1.4999999999999996,0.989609375
176,2,-4.200000000000001,0.98955
177,2,-0.999999999999998,0.989490625
178,2,0.5000000000000004,0.98943125
179,1,-1.5999999999999996,0.989371875
180,2,-4.549999999999997,0.9893125
181,0,-0.24999999999999867,0.989253125
182,0,-8.850000000000001,0.98919375
183,1,-7.249999999999998,0.989134375
184,1,-1.9999999999999991,0.989075
185,1,0.7000000000000006,0.989015625
186,0,-0.7999999999999998,0.98895625
187,0,2.1000000000000014,0.988896875
188,0,0.8000000000000016,0.9888375
189,2,-4.6000000000000005,0.988778125
190,1,-1.7999999999999972,0.98871875
191,0,0.5500000000000005,0.988659375
192,0,0.6000000000000005,0.9886
193,0,3.4000000000000017,0.988540625
194,1,-0.4999999999999982,0.98848125
195,0,-0.34999999999999964,0.988421875
196,1,-0.4499999999999993,0.9883625
197,1,-7.400000000000002,0.988303125
198,1,-0.7999999999999989,0.98824375
199,0,0.7500000000000018,0.988184375
200,1,1.950000000000001,0.988125
201,1,0.5000000000000009,0.988065625
202,2,0.40000000000000036,0.98800625
203,0,0.30000000000000027,0.987946875
204,0,0.9500000000000033,0.9878875
205,0,0.10000000000000231,0.9878281250000001
206,0,1.5000000000000004,0.98776875
207,0,-4.3,0.987709375
208,0,-0.8499999999999988,0.98765
209,0,0.15000000000000346,0.987590625
210,0,-2.55,0.98753125
211,0,-7.0500000000000025,0.987471875
212,2,-5.699999999999999,0.9874125
213,0,2.650000000000001,0.987353125
214,0,-0.6499999999999995,0.98729375
215,1,0.20000000000000018,0.987234375
216,0,-3.6500000000000004,0.987175
217,1,-0.49999999999999956,0.987115625
218,0,-0.7499999999999998,0.98705625
219,0,4.300000000000002,0.986996875
220,1,0.6500000000000012,0.9869375
221,1,-0.1999999999999975,0.986878125
222,0,-4.450000000000001,0.98681875
223,1,-4.349999999999998,0.986759375
224,1,-4.3,0.9867
225,0,0.3500000000000023,0.986640625
226,0,-0.6999999999999997,0.98658125
227,0,-4.099999999999994,0.986521875
228,0,0.7500000000000018,0.9864625
229,2,0.5000000000000009,0.986403125
230,1,1.85,0.98634375
231,1,0.35000000000000053,0.986284375
232,0,0.3500000000000014,0.986225
233,1,-5.1999999999999975,0.986165625
234,0,-1.6999999999999997,0.98610625
235,1,-2.5999999999999996,0.986046875
236,0,-1.6499999999999995,0.9859875
237,0,-0.6499999999999997,0.985928125
238,0,-1.5999999999999996,0.98586875
239,1,-1.5499999999999998,0.985809375
240,1,-2.3999999999999995,0.98575
241,0,-2.55,0.985690625
242,2,0.8000000000000025,0.98563125
243,0,-0.6499999999999995,0.985571875
244,0,-3.6000000000000005,0.9855125
245,4,2.886579864025407e-15,0.985453125
246,1,0.3500000000000003,0.98539375
247,0,-3.149999999999996,0.985334375
248,0,2.6500000000000012,0.985275
249,0,3.450000000000001,0.985215625
250,1,-0.4499999999999993,0.98515625
251,1,-0.5999999999999996,0.985096875
252,0,-3.55,0.9850375
253,1,-2.1999999999999984,0.984978125
254,1,-0.8499999999999983,0.98491875
255,2,-0.7499999999999944,0.984859375
256,2,-1.5499999999999998,0.9848
257,0,2.1000000000000023,0.984740625
258,1,-0.2999999999999994,0.98468125
259,0,1.8500000000000014,0.984621875
260,1,-2.399999999999999,0.9845625
261,0,0.9000000000000017,0.984503125
262,0,-4.45,0.98444375
263,0,-2.3999999999999995,0.984384375
264,2,-0.9499999999999966,0.984325
265,1,-4.849999999999994,0.984265625
266,0,-0.7499999999999998,0.98420625
267,2,-2.599999999999995,0.984146875
268,1,-3.399999999999995,0.9840875
269,1,0.20000000000000018,0.984028125
270,0,-1.75,0.98396875
271,0,-0.6499999999999995,0.983909375
272,1,1.9000000000000006,0.98385
273,0,-0.14999999999999925,0.983790625
274,1,-1.549999999999998,0.98373125
275,1,-8.9,0.983671875
276,3,-7.350000000000005,0.9836125
277,0,-0.6499999999999997,0.983553125
278,0,4.8000000000000025,0.98349375
279,3,-8.499999999999996,0.983434375
280,0,-1.3999999999999995,0.983375
281,2,-2.9499999999999993,0.983315625
282,1,-2.299999999999999,0.98325625
283,0,-1.5999999999999988,0.983196875
284,2,-6.250000000000002,0.9831375
285,1,-1.2999999999999994,0.983078125
286,0,-2.999999999999999,0.98301875
287,0,-2.4999999999999996,0.982959375
288,1,-1.549999999999999,0.9829
289,2,-4.850000000000002,0.982840625
290,1,0.2500000000000002,0.98278125
291,1,-1.3999999999999977,0.982721875
292,1,-3.4499999999999993,0.9826625
293,1,0.40000000000000036,0.982603125
294,1,-3.7,0.98254375
295,0,1.3500000000000003,0.982484375
296,1,0.20000000000000018,0.982425
297,1,1.4000000000000008,0.982365625
298,0,0.7500000000000011,0.98230625
299,0,-3.3499999999999996,0.982246875
300,1,-2.549999999999999,0.9821875
301,0,0.6000000000000014,0.982128125
302,0,2.6500000000000012,0.98206875
303,1,-0.6499999999999995,0.982009375
304,0,0.40000000000000036,0.98195
305,2,-0.14999999999999925,0.981890625
306,2,-5.900000000000001,0.98183125
307,0,-1.7000000000000002,0.981771875
308,4,1.4000000000000021,0.9817125
309,2,1.3500000000000003,0.981653125
310,0,-3.5999999999999988,0.98159375
311,1,-3.3,0.981534375
312,2,-6.049999999999999,0.981475
313,0,-3.3,0.981415625
314,2,1.8500000000000028,0.98135625
315,1,0.600000000000001,0.981296875
316,1,1.1500000000000021,0.9812375
317,0,-2.1000000000000005,0.981178125
318,1,-2.0499999999999994,0.98111875
319,3,-2.0999999999999988,0.981059375
320,0,-2.299999999999997,0.981
321,2,0.5000000000000004,0.980940625
322,0,1.300000000000002,0.98088125
323,2,-2.6999999999999966,0.980821875
324,2,-3.1999999999999993,0.9807625
325,2,-0.14999999999999925,0.980703125
326,5,1.9000000000000052,0.98064375
327,3,-1.799999999999998,0.980584375
328,1,-0.049999999999999156,0.980525
329,0,-0.7499999999999998,0.980465625
330,1,0.25,0.98040625
331,1,0.9000000000000012,0.980346875
332,3,-2.549999999999997,0.9802875
333,0,2.3000000000000016,0.980228125
334,0,1.9000000000000012,0.98016875
335,1,-4.999999999999997,0.980109375
336,0,2.550000000000001,0.98005
337,0,-1.7999999999999998,0.979990625
338,0,-0.3999999999999986,0.97993125
339,1,-1.1999999999999993,0.979871875
340,1,1.3000000000000012,0.9798125
341,0,3.4000000000000004,0.979753125
342,1,3.4000000000000004,0.97969375
343,1,-4.55,0.979634375
344,0,-0.5999999999999983,0.979575
345,1,-1.0999999999999996,0.979515625
346,0,1.5500000000000005,0.97945625
347,1,0.5500000000000007,0.9793968750000001
348,1,-0.6999999999999997,0.9793375
349,2,3.552713678800501e-15,0.979278125
350,0,0.5000000000000004,0.97921875
351,1,0.40000000000000036,0.979159375
352,0,-0.6499999999999997,0.9791
353,1,-0.1999999999999984,0.979040625
354,1,-5.750000000000002,0.97898125
355,1,-0.5999999999999996,0.978921875
356,0,-0.7999999999999998,0.9788625
357,0,-2.7,0.978803125
358,1,-1.0999999999999988,0.97874375
359,0,-7.950000000000002,0.978684375
360,2,-0.6499999999999997,0.978625
361,2,0.2500000000000002,0.978565625
362,2,1.3000000000000003,0.97850625
363,1,-4.550000000000001,0.978446875
364,0,-0.9499999999999977,0.9783875
365,1,-1.8499999999999979,0.978328125
366,1,-2.549999999999999,0.97826875
367,0,-0.6499999999999997,0.978209375
368,0,5.500000000000001,0.97815
369,1,-1.5499999999999994,0.978090625
370,2,-1.9999999999999987,0.97803125
371,2,1.1500000000000017,0.977971875
372,2,-0.19999999999999907,0.9779125
373,1,1.650000000000001,0.977853125
374,1,-0.4499999999999993,0.97779375
375,2,0.6500000000000008,0.977734375
376,1,-1.799999999999999,0.977675
377,4,-1.1999999999999984,0.977615625
378,1,-0.5999999999999965,0.97755625
379,0,-1.6000000000000005,0.977496875
380,0,1.2000000000000002,0.9774375
381,0,-3.299999999999999,0.977378125
382,1,0.4500000000000004,0.97731875
383,2,-1.1000000000000005,0.977259375
384,0,-0.5999999999999996,0.9772
385,2,-3.049999999999997,0.977140625
386,1,-5.299999999999999,0.97708125
387,2,-1.5499999999999994,0.977021875
388,1,0.20000000000000018,0.9769625
389,1,-1.6499999999999995,0.976903125
390,0,-0.7999999999999972,0.97684375
391,2,-1.4499999999999975,0.976784375
392,1,-1.3499999999999994,0.976725
393,1,-9.000000000000002,0.976665625
394,2,0.40000000000000036,0.97660625
395,3,-2.1999999999999957,0.976546875
396,1,-2.8499999999999988,0.9764875
397,1,-0.2999999999999994,0.976428125
398,0,1.5000000000000009,0.97636875
399,2,1.800000000000001,0.976309375
400,2,-7.050000000000001,0.97625
401,2,-0.8499999999999979,0.976190625
402,0,-0.34999999999999964,0.97613125
403,0,0.9500000000000015,0.976071875
404,0,-3.799999999999999,0.9760125
405,1,6.500000000000006,0.975953125
406,0,0.6500000000000012,0.97589375
407,0,0.7000000000000013,0.975834375
408,1,-0.5499999999999996,0.9757750000000001
409,2,-2.2499999999999964,0.975715625
410,1,-0.5999999999999996,0.97565625
411,0,-0.6499999999999997,0.975596875
412,6,-2.649999999999997,0.9755375
413,0,1.850000000000001,0.975478125
414,1,-2.8999999999999977,0.97541875
415,0,-1.3499999999999994,0.975359375
416,3,-4.749999999999998,0.9753000000000001
417,1,2.25,0.975240625
418,0,5.15,0.97518125
419,2,1.3000000000000016,0.975121875
420,3,-3.699999999999994,0.9750625
421,5,-9.1,0.975003125
422,6,3.650000000000002,0.97494375
423,2,0.6000000000000021,0.974884375
424,2,-2.5999999999999996,0.974825
425,1,-9.349999999999996,0.974765625
426,0,1.4500000000000006,0.97470625
427,0,-0.09999999999999876,0.974646875
428,2,-0.4499999999999993,0.9745875
429,1,-2.5499999999999994,0.974528125
430,3,-0.400000000000001,0.97446875
431,1,-2.599999999999998,0.974409375
432,1,-4.199999999999999,0.97435
433,2,1.4000000000000004,0.974290625
434,0,3.5500000000000016,0.97423125
435,2,2.0500000000000016,0.974171875
436,1,1.6000000000000063,0.9741125
437,0,-2.149999999999999,0.974053125
438,0,0.10000000000000142,0.97399375
439,3,1.750000000000002,0.973934375
440,1,-0.849999999999997,0.973875
441,0,-5.450000000000001,0.973815625
442,0,-3.450000000000001,0.97375625
443,0,-0.49999999999999956,0.973696875
444,1,0.5500000000000018,0.9736375
445,4,0.30000000000000204,0.973578125
446,0,-0.4499999999999995,0.97351875
447,0,0.40000000000000036,0.973459375
448,1,-0.6499999999999997,0.9734
449,1,-1.5999999999999996,0.973340625
450,0,-0.49999999999999956,0.97328125
451,1,0.3500000000000003,0.973221875
452,2,-1.4499999999999993,0.9731625
453,1,1.3500000000000019,0.973103125
454,1,-0.9499999999999966,0.97304375
455,0,-0.39999999999999947,0.972984375
456,0,-0.09999999999999787,0.972925
457,1,-1.799999999999999,0.972865625
458,1,-2.4999999999999964,0.97280625
459,0,1.700000000000001,0.972746875
460,0,-1.8999999999999981,0.9726875
461,0,2.1000000000000014,0.972628125
462,1,-1.6499999999999997,0.97256875
463,1,2.8000000000000007,0.972509375
464,2,-5.5500000000000025,0.97245
465,1,-3.299999999999997,0.972390625
466,1,-0.14999999999999947,0.97233125
467,1,-5.75,0.972271875
468,1,-3.849999999999998,0.9722125
469,1,0.15000000000000124,0.972153125
470,0,-1.7499999999999998,0.97209375
471,2,-3.149999999999995,0.972034375
472,1,1.850000000000001,0.971975
473,2,-6.950000000000003,0.971915625
474,1,-1.0999999999999988,0.97185625
475,0,-0.6499999999999997,0.971796875
476,1,-0.6999999999999997,0.9717375
477,1,0.20000000000000018,0.971678125
478,0,1.6500000000000012,0.97161875
479,0,-3.7,0.971559375
480,2,0.4500000000000004,0.9715
481,0,0.9500000000000011,0.9714406250000001
482,0,1.4500000000000006,0.97138125
483,3,-2.349999999999997,0.971321875
484,0,-1.6999999999999997,0.9712625
485,0,-2.4499999999999993,0.971203125
486,2,-0.5999999999999996,0.97114375
487,0,-1.4999999999999996,0.971084375
488,2,-3.349999999999998,0.971025
489,4,-2.4499999999999975,0.970965625
490,3,-4.25,0.97090625
491,2,1.7000000000000006,0.970846875
492,7,-0.049999999999994715,0.9707875
493,1,-1.6999999999999997,0.970728125
494,0,-0.6999999999999997,0.97066875
495,1,-1.3999999999999995,0.970609375
496,0,-4.899999999999999,0.97055
497,1,-3.049999999999999,0.970490625
498,4,-10.850000000000001,0.97043125
499,0,-2.799999999999997,0.970371875
500,1,-1.2499999999999991,0.9703125
501,1,-4.0,0.970253125
502,1,-1.5499999999999998,0.97019375
503,2,-6.650000000000001,0.970134375
504,2,3.550000000000002,0.970075
505,0,0.4500000000000015,0.970015625
506,2,-0.9499999999999993,0.96995625
507,0,-1.1999999999999993,0.969896875
508,0,-1.6999999999999997,0.9698375
509,1,-1.6499999999999995,0.969778125
510,2,-0.49999999999999956,0.96971875
511,1,-1.6499999999999995,0.969659375
512,2,1.8500000000000008,0.9696
513,0,-0.19999999999999907,0.969540625
514,1,-1.3499999999999988,0.96948125
515,1,-5.649999999999998,0.969421875
516,3,0.4000000000000008,0.9693625
517,2,1.4000000000000008,0.969303125
518,1,-2.4499999999999993,0.96924375
519,0,-1.9999999999999962,0.969184375
520,0,0.9000000000000021,0.969125
521,1,0.40000000000000036,0.969065625
522,3,-1.5999999999999943,0.96900625
523,1,1.4000000000000017,0.968946875
524,2,0.40000000000000213,0.9688875
525,2,-3.8999999999999986,0.968828125
526,0,1.100000000000004,0.96876875
527,1,-4.149999999999999,0.968709375
528,0,-4.699999999999999,0.96865
529,1,-1.5999999999999996,0.968590625
530,1,0.3500000000000003,0.96853125
531,2,-4.7,0.968471875
532,0,-1.5499999999999967,0.9684125
533,0,-0.5999999999999996,0.968353125
534,2,-0.39999999999999947,0.96829375
535,2,1.2000000000000042,0.968234375
536,0,1.4000000000000017,0.968175
537,1,-3.249999999999999,0.968115625
538,1,-2.549999999999998,0.96805625
539,1,-2.999999999999999,0.967996875
540,0,-1.1999999999999988,0.9679375
541,0,-1.8999999999999981,0.967878125
542,0,-9.599999999999996,0.96781875
543,7,1.350000000000002,0.967759375
544,1,-2.5999999999999996,0.9677
545,1,0.6500000000000006,0.967640625
546,1,-5.199999999999999,0.96758125
547,2,-2.299999999999999,0.967521875
548,3,-0.549999999999998,0.9674625
549,2,0.10000000000000142,0.967403125
550,1,0.3500000000000003,0.96734375
551,1,-3.9499999999999975,0.967284375
552,3,-4.449999999999996,0.967225
553,1,1.5000000000000004,0.967165625
554,2,0.40000000000000013,0.9671062500000001
555,1,3.2000000000000015,0.967046875
556,1,-2.75,0.9669875
557,0,1.6000000000000014,0.966928125
558,0,-2.8,0.9668687499999999
559,1,-0.2499999999999991,0.966809375
560,1,0.3500000000000003,0.96675
561,2,-2.25,0.966690625
562,1,-0.5999999999999996,0.96663125
563,1,0.2500000000000002,0.966571875
564,1,-6.200000000000002,0.9665125
565,0,-2.75,0.966453125
566,2,-0.1999999999999993,0.96639375
567,1,-1.7999999999999998,0.966334375
568,1,-3.799999999999999,0.966275
569,2,0.30000000000000027,0.966215625
570,1,-0.6499999999999997,0.96615625
571,1,-0.1999999999999993,0.966096875
572,0,-2.3499999999999996,0.9660375
573,0,1.3500000000000003,0.965978125
574,3,-4.949999999999998,0.96591875
575,2,-1.1999999999999993,0.965859375
576,2,-3.2499999999999982,0.9658
577,0,-1.5999999999999996,0.965740625
578,0,-0.24999999999999822,0.96568125
579,0,-1.5999999999999996,0.965621875
580,4,-2.3499999999999988,0.9655625
581,1,-5.300000000000001,0.965503125
582,0,-4.299999999999994,0.96544375
583,1,-1.349999999999997,0.965384375
584,1,1.2500000000000022,0.965325
585,0,1.5000000000000009,0.965265625
586,1,-2.4499999999999957,0.96520625
587,1,0.40000000000000435,0.965146875
588,0,0.3500000000000003,0.9650875
589,0,-0.5999999999999996,0.965028125
590,1,-0.5999999999999994,0.96496875
591,0,0.40000000000000036,0.964909375
592,0,1.6000000000000014,0.96485
593,1,2.2,0.964790625
594,0,-1.949999999999999,0.96473125
595,1,-1.6999999999999977,0.964671875
596,2,-0.349999999999997,0.9646125
597,1,1.550000000000002,0.964553125
598,2,-1.099999999999997,0.96449375
599,0,-0.39999999999999947,0.964434375
600,0,-4.049999999999999,0.964375
601,0,-4.049999999999995,0.964315625
602,0,1.050000000000002,0.96425625
603,0,-1.0999999999999983,0.964196875
604,1,-3.5499999999999954,0.9641375
605,2,0.10000000000000098,0.964078125
606,2,5.450000000000002,0.96401875
607,1,-0.24999999999999822,0.963959375
608,1,1.000000000000002,0.9639
609,2,1.4500000000000006,0.963840625
610,1,-0.9499999999999984,0.96378125
611,2,-2.799999999999999,0.9637218750000001
612,2,-3.750000000000001,0.9636625
613,4,-2.099999999999998,0.963603125
614,0,1.7500000000000018,0.96354375
615,3,-11.200000000000001,0.963484375
616,0,2.5,0.963425
617,2,1.3000000000000003,0.963365625
618,6,-5.650000000000002,0.96330625
619,0,-1.75,0.9632468750000001
620,0,-0.6999999999999997,0.9631875
621,3,1.5500000000000005,0.963128125
622,1,-0.3499999999999992,0.96306875
623,1,-0.7999999999999998,0.963009375
624,3,-2.1999999999999966,0.96295
625,1,-0.5499999999999989,0.962890625
626,0,-7.099999999999998,0.96283125
627,1,-0.3999999999999977,0.962771875
628,1,1.5000000000000029,0.9627125
629,0,0.45000000000000195,0.962653125
630,1,0.5500000000000005,0.96259375
631,2,-4.200000000000002,0.962534375
632,0,-0.49999999999999956,0.962475
633,1,-2.7999999999999994,0.962415625
634,1,-1.8999999999999981,0.96235625
635,0,-0.6999999999999997,0.962296875
636,0,-4.65,0.9622375
637,3,-9.700000000000003,0.962178125
638,2,-2.249999999999993,0.96211875
639,1,0.7500000000000018,0.962059375
640,1,-1.299999999999999,0.962
641,2,0.05000000000000093,0.961940625
642,0,-0.44999999999999574,0.96188125
643,0,-0.6999999999999997,0.961821875
644,2,-2.4999999999999956,0.9617625
645,0,-3.049999999999998,0.961703125
646,0,-3.3000000000000007,0.96164375
647,1,-1.1999999999999993,0.961584375
648,1,-3.3000000000000007,0.961525
649,1,-2.5999999999999996,0.961465625
650,1,0.5000000000000009,0.96140625
651,1,-0.49999999999999956,0.961346875
652,0,-3.4499999999999975,0.9612875
653,3,-2.1500000000000004,0.961228125
654,0,-1.6499999999999968,0.96116875
655,4,-1.2999999999999985,0.961109375
656,1,-1.4499999999999995,0.96105
657,1,2.700000000000001,0.960990625
658,4,-1.5999999999999956,0.96093125
659,0,-4.199999999999999,0.960871875
660,0,-0.1999999999999993,0.9608125
661,0,0.5500000000000012,0.960753125
662,2,-5.450000000000004,0.96069375
663,0,0.7000000000000015,0.960634375
664,1,-1.9499999999999993,0.960575
665,1,-0.44999999999999707,0.960515625
666,1,-0.04999999999999849,0.96045625
667,4,1.9000000000000012,0.960396875
668,0,-0.9499999999999988,0.9603375
669,0,-2.1999999999999993,0.960278125
670,0,-3.6500000000000004,0.96021875
671,0,0.40000000000000036,0.960159375
672,0,0.5500000000000005,0.9601
673,1,-1.6499999999999968,0.960040625
674,1,0.10000000000000586,0.95998125
675,0,1.2500000000000002,0.959921875
676,2,2.45,0.9598625
677,0,-2.5999999999999996,0.959803125
678,0,2.1000000000000023,0.95974375
679,1,-0.7499999999999982,0.959684375
680,3,1.050000000000001,0.959625
681,1,2.3000000000000003,0.959565625
682,1,1.3000000000000003,0.95950625
683,0,-1.6499999999999995,0.959446875
684,2,-7.75,0.9593875
685,1,-0.049999999999999156,0.959328125
686,1,-4.849999999999996,0.95926875
687,2,1.0500000000000052,0.959209375
688,0,-1.7499999999999978,0.95915
689,0,-0.5999999999999974,0.959090625
690,1,1.4000000000000006,0.95903125
691,0,1.6000000000000014,0.958971875
692,0,-1.799999999999998,0.9589125000000001
693,2,0.9000000000000008,0.958853125
694,1,1.5000000000000007,0.95879375
695,0,-0.5499999999999996,0.958734375
696,1,0.4500000000000026,0.958675
697,4,-0.499999999999998,0.958615625
698,0,2.7500000000000018,0.95855625
699,0,0.7500000000000029,0.958496875
700,0,-0.24999999999999822,0.9584375
701,1,-2.3999999999999995,0.958378125
702,2,3.3500000000000014,0.95831875
703,0,-3.7,0.958259375
704,0,-1.0999999999999988,0.9582
705,1,0.30000000000000027,0.958140625
706,0,-0.24999999999999822,0.95808125
707,2,-0.349999999999999,0.958021875
708,0,-3.1999999999999993,0.9579625
709,1,-3.499999999999999,0.957903125
710,0,-1.549999999999998,0.95784375
711,4,4.500000000000002,0.957784375
712,2,-4.299999999999998,0.957725
713,0,1.5500000000000023,0.957665625
714,0,-0.09999999999999964,0.95760625
715,0,-0.49999999999999956,0.957546875
716,2,1.3322676295501878e-15,0.9574875
717,0,0.10000000000000231,0.957428125
718,0,-5.3500000000000005,0.95736875
719,0,-1.7499999999999998,0.957309375
720,4,3.150000000000002,0.95725
721,2,1.5500000000000005,0.957190625
722,0,-0.5499999999999996,0.95713125
723,1,-0.649999999999999,0.957071875
724,4,-6.799999999999994,0.9570125
725,1,-0.7999999999999998,0.956953125
726,1,1.2000000000000015,0.95689375
727,1,-2.4999999999999996,0.956834375
728,1,-4.949999999999999,0.956775
729,3,1.3000000000000007,0.956715625
730,0,-1.2999999999999994,0.95665625
731,1,2.3500000000000005,0.956596875
732,2,1.6500000000000026,0.9565375
733,1,1.2500000000000002,0.956478125
