episode,coins_collected,total_reward,epsilon
0,0,-1.449999999999997,1.0
1,2,0.5500000000000007,0.999940625
2,1,0.5000000000000013,0.99988125
3,1,-2.0999999999999996,0.999821875
4,1,0.20000000000000018,0.9997625
5,1,-0.6999999999999975,0.999703125
6,1,-2.499999999999997,0.99964375
7,2,-1.5499999999999998,0.999584375
8,0,0.5000000000000004,0.999525
9,0,1.6500000000000006,0.999465625
10,1,-3.0999999999999996,0.99940625
11,0,1.4000000000000004,0.999346875
12,0,-4.850000000000001,0.9992875
13,1,0.25000000000000044,0.999228125
14,2,-3.549999999999997,0.99916875
15,1,-0.34999999999999876,0.999109375
16,1,-6.999999999999999,0.99905
17,0,-2.099999999999997,0.998990625
18,0,-3.3499999999999943,0.99893125
19,0,-1.6499999999999997,0.998871875
20,1,-1.4499999999999997,0.9988125
21,2,0.5000000000000004,0.998753125
22,0,-1.6499999999999977,0.99869375
23,2,-0.4499999999999993,0.998634375
24,1,-4.100000000000001,0.998575
25,0,-1.3999999999999995,0.998515625
26,2,-0.6499999999999995,0.99845625
27,1,-0.2999999999999994,0.998396875
28,2,-0.4999999999999991,0.9983375
29,2,-1.2999999999999972,0.998278125
30,0,-0.5999999999999996,0.99821875
31,1,1.2000000000000002,0.998159375
32,1,0.4000000000000006,0.9981
33,2,-7.350000000000001,0.998040625
34,2,-4.250000000000001,0.99798125
35,3,0.15000000000000124,0.997921875
36,1,-3.0999999999999988,0.9978625
37,1,-0.9999999999999989,0.997803125
38,0,1.5500000000000005,0.99774375
39,2,-5.749999999999998,0.997684375
40,0,-2.8,0.997625
41,2,-1.4999999999999996,0.997565625
42,0,3.0500000000000025,0.99750625
43,3,3.6500000000000012,0.997446875
44,1,-0.24999999999999822,0.9973875
45,1,0.600000000000001,0.997328125
46,0,-3.45,0.99726875
47,1,-0.7499999999999998,0.997209375
48,1,-1.0999999999999988,0.99715
49,2,2.350000000000002,0.997090625
50,2,-1.0999999999999992,0.99703125
51,4,-1.2999999999999985,0.996971875
52,0,-2.5499999999999994,0.9969125
53,0,-0.14999999999999858,0.996853125
54,1,-5.650000000000002,0.99679375
55,0,-1.5499999999999996,0.996734375
56,0,-0.49999999999999956,0.996675
57,0,-3.099999999999996,0.996615625
58,2,-8.949999999999998,0.99655625
59,1,-2.3499999999999996,0.996496875
60,2,-0.14999999999999503,0.9964375
61,3,-3.7499999999999982,0.996378125
62,0,-0.6499999999999968,0.99631875
63,4,-3.099999999999998,0.996259375
64,0,0.10000000000000231,0.9962
65,1,-0.75,0.996140625
66,2,-5.4,0.99608125
67,1,-2.8,0.996021875
68,1,-0.9999999999999982,0.9959625
69,1,1.800000000000001,0.995903125
70,1,-1.0999999999999992,0.99584375
71,0,-1.6499999999999997,0.995784375
72,0,-0.7999999999999998,0.995725
73,2,0.7500000000000004,0.995665625
74,0,-0.1999999999999975,0.99560625
75,2,1.8000000000000007,0.995546875
76,2,-2.849999999999998,0.9954875
77,0,-0.2999999999999994,0.995428125
78,1,-3.45,0.99536875
79,0,0.20000000000000195,0.995309375
80,0,-2.3499999999999996,0.99525
81,1,0.5500000000000007,0.995190625
82,0,-2.0999999999999988,0.99513125
83,0,-0.6499999999999997,0.995071875
84,1,-3.099999999999998,0.9950125
85,0,-0.9999999999999982,0.994953125
86,1,-6.300000000000001,0.99489375
87,1,-2.099999999999998,0.994834375
88,2,-0.5999999999999996,0.994775
89,0,-0.6499999999999997,0.994715625
90,4,-3.6499999999999977,0.99465625
91,0,1.4500000000000006,0.994596875
