episode,coins_collected,total_reward,epsilon
483,3,0.0,0.971321875
484,1,-5.0,0.9712625
485,0,-3.0,0.971203125
486,1,-2.0,0.97114375
487,2,-2.0,0.971084375
488,1,-9.0,0.971025
489,3,-5.0,0.970965625
490,2,-7.0,0.97090625
491,1,-9.0,0.970846875
492,0,-2.0,0.9707875
493,2,-1.0,0.970728125
494,1,-2.0,0.97066875
495,1,-4.0,0.970609375
496,1,-4.0,0.97055
497,2,-1.0,0.970490625
498,1,-5.0,0.97043125
499,1,-4.0,0.970371875
500,1,-3.0,0.9703125
501,5,0.0,0.970253125
502,2,-1.0,0.97019375
503,0,-8.0,0.970134375
504,1,-1.0,0.970075
505,1,-3.0,0.970015625
506,0,-2.0,0.96995625
507,0,-3.0,0.969896875
508,1,-1.0,0.9698375
509,0,-3.0,0.969778125
510,0,-2.0,0.96971875
511,0,-4.0,0.969659375
512,0,-3.0,0.9696
513,0,-2.0,0.969540625
514,1,-2.0,0.96948125
515,0,-3.0,0.969421875
516,1,-5.0,0.9693625
517,0,-3.0,0.969303125
518,0,0.0,0.96924375
519,1,-2.0,0.969184375
520,0,-4.0,0.969125
521,2,-5.0,0.969065625
522,0,-2.0,0.96900625
523,0,-6.0,0.968946875
524,1,-2.0,0.9688875
525,0,-3.0,0.968828125
526,0,-2.0,0.96876875
527,0,-6.0,0.968709375
528,1,-6.0,0.96865
529,0,-2.0,0.968590625
530,1,0.0,0.96853125
531,1,0.0,0.968471875
532,1,-2.0,0.9684125
533,0,-4.0,0.968353125
534,1,-3.0,0.96829375
535,0,-5.0,0.968234375
536,1,-1.0,0.968175
537,2,-2.0,0.968115625
538,1,-6.0,0.96805625
539,0,-11.0,0.967996875
540,1,-5.0,0.9679375
541,0,-6.0,0.967878125
542,1,-9.0,0.96781875
543,1,-6.0,0.967759375
544,0,-6.0,0.9677
545,2,-3.0,0.967640625
546,0,-2.0,0.96758125
547,0,-3.0,0.967521875
548,0,-3.0,0.9674625
549,2,-5.0,0.967403125
550,2,-1.0,0.96734375
551,1,1.0,0.967284375
552,0,-3.0,0.967225
553,1,-8.0,0.967165625
554,0,-4.0,0.9671062500000001
555,0,-2.0,0.967046875
556,1,-3.0,0.9669875
557,1,-1.0,0.966928125
558,1,-2.0,0.9668687499999999
559,3,1.0,0.966809375
560,0,-2.0,0.96675
561,1,-6.0,0.966690625
562,1,-2.0,0.96663125
563,0,-3.0,0.966571875
564,2,0.0,0.9665125
565,1,-3.0,0.966453125
566,0,-2.0,0.96639375
567,2,-1.0,0.966334375
568,0,-7.0,0.966275
569,0,-2.0,0.966215625
570,0,-3.0,0.96615625
571,1,-4.0,0.966096875
572,0,-2.0,0.9660375
573,0,-5.0,0.965978125
574,1,0.0,0.96591875
575,2,-1.0,0.965859375
576,3,-12.0,0.9658
577,0,-2.0,0.965740625
578,0,-1.0,0.96568125
579,1,-8.0,0.965621875
580,1,-3.0,0.9655625
581,0,-2.0,0.965503125
582,0,-4.0,0.96544375
583,0,-7.0,0.965384375
584,2,0.0,0.965325
585,0,-3.0,0.965265625
586,1,-1.0,0.96520625
587,0,-3.0,0.965146875
588,3,-5.0,0.9650875
589,1,0.0,0.965028125
590,0,-4.0,0.96496875
591,1,-2.0,0.964909375
592,2,-4.0,0.96485
593,1,-3.0,0.964790625
594,0,-5.0,0.96473125
595,1,-4.0,0.964671875
596,2,1.0,0.9646125
597,0,-5.0,0.964553125
598,3,0.0,0.96449375
599,1,-1.0,0.964434375
600,0,-1.0,0.964375
601,1,-4.0,0.964315625
602,2,0.0,0.96425625
603,0,-3.0,0.964196875
604,0,-3.0,0.9641375
605,0,-3.0,0.964078125
606,2,-10.0,0.96401875
607,0,-2.0,0.963959375
608,0,-4.0,0.9639
609,0,-1.0,0.963840625
610,2,-2.0,0.96378125
611,2,0.0,0.9637218750000001
612,0,-6.0,0.9636625
613,1,-3.0,0.963603125
614,0,-2.0,0.96354375
615,1,-3.0,0.963484375
616,0,-6.0,0.963425
617,2,-8.0,0.963365625
618,1,-1.0,0.96330625
619,0,-4.0,0.9632468750000001
620,1,-2.0,0.9631875
621,0,-1.0,0.963128125
622,1,-2.0,0.96306875
623,0,-4.0,0.963009375
624,0,-3.0,0.96295
625,1,-4.0,0.962890625
626,1,-1.0,0.96283125
627,0,-2.0,0.962771875
628,0,-13.0,0.9627125
629,2,-2.0,0.962653125
630,0,-2.0,0.96259375
631,1,-4.0,0.962534375
632,1,-8.0,0.962475
633,0,0.0,0.962415625
634,3,2.0,0.96235625
635,2,-7.0,0.962296875
636,1,-5.0,0.9622375
637,0,-1.0,0.962178125
638,3,-5.0,0.96211875
639,0,-4.0,0.962059375
640,0,-3.0,0.962
641,1,-3.0,0.961940625
642,2,-1.0,0.96188125
643,1,-1.0,0.961821875
644,5,-3.0,0.9617625
645,0,-11.0,0.961703125
646,2,-1.0,0.96164375
647,2,1.0,0.961584375
648,1,-1.0,0.961525
649,3,-18.0,0.961465625
650,2,-7.0,0.96140625
651,0,-3.0,0.961346875
652,0,-3.0,0.9612875
653,2,-3.0,0.961228125
654,0,-8.0,0.96116875
655,1,-4.0,0.961109375
656,0,-4.0,0.96105
657,0,-2.0,0.960990625
658,1,-6.0,0.96093125
659,1,-3.0,0.960871875
660,0,-1.0,0.9608125
661,1,0.0,0.960753125
662,1,-11.0,0.96069375
663,0,-3.0,0.960634375
664,0,-3.0,0.960575
665,2,-2.0,0.960515625
666,1,-3.0,0.96045625
667,1,-2.0,0.960396875
668,2,-1.0,0.9603375
669,2,-3.0,0.960278125
670,2,-1.0,0.96021875
671,1,-1.0,0.960159375
672,1,-1.0,0.9601
673,2,-7.0,0.960040625
674,0,-3.0,0.95998125
675,3,-2.0,0.959921875
676,2,-5.0,0.9598625
677,1,-2.0,0.959803125
678,1,-5.0,0.95974375
679,1,-2.0,0.959684375
680,3,2.0,0.959625
681,2,-2.0,0.959565625
682,0,-4.0,0.95950625
683,0,-2.0,0.959446875
684,0,-3.0,0.9593875
685,0,-4.0,0.959328125
686,0,-6.0,0.95926875
687,0,-5.0,0.959209375
688,0,-2.0,0.95915
689,2,-7.0,0.959090625
690,1,-3.0,0.95903125
691,1,-1.0,0.958971875
692,0,-4.0,0.9589125000000001
693,0,-6.0,0.958853125
694,0,-3.0,0.95879375
695,0,-7.0,0.958734375
696,1,-1.0,0.958675
697,1,-1.0,0.958615625
698,1,-1.0,0.95855625
699,1,-2.0,0.958496875
700,0,-3.0,0.9584375
701,1,-4.0,0.958378125
702,0,-2.0,0.95831875
703,1,-1.0,0.958259375
704,1,-2.0,0.9582
705,0,-2.0,0.958140625
706,0,-4.0,0.95808125
707,1,-5.0,0.958021875
708,0,-4.0,0.9579625
709,1,-1.0,0.957903125
710,0,-5.0,0.95784375
711,1,-2.0,0.957784375
712,0,-4.0,0.957725
713,1,-2.0,0.957665625
714,3,1.0,0.95760625
715,1,-5.0,0.957546875
716,1,-2.0,0.9574875
717,3,-7.0,0.957428125
718,0,-3.0,0.95736875
719,0,-4.0,0.957309375
720,1,-5.0,0.95725
721,0,-4.0,0.957190625
722,0,-1.0,0.95713125
723,1,-5.0,0.957071875
724,0,-1.0,0.9570125
725,3,-4.0,0.956953125
726,1,-6.0,0.95689375
727,1,-3.0,0.956834375
728,0,-4.0,0.956775
729,0,-2.0,0.956715625
730,3,-3.0,0.95665625
731,1,-4.0,0.956596875
732,2,-9.0,0.9565375
733,0,-2.0,0.956478125
734,3,-2.0,0.95641875
735,1,-2.0,0.956359375
736,1,-6.0,0.9563
737,3,1.0,0.956240625
738,0,-2.0,0.95618125
739,1,-1.0,0.956121875
740,0,-5.0,0.9560625
741,0,-3.0,0.956003125
742,0,-4.0,0.95594375
743,2,-8.0,0.955884375
744,1,-3.0,0.955825
745,1,-5.0,0.955765625
746,2,-4.0,0.95570625
747,3,3.0,0.955646875
748,0,-2.0,0.9555875
749,1,-9.0,0.955528125
750,1,-7.0,0.95546875
751,2,-10.0,0.955409375
752,1,-1.0,0.95535
753,3,-10.0,0.955290625
754,1,1.0,0.95523125
755,2,-2.0,0.955171875
756,1,0.0,0.9551125
757,0,-7.0,0.9550531250000001
758,1,-11.0,0.95499375
759,1,-1.0,0.954934375
760,1,0.0,0.954875
761,0,-2.0,0.954815625
762,2,-5.0,0.95475625
763,1,-4.0,0.954696875
764,0,-4.0,0.9546375
765,1,-7.0,0.954578125
766,1,-2.0,0.95451875
767,1,-2.0,0.954459375
768,0,-4.0,0.9544
769,2,1.0,0.9543406249999999
770,1,-4.0,0.95428125
771,1,-13.0,0.954221875
772,1,-5.0,0.9541625
773,1,-3.0,0.954103125
774,1,-2.0,0.95404375
775,0,-6.0,0.953984375
776,3,1.0,0.953925
777,2,-2.0,0.953865625
778,1,1.0,0.95380625
779,2,-13.0,0.953746875
780,1,-4.0,0.9536875
781,0,-4.0,0.953628125
782,1,-1.0,0.95356875
783,1,-3.0,0.953509375
784,0,0.0,0.95345
785,3,-3.0,0.953390625
786,1,-5.0,0.95333125
787,1,-8.0,0.953271875
788,4,-1.0,0.9532125
789,2,-5.0,0.953153125
790,2,-1.0,0.95309375
791,1,-3.0,0.953034375
792,1,-5.0,0.952975
793,0,-3.0,0.952915625
794,3,-4.0,0.95285625
795,1,0.0,0.952796875
796,2,-4.0,0.9527375
797,1,-6.0,0.952678125
798,1,-6.0,0.95261875
799,0,-1.0,0.952559375
800,1,-1.0,0.9525
801,0,-3.0,0.952440625
802,3,-4.0,0.95238125
803,0,-7.0,0.952321875
804,2,-2.0,0.9522625
805,1,-3.0,0.952203125
806,0,-3.0,0.95214375
807,0,-2.0,0.952084375
808,1,0.0,0.952025
809,2,-2.0,0.951965625
810,2,-3.0,0.95190625
811,0,-5.0,0.951846875
812,2,-2.0,0.9517875
813,0,-3.0,0.951728125
814,0,-3.0,0.9516687500000001
815,1,-5.0,0.951609375
816,1,-4.0,0.95155
817,2,-2.0,0.951490625
818,1,-1.0,0.95143125
819,2,0.0,0.951371875
820,3,-6.0,0.9513125
821,1,-4.0,0.951253125
822,0,-1.0,0.9511937500000001
823,2,-4.0,0.951134375
824,1,-5.0,0.951075
825,1,0.0,0.951015625
826,0,-2.0,0.95095625
827,1,-4.0,0.950896875
828,1,-1.0,0.9508375
829,1,-1.0,0.950778125
830,0,-5.0,0.9507187500000001
831,1,-6.0,0.950659375
832,1,-1.0,0.9506
833,2,-9.0,0.950540625
834,0,-3.0,0.95048125
835,1,-2.0,0.950421875
836,0,-4.0,0.9503625
837,1,-5.0,0.950303125
838,2,-1.0,0.95024375
839,1,-2.0,0.950184375
840,1,-5.0,0.950125
841,1,-1.0,0.950065625
842,1,-5.0,0.95000625
843,0,-4.0,0.949946875
844,0,-3.0,0.9498875
845,0,-1.0,0.949828125
846,0,-3.0,0.94976875
847,0,-3.0,0.949709375
848,1,0.0,0.94965
849,1,-1.0,0.949590625
850,2,0.0,0.94953125
851,1,-3.0,0.949471875
852,1,-3.0,0.9494125
853,2,0.0,0.949353125
854,0,-4.0,0.94929375
855,0,-5.0,0.949234375
856,0,0.0,0.949175
857,1,-11.0,0.949115625
858,3,-15.0,0.94905625
859,0,-1.0,0.948996875
860,2,-8.0,0.9489375
861,0,-3.0,0.948878125
862,0,-4.0,0.94881875
863,0,-2.0,0.948759375
864,2,-5.0,0.9487
865,0,-9.0,0.948640625
866,1,-2.0,0.94858125
867,2,-3.0,0.948521875
868,2,-7.0,0.9484625
869,0,-2.0,0.948403125
870,1,-7.0,0.94834375
871,2,-9.0,0.948284375
872,0,-1.0,0.948225
873,1,-8.0,0.948165625
874,0,-1.0,0.94810625
875,1,-9.0,0.948046875
876,3,-8.0,0.9479875
877,0,-4.0,0.947928125
878,1,0.0,0.94786875
879,1,-6.0,0.947809375
880,1,-2.0,0.94775
881,3,-1.0,0.947690625
882,0,-3.0,0.94763125
883,1,-1.0,0.947571875
884,2,-1.0,0.9475125
885,0,-2.0,0.947453125
886,3,-2.0,0.94739375
887,1,-3.0,0.947334375
888,2,-7.0,0.947275
889,0,-4.0,0.947215625
890,2,-3.0,0.94715625
891,1,0.0,0.947096875
892,2,0.0,0.9470375
893,1,-4.0,0.946978125
894,0,-4.0,0.94691875
895,0,-2.0,0.9468593750000001
896,0,-3.0,0.9468
897,2,1.0,0.946740625
898,0,-2.0,0.94668125
899,1,-2.0,0.946621875
900,1,-1.0,0.9465625
901,1,-1.0,0.946503125
902,0,-7.0,0.94644375
903,0,-5.0,0.946384375
904,1,-4.0,0.946325
905,0,-4.0,0.946265625
906,4,-8.0,0.94620625
907,1,-3.0,0.9461468749999999
908,0,-1.0,0.9460875
909,0,-2.0,0.946028125
910,1,-1.0,0.94596875
911,1,-2.0,0.945909375
912,0,-8.0,0.94585
913,0,-2.0,0.945790625
914,1,-3.0,0.94573125
915,0,-2.0,0.945671875
916,1,-8.0,0.9456125
917,1,-1.0,0.945553125
918,3,-3.0,0.94549375
919,2,-2.0,0.945434375
920,2,-5.0,0.945375
921,3,-1.0,0.945315625
922,1,-5.0,0.94525625
923,1,-3.0,0.945196875
924,3,-2.0,0.9451375
925,1,-2.0,0.945078125
926,1,-3.0,0.94501875
927,0,-1.0,0.944959375
928,0,-2.0,0.9449
929,3,-1.0,0.944840625
930,0,-5.0,0.94478125
931,1,-3.0,0.944721875
932,1,-2.0,0.9446625
933,3,1.0,0.944603125
934,0,-5.0,0.94454375
935,1,-4.0,0.944484375
936,1,-5.0,0.944425
937,0,-6.0,0.944365625
938,2,-2.0,0.94430625
939,0,-3.0,0.944246875
940,1,-2.0,0.9441875
