episode,coins_collected,total_reward,epsilon
0,0,0.9000000000000008,1.0
1,2,-1.5500000000000003,0.999940625
2,1,-5.200000000000001,0.99988125
3,1,-1.6499999999999995,0.999821875
4,0,-2.5999999999999996,0.9997625
5,2,0.5000000000000029,0.999703125
6,0,-4.149999999999999,0.99964375
7,0,-0.6999999999999997,0.999584375
8,0,-0.649999999999995,0.999525
9,0,1.700000000000001,0.999465625
10,1,-9.950000000000005,0.99940625
11,1,-2.799999999999999,0.999346875
12,2,1.750000000000001,0.9992875
13,0,-3.2499999999999964,0.999228125
14,1,-9.049999999999997,0.99916875
15,2,-1.5999999999999988,0.999109375
16,2,-2.899999999999999,0.99905
17,0,-2.099999999999999,0.998990625
18,2,0.30000000000000027,0.99893125
19,2,-0.6499999999999997,0.998871875
20,0,-2.75,0.9988125
21,0,-1.6499999999999995,0.998753125
22,0,1.3500000000000003,0.99869375
23,1,-0.49999999999999956,0.998634375
24,1,-3.999999999999993,0.998575
25,0,-4.300000000000001,0.998515625
26,1,-3.3999999999999995,0.99845625
27,0,-1.4499999999999993,0.998396875
28,2,0.5500000000000034,0.9983375
29,3,-0.4499999999999993,0.998278125
30,1,-1.6999999999999997,0.99821875
31,0,-1.4999999999999996,0.998159375
32,1,-1.8499999999999988,0.9981
33,0,-0.2999999999999994,0.998040625
34,0,3.3500000000000005,0.99798125
35,0,-1.4499999999999997,0.997921875
36,0,-3.649999999999997,0.9978625
37,0,-1.0999999999999979,0.997803125
38,0,-1.5499999999999994,0.99774375
39,0,-0.6999999999999997,0.997684375
40,0,-0.7499999999999998,0.997625
41,1,1.3500000000000003,0.997565625
42,1,-0.5999999999999996,0.99750625
43,2,-4.1499999999999995,0.997446875
44,1,-0.4999999999999991,0.9973875
45,0,-0.6499999999999997,0.997328125
46,0,2.5500000000000016,0.99726875
47,2,-1.1999999999999984,0.997209375
48,2,-0.5499999999999989,0.99715
49,1,-1.5999999999999996,0.997090625
50,0,-2.5499999999999994,0.99703125
51,1,-0.3999999999999986,0.996971875
52,1,0.2500000000000022,0.9969125
53,0,0.7000000000000015,0.996853125
54,1,-1.2999999999999994,0.99679375
55,1,-0.7999999999999998,0.996734375
56,1,-0.6999999999999997,0.996675
57,0,-1.3999999999999995,0.996615625
58,2,1.750000000000005,0.99655625
59,4,1.3500000000000032,0.996496875
60,0,2.0,0.9964375
61,1,-1.4499999999999975,0.996378125
62,1,-0.4999999999999991,0.99631875
63,0,-4.100000000000001,0.996259375
64,0,-4.949999999999999,0.9962
65,1,-1.4499999999999993,0.996140625
66,1,-1.0999999999999992,0.99608125
67,1,-0.4999999999999991,0.996021875
68,0,3.1500000000000004,0.9959625
69,0,-10.400000000000004,0.995903125
70,1,-2.049999999999998,0.99584375
71,0,-0.34999999999999787,0.995784375
