episode,coins_collected,total_reward,epsilon
238,1,0.3500000000000003,0.98586875
239,0,-0.399999999999999,0.985809375
240,0,-5.250000000000001,0.98575
241,6,0.35000000000000275,0.985690625
242,3,-3.0999999999999996,0.98563125
243,1,-1.3999999999999986,0.985571875
244,0,-2.75,0.9855125
245,3,-1.1999999999999962,0.985453125
246,0,1.8000000000000016,0.98539375
247,1,-0.6999999999999997,0.985334375
248,0,-1.7499999999999998,0.985275
249,3,-3.5500000000000016,0.985215625
250,0,-2.649999999999995,0.98515625
251,2,-1.3999999999999995,0.985096875
252,2,-0.8999999999999986,0.9850375
253,1,-2.299999999999999,0.984978125
254,3,0.4500000000000013,0.98491875
255,0,0.6000000000000014,0.984859375
256,4,-9.05,0.9848
257,1,-0.5999999999999996,0.984740625
258,0,-2.6500000000000004,0.98468125
259,0,1.3500000000000003,0.984621875
260,0,-2.299999999999998,0.9845625
261,1,-2.6499999999999986,0.984503125
262,0,-0.19999999999999885,0.98444375
263,1,-1.6999999999999988,0.984384375
264,2,-2.5499999999999985,0.984325
265,2,0.45000000000000195,0.984265625
266,3,-3.899999999999997,0.98420625
267,1,-0.4499999999999995,0.984146875
268,3,0.8500000000000041,0.9840875
269,0,0.4500000000000004,0.984028125
270,0,2.0500000000000025,0.98396875
271,2,-0.9999999999999964,0.983909375
272,0,3.450000000000001,0.98385
273,2,-0.049999999999999156,0.983790625
274,2,0.5500000000000007,0.98373125
275,1,-1.0999999999999996,0.983671875
276,2,-3.3499999999999996,0.9836125
277,1,1.3000000000000038,0.983553125
278,1,-2.6999999999999997,0.98349375
279,1,-0.5499999999999996,0.983434375
280,0,0.20000000000000018,0.983375
281,0,1.6000000000000014,0.983315625
282,1,-0.04999999999999938,0.98325625
283,0,4.900000000000001,0.983196875
284,2,-2.2499999999999982,0.9831375
285,3,-0.24999999999999822,0.983078125
286,1,-1.3999999999999977,0.98301875
287,1,-1.3499999999999996,0.982959375
288,2,0.9500000000000015,0.9829
289,2,-3.700000000000001,0.982840625
290,1,0.8500000000000016,0.98278125
291,2,-0.49999999999999734,0.982721875
292,0,0.2500000000000002,0.9826625
293,0,0.5999999999999999,0.982603125
294,3,1.100000000000001,0.98254375
295,0,2.4000000000000004,0.982484375
296,0,-1.6499999999999995,0.982425
297,1,0.3500000000000014,0.982365625
298,1,-5.449999999999999,0.98230625
299,3,-4.849999999999998,0.982246875
300,0,-1.5999999999999996,0.9821875
301,0,-0.5499999999999994,0.982128125
302,5,-1.4499999999999975,0.98206875
303,1,-2.4999999999999996,0.982009375
304,0,-0.5499999999999998,0.98195
305,0,-0.5999999999999996,0.981890625
306,1,-2.799999999999998,0.98183125
307,0,-3.3999999999999995,0.981771875
308,1,-2.4499999999999975,0.9817125
309,1,-0.5999999999999996,0.981653125
310,1,0.5500000000000005,0.98159375
311,0,-0.19999999999999907,0.981534375
312,2,-6.35,0.981475
313,0,2.8500000000000005,0.981415625
314,2,-1.949999999999998,0.98135625
315,2,-2.049999999999999,0.981296875
316,1,-1.999999999999996,0.9812375
317,1,-3.95,0.981178125
318,1,1.2000000000000002,0.98111875
319,0,3.5500000000000007,0.981059375
320,0,1.0500000000000016,0.981
321,1,-0.8499999999999979,0.980940625
322,0,-1.7999999999999998,0.98088125
323,0,0.2500000000000002,0.980821875
324,0,3.450000000000001,0.9807625
325,0,-0.5999999999999996,0.980703125
326,1,-0.7999999999999998,0.98064375
327,1,1.2000000000000002,0.980584375
328,2,-8.299999999999997,0.980525
329,2,0.20000000000000262,0.980465625
330,0,0.7000000000000006,0.98040625
331,0,-3.3999999999999995,0.980346875
332,0,-4.6499999999999995,0.9802875
333,2,1.0500000000000012,0.980228125
334,5,-5.249999999999996,0.98016875
335,1,-1.3499999999999974,0.980109375
336,0,-0.7999999999999998,0.98005
337,1,-4.7,0.979990625
338,3,-0.09999999999999254,0.97993125
339,1,-3.4499999999999993,0.979871875
340,0,-1.6499999999999995,0.9798125
341,3,-3.099999999999998,0.979753125
342,1,-3.4499999999999993,0.97969375
343,0,3.1500000000000012,0.979634375
344,1,1.2000000000000024,0.979575
345,3,1.4000000000000004,0.979515625
346,0,2.550000000000001,0.97945625
347,3,-2.6500000000000004,0.9793968750000001
348,2,-3.4000000000000004,0.9793375
349,2,0.0500000000000036,0.979278125
350,2,-2.3499999999999996,0.97921875
351,2,1.1000000000000034,0.979159375
352,1,2.9000000000000004,0.9791
353,4,-0.799999999999998,0.979040625
354,0,2.3500000000000014,0.97898125
355,1,-1.5999999999999996,0.978921875
356,1,-2.75,0.9788625
357,0,0.30000000000000293,0.978803125
358,1,-0.39999999999999947,0.97874375
359,0,-2.899999999999997,0.978684375
360,1,-1.0499999999999998,0.978625
361,0,-2.75,0.978565625
362,3,-2.249999999999999,0.97850625
363,0,-0.4499999999999966,0.978446875
364,1,-2.6499999999999986,0.9783875
365,0,-0.5999999999999996,0.978328125
366,0,-1.3499999999999992,0.97826875
367,1,-6.200000000000001,0.978209375
368,2,-5.4999999999999964,0.97815
369,1,-1.5499999999999998,0.978090625
370,1,1.650000000000001,0.97803125
371,3,-1.7499999999999982,0.977971875
372,1,-0.6499999999999997,0.9779125
373,0,-1.3499999999999996,0.977853125
374,1,1.5000000000000042,0.97779375
375,1,0.2500000000000002,0.977734375
376,2,-6.300000000000001,0.977675
377,0,1.6000000000000014,0.977615625
378,0,-0.14999999999999902,0.97755625
379,2,-0.6499999999999977,0.977496875
380,2,-1.549999999999995,0.9774375
381,0,1.5000000000000004,0.977378125
382,1,0.30000000000000027,0.97731875
383,0,-2.5999999999999996,0.977259375
384,1,-1.5499999999999998,0.9772
385,2,-0.14999999999999858,0.977140625
386,0,-1.5499999999999996,0.97708125
387,0,-4.199999999999999,0.977021875
388,1,-0.6999999999999971,0.9769625
389,2,-3.25,0.976903125
390,0,-1.899999999999996,0.97684375
391,3,-6.250000000000002,0.976784375
392,1,-3.3,0.976725
393,2,0.2500000000000002,0.976665625
394,1,0.20000000000000107,0.97660625
395,1,-0.29999999999999893,0.976546875
396,2,-0.8499999999999961,0.9764875
397,3,0.7000000000000028,0.976428125
398,1,-4.199999999999999,0.97636875
399,1,0.2500000000000002,0.976309375
400,2,-0.7999999999999985,0.97625
401,1,-2.3999999999999995,0.976190625
402,0,-0.7999999999999998,0.97613125
403,2,-1.3499999999999983,0.976071875
404,1,-2.799999999999999,0.9760125
405,0,-3.4499999999999993,0.975953125
406,1,-2.8499999999999988,0.97589375
407,0,0.5000000000000009,0.975834375
408,1,-2.3499999999999996,0.9757750000000001
409,1,-0.4499999999999995,0.975715625
410,0,2.3500000000000014,0.97565625
411,1,1.7000000000000006,0.975596875
412,0,-2.099999999999999,0.9755375
413,1,-0.6499999999999997,0.975478125
414,4,0.7500000000000027,0.97541875
415,1,0.5000000000000004,0.975359375
416,0,2.8000000000000007,0.9753000000000001
417,1,1.1500000000000028,0.975240625
418,0,-2.2999999999999994,0.97518125
419,3,-0.9999999999999996,0.975121875
420,0,-2.6999999999999997,0.9750625
421,0,-0.4999999999999998,0.975003125
422,1,-0.3999999999999979,0.97494375
423,1,-5.250000000000001,0.974884375
424,1,-2.8,0.974825
425,0,-0.5499999999999978,0.974765625
426,3,0.9500000000000008,0.97470625
427,0,-2.9999999999999982,0.974646875
428,0,-0.44999999999999885,0.9745875
429,0,1.5000000000000009,0.974528125
430,2,0.3000000000000025,0.97446875
431,2,-0.399999999999999,0.974409375
432,2,-2.8999999999999977,0.97435
433,2,-2.4499999999999993,0.974290625
434,2,-1.1499999999999995,0.97423125
435,0,-1.4999999999999996,0.974171875
436,0,-0.6499999999999977,0.9741125
437,1,-4.3500000000000005,0.974053125
438,1,-2.249999999999998,0.97399375
439,0,-1.4999999999999996,0.973934375
440,0,-0.8499999999999983,0.973875
441,0,1.2500000000000002,0.973815625
442,1,0.8500000000000008,0.97375625
443,0,-4.450000000000001,0.973696875
444,1,-0.6499999999999995,0.9736375
445,2,-0.6999999999999997,0.973578125
446,1,-0.699999999999998,0.97351875
447,1,0.20000000000000018,0.973459375
448,3,-2.6999999999999957,0.9734
449,1,-2.899999999999998,0.973340625
450,1,0.4500000000000004,0.97328125
451,1,1.3500000000000003,0.973221875
452,2,-0.399999999999999,0.9731625
453,1,-0.7499999999999998,0.973103125
454,0,-1.849999999999996,0.97304375
455,3,-0.1999999999999993,0.972984375
456,3,-1.2499999999999982,0.972925
457,1,-8.000000000000002,0.972865625
458,1,1.5000000000000004,0.97280625
459,2,-7.049999999999997,0.972746875
460,1,-1.4499999999999957,0.9726875
461,0,1.3322676295501878e-15,0.972628125
462,3,-2.6999999999999993,0.97256875
463,0,0.40000000000000124,0.972509375
464,0,0.2500000000000002,0.97245
465,0,0.2500000000000002,0.972390625
466,0,-0.5999999999999996,0.97233125
467,0,1.5000000000000004,0.972271875
468,1,-4.3,0.9722125
469,1,0.40000000000000036,0.972153125
470,1,1.6500000000000006,0.97209375
471,0,0.7500000000000018,0.972034375
472,1,-3.7499999999999973,0.971975
473,1,-0.7999999999999998,0.971915625
474,0,2.2500000000000018,0.97185625
475,1,-4.8500000000000005,0.971796875
476,0,-2.3499999999999996,0.9717375
477,1,1.8500000000000008,0.971678125
478,2,-2.099999999999997,0.97161875
479,1,-1.5999999999999996,0.971559375
480,2,0.05000000000000182,0.9715
481,1,-0.14999999999999836,0.9714406250000001
482,0,-0.04999999999999871,0.97138125
483,1,-1.6499999999999995,0.971321875
484,1,-1.9000000000000008,0.9712625
485,0,0.9000000000000021,0.971203125
486,1,-1.7499999999999991,0.97114375
487,0,1.9500000000000015,0.971084375
488,1,-3.599999999999997,0.971025
489,0,1.6000000000000014,0.970965625
490,3,0.3500000000000003,0.97090625
491,1,-2.1499999999999995,0.970846875
492,0,2.0500000000000016,0.9707875
493,1,-0.549999999999998,0.970728125
494,0,-0.39999999999999947,0.97066875
495,0,0.9000000000000017,0.970609375
496,2,0.40000000000000036,0.97055
497,1,-1.6499999999999995,0.970490625
498,0,1.5000000000000004,0.97043125
499,0,0.3500000000000003,0.970371875
500,1,-1.2499999999999951,0.9703125
501,0,-1.75,0.970253125
502,2,1.700000000000001,0.97019375
503,1,-1.0999999999999979,0.970134375
504,0,-1.0999999999999992,0.970075
505,0,-0.5999999999999996,0.970015625
506,3,1.050000000000001,0.96995625
507,1,0.5500000000000016,0.969896875
508,0,-3.0999999999999996,0.9698375
509,0,2.0000000000000018,0.969778125
510,3,-0.7999999999999985,0.96971875
511,3,-0.04999999999999849,0.969659375
512,1,-3.45,0.9696
513,1,0.40000000000000036,0.969540625
514,2,2.3500000000000005,0.96948125
515,2,-2.5999999999999996,0.969421875
516,0,0.2500000000000002,0.9693625
517,1,0.40000000000000036,0.969303125
518,2,3.7000000000000006,0.96924375
519,2,0.3500000000000023,0.969184375
520,1,-4.249999999999999,0.969125
521,3,2.3500000000000023,0.969065625
522,1,0.5500000000000005,0.96900625
523,0,1.2500000000000002,0.968946875
524,1,-2.099999999999998,0.9688875
525,2,-5.25,0.968828125
526,0,3.0,0.96876875
527,1,2.050000000000001,0.968709375
528,0,-2.3499999999999996,0.96865
529,1,-0.6499999999999997,0.968590625
530,1,-2.4499999999999975,0.96853125
531,0,-1.6499999999999981,0.968471875
532,1,-3.0999999999999988,0.9684125
533,1,3.0000000000000018,0.968353125
534,3,1.1000000000000025,0.96829375
535,1,-1.9499999999999997,0.968234375
536,0,0.2500000000000002,0.968175
537,1,-0.6999999999999997,0.968115625
538,2,-2.5999999999999988,0.96805625
539,0,-0.39999999999999947,0.967996875
540,1,-4.399999999999997,0.9679375
541,2,-1.7499999999999998,0.967878125
542,1,-0.7999999999999998,0.96781875
543,0,-3.1499999999999995,0.967759375
544,0,-1.5999999999999996,0.9677
545,0,2.7500000000000027,0.967640625
546,1,0.7000000000000031,0.96758125
547,2,1.7500000000000002,0.967521875
548,1,1.2500000000000002,0.9674625
549,1,-5.1499999999999995,0.967403125
550,1,0.5500000000000007,0.96734375
551,0,-3.5,0.967284375
552,2,-1.9999999999999991,0.967225
553,0,4.300000000000001,0.967165625
554,0,-2.549999999999999,0.9671062500000001
555,1,-2.4499999999999993,0.967046875
556,1,-6.899999999999999,0.9669875
557,2,4.400000000000001,0.966928125
558,0,2.45,0.9668687499999999
559,1,-3.4499999999999984,0.966809375
560,0,0.8000000000000007,0.96675
561,2,-2.1499999999999995,0.966690625
562,1,4.0000000000000036,0.96663125
563,1,-5.599999999999997,0.966571875
564,2,-4.199999999999998,0.9665125
565,0,0.6000000000000005,0.966453125
566,1,-1.7999999999999985,0.96639375
567,2,-1.4999999999999964,0.966334375
568,0,3.5000000000000027,0.966275
569,0,0.9000000000000012,0.966215625
570,2,-2.4499999999999993,0.96615625
571,1,0.6000000000000005,0.966096875
572,1,-2.049999999999999,0.9660375
573,2,-3.4499999999999993,0.965978125
574,0,0.5500000000000025,0.96591875
575,3,1.600000000000001,0.965859375
576,1,-2.5999999999999996,0.9658
577,1,0.4500000000000006,0.965740625
578,1,-0.44999999999999885,0.96568125
579,1,-1.7499999999999998,0.965621875
580,2,-3.7499999999999973,0.9655625
581,1,0.5000000000000004,0.965503125
582,0,-1.65,0.96544375
583,0,3.2500000000000027,0.965384375
584,0,1.0000000000000018,0.965325
585,1,-3.299999999999998,0.965265625
586,2,-4.249999999999998,0.96520625
587,0,1.5000000000000009,0.965146875
588,1,-9.45,0.9650875
589,2,0.2500000000000002,0.965028125
590,1,-2.4999999999999996,0.96496875
591,2,-5.099999999999998,0.964909375
592,1,-1.0999999999999992,0.96485
593,1,-1.2999999999999996,0.964790625
594,1,1.4000000000000008,0.96473125
595,2,-0.1999999999999984,0.964671875
596,0,-1.6499999999999997,0.9646125
597,1,1.900000000000002,0.964553125
598,1,-1.1999999999999975,0.96449375
599,3,2.2,0.964434375
600,1,-4.649999999999999,0.964375
601,0,1.6500000000000008,0.964315625
602,0,-0.6499999999999968,0.96425625
603,0,-1.7999999999999998,0.964196875
604,0,-1.7499999999999998,0.9641375
605,1,0.2500000000000002,0.964078125
606,1,-1.3999999999999986,0.96401875
607,2,0.5000000000000009,0.963959375
608,1,-3.2499999999999964,0.9639
609,0,-0.3999999999999986,0.963840625
610,1,0.25000000000000244,0.96378125
611,1,-0.09999999999999898,0.9637218750000001
612,1,0.7000000000000011,0.9636625
613,0,-1.2499999999999993,0.963603125
614,0,-1.6499999999999995,0.96354375
615,1,2.3000000000000016,0.963484375
616,1,-1.9499999999999988,0.963425
617,1,-0.39999999999999925,0.963365625
618,1,0.7500000000000013,0.96330625
619,1,-3.1999999999999993,0.9632468750000001
620,0,-1.7999999999999998,0.9631875
621,2,-1.6499999999999977,0.963128125
622,2,-8.05,0.96306875
623,1,-0.399999999999999,0.963009375
624,1,0.9000000000000015,0.96295
625,0,-1.799999999999998,0.962890625
626,4,-1.9999999999999964,0.96283125
627,1,-1.4499999999999993,0.962771875
628,0,1.8500000000000005,0.9627125
629,2,-0.34999999999999853,0.962653125
630,1,-3.2499999999999982,0.96259375
631,1,-4.199999999999998,0.962534375
632,2,1.7000000000000006,0.962475
633,2,-8.15,0.962415625
634,0,-1.4499999999999975,0.96235625
635,1,-0.2499999999999991,0.962296875
636,0,-0.3999999999999968,0.9622375
637,3,-2.0999999999999988,0.962178125
638,1,4.400000000000002,0.96211875
639,1,-0.8999999999999977,0.962059375
640,2,-3.599999999999997,0.962
641,1,-0.6999999999999962,0.961940625
642,0,-0.6499999999999977,0.96188125
643,0,-1.3499999999999996,0.961821875
644,1,2.4000000000000004,0.9617625
645,1,-3.099999999999996,0.961703125
646,3,3.8000000000000007,0.96164375
647,2,-0.7499999999999998,0.961584375
648,1,-0.5499999999999996,0.961525
649,1,2.500000000000001,0.961465625
650,3,1.0000000000000075,0.96140625
651,0,-4.65,0.961346875
652,1,-2.599999999999998,0.9612875
653,1,-0.3499999999999992,0.961228125
654,2,-0.7999999999999998,0.96116875
655,3,-4.949999999999996,0.961109375
656,0,5.500000000000002,0.96105
657,2,-0.7999999999999998,0.960990625
658,1,1.4500000000000008,0.96093125
659,0,5.300000000000004,0.960871875
660,1,1.0500000000000016,0.9608125
661,1,-0.9999999999999991,0.960753125
662,0,0.3000000000000036,0.96069375
663,1,1.2500000000000002,0.960634375
664,1,-1.1999999999999993,0.960575
665,3,-2.1999999999999957,0.960515625
666,0,-2.2499999999999973,0.96045625
667,0,-5.6000000000000005,0.960396875
668,1,-3.4000000000000004,0.9603375
669,1,-0.7999999999999998,0.960278125
670,2,-1.6499999999999986,0.96021875
671,1,-4.799999999999999,0.960159375
672,0,-0.75,0.9601
673,1,-1.5499999999999985,0.960040625
674,2,-3.4499999999999984,0.95998125
675,1,-0.2999999999999994,0.959921875
676,1,-2.249999999999999,0.9598625
677,1,0.600000000000001,0.959803125
678,0,0.40000000000000036,0.95974375
679,3,1.6500000000000032,0.959684375
680,1,-1.5499999999999994,0.959625
681,3,-1.4999999999999964,0.959565625
682,0,-2.8,0.95950625
683,0,-3.649999999999997,0.959446875
684,1,-1.5999999999999996,0.9593875
685,0,1.4000000000000004,0.959328125
686,2,0.25000000000000133,0.95926875
687,2,0.6500000000000044,0.959209375
688,0,-1.5,0.95915
689,0,-0.5999999999999996,0.959090625
690,0,-2.55,0.95903125
691,1,-3.9000000000000012,0.958971875
692,1,0.5000000000000009,0.9589125000000001
693,3,-8.0,0.958853125
694,2,-0.44999999999999885,0.95879375
695,1,-1.2999999999999994,0.958734375
696,1,-3.049999999999999,0.958675
697,0,1.050000000000002,0.958615625
698,1,0.4500000000000004,0.95855625
699,3,3.5500000000000025,0.958496875
700,0,0.7500000000000018,0.9584375
701,0,-0.6999999999999975,0.958378125
702,3,-0.8999999999999992,0.95831875
703,1,-1.9499999999999957,0.958259375
704,1,-1.1999999999999966,0.9582
705,1,-7.1,0.958140625
706,0,5.300000000000002,0.95808125
707,0,-0.6999999999999997,0.958021875
708,1,3.550000000000002,0.9579625
709,2,-2.1499999999999986,0.957903125
710,1,-1.299999999999999,0.95784375
711,2,-0.4499999999999993,0.957784375
712,0,-0.7499999999999998,0.957725
713,0,-1.7499999999999998,0.957665625
714,2,0.5500000000000005,0.95760625
715,0,0.4500000000000006,0.957546875
716,2,-0.5999999999999981,0.9574875
717,6,3.9000000000000012,0.957428125
718,1,-0.34999999999999964,0.95736875
719,0,0.9500000000000015,0.957309375
720,0,1.8500000000000019,0.95725
721,1,-0.6499999999999997,0.957190625
722,1,-0.39999999999999947,0.95713125
723,2,1.150000000000003,0.957071875
724,0,0.5000000000000022,0.9570125
725,1,-1.9499999999999984,0.956953125
726,2,-5.499999999999997,0.95689375
727,0,0.8500000000000019,0.956834375
728,1,-4.549999999999997,0.956775
729,1,1.7000000000000006,0.956715625
730,2,-2.6999999999999993,0.95665625
731,1,-0.09999999999999742,0.956596875
