round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,176,0,0,5,2,17,1,1,0,0.25,0.12179,-35.827
2,400,0,0,0,0,18,0,0,1,0.2499,0.00802,9.105
3,400,0,0,5,3,22,0,0,1,0.2499,0.05196,26.793
4,141,0,0,3,1,8,1,1,0,0.2498,0.10854,-42.648
5,203,0,0,7,2,15,1,1,0,0.2497,0.0852,-29.415
6,400,0,0,3,1,27,0,0,1,0.2497,0.02071,18.926
7,400,0,0,0,0,33,0,0,1,0.2496,0.00378,15.137
8,400,0,0,0,0,30,0,0,1,0.2496,0.00314,16.859
9,400,0,0,1,1,32,0,0,1,0.2495,0.02205,17.817
10,400,0,0,0,0,34,0,0,1,0.2494,0.00637,15.285
11,400,0,0,2,1,27,0,0,1,0.2494,0.01378,17.74
12,400,0,0,2,1,20,0,0,1,0.2493,0.01594,22.577
13,400,1,1,5,1,21,0,0,1,0.2492,0.01441,16.484
14,400,0,0,0,0,33,0,0,1,0.2492,0.00336,14.821
15,400,0,0,0,0,31,0,0,1,0.2491,0.00352,16.675
16,400,2,2,5,2,27,0,0,1,0.2491,0.03478,30.503
17,400,0,0,0,0,20,0,0,1,0.249,0.00352,21.646
18,400,1,1,2,1,27,0,0,1,0.2489,0.01093,28.035
19,400,0,0,0,0,31,0,0,1,0.2489,0.00244,15.724
20,400,0,0,0,0,24,0,0,1,0.2488,0.00325,19.335
21,400,0,0,0,0,33,0,0,1,0.2487,0.00304,14.64
22,400,0,0,5,2,25,0,0,1,0.2487,0.03309,30.723
23,400,0,0,0,0,35,0,0,1,0.2486,0.00314,12.429
24,400,0,0,2,1,26,0,0,1,0.2486,0.01033,22.342
25,400,0,0,0,0,40,0,0,1,0.2485,0.00292,11.622
26,400,0,0,0,0,27,0,0,1,0.2484,0.00249,17.157
27,400,0,0,0,0,26,0,0,1,0.2484,0.00313,19.617
28,400,0,0,0,0,23,0,0,1,0.2483,0.0024,19.83
29,400,0,0,0,0,23,0,0,1,0.2482,0.0027,19.553
30,400,0,0,0,0,25,0,0,1,0.2482,0.0033,19.044
31,400,0,0,2,1,30,0,0,1,0.2481,0.01615,19.669
32,400,0,0,0,0,35,0,0,1,0.2481,0.00236,13.787
33,400,0,0,0,0,35,0,0,1,0.248,0.00249,14.288
34,400,0,0,0,0,30,0,0,1,0.2479,0.00265,15.586
35,400,0,0,0,0,27,0,0,1,0.2479,0.00219,18.342
36,400,0,0,0,0,26,0,0,1,0.2478,0.00255,19.376
37,400,0,0,3,1,30,0,0,1,0.2477,0.01205,18.947
38,400,0,0,0,0,29,0,0,1,0.2477,0.00261,17.748
39,400,0,0,0,0,23,0,0,1,0.2476,0.00316,23.635
40,400,0,0,0,0,41,0,0,1,0.2476,0.00271,11.486
41,400,0,0,4,1,25,0,0,1,0.2475,0.0103,25.932
42,400,0,0,0,0,26,0,0,1,0.2474,0.00275,19.365
43,400,1,1,5,2,28,0,0,1,0.2474,0.02941,34.728
44,400,0,0,0,0,30,0,0,1,0.2473,0.00265,18.336
45,400,0,0,0,0,29,0,0,1,0.2472,0.00229,17.222
46,400,0,0,2,1,24,0,0,1,0.2472,0.01789,18.955
47,400,0,0,0,0,39,0,0,1,0.2471,0.00274,13.568
48,400,0,0,0,0,27,0,0,1,0.2471,0.00326,19.979
49,400,0,0,0,0,33,0,0,1,0.247,0.00302,15.606
50,400,0,0,0,0,31,0,0,1,0.2469,0.00312,17.701
51,400,0,0,0,0,24,0,0,1,0.2469,0.00222,21.814
52,400,0,0,0,0,20,0,0,1,0.2468,0.00241,25.714
53,400,0,0,0,0,32,0,0,1,0.2467,0.01138,18.313
54,400,0,0,0,0,30,0,0,1,0.2467,0.00246,17.708
55,400,0,0,0,0,35,0,0,1,0.2466,0.0024,14.842
56,400,0,0,0,0,31,0,0,1,0.2466,0.0024,18.338
57,400,0,0,0,0,31,0,0,1,0.2465,0.00232,16.978
58,400,0,0,0,0,31,0,0,1,0.2464,0.00234,16.889
59,289,0,0,18,6,22,1,1,0,0.2464,0.19771,-15.275
60,400,0,0,0,0,26,0,0,1,0.2463,0.02318,22.722
61,400,0,0,0,0,38,0,0,1,0.2462,0.00248,13.243
62,400,0,0,0,0,33,0,0,1,0.2462,0.00234,16.288
63,400,0,0,2,1,27,0,0,1,0.2461,0.03131,14.463
64,400,1,1,3,1,33,0,0,1,0.2461,0.01794,22.6
65,400,0,0,0,0,33,0,0,1,0.246,0.00568,-7.031
66,400,0,0,0,0,23,0,0,1,0.2459,0.00273,19.886
67,400,0,0,0,0,16,0,0,1,0.2459,0.01789,12.103
68,400,0,0,0,0,30,0,0,1,0.2458,0.00267,17.938
69,400,0,0,0,0,21,0,0,1,0.2457,0.00195,21.017
70,400,0,0,0,0,20,0,0,1,0.2457,0.00181,23.15
71,400,0,0,0,0,28,0,0,1,0.2456,0.01388,16.095
72,400,0,0,0,0,30,0,0,1,0.2456,0.0077,16.328
73,400,0,0,0,0,27,0,0,1,0.2455,0.00708,17.926
74,400,0,0,0,0,15,0,0,1,0.2454,0.00299,25.01
75,400,0,0,0,0,30,0,0,1,0.2454,0.00414,16.398
76,400,0,0,0,0,35,0,0,1,0.2453,0.00285,14.434
77,400,0,0,2,1,39,0,0,1,0.2452,0.0167,12.722
78,400,0,0,0,0,25,0,0,1,0.2452,0.00267,18.88
79,400,0,0,0,0,43,0,0,1,0.2451,0.00294,8.823
80,400,0,0,0,0,27,0,0,1,0.2451,0.00202,18.101
81,400,0,0,0,0,26,0,0,1,0.245,0.0017,16.961
82,400,0,0,0,0,29,0,0,1,0.2449,0.00176,15.379
83,400,0,0,0,0,32,0,0,1,0.2449,0.00488,17.333
84,400,0,0,0,0,32,0,0,1,0.2448,0.00158,13.983
85,400,0,0,0,0,38,0,0,1,0.2447,0.00192,11.541
86,400,0,0,0,0,29,0,0,1,0.2447,0.00243,15.366
87,400,0,0,0,0,24,0,0,1,0.2446,0.0028,19.464
88,400,0,0,2,1,29,0,0,1,0.2446,0.02124,23.535
89,400,0,0,1,1,30,0,0,1,0.2445,0.02059,20.42
90,400,0,0,0,0,24,0,0,1,0.2444,0.00264,19.127
91,400,0,0,0,0,24,0,0,1,0.2444,0.00261,17.854
92,400,0,0,0,0,23,0,0,1,0.2443,0.00282,20.587
93,400,0,0,0,0,25,0,0,1,0.2442,0.00274,18.575
94,400,0,0,0,0,27,0,0,1,0.2442,0.00225,16.731
95,400,0,0,0,0,25,0,0,1,0.2441,0.00603,2.795
96,400,0,0,0,0,32,0,0,1,0.2441,0.0027,15.016
97,400,0,0,0,0,29,0,0,1,0.244,0.0029,14.979
98,400,0,0,0,0,18,0,0,1,0.2439,0.00257,22.568
99,400,0,0,0,0,24,0,0,1,0.2439,0.00325,20.286
100,400,0,0,3,1,27,0,0,1,0.2438,0.00832,18.419
101,400,0,0,0,0,27,0,0,1,0.2437,0.00207,18.645
102,400,0,0,2,1,30,0,0,1,0.2437,0.01607,20.673
103,400,0,0,0,0,27,0,0,1,0.2436,0.00233,18.68
104,400,0,0,0,0,26,0,0,1,0.2436,0.00335,19.659
105,400,0,0,0,0,29,0,0,1,0.2435,0.00935,18.379
106,400,0,0,0,0,35,0,0,1,0.2434,0.00473,-12.101
107,400,0,0,0,0,30,0,0,1,0.2434,0.00199,16.676
108,400,0,0,0,0,21,0,0,1,0.2433,0.00233,21.303
109,400,0,0,0,0,19,0,0,1,0.2432,0.00378,21.849
110,400,0,0,5,2,28,0,0,1,0.2432,0.02684,25.308
111,400,0,0,0,0,36,0,0,1,0.2431,0.00398,15.755
112,400,0,0,0,0,26,0,0,1,0.2431,0.00257,20.115
113,400,0,0,0,0,16,0,0,1,0.243,0.00193,23.71
114,400,0,0,0,0,30,0,0,1,0.2429,0.00224,17.135
115,400,0,0,0,0,39,0,0,1,0.2429,0.00307,13.039
116,160,0,0,5,2,15,1,1,0,0.2428,0.11282,-35.666
117,400,0,0,0,0,21,0,0,1,0.2427,0.00321,22.052
118,400,0,0,0,0,16,0,0,1,0.2427,0.00205,26.194
119,400,0,0,0,0,29,0,0,1,0.2426,0.00198,17.304
120,400,0,0,0,0,36,0,0,1,0.2426,0.00208,14.187
121,302,0,0,1,1,14,1,1,0,0.2425,0.03506,-22.073
122,400,0,0,0,0,26,0,0,1,0.2424,0.00254,18.499
123,400,0,0,0,0,30,0,0,1,0.2424,0.00222,17.261
124,400,1,1,2,1,28,0,0,1,0.2423,0.01263,27.108
125,400,0,0,0,0,31,0,0,1,0.2422,0.00172,17.402
126,400,0,0,0,0,36,0,0,1,0.2422,0.00203,13.876
127,400,0,0,2,1,26,0,0,1,0.2421,0.02369,15.75
128,400,0,0,0,0,23,0,0,1,0.2421,0.00601,21.485
129,400,0,0,0,0,16,0,0,1,0.242,0.00183,23.983
130,400,0,0,0,0,24,0,0,1,0.2419,0.00235,21.246
131,400,0,0,0,0,28,0,0,1,0.2419,0.00254,18.09
132,400,0,0,0,0,35,0,0,1,0.2418,0.00285,15.297
133,400,0,0,0,0,34,0,0,1,0.2417,0.00271,15.592
134,400,0,0,0,0,15,0,0,1,0.2417,0.00385,27.268
135,400,0,0,0,0,31,0,0,1,0.2416,0.00302,18.619
136,400,0,0,0,0,29,0,0,1,0.2416,0.00243,17.599
137,400,0,0,0,0,24,0,0,1,0.2415,0.00297,19.585
138,400,0,0,0,0,25,0,0,1,0.2414,0.00205,19.355
139,400,0,0,0,0,25,0,0,1,0.2414,0.00354,21.299
140,400,0,0,0,0,35,0,0,1,0.2413,0.00233,14.368
141,400,0,0,2,1,29,0,0,1,0.2412,0.01121,21.575
142,400,0,0,0,0,32,0,0,1,0.2412,0.00187,17.021
143,400,0,0,0,0,27,0,0,1,0.2411,0.00218,20.437
144,400,0,0,0,0,30,0,0,1,0.2411,0.00181,17.634
145,400,0,0,0,0,23,0,0,1,0.241,0.00181,21.635
146,400,0,0,0,0,18,0,0,1,0.2409,0.00217,24.394
147,400,0,0,0,1,34,0,0,1,0.2409,0.0055,14.01
148,400,0,0,0,0,31,0,0,1,0.2408,0.00169,17.842
149,400,1,1,2,1,26,0,0,1,0.2407,0.0103,28.336
150,400,0,0,0,0,23,0,0,1,0.2407,0.002,22.082
151,400,0,0,0,0,23,0,0,1,0.2406,0.00236,21.104
152,400,0,0,0,0,29,0,0,1,0.2406,0.00233,19.236
153,400,0,0,0,0,31,0,0,1,0.2405,0.00239,17.291
154,400,0,0,0,0,30,0,0,1,0.2404,0.00213,17.574
155,400,0,0,0,1,29,0,0,1,0.2404,0.0178,18.704
156,400,0,0,2,1,30,0,0,1,0.2403,0.01166,21.683
157,400,0,0,0,0,30,0,0,1,0.2402,0.00223,17.562
158,400,0,0,2,1,17,0,0,1,0.2402,0.00742,23.958
159,400,0,0,0,0,24,0,0,1,0.2401,0.00224,22.25
160,400,0,0,0,0,24,0,0,1,0.2401,0.00248,21.935
161,400,0,0,0,0,24,0,0,1,0.24,0.00276,21.331
162,400,0,0,0,0,20,0,0,1,0.2399,0.00257,22.918
163,400,0,0,0,0,24,0,0,1,0.2399,0.00196,20.495
164,400,0,0,3,3,34,0,0,1,0.2398,0.02947,32.229
165,400,0,0,0,0,30,0,0,1,0.2397,0.00201,18.832
166,400,0,0,0,0,38,0,0,1,0.2397,0.0024,13.662
167,400,0,0,0,0,23,0,0,1,0.2396,0.00296,23.838
168,400,0,0,0,0,26,0,0,1,0.2396,0.00243,21.017
169,400,0,0,0,0,33,0,0,1,0.2395,0.00281,17.889
170,400,0,0,0,0,20,0,0,1,0.2394,0.00208,23.402
171,400,0,0,0,0,22,0,0,1,0.2394,0.00183,23.219
172,400,0,0,0,0,26,0,0,1,0.2393,0.0017,19.277
173,400,0,0,0,0,23,0,0,1,0.2392,0.0055,22.993
174,400,0,0,0,0,29,0,0,1,0.2392,0.00208,19.22
175,400,0,0,3,1,32,0,0,1,0.2391,0.01134,19.135
176,400,0,0,0,0,34,0,0,1,0.2391,0.0022,16.437
177,400,0,0,0,0,29,0,0,1,0.239,0.00218,19.013
178,400,0,0,0,0,44,0,0,1,0.2389,0.00241,12.223
179,400,0,0,2,1,36,0,0,1,0.2389,0.01214,20.369
180,400,0,0,0,0,30,0,0,1,0.2388,0.00183,18.943
181,400,0,0,0,0,27,0,0,1,0.2387,0.00186,20.03
182,28,0,0,3,1,4,1,1,0,0.2387,0.50474,-43.815
183,400,0,0,0,0,34,0,0,1,0.2386,0.00218,17.362
184,400,0,0,0,0,28,0,0,1,0.2386,0.00367,21.349
185,400,0,0,0,0,31,0,0,1,0.2385,0.00233,17.382
186,400,0,0,0,0,31,0,0,1,0.2384,0.00194,18.072
187,400,0,0,0,0,35,0,0,1,0.2384,0.00188,15.571
188,400,0,0,0,0,30,0,0,1,0.2383,0.00189,18.045
189,400,0,0,0,0,26,0,0,1,0.2382,0.00229,22.017
190,400,0,0,0,0,36,0,0,1,0.2382,0.00227,16.12
191,400,0,0,0,0,35,0,0,1,0.2381,0.00189,15.844
192,400,0,0,0,0,32,0,0,1,0.2381,0.00183,16.463
193,400,0,0,2,1,26,0,0,1,0.238,0.01039,25.851
194,400,0,0,0,0,26,0,0,1,0.2379,0.00179,20.643
195,400,0,0,0,0,24,0,0,1,0.2379,0.00185,21.527
196,400,0,0,0,0,21,0,0,1,0.2378,0.00274,24.827
197,400,0,0,0,0,31,0,0,1,0.2377,0.00217,18.313
198,400,0,0,5,1,25,0,0,1,0.2377,0.01938,3.314
199,400,1,1,1,1,25,0,0,1,0.2376,0.01942,23.536
200,400,0,0,0,0,22,0,0,1,0.2376,0.00181,23.558
201,400,0,0,0,0,30,0,0,1,0.2375,0.00945,22.067
202,400,0,0,0,0,33,0,0,1,0.2374,0.00177,16.475
203,400,0,0,0,0,24,0,0,1,0.2374,0.00314,23.342
204,400,0,0,0,0,31,0,0,1,0.2373,0.00794,3.522
205,400,0,0,0,0,26,0,0,1,0.2372,0.00276,22.174
206,400,0,0,0,0,30,0,0,1,0.2372,0.00218,19.674
207,400,0,0,2,1,30,0,0,1,0.2371,0.0124,24.832
208,400,0,0,3,1,24,0,0,1,0.2371,0.01823,16.15
209,400,0,0,0,0,25,0,0,1,0.237,0.00216,23.115
210,400,0,0,0,0,23,0,0,1,0.2369,0.00304,24.962
211,400,0,0,0,0,28,0,0,1,0.2369,0.00278,20.619
212,400,0,0,0,0,25,0,0,1,0.2368,0.00294,21.051
213,400,0,0,0,0,33,0,0,1,0.2367,0.00243,17.971
214,400,0,0,0,0,28,0,0,1,0.2367,0.00236,20.504
215,400,0,0,0,0,28,0,0,1,0.2366,0.00284,21.964
216,400,0,0,0,0,24,0,0,1,0.2366,0.00616,21.771
217,400,0,0,0,0,27,0,0,1,0.2365,0.00227,21.574
218,400,0,0,0,0,23,0,0,1,0.2364,0.002,23.902
219,400,0,0,6,3,13,0,0,1,0.2364,0.05296,15.532
220,400,0,0,0,0,27,0,0,1,0.2363,0.00183,19.257
221,400,0,0,0,0,25,0,0,1,0.2362,0.00184,21.972
222,400,0,0,0,0,32,0,0,1,0.2362,0.00225,18.897
223,400,0,0,0,0,30,0,0,1,0.2361,0.0033,21.276
224,400,0,0,0,0,22,0,0,1,0.2361,0.00263,24.796
225,400,0,0,0,0,26,0,0,1,0.236,0.00274,21.406
226,400,0,0,0,0,24,0,0,1,0.2359,0.00254,22.26
227,400,0,0,0,0,29,0,0,1,0.2359,0.00277,20.103
228,400,0,0,0,0,23,0,0,1,0.2358,0.00299,23.385
229,400,0,0,0,0,26,0,0,1,0.2358,0.00302,20.46
230,400,0,0,0,0,35,0,0,1,0.2357,0.0024,17.075
231,400,0,0,0,0,20,0,0,1,0.2356,0.00533,26.418
232,400,0,0,0,0,27,0,0,1,0.2356,0.00421,22.925
233,307,0,0,5,2,12,1,1,0,0.2355,0.07148,-15.821
234,400,0,0,0,0,42,0,0,1,0.2354,0.00499,13.911
235,400,0,0,0,0,40,0,0,1,0.2354,0.00382,12.712
236,400,0,0,1,2,28,0,0,1,0.2353,0.03714,22.831
237,400,0,0,0,0,31,0,0,1,0.2353,0.00327,17.072
238,400,0,0,0,0,21,0,0,1,0.2352,0.00337,23.732
239,400,0,0,4,1,27,0,0,1,0.2351,0.0213,13.744
240,400,0,0,0,0,26,0,0,1,0.2351,0.00357,20.823
241,400,0,0,0,0,24,0,0,1,0.235,0.00345,22.547
242,400,0,0,0,0,31,0,0,1,0.2349,0.00321,16.964
243,400,0,0,1,1,29,0,0,1,0.2349,0.01315,21.187
244,400,0,0,0,0,20,0,0,1,0.2348,0.00334,21.802
245,400,0,0,3,1,31,0,0,1,0.2348,0.01624,19.038
246,400,0,0,0,0,25,0,0,1,0.2347,0.00252,20.564
247,400,0,0,0,0,25,0,0,1,0.2346,0.00255,20.281
248,400,0,0,0,0,25,0,0,1,0.2346,0.0065,21.224
249,400,0,0,0,0,15,0,0,1,0.2345,0.00241,26.126
250,400,0,0,2,1,28,0,0,1,0.2344,0.02003,21.849
251,400,0,0,2,1,19,0,0,1,0.2344,0.01676,25.396
252,400,0,0,0,0,25,0,0,1,0.2343,0.01322,22.831
253,400,0,0,0,0,23,0,0,1,0.2343,0.00176,22.208
254,400,1,1,4,2,17,0,0,1,0.2342,0.02447,19.547
255,400,0,0,0,0,34,0,0,1,0.2341,0.004,17.73
256,400,0,0,0,0,21,0,0,1,0.2341,0.00291,23.629
257,400,0,0,0,0,34,0,0,1,0.234,0.00326,16.758
258,400,0,0,0,0,23,0,0,1,0.2339,0.00276,21.557
259,400,0,0,0,0,32,0,0,1,0.2339,0.00269,15.905
260,400,0,0,2,1,25,0,0,1,0.2338,0.02219,25.228
261,400,0,0,0,0,22,0,0,1,0.2338,0.00409,24.423
262,400,0,0,3,1,22,0,0,1,0.2337,0.00584,21.289
263,400,0,0,0,0,35,0,0,1,0.2336,0.00249,15.141
264,400,0,0,0,0,29,0,0,1,0.2336,0.00219,18.53
265,400,0,0,0,0,25,0,0,1,0.2335,0.00216,19.561
266,400,0,0,8,2,17,0,0,1,0.2334,0.04256,16.256
267,400,1,1,5,1,16,0,0,1,0.2334,0.02119,42.802
268,400,0,0,0,0,27,0,0,1,0.2333,0.00364,19.627
269,400,0,0,0,0,22,0,0,1,0.2333,0.00318,21.602
270,400,0,0,0,0,26,0,0,1,0.2332,0.00334,20.005
271,400,0,0,3,2,24,0,0,1,0.2331,0.02183,26.975
272,400,0,0,0,0,26,0,0,1,0.2331,0.00297,19.585
273,400,0,0,0,0,23,0,0,1,0.233,0.00288,21.336
274,400,0,0,0,0,20,0,0,1,0.2329,0.00225,23.51
275,400,0,0,0,0,21,0,0,1,0.2329,0.00205,22.049
276,400,0,0,0,0,27,0,0,1,0.2328,0.00221,17.915
277,400,0,0,0,0,26,0,0,1,0.2328,0.00215,19.579
278,400,0,0,0,0,22,0,0,1,0.2327,0.002,22.473
279,400,0,0,0,0,19,0,0,1,0.2326,0.00196,23.252
280,400,0,0,0,0,21,0,0,1,0.2326,0.00249,23.427
281,400,0,0,0,0,30,0,0,1,0.2325,0.00208,17.41
282,400,0,0,0,0,27,0,0,1,0.2324,0.00189,18.65
283,400,0,0,0,0,29,0,0,1,0.2324,0.00632,-2.196
284,400,0,0,4,1,32,0,0,1,0.2323,0.01631,26.591
285,400,0,0,0,0,23,0,0,1,0.2323,0.00261,22.293
286,400,0,0,0,0,18,0,0,1,0.2322,0.00205,26.098
287,400,0,0,0,0,24,0,0,1,0.2321,0.00612,22.935
288,400,0,0,0,0,31,0,0,1,0.2321,0.00205,17.403
289,400,0,0,1,1,30,0,0,1,0.232,0.00992,21.787
290,400,0,0,0,0,34,0,0,1,0.2319,0.00265,-9.67
291,400,0,0,0,0,27,0,0,1,0.2319,0.00203,19.377
292,400,0,0,0,0,26,0,0,1,0.2318,0.00231,20.336
293,400,0,0,0,0,29,0,0,1,0.2318,0.00205,19.92
294,400,0,0,0,0,23,0,0,1,0.2317,0.00194,21.997
295,400,0,0,0,0,22,0,0,1,0.2316,0.00374,24.735
296,400,0,0,2,1,32,0,0,1,0.2316,0.00895,22.326
297,400,0,0,2,1,29,0,0,1,0.2315,0.02138,21.873
298,400,0,0,3,2,23,0,0,1,0.2314,0.02414,36.716
