episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,1,0,-21.65714285714286,1.0,16
1,0,4,0,-11.703809523809525,0.999703125,23
2,0,6,0,-34.06964285714286,0.99940625,57
3,0,4,0,-11.594880952380953,0.999109375,66
4,0,4,0,-9.803333333333333,0.9988125,71
5,0,1,0,-29.56714285714286,0.998515625,89
6,0,7,0,-28.131309523809527,0.99821875,128
7,0,4,0,-38.56488095238095,0.997921875,159
8,0,2,0,-19.76511904761905,0.997625,175
9,0,1,0,-20.90214285714286,0.997328125,187
10,0,6,0,-21.529642857142857,0.99703125,203
11,0,2,0,-15.207142857142857,0.996734375,210
12,0,3,0,-11.531666666666666,0.9964375,216
13,0,4,0,-9.098333333333333,0.996140625,221
14,0,3,0,-15.018809523809523,0.99584375,231
15,0,3,0,-11.803333333333333,0.995546875,236
16,0,3,0,-14.762142857142855,0.99525,245
17,0,3,0,-15.192142857142857,0.994953125,254
18,0,4,0,-24.229642857142856,0.99465625,274
19,0,1,0,-17.017142857142858,0.994359375,281
20,0,3,0,-11.198333333333334,0.9940625,286
21,0,3,0,-11.85,0.993765625,292
22,0,3,0,-15.667142857142856,0.99346875,302
23,0,4,0,-12.013571428571428,0.993171875,309
24,0,2,0,-14.236666666666666,0.992875,315
25,0,1,0,-21.01380952380952,0.992578125,325
26,0,3,0,-14.717142857142857,0.99228125,333
27,0,1,0,-16.732142857142858,0.991984375,342
28,0,3,0,-9.851666666666667,0.9916875,347
29,0,3,0,-11.913333333333334,0.991390625,352
30,0,3,0,-12.431666666666667,0.99109375,358
31,0,4,0,-26.581309523809523,0.990796875,381
32,0,1,0,-19.553809523809523,0.9905,390
33,0,4,0,-8.799999999999999,0.990203125,396
34,0,1,0,-52.92964285714286,0.98990625,437
35,0,1,0,-22.234642857142855,0.989609375,448
36,0,3,0,-11.651666666666667,0.9893125,453
37,0,4,0,-11.847619047619046,0.989015625,466
38,0,4,0,-11.399999999999999,0.98871875,472
39,0,2,0,-13.85,0.988421875,478
40,0,1,0,-32.95464285714286,0.988125,506
41,0,2,0,-20.10630952380952,0.9878281250000001,520
42,0,3,0,-17.718809523809526,0.98753125,530
43,0,3,0,-12.442142857142857,0.987234375,537
44,0,3,0,-17.357142857142858,0.9869375,550
45,0,4,0,-10.346666666666668,0.986640625,556
46,0,2,0,-30.39464285714286,0.98634375,574
47,0,4,0,-14.903571428571428,0.986046875,585
48,0,1,0,-22.210714285714285,0.98575,602
49,0,2,0,-19.728809523809524,0.985453125,616
50,0,2,0,-19.239047619047618,0.98515625,630
51,0,1,0,-38.354642857142856,0.984859375,654
52,0,1,0,-22.256309523809524,0.9845625,665
53,0,2,0,-14.664880952380951,0.984265625,675
54,0,3,0,-9.8,0.98396875,681
55,0,2,0,-15.363809523809524,0.983671875,689
56,0,3,0,-17.09464285714286,0.983375,700
57,0,2,0,-26.50904761904762,0.983078125,718
58,0,3,0,-23.451547619047616,0.98278125,735
59,0,3,0,-12.236666666666666,0.982484375,741
60,0,3,0,-37.76964285714286,0.9821875,775
61,0,4,0,-11.488571428571428,0.981890625,783
62,0,3,0,-12.998333333333331,0.98159375,788
63,0,4,0,-11.703809523809523,0.981296875,795
64,0,3,0,-14.918809523809523,0.981,805
65,0,3,0,-22.510714285714286,0.980703125,819
66,0,3,0,-19.15380952380952,0.98040625,832
67,0,6,0,-13.83988095238095,0.980109375,846
68,0,4,0,-10.098333333333331,0.9798125,851
69,0,2,0,-18.018809523809523,0.979515625,859
70,0,2,0,-19.232142857142858,0.97921875,869
71,0,2,0,-24.64464285714286,0.978921875,883
72,0,3,0,-11.938333333333333,0.978625,889
73,0,2,0,-16.379642857142855,0.978328125,899
74,0,4,0,-16.94238095238095,0.97803125,914
75,0,4,0,-9.651666666666667,0.977734375,919
76,0,3,0,-16.754642857142855,0.9774375,930
77,0,4,0,-9.651666666666667,0.977140625,935
78,0,3,0,-22.182142857142857,0.97684375,952
79,0,3,0,-28.19238095238095,0.976546875,976
80,0,1,0,-16.316666666666666,0.97625,982
81,0,2,0,-15.207142857142857,0.975953125,989
82,0,3,0,-12.098333333333333,0.97565625,994
83,0,3,0,-20.832142857142856,0.975359375,1008
84,0,3,0,-11.336666666666668,0.9750625,1014
85,0,2,0,-14.375,0.974765625,1020
86,0,3,0,-17.558809523809522,0.97446875,1032
87,0,3,0,-19.326071428571428,0.974171875,1044
88,0,3,0,-13.331666666666667,0.973875,1050
89,0,5,0,-26.294642857142858,0.973578125,1072
90,0,4,0,-11.407142857142858,0.97328125,1082
91,0,4,0,-11.582142857142857,0.972984375,1090
92,0,3,0,-9.621666666666666,0.9726875,1095
93,0,2,0,-18.107142857142858,0.972390625,1105
94,0,6,0,-9.15738095238095,0.97209375,1115
95,0,3,0,-14.479642857142856,0.971796875,1125
96,0,4,0,-9.013333333333334,0.9715,1130
97,0,3,0,-11.651666666666667,0.971203125,1135
98,0,3,0,-11.75,0.97090625,1141
99,0,3,0,-7.766666666666667,0.970609375,1147
100,0,1,0,-15.412142857142857,0.9703125,1156
101,0,3,0,-11.651666666666667,0.970015625,1161
102,0,3,0,-15.807142857142857,0.96971875,1172
103,0,3,0,-17.629642857142855,0.969421875,1182
104,0,2,0,-18.042142857142856,0.969125,1193
105,0,2,0,-19.758571428571425,0.968828125,1202
106,0,3,0,-14.719642857142857,0.96853125,1213
107,0,4,0,-11.331666666666667,0.968234375,1219
108,0,2,0,-11.575,0.9679375,1225
109,0,3,0,-12.346666666666668,0.967640625,1231
110,0,6,0,-4.645714285714285,0.96734375,1238
111,0,2,0,-13.803333333333333,0.967046875,1243
112,0,2,0,-14.452380952380953,0.96675,1252
113,0,3,0,-11.651666666666667,0.966453125,1257
114,0,3,0,-19.55238095238095,0.96615625,1274
115,0,2,0,-14.638333333333334,0.965859375,1279
116,0,3,0,-12.600000000000001,0.9655625,1285
117,0,2,0,-16.017142857142858,0.965265625,1292
118,0,4,0,-10.284880952380952,0.96496875,1301
119,0,7,0,-17.982142857142854,0.964671875,1323
120,0,2,0,-15.917142857142858,0.964375,1331
121,0,1,0,-13.721666666666666,0.964078125,1337
122,0,2,0,-30.257142857142856,0.96378125,1360
123,0,6,0,-14.708809523809524,0.963484375,1375
124,0,3,0,-39.04464285714286,0.9631875,1410
125,0,4,0,-9.998333333333331,0.962890625,1415
126,0,2,0,-25.960714285714282,0.96259375,1435
127,0,3,0,-12.998333333333331,0.962296875,1440
128,0,2,0,-14.542142857142856,0.962,1447
129,0,4,0,-17.569642857142856,0.961703125,1462
130,0,3,0,-17.629642857142855,0.96140625,1472
131,0,3,0,-12.998333333333331,0.961109375,1477
132,0,3,0,-10.098333333333333,0.9608125,1482
133,0,3,0,-12.664880952380951,0.960515625,1492
134,0,3,0,-12.542142857142856,0.96021875,1499
135,0,3,0,-29.048214285714288,0.959921875,1526
136,0,3,0,-12.582142857142857,0.959625,1534
137,0,3,0,-13.5,0.959328125,1540
138,0,2,0,-18.743809523809524,0.95903125,1550
139,0,3,0,-11.85,0.958734375,1556
140,0,3,0,-10.952380952380953,0.9584375,1563
141,0,3,0,-12.207142857142857,0.958140625,1570
142,0,1,0,-14.328333333333333,0.95784375,1575
143,0,2,0,-14.998333333333331,0.957546875,1580
144,0,2,0,-18.193809523809524,0.95725,1591
145,0,3,0,-12.782142857142857,0.956953125,1599
146,0,1,0,-14.638333333333334,0.95665625,1604
147,0,3,0,-11.531666666666666,0.956359375,1610
148,0,2,0,-15.142380952380952,0.9560625,1617
149,0,2,0,-13.542142857142856,0.955765625,1624
150,0,4,0,-9.013333333333334,0.95546875,1629
151,0,2,0,-18.838809523809523,0.955171875,1639
152,0,1,0,-20.928809523809523,0.954875,1649
153,0,2,0,-14.927142857142858,0.954578125,1657
154,0,2,0,-14.675,0.95428125,1663
155,0,3,0,-18.144642857142856,0.953984375,1675
156,0,2,0,-19.558571428571426,0.9536875,1685
157,0,3,0,-11.952380952380953,0.953390625,1692
158,0,3,0,-12.5,0.95309375,1698
159,0,4,0,-9.651666666666667,0.952796875,1703
160,0,2,0,-16.21964285714286,0.9525,1712
161,0,3,0,-11.651666666666667,0.952203125,1717
162,0,3,0,-16.113809523809522,0.95190625,1727
163,0,4,0,-23.107142857142858,0.951609375,1745
164,0,3,0,-17.707142857142856,0.9513125,1756
165,0,3,0,-12.023333333333333,0.951015625,1762
166,0,3,0,-10.751666666666665,0.9507187500000001,1767
167,0,3,0,-11.651666666666667,0.950421875,1772
168,0,4,0,-12.536071428571429,0.950125,1780
169,0,3,0,-21.23988095238095,0.949828125,1796
170,0,3,0,-11.651666666666667,0.94953125,1801
171,0,2,0,-16.057142857142857,0.949234375,1810
172,0,3,0,-13.246666666666666,0.9489375,1816
173,0,3,0,-16.182142857142857,0.948640625,1828
174,0,2,0,-19.929642857142856,0.94834375,1840
175,0,2,0,-20.468809523809526,0.948046875,1852
176,0,3,0,-17.806309523809524,0.94775,1863
177,0,3,0,-15.763571428571428,0.947453125,1872
178,0,1,0,-16.177142857142854,0.94715625,1880
179,0,6,0,-13.28488095238095,0.9468593750000001,1895
180,0,3,0,-11.803333333333333,0.9465625,1900
181,0,3,0,-23.338571428571427,0.946265625,1918
182,0,2,0,-20.582142857142856,0.94596875,1931
183,0,3,0,-20.556309523809524,0.945671875,1950
184,0,4,0,-16.881309523809524,0.945375,1963
185,0,3,0,-18.894642857142856,0.945078125,1974
186,0,3,0,-24.557142857142857,0.94478125,1993
187,0,2,0,-25.15714285714286,0.944484375,2015
188,0,2,0,-13.521666666666667,0.9441875,2021
189,0,3,0,-12.236666666666666,0.943890625,2027
190,0,2,0,-18.042142857142856,0.94359375,2038
191,0,4,0,-9.998333333333331,0.943296875,2043
192,0,4,0,-20.817142857142855,0.9430000000000001,2063
193,0,2,0,-24.991309523809527,0.942703125,2084
194,0,1,0,-18.342142857142857,0.94240625,2091
195,0,3,0,-18.79380952380952,0.942109375,2103
196,0,3,0,-18.61488095238095,0.9418125,2120
197,0,4,0,-15.563571428571427,0.941515625,2129
198,0,4,0,-9.803333333333333,0.94121875,2134
199,0,1,0,-17.113809523809522,0.940921875,2144
200,0,2,0,-25.65380952380952,0.940625,2161
201,0,3,0,-15.119642857142857,0.940328125,2173
202,0,1,0,-15.85,0.94003125,2179
203,0,3,0,-17.56357142857143,0.939734375,2188
204,0,4,0,-12.172380952380951,0.9394375,2198
205,0,2,0,-18.057380952380953,0.9391406250000001,2208
