episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,3,0,-28.017142857142858,1.0,23
1,0,3,0,-28.693809523809524,0.9996875,46
2,0,3,0,-32.61380952380952,0.999375,70
3,0,2,0,-22.90380952380952,0.9990625,85
4,0,3,0,-19.092142857142857,0.99875,102
5,0,4,0,-8.545714285714286,0.9984375,109
6,0,5,0,-23.517142857142858,0.998125,130
7,0,2,0,-14.207142857142857,0.9978125,137
8,0,2,0,-14.098333333333333,0.9975,142
9,0,3,0,-13.682142857142857,0.9971875,150
10,0,3,0,-12.998333333333331,0.996875,155
11,0,3,0,-11.098333333333333,0.9965625,160
12,0,3,0,-15.436071428571427,0.99625,168
13,0,4,0,-11.136666666666667,0.9959375,174
14,0,2,0,-15.207142857142857,0.995625,181
15,0,3,0,-14.482142857142858,0.9953125,189
16,0,3,0,-11.754642857142857,0.995,197
17,0,4,0,-9.651666666666667,0.9946875,202
18,0,4,0,-12.399999999999999,0.994375,208
19,0,3,0,-11.988809523809524,0.9940625,215
20,0,3,0,-10.113333333333333,0.99375,220
21,0,3,0,-15.213809523809523,0.9934375,230
22,0,1,0,-19.27654761904762,0.993125,240
23,0,2,0,-13.952380952380953,0.9928125,247
24,0,3,0,-17.457142857142856,0.9925,261
25,0,2,0,-16.968809523809526,0.9921875,269
26,0,2,0,-16.838809523809523,0.991875,279
27,0,2,0,-19.568809523809524,0.9915625,291
28,0,4,0,-11.057142857142857,0.99125,300
29,0,2,0,-27.19464285714286,0.9909375,319
30,0,2,0,-21.442142857142855,0.990625,332
31,0,3,0,-11.75,0.9903125,338
32,0,4,0,-10.346666666666668,0.99,344
33,0,2,0,-28.88214285714286,0.9896875,365
34,0,4,0,-9.098333333333333,0.989375,370
35,0,3,0,-25.98130952380952,0.9890625,387
36,0,3,0,-19.432142857142857,0.98875,399
37,0,1,0,-21.932142857142857,0.9884375,410
38,0,4,0,-10.107142857142858,0.988125,417
39,0,4,0,-13.163809523809524,0.9878125,425
40,0,2,0,-15.333809523809524,0.9875,434
41,0,4,0,-8.003333333333332,0.9871875,439
42,0,4,0,-10.236666666666666,0.986875,445
43,0,1,0,-15.553214285714285,0.9865625,453
44,0,3,0,-14.688809523809523,0.98625,460
45,0,3,0,-9.851666666666667,0.9859375,465
46,0,3,0,-17.236071428571428,0.985625,473
47,0,3,0,-11.013333333333334,0.9853125,478
48,0,5,0,-12.529880952380953,0.985,489
49,0,3,0,-10.751666666666667,0.9846875,494
50,0,4,0,-9.336666666666666,0.984375,500
51,0,3,0,-16.04380952380952,0.9840625,513
52,0,1,0,-19.502142857142857,0.98375,524
53,0,4,0,-8.751666666666665,0.9834375,529
54,0,2,0,-15.442142857142857,0.983125,536
55,0,3,0,-17.507142857142856,0.9828125,545
56,0,3,0,-16.66357142857143,0.9825,554
57,0,4,0,-10.107142857142858,0.9821875,561
58,0,3,0,-14.582142857142857,0.981875,572
59,0,2,0,-15.107142857142858,0.9815625,579
60,0,4,0,-10.346666666666668,0.98125,585
61,0,6,0,-19.994642857142857,0.9809375,605
62,0,3,0,-10.003333333333334,0.980625,610
63,0,4,0,-24.21964285714286,0.9803125,631
64,0,1,0,-18.107142857142858,0.98,638
65,0,3,0,-10.85,0.9796875,644
66,0,3,0,-15.707142857142857,0.979375,655
67,0,3,0,-11.85,0.9790625,661
68,0,2,0,-19.417142857142856,0.97875,673
69,0,2,0,-12.706666666666667,0.9784375,678
70,0,3,0,-12.098333333333333,0.978125,683
71,0,3,0,-18.001309523809525,0.9778125,694
72,0,6,0,-7.285119047619048,0.9775,704
73,0,5,0,-24.48654761904762,0.9771875,735
74,0,3,0,-9.688333333333333,0.976875,740
75,0,3,0,-23.27988095238095,0.9765625,758
76,0,3,0,-15.373214285714285,0.97625,771
77,0,3,0,-25.299880952380953,0.9759375,801
