episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-18.217142857142857,1.0,12
1,0,3,0,-10.95,0.9996875,18
2,0,3,0,-10.751666666666665,0.999375,23
3,0,1,0,-26.31380952380952,0.9990625,44
4,0,4,0,-12.067142857142857,0.99875,53
5,0,3,0,-14.857142857142858,0.9984375,62
6,0,3,0,-12.346666666666668,0.998125,68
7,0,4,0,-34.25630952380952,0.9978125,100
8,0,3,0,-23.766309523809525,0.9975,118
9,0,2,0,-12.85,0.9971875,124
10,0,4,0,-9.952380952380953,0.996875,131
11,0,3,0,-12.542142857142856,0.9965625,138
12,0,3,0,-12.157142857142858,0.99625,147
13,0,2,0,-21.627380952380953,0.9959375,164
14,0,4,0,-8.198333333333332,0.995625,169
15,0,4,0,-11.788809523809523,0.9953125,176
16,0,1,0,-17.827142857142857,0.995,184
17,0,6,0,-23.132142857142856,0.9946875,207
18,0,4,0,-11.013571428571428,0.994375,214
19,0,4,0,-28.076309523809527,0.9940625,235
20,0,3,0,-16.968809523809522,0.99375,246
21,0,3,0,-15.119642857142857,0.9934375,255
22,0,3,0,-11.852380952380951,0.993125,262
23,0,1,0,-14.411666666666667,0.9928125,267
24,0,1,0,-18.478809523809524,0.9925,276
25,0,3,0,-15.857142857142858,0.9921875,285
26,0,4,0,-14.063809523809523,0.991875,293
27,0,2,0,-17.338571428571427,0.9915625,303
28,0,2,0,-15.917142857142858,0.99125,311
29,0,4,0,-10.600000000000001,0.9909375,317
30,0,2,0,-18.17380952380952,0.990625,328
31,0,2,0,-15.639880952380953,0.9903125,336
32,0,6,0,-22.017142857142858,0.99,358
33,0,4,0,-9.013333333333334,0.9896875,363
34,0,3,0,-11.013333333333332,0.989375,368
35,0,1,0,-21.988571428571426,0.9890625,380
36,0,3,0,-11.913333333333334,0.98875,385
37,0,2,0,-14.191666666666666,0.9884375,391
38,0,2,0,-14.052142857142858,0.988125,398
39,0,2,0,-16.689880952380953,0.9878125,406
40,0,2,0,-15.095714285714285,0.9875,415
41,0,4,0,-28.41714285714286,0.9871875,441
42,0,2,0,-14.702380952380953,0.986875,448
43,0,6,0,-14.117142857142857,0.9865625,462
44,0,4,0,-28.832142857142863,0.98625,489
45,0,4,0,-28.829642857142858,0.9859375,516
46,0,2,0,-12.352380952380951,0.985625,525
47,0,3,0,-13.136666666666667,0.9853125,531
48,0,3,0,-11.85,0.985,537
49,0,3,0,-16.063809523809525,0.9846875,545
50,0,3,0,-12.5,0.984375,551
51,0,3,0,-33.36380952380952,0.9840625,575
52,0,4,0,-11.499999999999998,0.98375,581
53,0,3,0,-11.803333333333333,0.9834375,586
54,0,4,0,-10.998333333333331,0.983125,591
55,0,3,0,-11.459880952380953,0.9828125,599
56,0,3,0,-15.958571428571428,0.9825,608
57,0,2,0,-15.917142857142856,0.9821875,616
58,0,3,0,-11.898333333333333,0.981875,621
59,0,2,0,-13.606666666666666,0.9815625,626
60,0,2,0,-13.407142857142857,0.98125,633
61,0,2,0,-16.967142857142857,0.9809375,642
62,0,4,0,-10.098333333333333,0.980625,647
63,0,0,0,-33.49821428571428,0.9803125,674
64,0,3,0,-11.998333333333331,0.98,679
65,0,4,0,-9.651666666666667,0.9796875,684
66,0,4,0,-8.198333333333332,0.979375,689
67,0,9,0,-36.703809523809525,0.9790625,727
68,0,1,0,-15.521666666666667,0.97875,733
69,0,2,0,-15.392142857142858,0.9784375,742
70,0,4,0,-9.198333333333332,0.978125,747
71,0,3,0,-12.057142857142857,0.9778125,756
72,0,3,0,-12.107142857142858,0.9775,763
73,0,4,0,-22.767142857142858,0.9771875,782
74,0,2,0,-19.177142857142854,0.976875,794
