episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-14.592380952380953,1.0,7
1,0,2,0,-13.651666666666667,0.9996875,12
2,0,3,0,-21.082142857142856,0.999375,26
3,0,2,0,-16.107142857142858,0.9990625,33
4,0,3,0,-12.782142857142857,0.99875,41
5,0,6,0,-18.923214285714288,0.9984375,59
6,0,2,0,-16.079642857142858,0.998125,69
7,0,2,0,-14.098333333333333,0.9978125,74
8,0,3,0,-20.979642857142856,0.9975,92
9,0,3,0,-14.057142857142857,0.9971875,101
10,0,3,0,-26.25714285714286,0.996875,119
11,0,3,0,-13.917142857142858,0.9965625,127
12,0,1,0,-15.773333333333333,0.99625,133
13,0,6,0,-3.3448809523809526,0.9959375,141
14,0,2,0,-14.75,0.995625,147
15,0,4,0,-14.063809523809523,0.9953125,155
16,0,1,0,-14.917142857142856,0.995,162
17,0,3,0,-11.098333333333333,0.9946875,167
18,0,4,0,-9.998333333333331,0.994375,172
19,0,3,0,-11.606666666666666,0.9940625,177
20,0,4,0,-11.348214285714285,0.99375,185
21,0,4,0,-12.435952380952381,0.9934375,197
22,0,4,0,-16.607142857142858,0.993125,208
23,0,3,0,-12.098333333333333,0.9928125,213
24,0,4,0,-15.681309523809523,0.9925,227
25,0,3,0,-12.431666666666667,0.9921875,233
26,0,3,0,-11.606666666666666,0.991875,238
27,0,4,0,-12.782380952380953,0.9915625,247
28,0,2,0,-14.098333333333333,0.99125,252
29,0,4,0,-10.888809523809524,0.9909375,259
30,0,2,0,-12.873333333333333,0.990625,264
31,0,4,0,-9.913333333333334,0.9903125,269
32,0,2,0,-26.532619047619047,0.99,291
33,0,1,0,-17.47714285714286,0.9896875,299
34,0,3,0,-12.5,0.989375,305
35,0,2,0,-13.139880952380953,0.9890625,313
36,0,2,0,-19.460119047619045,0.98875,328
37,0,4,0,-10.582142857142857,0.9884375,336
38,0,2,0,-13.246666666666666,0.988125,341
39,0,3,0,-15.119642857142857,0.9878125,350
40,0,3,0,-12.346666666666668,0.9875,356
41,0,3,0,-9.098333333333333,0.9871875,361
42,0,2,0,-15.442142857142857,0.986875,368
43,0,1,0,-25.572142857142858,0.9865625,386
