episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-13.198333333333334,1.0,5
1,0,3,0,-17.388809523809524,0.999703125,16
2,0,3,0,-12.803809523809523,0.99940625,23
3,0,2,0,-14.307142857142857,0.999109375,30
4,0,2,0,-22.40714285714286,0.9988125,44
5,0,3,0,-30.204642857142858,0.998515625,64
6,0,4,0,-14.758571428571425,0.99821875,73
7,0,1,0,-17.107142857142858,0.997921875,80
8,0,2,0,-24.69464285714286,0.997625,98
9,0,1,0,-16.807380952380953,0.997328125,105
10,0,2,0,-14.452142857142857,0.99703125,112
11,0,2,0,-21.292142857142856,0.996734375,126
12,0,2,0,-18.942142857142855,0.9964375,137
13,0,2,0,-12.998333333333335,0.996140625,142
14,0,2,0,-14.577142857142857,0.99584375,150
15,0,3,0,-19.067142857142855,0.995546875,161
16,0,2,0,-28.42964285714286,0.99525,179
17,0,4,0,-20.744642857142857,0.994953125,195
18,0,3,0,-11.85,0.99465625,201
19,0,4,0,-10.5,0.994359375,207
20,0,1,0,-25.18857142857143,0.9940625,225
21,0,3,0,-17.702380952380953,0.993765625,237
22,0,3,0,-19.31738095238095,0.99346875,253
23,0,2,0,-17.723214285714285,0.993171875,265
24,0,2,0,-21.056309523809524,0.992875,277
25,0,3,0,-16.028809523809525,0.992578125,287
26,0,3,0,-13.136666666666667,0.99228125,293
27,0,2,0,-16.21964285714286,0.991984375,302
28,0,4,0,-13.164047619047619,0.9916875,314
29,0,6,0,-9.066547619047618,0.991390625,326
30,0,2,0,-17.868809523809524,0.99109375,334
31,0,2,0,-22.641309523809525,0.990796875,346
32,0,3,0,-17.004642857142855,0.9905,358
33,0,3,0,-14.543809523809523,0.990203125,367
34,0,4,0,-13.813571428571429,0.98990625,374
35,0,3,0,-11.606666666666666,0.989609375,379
36,0,1,0,-16.431666666666665,0.9893125,385
37,0,4,0,-18.832142857142856,0.989015625,399
38,0,3,0,-13.91357142857143,0.98871875,406
39,0,3,0,-18.529642857142857,0.988421875,416
40,0,2,0,-12.248333333333335,0.988125,422
41,0,6,0,-18.556309523809524,0.9878281250000001,443
42,0,5,0,-7.384880952380953,0.98753125,452
43,0,3,0,-14.388571428571428,0.987234375,460
44,0,2,0,-13.092380952380953,0.9869375,467
45,0,2,0,-16.432142857142857,0.986640625,477
46,0,2,0,-21.943809523809524,0.98634375,490
47,0,3,0,-13.5,0.986046875,496
48,0,4,0,-9.651666666666667,0.98575,501
