episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-15.142380952380952,1.0,7
1,0,4,0,-18.267142857142858,0.9996875,21
2,0,3,0,-28.029642857142857,0.999375,40
3,0,3,0,-12.057142857142857,0.9990625,47
4,0,6,0,-15.211547619047618,0.99875,63
5,0,3,0,-11.013333333333334,0.9984375,68
6,0,3,0,-31.226309523809526,0.998125,93
7,0,2,0,-15.353809523809524,0.9978125,102
8,0,4,0,-10.448214285714286,0.9975,110
9,0,3,0,-18.317142857142855,0.9971875,122
10,0,2,0,-17.88738095238095,0.996875,134
11,0,2,0,-11.638333333333334,0.9965625,139
12,0,2,0,-22.988809523809522,0.99625,154
13,0,3,0,-11.651666666666667,0.9959375,159
14,0,3,0,-15.163809523809523,0.995625,167
15,0,3,0,-31.629642857142855,0.9953125,189
16,0,2,0,-19.204642857142854,0.995,201
17,0,3,0,-19.368809523809524,0.9946875,214
18,0,3,0,-26.483214285714286,0.994375,234
19,0,3,0,-11.651666666666667,0.9940625,239
20,0,4,0,-19.129642857142855,0.99375,253
21,0,4,0,-9.336666666666666,0.9934375,259
22,0,2,0,-16.443809523809524,0.993125,268
23,0,3,0,-13.342142857142857,0.9928125,275
24,0,3,0,-11.803333333333333,0.9925,280
25,0,2,0,-22.593809523809526,0.9921875,292
26,0,3,0,-13.136666666666667,0.991875,298
27,0,2,0,-13.913333333333334,0.9915625,303
28,0,2,0,-15.177142857142858,0.99125,311
29,0,3,0,-14.817142857142859,0.9909375,319
30,0,2,0,-12.198333333333334,0.990625,324
31,0,3,0,-40.26964285714286,0.9903125,355
32,0,2,0,-13.675,0.99,361
33,0,3,0,-19.869642857142857,0.9896875,374
34,0,2,0,-14.817142857142857,0.989375,382
35,0,2,0,-22.803809523809523,0.9890625,397
36,0,4,0,-12.244642857142857,0.98875,407
37,0,3,0,-12.316666666666666,0.9884375,413
38,0,4,0,-17.11714285714286,0.988125,425
39,0,3,0,-13.493809523809524,0.9878125,436
40,0,4,0,-9.651666666666667,0.9875,441
41,0,4,0,-12.947380952380952,0.9871875,451
42,0,3,0,-15.928809523809523,0.986875,461
43,0,2,0,-14.307142857142857,0.9865625,468
44,0,2,0,-22.96964285714286,0.98625,488
45,0,3,0,-18.568809523809524,0.9859375,500
46,0,4,0,-11.857142857142858,0.985625,507
47,0,3,0,-15.720714285714285,0.9853125,518
48,0,2,0,-15.57738095238095,0.985,527
49,0,3,0,-14.292142857142858,0.9846875,536
50,0,1,0,-14.85,0.984375,542
51,0,3,0,-15.232142857142858,0.9840625,550
52,0,1,0,-20.19214285714286,0.98375,559
53,0,3,0,-16.48130952380952,0.9834375,571
54,0,3,0,-25.288809523809526,0.983125,588
55,0,4,0,-11.246666666666666,0.9828125,594
56,0,4,0,-9.651666666666667,0.9825,599
57,0,3,0,-13.013571428571428,0.9821875,606
58,0,2,0,-14.638333333333334,0.981875,611
59,0,3,0,-10.706666666666667,0.9815625,616
60,0,3,0,-15.553809523809523,0.98125,625
61,0,2,0,-13.600000000000001,0.9809375,631
62,0,4,0,-10.098333333333333,0.980625,636
63,0,2,0,-20.067142857142855,0.9803125,650
64,0,3,0,-11.198333333333334,0.98,655
65,0,3,0,-11.75,0.9796875,661
66,0,4,0,-9.198333333333334,0.979375,666
67,0,3,0,-20.956309523809523,0.9790625,682
68,0,2,0,-22.218809523809526,0.97875,697
69,0,2,0,-15.442142857142857,0.9784375,704
70,0,3,0,-15.019642857142857,0.978125,713
71,0,4,0,-10.098333333333333,0.9778125,718
72,0,4,0,-19.342142857142857,0.9775,734
73,0,3,0,-16.359642857142855,0.9771875,747
74,0,4,0,-13.707142857142857,0.976875,756
75,0,5,0,-21.314880952380946,0.9765625,778
76,0,3,0,-21.218809523809526,0.97625,792
77,0,3,0,-20.667142857142856,0.9759375,808
78,0,3,0,-12.346666666666668,0.975625,814
79,0,5,0,-10.905952380952382,0.9753125,825
80,0,1,0,-29.59630952380952,0.975,844
81,0,3,0,-16.110714285714288,0.9746875,857
82,0,3,0,-24.567142857142862,0.974375,880
83,0,4,0,-10.636071428571428,0.9740625,888
84,0,4,0,-29.218809523809526,0.97375,914
85,0,4,0,-13.885714285714286,0.9734375,925
86,0,2,0,-19.941309523809522,0.973125,937
87,0,1,0,-14.906309523809524,0.9728125,945
88,0,3,0,-11.803333333333333,0.9725,950
89,0,2,0,-14.316666666666666,0.9721875,956
90,0,4,0,-26.31357142857143,0.971875,979
91,0,3,0,-21.328809523809525,0.9715625,993
92,0,2,0,-15.692142857142855,0.97125,1004
93,0,5,0,-8.259880952380952,0.9709375,1012
94,0,2,0,-15.207142857142857,0.970625,1019
95,0,2,0,-14.682142857142857,0.9703125,1027
96,0,4,0,-8.751666666666667,0.97,1032
97,0,3,0,-41.86714285714286,0.9696875,1065
98,0,3,0,-18.428809523809523,0.969375,1079
99,0,2,0,-14.569642857142856,0.9690625,1089
100,0,3,0,-17.583214285714284,0.96875,1104
101,0,3,0,-16.568809523809524,0.9684375,1117
102,0,3,0,-12.888809523809524,0.968125,1124
103,0,2,0,-12.324880952380951,0.9678125,1134
104,0,3,0,-14.25904761904762,0.9675,1144
105,0,3,0,-16.683214285714286,0.9671875,1155
106,0,3,0,-11.098333333333333,0.966875,1160
107,0,3,0,-12.102380952380951,0.9665625,1172
108,0,3,0,-19.16988095238095,0.96625,1187
109,0,2,0,-20.198809523809523,0.9659375,1198
110,0,3,0,-16.818809523809524,0.965625,1208
111,0,1,0,-22.05607142857143,0.9653125,1218
112,0,2,0,-26.494642857142857,0.965,1237
113,0,3,0,-11.913333333333334,0.9646875,1242
114,0,2,0,-28.632142857142856,0.964375,1266
115,0,1,0,-15.607380952380954,0.9640625,1273
116,0,2,0,-19.629642857142855,0.96375,1283
117,0,4,0,-11.399999999999999,0.9634375,1289
118,0,7,0,-28.32488095238095,0.963125,1320
119,0,3,0,-13.136666666666667,0.9628125,1326
120,0,0,0,-16.346666666666664,0.9625,1331
121,0,3,0,-15.192142857142859,0.9621875,1340
122,0,1,0,-15.225,0.961875,1346
123,0,3,0,-10.606666666666666,0.9615625,1351
124,0,3,0,-10.95,0.96125,1357
125,0,1,0,-16.858214285714286,0.9609375,1365
126,0,4,0,-9.446666666666667,0.960625,1371
127,0,2,0,-13.651666666666667,0.9603125,1376
128,0,0,0,-18.367142857142856,0.96,1383
129,0,4,0,-9.651666666666667,0.9596875,1388
130,0,2,0,-14.942142857142855,0.959375,1395
131,0,2,0,-18.343809523809526,0.9590625,1404
132,0,1,0,-18.402380952380952,0.95875,1415
133,0,4,0,-11.107142857142858,0.9584375,1422
134,0,4,0,-10.259880952380952,0.958125,1430
135,0,2,0,-13.651666666666667,0.9578125,1435
136,0,2,0,-29.439880952380953,0.9575,1459
137,0,2,0,-11.851666666666667,0.9571875,1464
138,0,1,0,-22.82154761904762,0.956875,1478
139,0,4,0,-14.303809523809523,0.9565625,1489
140,0,2,0,-21.554642857142856,0.95625,1503
141,0,3,0,-14.388571428571428,0.9559375,1511
142,0,2,0,-14.499880952380952,0.955625,1519
143,0,3,0,-24.343809523809526,0.9553125,1540
144,0,4,0,-19.419642857142854,0.955,1558
145,0,3,0,-12.307142857142857,0.9546875,1565
146,0,4,0,-16.15380952380952,0.954375,1578
147,0,3,0,-15.816071428571426,0.9540625,1589
148,0,2,0,-13.675,0.95375,1595
149,0,4,0,-12.672380952380951,0.9534375,1604
