episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,4,0,-9.446666666666667,1.0,6
1,0,3,0,-15.918809523809523,0.999703125,16
2,0,4,0,-9.651666666666667,0.99940625,21
3,0,2,0,-30.266309523809525,0.999109375,39
4,0,3,0,-31.889880952380956,0.9988125,64
5,0,4,0,-11.136666666666667,0.998515625,70
6,0,4,0,-9.651666666666667,0.99821875,75
7,0,3,0,-11.6,0.997921875,81
8,0,4,0,-12.263809523809524,0.997625,89
9,0,3,0,-20.66880952380952,0.997328125,103
10,0,4,0,-10.098333333333333,0.99703125,108
11,0,3,0,-27.106309523809525,0.996734375,129
12,0,2,0,-21.138809523809524,0.9964375,142
13,0,4,0,-15.457142857142857,0.996140625,157
14,0,2,0,-14.364880952380952,0.99584375,168
15,0,3,0,-27.85630952380952,0.995546875,196
16,0,3,0,-11.782142857142857,0.99525,204
17,0,1,0,-23.571071428571425,0.994953125,216
18,0,1,0,-23.893809523809523,0.99465625,231
19,0,4,0,-39.95630952380953,0.994359375,269
20,0,3,0,-14.154642857142857,0.9940625,279
21,0,1,0,-15.580714285714286,0.993765625,288
22,0,3,0,-16.48988095238095,0.99346875,303
23,0,4,0,-10.346666666666668,0.993171875,309
24,0,3,0,-15.432142857142857,0.992875,319
25,0,4,0,-21.81964285714286,0.992578125,337
26,0,3,0,-14.689642857142855,0.99228125,346
27,0,4,0,-10.888809523809524,0.991984375,353
28,0,4,0,-31.702380952380945,0.9916875,386
29,0,2,0,-15.682142857142857,0.991390625,394
30,0,3,0,-15.818809523809524,0.99109375,404
31,0,3,0,-12.442142857142857,0.990796875,411
32,0,4,0,-9.651666666666667,0.9905,416
33,0,3,0,-11.098333333333333,0.990203125,421
34,0,2,0,-17.192142857142855,0.98990625,430
35,0,3,0,-10.56595238095238,0.989609375,438
36,0,4,0,-26.682142857142853,0.9893125,464
37,0,2,0,-33.744642857142864,0.989015625,495
38,0,2,0,-12.411666666666667,0.98871875,500
39,0,2,0,-18.807142857142857,0.988421875,511
40,0,2,0,-16.91357142857143,0.988125,518
41,0,4,0,-9.803333333333333,0.9878281250000001,523
42,0,2,0,-15.482142857142858,0.98753125,531
43,0,3,0,-13.582142857142857,0.987234375,539
44,0,2,0,-17.17738095238095,0.9869375,552
45,0,4,0,-11.482142857142858,0.986640625,560
46,0,3,0,-16.902142857142856,0.98634375,574
47,0,2,0,-19.829642857142858,0.986046875,587
48,0,2,0,-11.788333333333334,0.98575,592
49,0,4,0,-11.432142857142857,0.985453125,602
50,0,3,0,-10.751666666666665,0.98515625,607
51,0,3,0,-22.347380952380952,0.984859375,625
52,0,3,0,-15.192142857142859,0.9845625,634
53,0,3,0,-16.232142857142858,0.984265625,648
54,0,3,0,-15.858571428571427,0.98396875,657
55,0,4,0,-31.54380952380952,0.983671875,689
56,0,2,0,-14.207142857142857,0.983375,696
57,0,3,0,-14.807142857142857,0.983078125,707
58,0,3,0,-13.157142857142858,0.98278125,716
59,0,1,0,-17.512142857142855,0.982484375,724
60,0,3,0,-32.10630952380953,0.9821875,746
61,0,3,0,-11.85,0.981890625,752
62,0,2,0,-12.751666666666667,0.98159375,757
63,0,2,0,-18.084642857142853,0.981296875,768
64,0,3,0,-31.726309523809523,0.981,790
65,0,5,0,-10.974642857142857,0.980703125,803
66,0,2,0,-17.019642857142856,0.98040625,812
67,0,2,0,-17.467142857142854,0.980109375,822
68,0,2,0,-23.944642857142856,0.9798125,837
69,0,2,0,-13.85,0.979515625,843
70,0,2,0,-11.081666666666667,0.97921875,848
71,0,5,0,-7.488452380952381,0.978921875,857
72,0,3,0,-11.803333333333333,0.978625,862
73,0,2,0,-15.817142857142859,0.978328125,870
74,0,4,0,-15.467142857142857,0.97803125,880
75,0,3,0,-12.6,0.977734375,886
76,0,2,0,-19.660714285714285,0.9774375,901
77,0,3,0,-11.651666666666667,0.977140625,906
78,0,1,0,-16.333214285714284,0.97684375,915
79,0,2,0,-19.629642857142855,0.976546875,925
80,0,3,0,-15.163809523809524,0.97625,933
81,0,3,0,-21.738809523809522,0.975953125,947
82,0,3,0,-24.819642857142856,0.97565625,968
83,0,3,0,-13.499880952380952,0.975359375,976
84,0,3,0,-23.267142857142858,0.9750625,992
85,0,3,0,-21.108214285714283,0.974765625,1010
86,0,2,0,-25.865119047619046,0.97446875,1034
87,0,2,0,-25.977380952380955,0.974171875,1057
88,0,4,0,-23.393809523809523,0.973875,1076
89,0,2,0,-14.098333333333333,0.973578125,1081
90,0,3,0,-21.88404761904762,0.97328125,1098
91,0,2,0,-16.337380952380954,0.972984375,1109
92,0,3,0,-12.682142857142857,0.9726875,1117
93,0,2,0,-28.908809523809524,0.972390625,1141
94,0,4,0,-9.651666666666667,0.97209375,1146
95,0,4,0,-12.183214285714286,0.971796875,1157
96,0,2,0,-25.919642857142854,0.9715,1174
97,0,4,0,-11.913571428571426,0.971203125,1181
98,0,3,0,-12.442142857142857,0.97090625,1188
99,0,3,0,-19.038571428571426,0.970609375,1200
100,0,2,0,-15.737142857142857,0.9703125,1209
101,0,3,0,-32.957142857142856,0.970015625,1239
102,0,5,0,-20.86488095238095,0.96971875,1258
103,0,3,0,-11.123333333333333,0.969421875,1264
104,0,3,0,-19.457142857142856,0.969125,1280
105,0,3,0,-31.831309523809523,0.968828125,1310
106,0,2,0,-39.632380952380956,0.96853125,1348
107,0,3,0,-27.48130952380952,0.968234375,1371
108,0,4,0,-12.013571428571428,0.9679375,1378
109,0,1,0,-21.629642857142855,0.967640625,1388
110,0,4,0,-10.682142857142857,0.96734375,1396
111,0,2,0,-26.331309523809523,0.967046875,1414
112,0,1,0,-23.658452380952383,0.96675,1431
113,0,4,0,-14.404642857142857,0.966453125,1441
114,0,3,0,-13.107142857142858,0.96615625,1448
115,0,1,0,-16.236666666666665,0.965859375,1454
116,0,3,0,-14.582142857142857,0.9655625,1462
117,0,4,0,-20.369642857142857,0.965265625,1477
118,0,1,0,-12.452380952380953,0.96496875,1486
119,0,2,0,-27.713809523809523,0.964671875,1505
120,0,2,0,-22.46964285714286,0.964375,1523
121,0,4,0,-23.942142857142855,0.964078125,1542
122,0,3,0,-16.343809523809526,0.96378125,1554
123,0,4,0,-20.193809523809524,0.963484375,1574
124,0,3,0,-20.85630952380952,0.9631875,1592
125,0,2,0,-14.782142857142857,0.962890625,1600
126,0,4,0,-13.163809523809523,0.96259375,1608
127,0,4,0,-17.457142857142856,0.962296875,1621
128,0,3,0,-17.760714285714286,0.962,1633
129,0,1,0,-16.225,0.961703125,1639
130,0,3,0,-11.803333333333333,0.96140625,1644
131,0,2,0,-13.75,0.961109375,1650
132,0,4,0,-11.54238095238095,0.9608125,1660
133,0,2,0,-15.246666666666666,0.960515625,1666
134,0,3,0,-20.243809523809524,0.96021875,1681
135,0,3,0,-15.224880952380953,0.959921875,1691
136,0,3,0,-19.832142857142856,0.959625,1705
137,0,3,0,-12.582142857142857,0.959328125,1713
138,0,2,0,-13.75,0.95903125,1719
139,0,2,0,-13.246666666666666,0.958734375,1724
140,0,2,0,-15.818809523809524,0.9584375,1734
141,0,4,0,-15.517142857142856,0.958140625,1746
142,0,1,0,-16.67238095238095,0.95784375,1755
143,0,3,0,-14.292142857142858,0.957546875,1764
144,0,3,0,-12.75,0.95725,1770
145,0,2,0,-13.75,0.956953125,1776
146,0,2,0,-17.132142857142856,0.95665625,1786
147,0,4,0,-9.013333333333334,0.956359375,1791
148,0,3,0,-12.307142857142857,0.9560625,1798
149,0,4,0,-8.903333333333332,0.955765625,1803
150,0,2,0,-10.951666666666666,0.95546875,1808
151,0,4,0,-8.903333333333332,0.955171875,1813
152,0,3,0,-13.342142857142857,0.954875,1820
153,0,3,0,-21.954642857142858,0.954578125,1839
154,0,4,0,-10.107142857142858,0.95428125,1846
155,0,3,0,-12.207142857142857,0.953984375,1853
156,0,1,0,-34.14214285714286,0.9536875,1879
157,0,3,0,-15.682142857142857,0.953390625,1890
158,0,1,0,-17.89714285714286,0.95309375,1898
