episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-27.006309523809524,1.0,24
1,0,3,0,-20.504642857142855,0.9996875,36
2,0,2,0,-13.898333333333333,0.999375,41
3,0,3,0,-11.75,0.9990625,47
4,0,3,0,-13.658809523809524,0.99875,54
5,0,3,0,-12.324880952380951,0.9984375,64
6,0,4,0,-9.803333333333333,0.998125,69
7,0,3,0,-19.607142857142854,0.9978125,83
8,0,3,0,-13.957142857142857,0.9975,92
9,0,2,0,-12.348333333333333,0.9971875,98
10,0,4,0,-10.888809523809524,0.996875,105
11,0,3,0,-14.582142857142857,0.9965625,113
12,0,3,0,-39.922380952380955,0.99625,152
13,0,2,0,-14.060714285714287,0.9959375,159
14,0,3,0,-13.5,0.995625,165
15,0,3,0,-10.751666666666667,0.9953125,170
16,0,3,0,-11.803333333333333,0.995,175
17,0,3,0,-13.582142857142857,0.9946875,183
18,0,5,0,-19.217142857142857,0.994375,197
19,0,4,0,-20.25488095238095,0.9940625,214
20,0,3,0,-11.85,0.99375,220
21,0,3,0,-15.122380952380952,0.9934375,233
22,0,3,0,-14.399047619047618,0.993125,246
23,0,3,0,-21.432142857142857,0.9928125,261
24,0,3,0,-26.26238095238095,0.9925,285
25,0,4,0,-9.446666666666667,0.9921875,291
26,0,4,0,-31.501309523809525,0.991875,323
27,0,3,0,-11.098333333333333,0.9915625,328
28,0,3,0,-34.30464285714286,0.99125,354
29,0,3,0,-19.457142857142856,0.9909375,367
30,0,4,0,-15.182142857142857,0.990625,379
31,0,4,0,-11.363809523809524,0.9903125,387
32,0,2,0,-20.619642857142857,0.99,400
33,0,4,0,-8.113333333333333,0.9896875,405
34,0,2,0,-17.857142857142858,0.989375,414
35,0,3,0,-18.86488095238095,0.9890625,433
36,0,3,0,-11.651666666666667,0.98875,438
37,0,4,0,-29.469642857142855,0.9884375,461
38,0,4,0,-9.651666666666667,0.988125,466
39,0,6,0,-31.09654761904762,0.9878125,499
40,0,4,0,-11.399999999999999,0.9875,505
41,0,3,0,-17.717142857142857,0.9871875,516
42,0,3,0,-14.399999999999999,0.986875,522
43,0,2,0,-16.918809523809525,0.9865625,532
44,0,4,0,-10.431666666666667,0.98625,538
45,0,1,0,-29.758809523809525,0.9859375,558
46,0,2,0,-15.233809523809523,0.985625,567
47,0,2,0,-25.25714285714286,0.9853125,587
