episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,3,0,-12.917142857142858,1.0,8
1,0,2,0,-14.052142857142858,0.9996875,15
2,0,1,0,-21.792142857142856,0.999375,28
3,0,3,0,-18.982142857142858,0.9990625,40
4,0,4,0,-13.288571428571426,0.99875,48
5,0,4,0,-11.348214285714285,0.9984375,56
6,0,3,0,-12.307142857142857,0.998125,63
7,0,3,0,-35.30964285714286,0.9978125,99
8,0,3,0,-19.307142857142857,0.9975,114
9,0,4,0,-12.436071428571427,0.9971875,122
10,0,1,0,-17.777380952380952,0.996875,134
11,0,1,0,-16.316666666666666,0.9965625,140
12,0,3,0,-16.192142857142855,0.99625,149
13,0,2,0,-14.803809523809525,0.9959375,156
14,0,3,0,-14.342142857142857,0.995625,163
15,0,3,0,-14.107142857142858,0.9953125,170
16,0,4,0,-9.198333333333334,0.995,175
17,0,2,0,-22.660714285714285,0.9946875,193
18,0,6,0,-20.719642857142855,0.994375,214
19,0,3,0,-15.163809523809524,0.9940625,222
20,0,4,0,-13.232142857142858,0.99375,230
21,0,2,0,-11.398333333333333,0.9934375,235
22,0,3,0,-11.600000000000001,0.993125,241
23,0,1,0,-16.552142857142854,0.9928125,248
24,0,2,0,-18.828809523809525,0.9925,262
25,0,5,0,-23.093809523809526,0.9921875,279
26,0,2,0,-14.937142857142856,0.991875,288
27,0,3,0,-9.411666666666667,0.9915625,293
28,0,2,0,-22.142142857142858,0.99125,306
29,0,3,0,-23.307142857142857,0.9909375,324
30,0,4,0,-24.317142857142855,0.990625,345
31,0,1,0,-29.092142857142854,0.9903125,368
32,0,3,0,-26.713809523809523,0.99,390
33,0,3,0,-27.894642857142856,0.9896875,413
34,0,3,0,-25.718809523809526,0.989375,435
35,0,2,0,-13.217142857142857,0.9890625,442
36,0,2,0,-28.485714285714288,0.98875,461
37,0,3,0,-11.531666666666666,0.9884375,467
38,0,2,0,-15.585714285714285,0.988125,476
39,0,3,0,-23.176071428571426,0.9878125,491
40,0,3,0,-10.95,0.9875,497
41,0,3,0,-12.917142857142858,0.9871875,505
42,0,2,0,-18.063809523809525,0.986875,513
43,0,4,0,-10.346666666666668,0.9865625,519
44,0,3,0,-17.34464285714286,0.98625,531
45,0,5,0,-24.28214285714286,0.9859375,553
46,0,2,0,-13.651666666666667,0.985625,558
47,0,1,0,-16.674999999999997,0.9853125,564
48,0,2,0,-16.292142857142856,0.985,573
49,0,3,0,-25.642142857142858,0.9846875,593
50,0,3,0,-17.457142857142856,0.984375,604
