episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,5,0,-22.28214285714286,1.0,18
1,0,3,0,-21.706785714285715,0.999703125,35
2,0,2,0,-23.33238095238095,0.99940625,54
3,0,4,0,-24.92964285714286,0.999109375,74
4,0,2,0,-20.327142857142853,0.9988125,88
5,0,2,0,-13.75,0.998515625,94
6,0,1,0,-14.05,0.99821875,100
7,0,2,0,-20.53214285714286,0.997921875,112
8,0,3,0,-13.917142857142858,0.997625,120
9,0,5,0,-8.245714285714286,0.997328125,127
10,0,3,0,-16.718809523809522,0.99703125,141
11,0,2,0,-15.957142857142857,0.996734375,150
12,0,3,0,-12.023333333333333,0.9964375,156
13,0,3,0,-19.307142857142857,0.996140625,169
14,0,3,0,-13.937142857142856,0.99584375,178
15,0,4,0,-10.098333333333333,0.995546875,183
16,0,2,0,-17.232142857142854,0.99525,191
17,0,4,0,-12.777380952380952,0.994953125,203
18,0,2,0,-12.688333333333333,0.99465625,208
19,0,3,0,-9.05,0.994359375,214
20,0,8,0,-38.119642857142864,0.9940625,257
21,0,2,0,-18.119642857142857,0.993765625,272
22,0,3,0,-20.94464285714286,0.99346875,287
23,0,2,0,-11.706666666666667,0.993171875,292
24,0,4,0,-14.469642857142857,0.992875,304
25,0,3,0,-11.85,0.992578125,310
26,0,1,0,-18.894642857142856,0.99228125,322
27,0,3,0,-13.582142857142857,0.991984375,330
28,0,3,0,-11.098333333333333,0.9916875,335
29,0,5,0,-21.291309523809524,0.991390625,355
30,0,3,0,-13.682142857142857,0.99109375,363
31,0,3,0,-16.332142857142856,0.990796875,373
32,0,3,0,-20.71630952380952,0.9905,387
33,0,5,0,-9.033452380952381,0.990203125,399
34,0,3,0,-10.751666666666665,0.98990625,404
35,0,4,0,-9.013333333333332,0.989609375,409
36,0,3,0,-15.292142857142856,0.9893125,421
37,0,3,0,-10.751666666666667,0.989015625,426
38,0,4,0,-16.95130952380952,0.98871875,439
39,0,4,0,-9.651666666666667,0.988421875,444
40,0,2,0,-13.913333333333334,0.988125,449
41,0,2,0,-26.318809523809524,0.9878281250000001,466
42,0,1,0,-28.29345238095238,0.98753125,488
43,0,2,0,-17.634880952380954,0.987234375,501
44,0,3,0,-14.817142857142859,0.9869375,509
45,0,2,0,-16.432380952380953,0.986640625,518
46,0,3,0,-12.542142857142856,0.98634375,525
47,0,1,0,-20.007380952380952,0.986046875,536
48,0,2,0,-18.332142857142856,0.98575,546
49,0,3,0,-14.968809523809524,0.985453125,554
50,0,3,0,-11.903809523809525,0.98515625,561
51,0,5,0,-26.652380952380952,0.984859375,587
52,0,3,0,-23.666309523809524,0.9845625,602
53,0,3,0,-19.68857142857143,0.984265625,618
54,0,2,0,-12.081666666666667,0.98396875,623
55,0,3,0,-15.128809523809524,0.983671875,633
56,0,3,0,-17.994642857142857,0.983375,644
57,0,3,0,-18.238809523809522,0.983078125,657
58,0,4,0,-13.338571428571427,0.98278125,667
59,0,3,0,-13.136666666666667,0.982484375,673
60,0,2,0,-22.74738095238095,0.9821875,690
61,0,3,0,-10.903333333333332,0.981890625,695
62,0,4,0,-15.954642857142856,0.98159375,708
63,0,3,0,-12.600000000000001,0.981296875,714
64,0,1,0,-17.052142857142858,0.981,721
65,0,2,0,-13.913333333333334,0.980703125,726
66,0,2,0,-13.521666666666667,0.98040625,732
67,0,4,0,-17.839880952380952,0.980109375,747
68,0,3,0,-12.858809523809523,0.9798125,754
69,0,2,0,-18.019642857142856,0.979515625,763
70,0,3,0,-13.091666666666665,0.97921875,769
71,0,2,0,-15.207142857142857,0.978921875,776
72,0,2,0,-19.033214285714287,0.978625,788
73,0,3,0,-21.45357142857143,0.978328125,805
74,0,6,0,-9.334880952380953,0.97803125,816
75,0,2,0,-14.75,0.977734375,822
76,0,3,0,-32.41880952380953,0.9774375,854
77,0,2,0,-14.82738095238095,0.977140625,864
78,0,3,0,-17.557142857142857,0.97684375,875
79,0,3,0,-11.75,0.976546875,881
80,0,3,0,-20.91761904761905,0.97625,895
81,0,1,0,-16.674999999999997,0.975953125,901
82,0,4,0,-8.003333333333332,0.97565625,906
83,0,4,0,-11.913571428571428,0.975359375,913
84,0,3,0,-10.521666666666667,0.9750625,918
85,0,4,0,-11.013571428571428,0.974765625,925
86,0,3,0,-12.207142857142857,0.97446875,932
87,0,4,0,-9.970714285714285,0.974171875,941
88,0,3,0,-11.677380952380952,0.973875,950
89,0,3,0,-15.118809523809524,0.973578125,958
90,0,2,0,-16.603809523809524,0.97328125,965
91,0,4,0,-8.751666666666665,0.972984375,970
92,0,4,0,-13.531309523809524,0.9726875,980
93,0,2,0,-13.607380952380952,0.972390625,987
94,0,3,0,-24.959880952380953,0.97209375,1007
95,0,3,0,-14.582142857142857,0.971796875,1015
96,0,4,0,-9.198333333333332,0.9715,1020
97,0,2,0,-12.098333333333333,0.971203125,1025
98,0,3,0,-14.717142857142857,0.97090625,1033
99,0,4,0,-8.198333333333332,0.970609375,1038
100,0,4,0,-11.957142857142857,0.9703125,1047
101,0,4,0,-10.957142857142857,0.970015625,1054
102,0,3,0,-12.917142857142856,0.96971875,1062
103,0,3,0,-10.407142857142858,0.969421875,1069
104,0,1,0,-23.310714285714283,0.969125,1088
105,0,2,0,-18.332142857142856,0.968828125,1098
106,0,1,0,-20.735714285714288,0.96853125,1112
107,0,3,0,-11.913333333333334,0.968234375,1117
108,0,3,0,-17.079642857142858,0.9679375,1131
109,0,3,0,-19.001071428571425,0.967640625,1143
110,0,3,0,-17.353809523809524,0.96734375,1156
111,0,7,0,-57.90464285714286,0.967046875,1217
