episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,5,0,-6.445714285714286,1.0,7
1,0,3,0,-11.85,0.9992083333333334,13
2,0,3,0,-10.198333333333334,0.9984166666666666,18
3,0,3,0,-9.621666666666666,0.997625,23
4,0,1,0,-15.003809523809524,0.9968333333333333,30
5,0,2,0,-17.119642857142857,0.9960416666666667,39
6,0,3,0,-18.96964285714286,0.99525,53
7,0,2,0,-16.47714285714286,0.9944583333333333,61
8,0,4,0,-22.90714285714286,0.9936666666666667,80
9,0,3,0,-13.583214285714284,0.992875,88
10,0,3,0,-11.85,0.9920833333333333,94
11,0,3,0,-14.603809523809524,0.9912916666666667,101
12,0,3,0,-21.83738095238095,0.9905,120
13,0,3,0,-38.304642857142866,0.9897083333333333,152
14,0,2,0,-16.107142857142858,0.9889166666666667,159
15,0,2,0,-17.942142857142855,0.988125,170
16,0,3,0,-14.929642857142857,0.9873333333333333,180
17,0,2,0,-20.779642857142854,0.9865416666666667,196
18,0,4,0,-13.163809523809524,0.98575,204
19,0,5,0,-31.444642857142856,0.9849583333333334,232
20,0,3,0,-16.10452380952381,0.9841666666666666,249
21,0,3,0,-13.442142857142857,0.983375,256
22,0,2,0,-16.522142857142857,0.9825833333333334,266
23,0,2,0,-16.332142857142856,0.9817916666666666,276
24,0,5,0,-20.769642857142856,0.981,294
25,0,2,0,-23.042142857142856,0.9802083333333333,311
26,0,1,0,-21.54380952380952,0.9794166666666667,322
27,0,2,0,-13.998333333333331,0.978625,327
28,0,3,0,-14.717142857142857,0.9778333333333333,335
29,0,1,0,-24.347142857142853,0.9770416666666667,350
30,0,4,0,-7.851666666666667,0.97625,355
31,0,3,0,-12.917142857142858,0.9754583333333333,363
32,0,2,0,-11.511666666666667,0.9746666666666667,368
33,0,2,0,-14.75,0.973875,374
34,0,2,0,-11.638333333333334,0.9730833333333333,379
35,0,3,0,-23.607142857142858,0.9722916666666667,400
36,0,1,0,-18.13380952380952,0.9715,409
37,0,3,0,-7.566666666666666,0.9707083333333333,415
38,0,6,0,-38.80714285714286,0.9699166666666666,451
39,0,1,0,-17.142380952380954,0.969125,458
40,0,3,0,-18.818809523809524,0.9683333333333334,471
41,0,3,0,-13.128809523809524,0.9675416666666666,481
