episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-36.34880952380952,1.0,30
1,0,3,0,-17.728809523809524,0.999765625,44
2,0,4,0,-10.346666666666668,0.99953125,50
3,0,4,0,-9.651666666666667,0.999296875,55
4,0,3,0,-14.068809523809524,0.9990625,63
5,0,2,0,-12.903333333333332,0.998828125,68
6,0,2,0,-40.13130952380953,0.99859375,101
7,0,1,0,-25.154642857142857,0.998359375,119
8,0,4,0,-14.468809523809524,0.998125,132
9,0,3,0,-10.95,0.997890625,138
10,0,3,0,-25.721071428571424,0.99765625,154
11,0,4,0,-8.390952380952381,0.997421875,161
12,0,4,0,-10.432142857142857,0.9971875,171
13,0,3,0,-15.197142857142858,0.996953125,181
14,0,4,0,-14.042142857142858,0.99671875,192
15,0,2,0,-18.59988095238095,0.996484375,203
16,0,3,0,-13.11357142857143,0.99625,210
17,0,1,0,-14.081666666666667,0.996015625,215
18,0,4,0,-15.032142857142857,0.99578125,229
19,0,3,0,-15.744642857142857,0.995546875,240
20,0,3,0,-12.75,0.9953125,246
21,0,3,0,-15.928809523809523,0.995078125,256
22,0,4,0,-11.113571428571428,0.99484375,263
23,0,4,0,-17.02988095238095,0.994609375,278
24,0,1,0,-20.796309523809523,0.994375,291
25,0,2,0,-14.998333333333331,0.994140625,296
26,0,3,0,-11.651666666666667,0.99390625,301
27,0,4,0,-12.957142857142857,0.993671875,310
28,0,3,0,-14.342142857142857,0.9934375,317
29,0,3,0,-17.601309523809523,0.993203125,330
30,0,5,0,-25.15214285714285,0.99296875,355
31,0,3,0,-17.718809523809526,0.992734375,365
32,0,4,0,-9.7,0.9925,371
33,0,2,0,-18.28214285714286,0.992265625,383
34,0,3,0,-16.236071428571428,0.99203125,391
35,0,3,0,-12.828452380952381,0.991796875,400
36,0,3,0,-14.582142857142857,0.9915625,408
37,0,4,0,-11.5,0.991328125,414
38,0,1,0,-19.713809523809523,0.99109375,424
39,0,1,0,-18.662142857142857,0.990859375,434
40,0,3,0,-15.970714285714285,0.990625,447
41,0,4,0,-10.098333333333333,0.990390625,452
42,0,2,0,-14.442142857142857,0.99015625,459
43,0,3,0,-20.50714285714286,0.989921875,473
44,0,3,0,-17.082142857142856,0.9896875,485
45,0,2,0,-16.967142857142857,0.989453125,497
46,0,2,0,-17.163809523809526,0.98921875,505
47,0,4,0,-25.938809523809525,0.988984375,524
48,0,4,0,-11.482142857142858,0.98875,532
49,0,4,0,-9.913333333333334,0.988515625,537
50,0,3,0,-15.119642857142857,0.98828125,546
51,0,2,0,-19.681309523809524,0.988046875,560
52,0,3,0,-12.5,0.9878125,566
53,0,3,0,-10.873333333333333,0.987578125,571
54,0,2,0,-16.4,0.98734375,577
55,0,3,0,-15.707142857142856,0.987109375,586
56,0,2,0,-15.768809523809525,0.986875,598
57,0,2,0,-17.720714285714287,0.986640625,609
58,0,5,0,-15.581309523809523,0.98640625,622
59,0,3,0,-22.557142857142857,0.986171875,643
60,0,3,0,-16.042142857142856,0.9859375,654
61,0,3,0,-15.868809523809524,0.985703125,662
62,0,2,0,-20.569880952380952,0.98546875,676
63,0,1,0,-18.537142857142854,0.985234375,685
64,0,4,0,-11.136666666666667,0.985,691
65,0,2,0,-12.706666666666667,0.984765625,697
66,0,3,0,-11.416666666666668,0.98453125,703
67,1,8,0,-52.463571428571434,0.984296875,765
68,0,2,0,-24.65464285714286,0.9840625,781
69,0,2,0,-12.850000000000001,0.983828125,787
70,0,1,0,-21.077142857142857,0.98359375,800
71,0,3,0,-10.85,0.983359375,806
72,0,3,0,-11.903809523809525,0.983125,813
73,0,5,0,-7.8098809523809525,0.982890625,821
74,0,4,0,-15.993809523809524,0.98265625,832
75,0,5,0,-16.14488095238095,0.982421875,848
76,0,3,0,-14.219642857142858,0.9821875,857
77,0,1,0,-15.077380952380953,0.981953125,865
78,0,3,0,-12.207142857142857,0.98171875,872
79,0,3,0,-19.082142857142856,0.981484375,884
80,0,3,0,-11.913333333333334,0.98125,889
81,0,3,0,-11.642142857142858,0.981015625,896
82,0,1,0,-15.413333333333334,0.98078125,901
83,0,3,0,-12.236666666666666,0.980546875,907
84,0,2,0,-14.782142857142858,0.9803125,915
85,0,3,0,-20.464880952380952,0.980078125,931
86,0,1,0,-16.65488095238095,0.97984375,939
87,0,4,0,-13.854642857142856,0.979609375,950
88,0,4,0,-11.136666666666667,0.979375,956
89,0,1,0,-12.606666666666666,0.979140625,962
90,0,3,0,-15.194642857142858,0.97890625,974
91,0,1,0,-16.117142857142856,0.978671875,981
92,0,2,0,-15.342142857142857,0.9784375,988
93,0,2,0,-29.631309523809527,0.978203125,1010
94,0,4,0,-10.236666666666666,0.97796875,1016
95,0,1,0,-35.05714285714286,0.977734375,1045
96,0,4,0,-22.419642857142858,0.9775,1066
97,0,4,0,-12.482142857142858,0.977265625,1074
98,0,3,0,-14.107142857142858,0.97703125,1081
99,0,4,0,-8.198333333333332,0.976796875,1086
100,0,1,0,-16.367142857142856,0.9765625,1093
101,0,3,0,-10.683214285714286,0.976328125,1101
102,0,4,0,-10.057142857142857,0.97609375,1108
